time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/value_loss,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/clip_range,rollout/ep_rew_mean,train/clip_fraction,train/entropy_loss,train/loss,train/approx_kl,train/std,train/policy_gradient_loss,train/learning_rate
248,9486,6853,65011712,0.5262726172804832,0.9064259752631187,99.66,1969,0.2,19.207063732743265,0.08946943283081055,-9.017885938286781,-0.04089256748557091,0.0068335067,0.8925040364265442,0.00022294339305517497,0.0003
249,9487,6879,65273856,0.5217188089154661,0.9031033217906952,107.3,1977,0.2,22.185121575891973,0.0996556282043457,-9.00376857817173,-0.03708946704864502,0.0085523855,0.8908170461654663,0.0016065930667537032,0.0003
250,9489,6906,65536000,0.515580712351948,0.900717593729496,115.5,1985,0.2,23.973695528805255,0.09304618835449219,-8.993797771632671,-0.03880788013339043,0.0068540857,0.8901410102844238,0.0005421587507044023,0.0003
251,9490,6933,65798144,0.5480112568475306,0.894370011985302,119.62,1993,0.2,23.988822461664675,0.09669303894042969,-8.98778760433197,-0.03468059375882149,0.0071220743,0.8893725872039795,0.001071352200142428,0.0003
252,9491,6960,66060288,0.5066799863707274,0.8996516242623329,111.83,2001,0.2,24.97918694406748,0.09478998184204102,-8.979169122874737,-0.04336574301123619,0.0069002956,0.8880358338356018,0.0007069967878123862,0.0003
253,9492,6986,66322432,0.548216505907476,0.8911390230059624,118.32,2009,0.2,26.411506952792408,0.09914350509643555,-8.970580734312534,-0.03478352352976799,0.0067441245,0.8869192004203796,0.0009646540388530411,0.0003
254,9494,7012,66584576,0.5577214886434376,0.8883379176259041,112.32,2017,0.2,22.32653258740902,0.10432767868041992,-8.961200781166553,-0.034673381596803665,0.009531589,0.8864002823829651,0.0010910647874879942,0.0003
255,9497,7038,66846720,0.525754728121683,0.8945827707648277,107.96,2025,0.2,20.827284329533576,0.08929920196533203,-8.951310560107231,-0.037657417356967926,0.007880434,0.8848918676376343,0.0003149735089209571,0.0003
256,9497,7065,67108864,0.5272746779955924,0.8954182118177414,145.92,2033,0.2,32.94879759639502,0.09350872039794922,-8.949469842016697,-0.035694606602191925,0.008716846,0.8848317265510559,0.001266134039269673,0.0003
257,9500,7091,67371008,0.5378544917330146,0.8960577920079231,118.69,2041,0.2,27.616028266847135,0.09663867950439453,-8.944723710417747,-0.037208326160907745,0.0075527746,0.8847705721855164,0.0010854993834072957,0.0003
258,9502,7117,67633152,0.5356215168721974,0.8989427164196968,116.69,2049,0.2,24.610932807028295,0.09132766723632812,-8.945013396441936,-0.03472061827778816,0.00642811,0.8847715854644775,0.000823727863462409,0.0003
259,9504,7143,67895296,0.520775927696377,0.9004840701818466,128.77,2057,0.2,29.778230931013823,0.10293006896972656,-8.93127617239952,-0.03628940507769585,0.008504277,0.8818941712379456,0.0009095921145672037,0.0003
260,9506,7169,68157440,0.5034110462293029,0.900634415447712,121.06,2065,0.2,27.301201114654543,0.10686302185058594,-8.919025830924511,-0.034306544810533524,0.008220723,0.8802708387374878,0.0016734308942432108,0.0003
261,9508,7195,68419584,0.5377328875474632,0.8910727724432945,112.49,2073,0.2,25.947681238800286,0.10460996627807617,-8.91042447835207,-0.03201701119542122,0.0067776283,0.8796564936637878,0.0010273190150655864,0.0003
262,9511,7220,68681728,0.5142593101451272,0.8873297721147537,124.4,2075,0.2,25.47717055082321,0.09260639391447369,-8.906869637338739,-0.03701292350888252,0.028515646,0.8793467283248901,0.001990016874563145,0.0003
263,9515,7245,68943872,0.49129432439804077,0.8939198926091194,134.95,2076,0.2,31.662247125208378,0.071197509765625,-8.904999136924744,-0.038802675902843475,0.012254661,0.8792772889137268,0.0020015003974549472,0.0003
264,9517,7271,69206016,0.5084071077872068,0.8973628133535385,131.94,2084,0.2,31.109467200934887,0.11166572570800781,-8.893835686147213,-0.040598537772893906,0.008769798,0.8779164552688599,0.0010490917611605255,0.0003
265,9519,7297,69468160,0.5440740096382797,0.8909744918346405,120.74,2092,0.2,26.571414510905743,0.11031246185302734,-8.888959921896458,-0.03671906888484955,0.0060878834,0.8775153756141663,0.001976231742901291,0.0003
266,9521,7323,69730304,0.55149602657184,0.8927824720740318,112.78,2100,0.2,24.774322637617587,0.10592842102050781,-8.89144129306078,-0.030229225754737854,0.00826489,0.8781099915504456,0.0014008001246565982,0.0003
267,9523,7349,69992448,0.5188536185305566,0.896222822368145,133.48,2108,0.2,28.759498187899588,0.08989810943603516,-8.891613468527794,-0.03809187933802605,0.006464109,0.8778621554374695,0.001143689072705456,0.0003
268,9526,7374,70254592,0.4844242725521326,0.8948209583759308,130.76,2116,0.2,30.428153885900976,0.10170507431030273,-8.883441537618637,-0.039644964039325714,0.009717105,0.8770449757575989,0.0010076728713102057,0.0003
269,9529,7400,70516736,0.5095731054898351,0.8915464282035828,122.5,2124,0.2,30.064177573770284,0.09598636627197266,-8.88611964136362,-0.03767964243888855,0.008806835,0.8772929310798645,0.001327712491274724,0.0003
270,9530,7426,70778880,0.5240202452987432,0.8898719474673271,102.73,2132,0.2,23.885667948275806,0.09516716003417969,-8.883458562195301,-0.03709224611520767,0.007884033,0.8767192363739014,0.0010366183369114879,0.0003
271,9533,7451,71041024,0.5023059269879013,0.8910260424017906,137.56,2140,0.2,34.15983411297202,0.09660053253173828,-8.881384208798409,-0.04070071130990982,0.007276464,0.8767639398574829,0.0006539932865052833,0.0003
272,9535,7477,71303168,0.5050678630359471,0.8881474435329437,128.94,2148,0.2,31.42213728874922,0.10112667083740234,-8.877721711993217,-0.036152660846710205,0.009573225,0.8769643306732178,0.0009465216239732399,0.0003
273,9538,7502,71565312,0.4866053485311568,0.8949621915817261,133.62,2156,0.2,33.100386671721935,0.09466314315795898,-8.873636238276958,-0.035034842789173126,0.009826192,0.8758866786956787,0.0008139689773543068,0.0003
274,9540,7528,71827456,0.5417385590262711,0.8848109170794487,130.92,2164,0.2,32.35917151350528,0.10257959365844727,-8.87479504197836,-0.030021268874406815,0.009274021,0.8760644793510437,0.001959579954018409,0.0003
275,9542,7554,72089600,0.5378877674229443,0.8903532847762108,122.18,2172,0.2,30.173828531503677,0.08900260925292969,-8.871244497597218,-0.03695371374487877,0.012418697,0.8759748339653015,0.0004183332493994385,0.0003
276,9545,7579,72351744,0.5498732943087816,0.8907086402177811,133.43,2180,0.2,33.01692958086729,0.10102319717407227,-8.861000262200832,-0.03327877074480057,0.008411887,0.8743873834609985,0.0014469344328063016,0.0003
277,9547,7605,72613888,0.5431611691601574,0.8929166123270988,132.44,2188,0.2,33.76884437799454,0.10139083862304688,-8.848508074879646,-0.031985606998205185,0.010281224,0.8726515769958496,0.0013339530796656618,0.0003
278,9550,7630,72876032,0.5364192412234843,0.891911618411541,134.05,2196,0.2,32.71203736528754,0.09923553466796875,-8.83902620524168,-0.026521623134613037,0.008618113,0.8712650537490845,0.0010017060876634787,0.0003
279,9552,7656,73138176,0.5570258027873933,0.8935036659240723,138.35,2204,0.2,37.00181871712208,0.0984044075012207,-8.82755246013403,-0.03135064244270325,0.009770462,0.8698483109474182,0.0006508044511974731,0.0003
280,9554,7682,73400320,0.511767617193982,0.901587963104248,130.81,2212,0.2,32.2528182080388,0.09615612030029297,-8.825534991919994,-0.03617273271083832,0.009528328,0.8697739243507385,0.000981342618160852,0.0003
281,9556,7708,73662464,0.5539239598438144,0.8932763561606407,132.19,2220,0.2,30.96836373269558,0.10055255889892578,-8.82525822520256,-0.026560477912425995,0.008213248,0.8698909878730774,0.0010086955571750877,0.0003
282,9559,7733,73924608,0.5129745414014906,0.897020973265171,128.25,2228,0.2,28.821995024979113,0.09616661071777344,-8.816521160304546,-0.03565727546811104,0.009168416,0.8677188754081726,0.0007576361404062482,0.0003
283,9562,7758,74186752,0.5213233956601471,0.8862836137413979,134.81,2236,0.2,33.858365443050864,0.09766817092895508,-8.81248714029789,-0.037887778133153915,0.007602326,0.8679074048995972,0.0006363317979776184,0.0003
284,9564,7784,74448896,0.508695803815499,0.8822735995054245,121.85,2244,0.2,30.12904874384403,0.09499549865722656,-8.814911648631096,-0.036677129566669464,0.008733945,0.8681007623672485,0.0013241370329524216,0.0003
285,9566,7809,74711040,0.5615153424441814,0.8739820718765259,142.46,2252,0.2,37.422285056710244,0.08283138275146484,-8.818041309714317,-0.030448682606220245,0.0075006513,0.868010401725769,0.0006161052228890185,0.0003
286,9569,7834,74973184,0.5237104846164584,0.8736318796873093,117.53,2260,0.2,27.04776528775692,0.08755683898925781,-8.814410507678986,-0.03513314947485924,0.0070361365,0.868231475353241,0.0007555495590167993,0.0003
287,9572,7859,75235328,0.5113314567133784,0.8763486593961716,131.65,2268,0.2,31.65528020977974,0.1049494743347168,-8.812654688954353,-0.03521433100104332,0.00935344,0.8679037690162659,0.0023718312927485385,0.0003
288,9575,7884,75497472,0.5020276051945984,0.8801476210355759,133.89,2276,0.2,32.6936437356472,0.09552621841430664,-8.807180888950825,-0.03710159659385681,0.008745702,0.8667639493942261,0.0008236293151639984,0.0003
289,9577,7910,75759616,0.5034465473145247,0.8798810094594955,125.68,2284,0.2,31.38227218747139,0.10104036331176758,-8.797469466924667,-0.03951341658830643,0.0087457085,0.8656871318817139,0.000943516856750648,0.0003
290,9580,7935,76021760,0.49658935866318643,0.8803806081414223,130.05,2292,0.2,32.099332697987556,0.08127212524414062,-8.788682587444782,-0.03905586525797844,0.006313743,0.8647494912147522,0.0017657241619417618,0.0003
291,9582,7960,76283904,0.4974598709959537,0.8766327947378159,143.24,2300,0.2,36.442381895333526,0.09203767776489258,-8.774623550474644,-0.03495905175805092,0.007071521,0.8624467849731445,0.00036514091789285885,0.0003
292,9585,7985,76546048,0.5110888304188848,0.8724820166826248,142.03,2308,0.2,36.22711568623781,0.10042333602905273,-8.759418435394764,-0.03883345052599907,0.008507481,0.8611000776290894,0.0007857922851144394,0.0003
293,9587,8011,76808192,0.5000835517421365,0.8716210126876831,152.2,2316,0.2,38.84034568369388,0.09026288986206055,-8.754710011184216,-0.03828878700733185,0.007453424,0.860724687576294,4.714349051937461e-05,0.0003
294,9590,8036,77070336,0.507432441227138,0.8666486293077469,143.65,2324,0.2,35.7928355383873,0.09242773056030273,-8.759379506111145,-0.037243787199258804,0.006981613,0.8613234758377075,0.001180331578325422,0.0003
295,9592,8061,77332480,0.4932435175869614,0.8759760558605194,136.55,2332,0.2,34.33448790669441,0.09696435928344727,-8.762654840946198,-0.03722808510065079,0.008390212,0.8616312742233276,0.0011615738981163304,0.0003
296,9595,8086,77594624,0.48583160201087594,0.8741419315338135,127.23,2340,0.2,31.311621517539024,0.09790802001953125,-8.76656161993742,-0.036382339894771576,0.010389803,0.862022876739502,0.0016561685797569226,0.0003
297,9598,8111,77856768,0.4872453995049,0.8749129474163055,130.06,2348,0.2,32.48449086606502,0.10240507125854492,-8.768179446458817,-0.039613138884305954,0.0087683685,0.8616791367530823,0.0011015681425305957,0.0003
298,9600,8136,78118912,0.4750267076306045,0.8761077672243118,125.25,2356,0.2,32.41775274336338,0.09192657470703125,-8.752995111048222,-0.03943413868546486,0.009376487,0.8600144386291504,0.00045314826911635464,0.0003
299,9602,8162,78381056,0.5024921917356551,0.8725642710924149,120.18,2364,0.2,28.472897209525108,0.09025192260742188,-8.75058238953352,-0.037501443177461624,0.007759849,0.860339343547821,0.0013416955907814554,0.0003
300,9604,8187,78643200,0.4740240587852895,0.8835883289575577,125.08,2372,0.2,31.244297150969505,0.08886098861694336,-8.754461459815502,-0.04318438470363617,0.007813787,0.8606412410736084,0.0006436150656554673,0.0003
301,9607,8212,78905344,0.5136393117718399,0.8751130998134613,134.13,2380,0.2,33.334031147360804,0.08642053604125977,-8.754226498305798,-0.026114732027053833,0.0067946296,0.8605528473854065,0.0006983380153542385,0.0003
302,9610,8237,79167488,0.4824893099721521,0.864566370844841,135.47,2388,0.2,34.99283860355616,0.09899568557739258,-8.748000465333462,-0.03988922759890556,0.009341795,0.8597262501716614,0.00118667892729718,0.0003
303,9611,8263,79429632,0.47423357446677983,0.86934494972229,145.3,2396,0.2,38.031224427819254,0.09188222885131836,-8.734908029437065,-0.03895095735788345,0.0071611097,0.8578713536262512,0.0009005930542116403,0.0003
304,9613,8289,79691776,0.47337208851240575,0.8698108196258545,141.49,2404,0.2,35.997682886123656,0.09178829193115234,-8.730805464088917,-0.04073067754507065,0.0077071413,0.8576123714447021,0.0005654298447552719,0.0003
305,9615,8315,79953920,0.5075360047630966,0.8639266043901443,140.7,2412,0.2,36.29502869963646,0.09762763977050781,-8.723269939422607,-0.03591911122202873,0.009578878,0.8559402823448181,0.0009381720119563397,0.0003
306,9618,8340,80216064,0.4989528190344572,0.8691415041685104,132.54,2420,0.2,33.684729631617664,0.09326314926147461,-8.713235788047314,-0.038806814700365067,0.008801727,0.8551486134529114,0.00043071461595900473,0.0003
307,9620,8365,80478208,0.4795138034969568,0.8746076822280884,146.61,2428,0.2,39.455657554864885,0.09997367858886719,-8.71012494713068,-0.04209476336836815,0.008733885,0.8547409772872925,0.0011804617620327917,0.0003
308,9620,8392,80740352,0.5267398124560714,0.8744164407253265,152.88,2436,0.2,39.84205390393734,0.09896326065063477,-8.706358969211578,-0.0362883023917675,0.009153851,0.8547543883323669,0.0005910586833124398,0.0003
309,9622,8417,81002496,0.5669916104525328,0.8795796260237694,148.55,2444,0.2,36.59223838895559,0.10464668273925781,-8.704536467790604,-0.03036530688405037,0.0072382474,0.854387640953064,0.002159226735784614,0.0003
310,9623,8444,81264640,0.5263206486124545,0.8846137747168541,143.63,2452,0.2,36.70740861535072,0.09937810897827148,-8.699632607400417,-0.038247473537921906,0.0073784366,0.8539631962776184,0.00011363759540472529,0.0003
311,9625,8469,81526784,0.5006036222912371,0.8897397741675377,146.85,2460,0.2,38.54057035952806,0.09926319122314453,-8.702410399913788,-0.037426579743623734,0.008460129,0.853946328163147,0.0009622666234463395,0.0003
312,9626,8496,81788928,0.48495721304789186,0.8928982615470886,137.48,2468,0.2,35.11649667263031,0.10621881484985352,-8.695586584508419,-0.036889396607875824,0.008575924,0.853047788143158,0.0010686752239053021,0.0003
313,9627,8522,82051072,0.5112485869321972,0.8850970342755318,166.12,2476,0.2,44.2856558328867,0.10282039642333984,-8.688707657158375,-0.03659304231405258,0.008593677,0.8525182604789734,0.0008992816433419648,0.0003
314,9629,8548,82313216,0.5062189449090511,0.8738617300987244,142.77,2484,0.2,38.09161578088999,0.09370708465576172,-8.684282526373863,-0.03320402652025223,0.009037701,0.8513222336769104,0.0008461145298497286,0.0003
315,9631,8573,82575360,0.4830899480730295,0.8770614340901375,135.04,2492,0.2,34.907239407896995,0.10074520111083984,-8.672553114593029,-0.03553969785571098,0.008764562,0.8505551815032959,0.00029354822981986217,0.0003
316,9632,8599,82837504,0.4880510128568858,0.8778354674577713,149.94,2500,0.2,39.89228852987289,0.09266948699951172,-8.671784959733486,-0.03973879665136337,0.0077119283,0.8507401943206787,0.0004899741998087848,0.0003
317,9634,8625,83099648,0.5101609001867473,0.8750037997961044,159.87,2508,0.2,42.7659642970562,0.09205770492553711,-8.662835404276848,-0.03744231536984444,0.008212172,0.8489305377006531,0.0010130933119398833,0.0003
318,9635,8651,83361792,0.5103134408127517,0.8824694454669952,130.13,2516,0.2,32.313804231882095,0.09268379211425781,-8.657543003559113,-0.03866207227110863,0.008282401,0.848442792892456,0.000380310651507898,0.0003
319,9636,8677,83623936,0.4710203392896801,0.8944431245326996,150.4,2524,0.2,41.05445375263691,0.10895729064941406,-8.658455267548561,-0.03538300469517708,0.008335331,0.8490784764289856,0.001380431450343167,0.0003
320,9637,8703,83886080,0.4837876900564879,0.894714392721653,160.11,2532,0.2,43.05417564600706,0.10366106033325195,-8.665325552225113,-0.03496956825256348,0.009584824,0.8502862453460693,0.0007324413300011656,0.0003
321,9639,8729,84148224,0.5135487360613686,0.8909024298191071,121.25,2533,0.2,30.449385929107667,0.07711356026785714,-8.668504442487444,-0.03075355663895607,0.014587402,0.8502486348152161,0.0037230931338854134,0.0003
322,9641,8755,84410368,0.5345181941986084,0.8847736939787865,124.73,2534,0.2,31.98836721867323,0.05692138671875,-8.66863136291504,-0.022996969521045685,0.013613848,0.8503677248954773,0.00418372037820518,0.0003
323,9642,8781,84672512,0.4981444478034973,0.8948891460895538,137.03,2542,0.2,35.5057546210289,0.10592174530029297,-8.674558088183403,-0.034804459661245346,0.0085053705,0.8511895537376404,0.0004634920483113092,0.0003
324,9643,8807,84934656,0.5082199878524989,0.8959315046668053,112.66,2550,0.2,26.866189166903496,0.1044764518737793,-8.67861533910036,-0.038965560495853424,0.010678277,0.8513327836990356,0.0005278329063003184,0.0003
325,9645,8832,85196800,0.5146075661759824,0.8999780863523483,125.67,2558,0.2,33.67688369363546,0.08758258819580078,-8.676425747573376,-0.02948286011815071,0.009653363,0.8506644368171692,0.00017593537268112414,0.0003
326,9646,8859,85458944,0.5018765353597701,0.898432046175003,142.19,2566,0.2,37.89265675574541,0.11591339111328125,-8.671066731214523,-0.03673051297664642,0.008739889,0.8499487638473511,0.0012558256767079001,0.0003
327,9646,8886,85721088,0.47133919480256736,0.9004520773887634,155.18,2574,0.2,43.23599788829684,0.10567617416381836,-8.660634249448776,-0.03865863010287285,0.008873923,0.8489031195640564,0.0008764437275203818,0.0003
328,9647,8912,85983232,0.5430169096216559,0.8887269198894501,167.47,2582,0.2,48.598039463460445,0.10321044921875,-8.666420184075832,-0.03204150125384331,0.009814468,0.8496964573860168,0.0009187342448058189,0.0003
329,9648,8938,86245376,0.549650611821562,0.8885957449674606,155.69,2590,0.2,40.85810247525573,0.09798812866210938,-8.674272574484348,-0.03422831371426582,0.008958886,0.8508644700050354,0.00112975093179557,0.0003
330,9648,8965,86507520,0.5332663971930742,0.8912023231387138,159.7,2598,0.2,41.65036510124803,0.10466766357421875,-8.676050134003162,-0.03202887997031212,0.0071506784,0.8503190279006958,0.0016798593642306514,0.0003
331,9649,8992,86769664,0.5068950965069234,0.8963410258293152,138.56,2606,0.2,36.49297870442271,0.0920872688293457,-8.664385214447975,-0.03580302372574806,0.0070803966,0.8491195440292358,0.00021151804821784026,0.0003
332,9649,9019,87031808,0.5233425260521472,0.8937575295567513,166.36,2614,0.2,47.49415681242943,0.11167383193969727,-8.663441322743893,-0.03807041794061661,0.00901825,0.8489077687263489,0.0013448558970594604,0.0003
333,9650,9045,87293952,0.5348477794323117,0.8875855430960655,138.34,2622,0.2,38.979468308091164,0.11292409896850586,-8.665997996926308,-0.030154380947351456,0.011502652,0.8497528433799744,0.0011431303678364202,0.0003
334,9651,9072,87556096,0.543535893317312,0.8870929926633835,152.57,2630,0.2,42.947283141464,0.0999755859375,-8.673877194523811,-0.033578261733055115,0.008097927,0.851068913936615,0.0012344301985649508,0.0003
335,9651,9098,87818240,0.5534647214226425,0.8838175535202026,147.05,2638,0.2,39.11976697087288,0.11333847045898438,-8.681754983961582,-0.03340206667780876,0.007863645,0.8515989780426025,0.0010999786377396958,0.0003
336,9651,9125,88080384,0.5430487603880465,0.8866951912641525,144.86,2646,0.2,40.30098632078618,0.11080408096313477,-8.672022439539433,-0.030188381671905518,0.00933767,0.8495272397994995,0.0010579613058325776,0.0003
337,9652,9152,88342528,0.5275538952555507,0.8887332752346992,144.34,2654,0.2,39.229008010029794,0.10784196853637695,-8.675958469510078,-0.03143605589866638,0.007942284,0.85100919008255,0.0013776144214716624,0.0003
338,9652,9179,88604672,0.5687738582491875,0.8856184110045433,157.56,2662,0.2,45.08142038851977,0.10171985626220703,-8.674129895865917,-0.028550323098897934,0.0075149443,0.8496946692466736,0.0007653516695427243,0.0003
339,9652,9206,88866816,0.5804341472685337,0.8917759880423546,175.6,2670,0.2,46.755156411230566,0.11003398895263672,-8.673407763242722,-0.03120855614542961,0.009368451,0.8507818579673767,2.670750245670206e-05,0.0003
340,9651,9234,89128960,0.548543922137469,0.9002523347735405,158.84,2678,0.2,45.76197354733944,0.11654949188232422,-8.6766926497221,-0.03637070208787918,0.010676783,0.8500195741653442,0.00031261966250895057,0.0003
341,9649,9263,89391104,0.5782053521834314,0.8988770917057991,143.82,2686,0.2,39.685182411074635,0.110687255859375,-8.662888035178185,-0.030771072953939438,0.008202819,0.8485013246536255,0.00015828081723157084,0.0003
342,9648,9291,89653248,0.5606696759350598,0.902932845056057,148.14,2694,0.2,43.25051885873079,0.1283555030822754,-8.6545814499259,-0.029706452041864395,0.01001161,0.8478553295135498,-0.0004891723829132388,0.0003
343,9646,9320,89915392,0.5704560494050384,0.9016648232936859,156.77,2702,0.2,44.098470039367676,0.11517715454101562,-8.643545381724834,-0.03145063295960426,0.008774078,0.8459881544113159,-0.0012569513037306024,0.0003
344,9644,9350,90177536,0.543525901157409,0.9063139259815216,142.57,2710,0.2,40.65467897027731,0.13058996200561523,-8.63031879812479,-0.037100572139024734,0.009924537,0.844464898109436,-0.0013448520426209143,0.0003
345,9641,9380,90439680,0.5821890216320753,0.9001188799738884,162.02,2718,0.2,52.42680976957083,0.12068414688110352,-8.617059245705605,-0.03205345571041107,0.009782637,0.8430055379867554,-0.0009726259795570513,0.0003
346,9638,9410,90701824,0.5834454079158604,0.9012205675244331,160.61,2726,0.2,49.26165090531111,0.1247415542602539,-8.605296835303307,-0.03015797957777977,0.009439331,0.8417872190475464,-0.0010887029511650326,0.0003
347,9635,9440,90963968,0.6093752924352884,0.902947336435318,164.24,2734,0.2,53.762230865061284,0.12880516052246094,-8.589877553284168,-0.026875801384449005,0.00839016,0.8402489423751831,-0.0010968326687361696,0.0003
348,9631,9471,91226112,0.6626695771701634,0.9036370068788528,168.68,2742,0.2,56.0122914609313,0.12651443481445312,-8.567675329744816,-0.024778954684734344,0.0084130615,0.8374620676040649,-0.0017960120103452937,0.0003
349,9627,9502,91488256,0.759444008115679,0.8956840187311172,149.41,2750,0.2,48.764388310611245,0.11926031112670898,-8.552186347544193,-0.015124164521694183,0.009177063,0.8360056281089783,-0.0018176213170590927,0.0003
350,9624,9532,91750400,0.8420111685991287,0.8936437591910362,147.88,2758,0.2,48.909221467971804,0.12926769256591797,-8.542398676276207,-0.006545118987560272,0.009887635,0.8352728486061096,-0.0007870068047850509,0.0003
351,9622,9561,92012544,0.9005404626950622,0.8913098201155663,181.5,2766,0.2,68.29637016952037,0.12344026565551758,-8.526177264750004,0.0027322918176651,0.008793159,0.8328396081924438,-0.0023598641473654425,0.0003
352,9621,9590,92274688,0.9443412139080465,0.8849975019693375,145.3,2774,0.2,51.951949633061886,0.11635923385620117,-8.513654105365276,0.004450120031833649,0.008440422,0.831795334815979,-0.0018266426441186923,0.0003
353,9619,9619,92536832,0.988566008862108,0.8850622773170471,160.76,2782,0.2,61.98465866446495,0.11226415634155273,-8.499673433601856,0.002516642212867737,0.009210978,0.8304731249809265,-0.0013559556796280958,0.0003
354,9618,9647,92798976,1.0830745538696647,0.881859578192234,162.49,2790,0.2,62.78534736603498,0.11507415771484375,-8.490476675331593,0.018604867160320282,0.008960659,0.8300243020057678,-0.0014573837479474605,0.0003
355,9619,9674,93061120,1.2011179933324456,0.8753169476985931,158.84,2798,0.2,62.403882337212565,0.09957408905029297,-8.482814602553844,0.025700345635414124,0.0077681066,0.8287475109100342,-0.001300684381476458,0.0003
356,9619,9701,93323264,1.2402208838611841,0.8759587183594704,157.8,2806,0.2,61.79643976897001,0.09204816818237305,-8.460318230092525,0.03690458834171295,0.0076087797,0.8262082934379578,-0.0009958438686226145,0.0003
357,9620,9727,93585408,1.257021542106356,0.8788575530052185,158.68,2808,0.2,64.23144601106644,0.13385445731026785,-8.457225629261561,0.05796702206134796,0.011956401,0.8262876868247986,0.0020212016243021935,0.0003
358,9621,9753,93847552,1.2926066042855382,0.8786875531077385,160.43,2816,0.2,63.48076707005501,0.0930943489074707,-8.456344470381737,0.04894527047872543,0.007634395,0.826770544052124,-0.00016563924782531103,0.0003
359,9623,9779,94109696,1.341207841411233,0.8794247135519981,158.02,2824,0.2,63.75434728205204,0.09218788146972656,-8.455231703817844,0.04357012361288071,0.007704884,0.8264294266700745,4.4182370402268134e-05,0.0003
360,9624,9805,94371840,1.3165754983201623,0.8813912272453308,144.22,2832,0.2,56.6284043481946,0.10028934478759766,-8.458345957100391,0.04389835149049759,0.009262713,0.8271601796150208,0.00021664700034307316,0.0003
361,9626,9830,94633984,1.347059310413897,0.8858883902430534,164.07,2840,0.2,71.01973380208015,0.09104776382446289,-8.455430082976818,0.05147681385278702,0.0070873946,0.826438307762146,-0.0002030391842708923,0.0003
362,9627,9856,94896128,1.3247948717325926,0.8896589875221252,172.16,2848,0.2,73.47685291998089,0.0969533920288086,-8.44501518458128,0.050957903265953064,0.007274227,0.8254535794258118,0.00023173214822236332,0.0003
363,9629,9882,95158272,1.4143555266782641,0.8841346651315689,163.8,2856,0.2,65.73472239792346,0.08755302429199219,-8.442834675312042,0.05502685159444809,0.009445008,0.826104998588562,0.00018953432982016238,0.0003
364,9631,9907,95420416,1.2923022136092186,0.8887467160820961,173.82,2864,0.2,72.98678863286972,0.09856653213500977,-8.445651307702065,0.0505782812833786,0.007777131,0.8261849880218506,0.00047588354391336907,0.0003
365,9633,9932,95682560,1.3218309236690402,0.8818399086594582,174.49,2872,0.2,78.39116609692573,0.09488344192504883,-8.444069132208824,0.05421551316976547,0.0071301665,0.8256509304046631,0.0001535685028102307,0.0003
366,9635,9957,95944704,1.2821170315146446,0.8829323798418045,145.53,2880,0.2,62.835424600988624,0.09659814834594727,-8.44210620969534,0.03787385672330856,0.008039914,0.8254772424697876,3.5608228245109785e-05,0.0003
367,9636,9983,96206848,1.3902519727125764,0.8777354061603546,160.13,2888,0.2,66.55309823930264,0.10280227661132812,-8.447505369782448,0.056396014988422394,0.0089896545,0.8265432715415955,0.0012640987715712981,0.0003
368,9639,10007,96468992,1.4071304686367512,0.8789683356881142,166.71,2896,0.2,74.00494635820388,0.10526037216186523,-8.44674851745367,0.06280092149972916,0.008783316,0.8264170289039612,0.0013518019791263214,0.0003
369,9641,10032,96731136,1.3919373536482453,0.8832462504506111,163.63,2904,0.2,71.97783882558346,0.09766435623168945,-8.455184899270535,0.058654993772506714,0.008421328,0.8277937173843384,0.0006714676155752386,0.0003
370,9643,10057,96993280,1.3348877485841513,0.8818047419190407,163.31,2912,0.2,71.32751755774021,0.10390377044677734,-8.46876535564661,0.05482476204633713,0.007837648,0.829724133014679,0.0007043686227916623,0.0003
371,9646,10082,97255424,1.3838044330477715,0.8834709227085114,148.67,2920,0.2,65.06277050603181,0.0998525619506836,-8.473501652479172,0.051675520837306976,0.008042681,0.8301962614059448,0.00038843606489535887,0.0003
372,9648,10107,97517568,1.4232932617887855,0.8845731988549232,160.39,2928,0.2,70.55143502980471,0.08723163604736328,-8.472028836607933,0.05784785747528076,0.008416231,0.8302441239356995,-0.00016247427811322268,0.0003
373,9650,10131,97779712,1.4233212070539594,0.885035328567028,169.35,2936,0.2,75.13981923863292,0.10254669189453125,-8.470710389316082,0.057434409856796265,0.007863695,0.8299906849861145,0.0010287498621437408,0.0003
374,9653,10156,98041856,1.3759044958278537,0.8910342380404472,165.07,2944,0.2,76.16256663262844,0.09725570678710938,-8.470593839883804,0.04609013348817825,0.0075904205,0.8303413987159729,0.0009873904277810652,0.0003
375,9655,10181,98304000,1.3801929354667664,0.8921161442995071,139.99,2952,0.2,58.606029533445835,0.09191179275512695,-8.47347279638052,0.06053714454174042,0.0083246045,0.8308963179588318,0.0004097405117136077,0.0003
376,9657,10206,98566144,1.4460307015106082,0.8888130858540535,132.39,2960,0.2,55.416759366095064,0.09973716735839844,-8.474782787263393,0.05634365975856781,0.007898328,0.8316565155982971,0.0007371787780812156,0.0003
