"Step","floral-sweep-1 - rollout/ep_rew_mean","floral-sweep-1 - rollout/ep_rew_mean__MIN","floral-sweep-1 - rollout/ep_rew_mean__MAX"
"724","9.30518627166748","9.30518627166748","9.30518627166748"
"725","9.808554649353027","9.808554649353027","9.808554649353027"
"726","8.599861145019531","8.599861145019531","8.599861145019531"
"727","9.314093589782715","9.314093589782715","9.314093589782715"
"728","9.483585357666016","9.483585357666016","9.483585357666016"
"729","9.74258041381836","9.74258041381836","9.74258041381836"
"730","11.61574649810791","11.61574649810791","11.61574649810791"
"731","11.119702339172363","11.119702339172363","11.119702339172363"
"732","10.928323745727539","10.928323745727539","10.928323745727539"
"733","9.663500785827637","9.663500785827637","9.663500785827637"
"734","10.380146026611328","10.380146026611328","10.380146026611328"
"735","8.887479782104492","8.887479782104492","8.887479782104492"
"736","9.317935943603516","9.317935943603516","9.317935943603516"
"737","8.451421737670898","8.451421737670898","8.451421737670898"
"738","9.81574535369873","9.81574535369873","9.81574535369873"
"739","9.866409301757812","9.866409301757812","9.866409301757812"
"740","10.378264427185059","10.378264427185059","10.378264427185059"
"741","9.95316219329834","9.95316219329834","9.95316219329834"
"742","10.16695499420166","10.16695499420166","10.16695499420166"
"743","9.348291397094727","9.348291397094727","9.348291397094727"
"744","9.515914916992188","9.515914916992188","9.515914916992188"
"745","9.405673027038574","9.405673027038574","9.405673027038574"
"746","10.08029842376709","10.08029842376709","10.08029842376709"
"747","9.320334434509277","9.320334434509277","9.320334434509277"
"748","10.222455978393555","10.222455978393555","10.222455978393555"
"749","9.038649559020996","9.038649559020996","9.038649559020996"
"750","10.600251197814941","10.600251197814941","10.600251197814941"
"751","9.337727546691895","9.337727546691895","9.337727546691895"
"752","9.975336074829102","9.975336074829102","9.975336074829102"
"753","9.240445137023926","9.240445137023926","9.240445137023926"
"754","9.527058601379395","9.527058601379395","9.527058601379395"
"755","9.996825218200684","9.996825218200684","9.996825218200684"
"756","10.43299388885498","10.43299388885498","10.43299388885498"
"757","9.271141052246094","9.271141052246094","9.271141052246094"
"758","10.182138442993164","10.182138442993164","10.182138442993164"
"759","10.029425621032715","10.029425621032715","10.029425621032715"
"760","10.372597694396973","10.372597694396973","10.372597694396973"
"761","10.139240264892578","10.139240264892578","10.139240264892578"
"762","9.765738487243652","9.765738487243652","9.765738487243652"
"763","9.699949264526367","9.699949264526367","9.699949264526367"
"764","9.217660903930664","9.217660903930664","9.217660903930664"
"765","9.335469245910645","9.335469245910645","9.335469245910645"
"766","7.652011871337891","7.652011871337891","7.652011871337891"
"767","9.460372924804688","9.460372924804688","9.460372924804688"
"768","8.894375801086426","8.894375801086426","8.894375801086426"
"769","9.422539710998535","9.422539710998535","9.422539710998535"
"770","9.584396362304688","9.584396362304688","9.584396362304688"
"771","8.753022193908691","8.753022193908691","8.753022193908691"
"772","9.396345138549805","9.396345138549805","9.396345138549805"
"773","8.427953720092773","8.427953720092773","8.427953720092773"
"774","9.62957763671875","9.62957763671875","9.62957763671875"
"775","10.638651847839355","10.638651847839355","10.638651847839355"
"776","8.923130989074707","8.923130989074707","8.923130989074707"
"777","9.399950981140137","9.399950981140137","9.399950981140137"
"778","9.067660331726074","9.067660331726074","9.067660331726074"
"779","9.489165306091309","9.489165306091309","9.489165306091309"
"780","10.18093490600586","10.18093490600586","10.18093490600586"
"781","10.736085891723633","10.736085891723633","10.736085891723633"
"782","9.829622268676758","9.829622268676758","9.829622268676758"
"783","9.581945419311523","9.581945419311523","9.581945419311523"
"784","8.99371337890625","8.99371337890625","8.99371337890625"
"785","10.394403457641602","10.394403457641602","10.394403457641602"
"786","8.86900806427002","8.86900806427002","8.86900806427002"
"787","10.34262466430664","10.34262466430664","10.34262466430664"
"788","11.213289260864258","11.213289260864258","11.213289260864258"
"789","9.697892189025879","9.697892189025879","9.697892189025879"
"790","10.431292533874512","10.431292533874512","10.431292533874512"
"791","8.465182304382324","8.465182304382324","8.465182304382324"
"792","9.792236328125","9.792236328125","9.792236328125"
"793","9.065698623657227","9.065698623657227","9.065698623657227"
"794","10.719958305358887","10.719958305358887","10.719958305358887"
"795","10.602201461791992","10.602201461791992","10.602201461791992"
"796","9.567460060119629","9.567460060119629","9.567460060119629"
"797","9.689933776855469","9.689933776855469","9.689933776855469"
"798","10.717798233032227","10.717798233032227","10.717798233032227"
"799","10.102497100830078","10.102497100830078","10.102497100830078"
"800","9.157770156860352","9.157770156860352","9.157770156860352"
"801","9.671446800231934","9.671446800231934","9.671446800231934"
"802","10.162065505981445","10.162065505981445","10.162065505981445"
"803","9.781843185424805","9.781843185424805","9.781843185424805"
"804","10.724713325500488","10.724713325500488","10.724713325500488"
"805","10.475260734558105","10.475260734558105","10.475260734558105"
"806","10.792701721191406","10.792701721191406","10.792701721191406"
"807","12.394637107849121","12.394637107849121","12.394637107849121"
"808","9.239038467407227","9.239038467407227","9.239038467407227"
"809","9.482888221740723","9.482888221740723","9.482888221740723"
"810","10.59696102142334","10.59696102142334","10.59696102142334"
"811","9.911877632141113","9.911877632141113","9.911877632141113"
"812","9.105112075805664","9.105112075805664","9.105112075805664"
"813","10.317732810974121","10.317732810974121","10.317732810974121"
"814","9.57961368560791","9.57961368560791","9.57961368560791"
"815","8.973064422607422","8.973064422607422","8.973064422607422"
"816","10.820612907409668","10.820612907409668","10.820612907409668"
"817","10.320865631103516","10.320865631103516","10.320865631103516"
"818","8.71795654296875","8.71795654296875","8.71795654296875"
"819","8.887619972229004","8.887619972229004","8.887619972229004"
"820","9.172904014587402","9.172904014587402","9.172904014587402"
"821","9.980339050292969","9.980339050292969","9.980339050292969"
"822","9.072128295898438","9.072128295898438","9.072128295898438"
"823","9.54926586151123","9.54926586151123","9.54926586151123"
"824","8.870404243469238","8.870404243469238","8.870404243469238"
"825","9.034133911132812","9.034133911132812","9.034133911132812"
"826","9.903063774108887","9.903063774108887","9.903063774108887"
"827","9.955816268920898","9.955816268920898","9.955816268920898"
"828","9.667540550231934","9.667540550231934","9.667540550231934"
"829","10.996394157409668","10.996394157409668","10.996394157409668"
"830","9.974807739257812","9.974807739257812","9.974807739257812"
"831","10.06843376159668","10.06843376159668","10.06843376159668"
"832","9.170053482055664","9.170053482055664","9.170053482055664"
"833","10.056930541992188","10.056930541992188","10.056930541992188"
"834","9.37196159362793","9.37196159362793","9.37196159362793"
"835","9.574472427368164","9.574472427368164","9.574472427368164"
"836","11.202065467834473","11.202065467834473","11.202065467834473"
"837","11.137845993041992","11.137845993041992","11.137845993041992"
"838","10.811905860900879","10.811905860900879","10.811905860900879"
"839","10.510351181030273","10.510351181030273","10.510351181030273"
"840","9.778246879577637","9.778246879577637","9.778246879577637"
"841","11.534234046936035","11.534234046936035","11.534234046936035"
"842","11.928327560424805","11.928327560424805","11.928327560424805"
"843","10.7328462600708","10.7328462600708","10.7328462600708"
"844","10.265048027038574","10.265048027038574","10.265048027038574"
"845","11.487927436828613","11.487927436828613","11.487927436828613"
"846","12.975228309631348","12.975228309631348","12.975228309631348"
"847","11.044706344604492","11.044706344604492","11.044706344604492"
"848","9.412834167480469","9.412834167480469","9.412834167480469"
"849","11.444265365600586","11.444265365600586","11.444265365600586"
"850","8.811969757080078","8.811969757080078","8.811969757080078"
"851","11.185324668884277","11.185324668884277","11.185324668884277"
"852","10.098925590515137","10.098925590515137","10.098925590515137"
"853","9.531242370605469","9.531242370605469","9.531242370605469"
"854","9.995780944824219","9.995780944824219","9.995780944824219"
"855","10.070758819580078","10.070758819580078","10.070758819580078"
"856","9.901735305786133","9.901735305786133","9.901735305786133"
"857","10.207073211669922","10.207073211669922","10.207073211669922"
"858","10.26172924041748","10.26172924041748","10.26172924041748"
"859","10.145475387573242","10.145475387573242","10.145475387573242"
"860","10.45386028289795","10.45386028289795","10.45386028289795"
"861","8.615482330322266","8.615482330322266","8.615482330322266"
"862","9.898426055908203","9.898426055908203","9.898426055908203"
"863","10.191349983215332","10.191349983215332","10.191349983215332"
"864","11.04746150970459","11.04746150970459","11.04746150970459"
"865","9.910088539123535","9.910088539123535","9.910088539123535"
"866","11.133954048156738","11.133954048156738","11.133954048156738"
"867","10.095634460449219","10.095634460449219","10.095634460449219"
"868","10.062219619750977","10.062219619750977","10.062219619750977"
"869","11.114921569824219","11.114921569824219","11.114921569824219"
"870","10.671732902526855","10.671732902526855","10.671732902526855"
"871","9.46342658996582","9.46342658996582","9.46342658996582"
"872","10.028076171875","10.028076171875","10.028076171875"
"873","8.954246520996094","8.954246520996094","8.954246520996094"
"874","10.260881423950195","10.260881423950195","10.260881423950195"
"875","8.590431213378906","8.590431213378906","8.590431213378906"
"876","9.98254108428955","9.98254108428955","9.98254108428955"
"877","9.944869995117188","9.944869995117188","9.944869995117188"
"878","8.833224296569824","8.833224296569824","8.833224296569824"
"879","10.671014785766602","10.671014785766602","10.671014785766602"
"880","10.72623348236084","10.72623348236084","10.72623348236084"
"881","10.959137916564941","10.959137916564941","10.959137916564941"
"882","10.346219062805176","10.346219062805176","10.346219062805176"
"883","9.163935661315918","9.163935661315918","9.163935661315918"
"884","11.359907150268555","11.359907150268555","11.359907150268555"
"885","11.040109634399414","11.040109634399414","11.040109634399414"
"886","11.727571487426758","11.727571487426758","11.727571487426758"
"887","12.846463203430176","12.846463203430176","12.846463203430176"
"888","10.077208518981934","10.077208518981934","10.077208518981934"
"889","11.14220905303955","11.14220905303955","11.14220905303955"
"890","10.315627098083496","10.315627098083496","10.315627098083496"
"891","10.486382484436035","10.486382484436035","10.486382484436035"
"892","9.082731246948242","9.082731246948242","9.082731246948242"
"893","10.39920711517334","10.39920711517334","10.39920711517334"
"894","10.154558181762695","10.154558181762695","10.154558181762695"
"895","10.289884567260742","10.289884567260742","10.289884567260742"
"896","9.824821472167969","9.824821472167969","9.824821472167969"
"897","10.345962524414062","10.345962524414062","10.345962524414062"
"898","11.75865364074707","11.75865364074707","11.75865364074707"
"899","10.413902282714844","10.413902282714844","10.413902282714844"
"900","10.824000358581543","10.824000358581543","10.824000358581543"
"901","10.821846008300781","10.821846008300781","10.821846008300781"
"902","10.505023956298828","10.505023956298828","10.505023956298828"
"903","10.164445877075195","10.164445877075195","10.164445877075195"
"904","9.790728569030762","9.790728569030762","9.790728569030762"
"905","10.511075973510742","10.511075973510742","10.511075973510742"
"906","10.287444114685059","10.287444114685059","10.287444114685059"
"907","10.411981582641602","10.411981582641602","10.411981582641602"
"908","9.144730567932129","9.144730567932129","9.144730567932129"
"909","11.099714279174805","11.099714279174805","11.099714279174805"
"910","10.868537902832031","10.868537902832031","10.868537902832031"
"911","10.600455284118652","10.600455284118652","10.600455284118652"
"912","10.798654556274414","10.798654556274414","10.798654556274414"
"913","10.597234725952148","10.597234725952148","10.597234725952148"
"914","10.35920524597168","10.35920524597168","10.35920524597168"
"915","10.29672622680664","10.29672622680664","10.29672622680664"
"916","9.986845016479492","9.986845016479492","9.986845016479492"
"917","9.228641510009766","9.228641510009766","9.228641510009766"
"918","8.988473892211914","8.988473892211914","8.988473892211914"
"919","9.372923851013184","9.372923851013184","9.372923851013184"
"920","9.320685386657715","9.320685386657715","9.320685386657715"
"921","8.135506629943848","8.135506629943848","8.135506629943848"
"922","9.249760627746582","9.249760627746582","9.249760627746582"
"923","10.504338264465332","10.504338264465332","10.504338264465332"
"924","9.04685115814209","9.04685115814209","9.04685115814209"
"925","10.582493782043457","10.582493782043457","10.582493782043457"
"926","11.08364486694336","11.08364486694336","11.08364486694336"
"927","10.5905122756958","10.5905122756958","10.5905122756958"
"928","9.779082298278809","9.779082298278809","9.779082298278809"
"929","9.883615493774414","9.883615493774414","9.883615493774414"
"930","11.927091598510742","11.927091598510742","11.927091598510742"
"931","10.989872932434082","10.989872932434082","10.989872932434082"
"932","9.428439140319824","9.428439140319824","9.428439140319824"
"933","11.39999771118164","11.39999771118164","11.39999771118164"
"934","9.106088638305664","9.106088638305664","9.106088638305664"
"935","9.421188354492188","9.421188354492188","9.421188354492188"
"936","10.17418098449707","10.17418098449707","10.17418098449707"
"937","10.077859878540039","10.077859878540039","10.077859878540039"
"938","10.674461364746094","10.674461364746094","10.674461364746094"
"939","11.373779296875","11.373779296875","11.373779296875"
"940","10.706182479858398","10.706182479858398","10.706182479858398"
"941","11.16825008392334","11.16825008392334","11.16825008392334"
"942","9.697345733642578","9.697345733642578","9.697345733642578"
"943","12.257054328918457","12.257054328918457","12.257054328918457"
"944","10.928196907043457","10.928196907043457","10.928196907043457"
"945","9.924169540405273","9.924169540405273","9.924169540405273"
"946","12.260515213012695","12.260515213012695","12.260515213012695"
"947","11.049606323242188","11.049606323242188","11.049606323242188"
"948","10.719789505004883","10.719789505004883","10.719789505004883"
"949","12.444127082824707","12.444127082824707","12.444127082824707"
"950","11.1590576171875","11.1590576171875","11.1590576171875"
"951","11.806242942810059","11.806242942810059","11.806242942810059"
"952","11.273743629455566","11.273743629455566","11.273743629455566"
"953","11.943196296691895","11.943196296691895","11.943196296691895"
"954","10.342070579528809","10.342070579528809","10.342070579528809"
"955","11.225354194641113","11.225354194641113","11.225354194641113"
"956","10.700945854187012","10.700945854187012","10.700945854187012"
"957","12.713605880737305","12.713605880737305","12.713605880737305"
"958","11.690126419067383","11.690126419067383","11.690126419067383"
"959","10.715590476989746","10.715590476989746","10.715590476989746"
"960","10.943266868591309","10.943266868591309","10.943266868591309"
"961","9.936286926269531","9.936286926269531","9.936286926269531"
"962","10.702831268310547","10.702831268310547","10.702831268310547"
"963","10.051474571228027","10.051474571228027","10.051474571228027"
"964","10.48188591003418","10.48188591003418","10.48188591003418"
"965","10.85434341430664","10.85434341430664","10.85434341430664"
"966","10.993349075317383","10.993349075317383","10.993349075317383"
"967","10.707101821899414","10.707101821899414","10.707101821899414"
"968","9.963605880737305","9.963605880737305","9.963605880737305"
"969","10.779990196228027","10.779990196228027","10.779990196228027"
"970","9.552020072937012","9.552020072937012","9.552020072937012"
"971","13.379655838012695","13.379655838012695","13.379655838012695"
"972","10.75545883178711","10.75545883178711","10.75545883178711"
"973","10.551528930664062","10.551528930664062","10.551528930664062"
"974","11.090078353881836","11.090078353881836","11.090078353881836"
"975","10.3410005569458","10.3410005569458","10.3410005569458"
"976","11.192480087280273","11.192480087280273","11.192480087280273"
"977","8.717085838317871","8.717085838317871","8.717085838317871"
"978","9.817760467529297","9.817760467529297","9.817760467529297"
"979","9.991527557373047","9.991527557373047","9.991527557373047"
"980","10.630043029785156","10.630043029785156","10.630043029785156"
"981","11.411843299865723","11.411843299865723","11.411843299865723"
"982","10.779821395874023","10.779821395874023","10.779821395874023"
"983","11.322331428527832","11.322331428527832","11.322331428527832"
"984","11.768208503723145","11.768208503723145","11.768208503723145"
"985","10.516375541687012","10.516375541687012","10.516375541687012"
"986","11.078155517578125","11.078155517578125","11.078155517578125"
"987","11.600558280944824","11.600558280944824","11.600558280944824"
"988","10.882963180541992","10.882963180541992","10.882963180541992"
"989","11.232001304626465","11.232001304626465","11.232001304626465"
"990","10.429242134094238","10.429242134094238","10.429242134094238"
"991","11.980335235595703","11.980335235595703","11.980335235595703"
"992","11.578311920166016","11.578311920166016","11.578311920166016"
"993","13.392407417297363","13.392407417297363","13.392407417297363"
"994","11.325915336608887","11.325915336608887","11.325915336608887"
"995","10.7863187789917","10.7863187789917","10.7863187789917"
"996","11.460137367248535","11.460137367248535","11.460137367248535"
"997","12.021661758422852","12.021661758422852","12.021661758422852"
"998","11.357555389404297","11.357555389404297","11.357555389404297"
"999","11.18571949005127","11.18571949005127","11.18571949005127"
"1000","11.556294441223145","11.556294441223145","11.556294441223145"
"1001","11.7500581741333","11.7500581741333","11.7500581741333"
"1002","10.874055862426758","10.874055862426758","10.874055862426758"
"1003","10.666813850402832","10.666813850402832","10.666813850402832"
"1004","11.495144844055176","11.495144844055176","11.495144844055176"
"1005","11.388622283935547","11.388622283935547","11.388622283935547"
"1006","10.389313697814941","10.389313697814941","10.389313697814941"
"1007","10.837238311767578","10.837238311767578","10.837238311767578"
"1008","9.79123306274414","9.79123306274414","9.79123306274414"
"1009","10.653279304504395","10.653279304504395","10.653279304504395"
"1010","11.83116626739502","11.83116626739502","11.83116626739502"
"1011","11.5789794921875","11.5789794921875","11.5789794921875"
"1012","10.866263389587402","10.866263389587402","10.866263389587402"
"1013","11.233307838439941","11.233307838439941","11.233307838439941"
"1014","10.225126266479492","10.225126266479492","10.225126266479492"
"1015","9.831541061401367","9.831541061401367","9.831541061401367"
"1016","12.811270713806152","12.811270713806152","12.811270713806152"
"1017","9.617439270019531","9.617439270019531","9.617439270019531"
"1018","11.415021896362305","11.415021896362305","11.415021896362305"
"1019","13.018603324890137","13.018603324890137","13.018603324890137"
"1020","11.885370254516602","11.885370254516602","11.885370254516602"
"1021","12.484622955322266","12.484622955322266","12.484622955322266"
"1022","12.110574722290039","12.110574722290039","12.110574722290039"
"1023","11.822502136230469","11.822502136230469","11.822502136230469"
"1024","11.433432579040527","11.433432579040527","11.433432579040527"
"1025","10.75472640991211","10.75472640991211","10.75472640991211"
"1026","11.042444229125977","11.042444229125977","11.042444229125977"
"1027","11.735247611999512","11.735247611999512","11.735247611999512"
"1028","11.18205738067627","11.18205738067627","11.18205738067627"
"1029","11.811064720153809","11.811064720153809","11.811064720153809"
"1030","9.27038288116455","9.27038288116455","9.27038288116455"
"1031","11.891059875488281","11.891059875488281","11.891059875488281"
"1032","10.701804161071777","10.701804161071777","10.701804161071777"
"1033","12.026203155517578","12.026203155517578","12.026203155517578"
"1034","11.187223434448242","11.187223434448242","11.187223434448242"
"1035","11.290821075439453","11.290821075439453","11.290821075439453"
"1036","11.539685249328613","11.539685249328613","11.539685249328613"
"1037","11.526122093200684","11.526122093200684","11.526122093200684"
"1038","10.102452278137207","10.102452278137207","10.102452278137207"
"1039","9.706090927124023","9.706090927124023","9.706090927124023"
"1040","10.64281177520752","10.64281177520752","10.64281177520752"
"1041","10.481332778930664","10.481332778930664","10.481332778930664"
"1042","10.850286483764648","10.850286483764648","10.850286483764648"
"1043","9.682300567626953","9.682300567626953","9.682300567626953"
"1044","9.897882461547852","9.897882461547852","9.897882461547852"
"1045","9.882773399353027","9.882773399353027","9.882773399353027"
"1046","12.384556770324707","12.384556770324707","12.384556770324707"
"1047","10.866262435913086","10.866262435913086","10.866262435913086"
"1048","11.388073921203613","11.388073921203613","11.388073921203613"
"1049","9.771522521972656","9.771522521972656","9.771522521972656"
"1050","12.058110237121582","12.058110237121582","12.058110237121582"
"1051","13.142844200134277","13.142844200134277","13.142844200134277"
"1052","10.328812599182129","10.328812599182129","10.328812599182129"
"1053","12.479061126708984","12.479061126708984","12.479061126708984"
"1054","12.054043769836426","12.054043769836426","12.054043769836426"
"1055","11.01982593536377","11.01982593536377","11.01982593536377"
"1056","11.04288101196289","11.04288101196289","11.04288101196289"
"1057","11.979730606079102","11.979730606079102","11.979730606079102"
"1058","12.298742294311523","12.298742294311523","12.298742294311523"
"1059","12.133094787597656","12.133094787597656","12.133094787597656"
"1060","13.057168960571289","13.057168960571289","13.057168960571289"
"1061","12.506596565246582","12.506596565246582","12.506596565246582"
"1062","12.837456703186035","12.837456703186035","12.837456703186035"
"1063","12.121720314025879","12.121720314025879","12.121720314025879"
"1064","13.955893516540527","13.955893516540527","13.955893516540527"
"1065","11.372260093688965","11.372260093688965","11.372260093688965"
"1066","12.976122856140137","12.976122856140137","12.976122856140137"
"1067","11.963569641113281","11.963569641113281","11.963569641113281"
"1068","12.963191986083984","12.963191986083984","12.963191986083984"
"1069","10.922345161437988","10.922345161437988","10.922345161437988"
"1070","10.910271644592285","10.910271644592285","10.910271644592285"
"1071","13.11955738067627","13.11955738067627","13.11955738067627"
"1072","11.267035484313965","11.267035484313965","11.267035484313965"
"1073","11.27807903289795","11.27807903289795","11.27807903289795"
"1074","11.600914001464844","11.600914001464844","11.600914001464844"
"1075","12.202144622802734","12.202144622802734","12.202144622802734"
"1076","12.23958969116211","12.23958969116211","12.23958969116211"
"1077","11.942940711975098","11.942940711975098","11.942940711975098"
"1078","12.451321601867676","12.451321601867676","12.451321601867676"
"1079","11.795683860778809","11.795683860778809","11.795683860778809"
"1080","11.589776992797852","11.589776992797852","11.589776992797852"
"1081","11.430025100708008","11.430025100708008","11.430025100708008"
"1082","10.295598030090332","10.295598030090332","10.295598030090332"
"1083","11.305688858032227","11.305688858032227","11.305688858032227"
"1084","10.330459594726562","10.330459594726562","10.330459594726562"
"1085","10.800704956054688","10.800704956054688","10.800704956054688"
"1086","10.653482437133789","10.653482437133789","10.653482437133789"
"1087","10.44904899597168","10.44904899597168","10.44904899597168"
"1088","12.910629272460938","12.910629272460938","12.910629272460938"
"1089","13.12214469909668","13.12214469909668","13.12214469909668"
"1090","11.51706314086914","11.51706314086914","11.51706314086914"
"1091","9.791168212890625","9.791168212890625","9.791168212890625"
"1092","11.02324390411377","11.02324390411377","11.02324390411377"
"1093","11.68338680267334","11.68338680267334","11.68338680267334"
"1094","11.317983627319336","11.317983627319336","11.317983627319336"
"1095","10.992362022399902","10.992362022399902","10.992362022399902"
"1096","10.43270492553711","10.43270492553711","10.43270492553711"
"1097","10.885918617248535","10.885918617248535","10.885918617248535"
"1098","11.398106575012207","11.398106575012207","11.398106575012207"
"1099","11.856587409973145","11.856587409973145","11.856587409973145"
"1100","12.822365760803223","12.822365760803223","12.822365760803223"
"1101","14.004648208618164","14.004648208618164","14.004648208618164"
"1102","11.618255615234375","11.618255615234375","11.618255615234375"
"1103","12.25027847290039","12.25027847290039","12.25027847290039"
"1104","11.200271606445312","11.200271606445312","11.200271606445312"
"1105","10.489317893981934","10.489317893981934","10.489317893981934"
"1106","10.56155776977539","10.56155776977539","10.56155776977539"
"1107","12.861051559448242","12.861051559448242","12.861051559448242"
"1108","12.681700706481934","12.681700706481934","12.681700706481934"
"1109","11.7584810256958","11.7584810256958","11.7584810256958"
"1110","11.29862117767334","11.29862117767334","11.29862117767334"
"1111","10.75678539276123","10.75678539276123","10.75678539276123"
"1112","11.331790924072266","11.331790924072266","11.331790924072266"
"1113","11.114288330078125","11.114288330078125","11.114288330078125"
"1114","12.252821922302246","12.252821922302246","12.252821922302246"
"1115","11.321491241455078","11.321491241455078","11.321491241455078"
"1116","11.578779220581055","11.578779220581055","11.578779220581055"
"1117","10.764435768127441","10.764435768127441","10.764435768127441"
"1118","10.298271179199219","10.298271179199219","10.298271179199219"
"1119","11.314123153686523","11.314123153686523","11.314123153686523"
"1120","11.739681243896484","11.739681243896484","11.739681243896484"
"1121","11.809775352478027","11.809775352478027","11.809775352478027"
"1122","11.050670623779297","11.050670623779297","11.050670623779297"
"1123","12.982170104980469","12.982170104980469","12.982170104980469"
"1124","11.415735244750977","11.415735244750977","11.415735244750977"
"1125","11.206794738769531","11.206794738769531","11.206794738769531"
"1126","11.969082832336426","11.969082832336426","11.969082832336426"
"1127","11.220717430114746","11.220717430114746","11.220717430114746"
"1128","11.190521240234375","11.190521240234375","11.190521240234375"
"1129","11.805557250976562","11.805557250976562","11.805557250976562"
"1130","12.268196105957031","12.268196105957031","12.268196105957031"
"1131","11.371744155883789","11.371744155883789","11.371744155883789"
"1132","10.312673568725586","10.312673568725586","10.312673568725586"
"1133","12.301314353942871","12.301314353942871","12.301314353942871"
"1134","13.000968933105469","13.000968933105469","13.000968933105469"
"1135","11.246760368347168","11.246760368347168","11.246760368347168"
"1136","12.179637908935547","12.179637908935547","12.179637908935547"
"1137","11.094700813293457","11.094700813293457","11.094700813293457"
"1138","11.044079780578613","11.044079780578613","11.044079780578613"
"1139","11.166589736938477","11.166589736938477","11.166589736938477"
"1140","12.34305191040039","12.34305191040039","12.34305191040039"
"1141","12.260115623474121","12.260115623474121","12.260115623474121"
"1142","12.269392967224121","12.269392967224121","12.269392967224121"
"1143","12.186909675598145","12.186909675598145","12.186909675598145"
"1144","13.02340316772461","13.02340316772461","13.02340316772461"
"1145","9.264570236206055","9.264570236206055","9.264570236206055"
"1146","11.123655319213867","11.123655319213867","11.123655319213867"
"1147","11.542169570922852","11.542169570922852","11.542169570922852"
"1148","10.250967025756836","10.250967025756836","10.250967025756836"
"1149","12.694849014282227","12.694849014282227","12.694849014282227"
"1150","11.505819320678711","11.505819320678711","11.505819320678711"
"1151","11.600897789001465","11.600897789001465","11.600897789001465"
"1152","11.779623985290527","11.779623985290527","11.779623985290527"
"1153","10.99954605102539","10.99954605102539","10.99954605102539"
"1154","12.101522445678711","12.101522445678711","12.101522445678711"
"1155","10.136639595031738","10.136639595031738","10.136639595031738"
"1156","11.89732551574707","11.89732551574707","11.89732551574707"
"1157","12.529891967773438","12.529891967773438","12.529891967773438"
"1158","13.471978187561035","13.471978187561035","13.471978187561035"
"1159","11.114106178283691","11.114106178283691","11.114106178283691"
"1160","12.655146598815918","12.655146598815918","12.655146598815918"
"1161","11.996970176696777","11.996970176696777","11.996970176696777"
"1162","11.344353675842285","11.344353675842285","11.344353675842285"
"1163","11.910168647766113","11.910168647766113","11.910168647766113"
"1164","11.202908515930176","11.202908515930176","11.202908515930176"
"1165","11.591886520385742","11.591886520385742","11.591886520385742"
"1166","11.47852611541748","11.47852611541748","11.47852611541748"
"1167","12.209029197692871","12.209029197692871","12.209029197692871"
"1168","11.894895553588867","11.894895553588867","11.894895553588867"
"1169","13.076942443847656","13.076942443847656","13.076942443847656"
"1170","13.052994728088379","13.052994728088379","13.052994728088379"
"1171","12.534810066223145","12.534810066223145","12.534810066223145"
"1172","12.794763565063477","12.794763565063477","12.794763565063477"
"1173","12.558554649353027","12.558554649353027","12.558554649353027"
"1174","12.71456241607666","12.71456241607666","12.71456241607666"
"1175","11.454547882080078","11.454547882080078","11.454547882080078"
"1176","11.994043350219727","11.994043350219727","11.994043350219727"
"1177","13.589583396911621","13.589583396911621","13.589583396911621"
"1178","13.545241355895996","13.545241355895996","13.545241355895996"
"1179","11.431685447692871","11.431685447692871","11.431685447692871"
"1180","13.076081275939941","13.076081275939941","13.076081275939941"
"1181","12.561055183410645","12.561055183410645","12.561055183410645"
"1182","14.68043041229248","14.68043041229248","14.68043041229248"
"1183","13.427023887634277","13.427023887634277","13.427023887634277"
"1184","12.33958911895752","12.33958911895752","12.33958911895752"
"1185","13.500699043273926","13.500699043273926","13.500699043273926"
"1186","13.1360445022583","13.1360445022583","13.1360445022583"
"1187","10.766212463378906","10.766212463378906","10.766212463378906"
"1188","12.84727668762207","12.84727668762207","12.84727668762207"
"1189","12.028877258300781","12.028877258300781","12.028877258300781"
"1190","12.123875617980957","12.123875617980957","12.123875617980957"
"1191","12.387186050415039","12.387186050415039","12.387186050415039"
"1192","12.19875431060791","12.19875431060791","12.19875431060791"
"1193","12.096550941467285","12.096550941467285","12.096550941467285"
"1194","12.71165657043457","12.71165657043457","12.71165657043457"
"1195","11.963299751281738","11.963299751281738","11.963299751281738"
"1196","12.246560096740723","12.246560096740723","12.246560096740723"
"1197","11.028559684753418","11.028559684753418","11.028559684753418"
"1198","11.516963005065918","11.516963005065918","11.516963005065918"
"1199","11.143491744995117","11.143491744995117","11.143491744995117"
"1200","10.959144592285156","10.959144592285156","10.959144592285156"
"1201","13.191817283630371","13.191817283630371","13.191817283630371"
"1202","12.59328556060791","12.59328556060791","12.59328556060791"
"1203","9.956746101379395","9.956746101379395","9.956746101379395"
"1204","11.020782470703125","11.020782470703125","11.020782470703125"
"1205","12.052199363708496","12.052199363708496","12.052199363708496"
"1206","11.672050476074219","11.672050476074219","11.672050476074219"
"1207","11.718719482421875","11.718719482421875","11.718719482421875"
"1208","10.638925552368164","10.638925552368164","10.638925552368164"
"1209","12.402310371398926","12.402310371398926","12.402310371398926"
"1210","11.334342002868652","11.334342002868652","11.334342002868652"
"1211","11.338495254516602","11.338495254516602","11.338495254516602"
"1212","10.918257713317871","10.918257713317871","10.918257713317871"
