time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
6760,253,9809,66322432,0.009820291,-0.03479888290166855,-3.767495261505246,0.036940205114660785,0.0003,0.0005774505857516488,0.9497705809772015,0.424328476190567,1935,0.2,0.1174764633178711,221.58,6.535662615308538
6788,254,9808,66584576,0.008569293,-0.03421296551823616,-3.7645884286612272,0.03752300105406903,0.0003,-0.00021178521046749665,0.9503185898065567,0.4241683781147003,1943,0.2,0.11504793167114258,230.53,8.235260971561074
6816,255,9806,66846720,0.009072402,-0.03407447785139084,-3.7644982654601336,0.038721904944395646,0.0003,0.00016547993345739087,0.9491287060081959,0.4242728650569916,1951,0.2,0.11664247512817383,217.33,7.58913572056801
6844,256,9805,67108864,0.008735551,-0.035789187997579575,-3.7610902078449726,0.03654519852716476,0.0003,-7.968449108375353e-05,0.9523763954639435,0.4240091145038605,1959,0.2,0.11378192901611328,219.82,6.817151854075491
6871,257,9803,67371008,0.008548811,-0.03328602761030197,-3.7611638363450766,0.03786108552594669,0.0003,-9.448441096537863e-05,0.9497378021478653,0.4241425693035126,1967,0.2,0.10999250411987305,223.03,6.64086316915229
6899,258,9803,67633152,0.008060517,-0.032955385744571686,-3.763110848143697,0.0364065850735642,0.0003,-0.0005249800151432282,0.9527394585311413,0.4240642488002777,1975,0.2,0.10747671127319336,213.42,8.289919122941791
6927,259,9800,67895296,0.009587625,-0.03636728972196579,-3.7681042812764645,0.0359513423172757,0.0003,6.246807470233762e-05,0.9541856423020363,0.4246729612350464,1983,0.2,0.11514949798583984,223.72,7.606843338422477
6955,260,9799,68157440,0.008487596,-0.03366217389702797,-3.7705770041793585,0.039037828479195014,0.0003,-0.0005444641610665713,0.9516636952757835,0.42452365159988403,1991,0.2,0.10874128341674805,230.23,7.399141009133309
6982,261,9798,68419584,0.009702437,-0.0324750691652298,-3.7712771352380514,0.040147918625734746,0.0003,-0.00014993703189247753,0.9514488652348518,0.42486757040023804,1999,0.2,0.10503911972045898,222.0,6.448360925838351
7010,262,9797,68681728,0.007876148,-0.03521832451224327,-3.783147344365716,0.03909169932012446,0.0003,0.00015214644281513756,0.9515837393701077,0.4256463646888733,2007,0.2,0.11172056198120117,222.78,8.03775300744921
7038,263,9795,68943872,0.008962145,-0.033044908195734024,-3.78691178932786,0.040244637115392834,0.0003,-0.00023601427164976485,0.949774406850338,0.42592623829841614,2015,0.2,0.10489463806152344,218.27,7.83303373510018
7065,264,9795,69206016,0.010454882,-0.03414599224925041,-3.786629883572459,0.04030117398360744,0.0003,-0.00030079852740527713,0.9508698470890522,0.4258243143558502,2023,0.2,0.11470556259155273,231.67,8.605109656825661
7092,265,9794,69468160,0.007955946,-0.03563767299056053,-3.7815387174487114,0.040152785571990535,0.0003,0.0002664412904778146,0.9553098641335964,0.42553603649139404,2031,0.2,0.11091947555541992,217.52,7.414532743068412
7119,266,9793,69730304,0.01033628,-0.036614879965782166,-3.7840946316719055,0.04017122188815847,0.0003,-0.0004323822827245749,0.9559734389185905,0.4259524643421173,2039,0.2,0.1096491813659668,235.39,9.397741414308548
7146,267,9793,69992448,0.009759327,-0.03489820286631584,-3.7924459781497717,0.04246205752133392,0.0003,-0.0002531407417336595,0.9549779482185841,0.4264661967754364,2047,0.2,0.11676502227783203,227.62,10.169415109301918
7174,268,9792,70254592,0.008553138,-0.03491676598787308,-3.793705118820071,0.044508487480925396,0.0003,0.00026089675975526916,0.9544832557439804,0.4261663258075714,2055,0.2,0.11690998077392578,216.26,9.252194421598688
7200,269,9792,70516736,0.032760795,-0.03279917687177658,-3.7922576738863576,0.04440520285647743,0.0003,0.0020748635632822253,0.9575884863734245,0.4260030686855316,2059,0.2,0.12592673788265307,228.16,7.662908409275115
7228,270,9791,70778880,0.009596098,-0.033465564250946045,-3.780060512945056,0.04417465493315831,0.0003,-0.00018106208199242246,0.9564949236810207,0.42522481083869934,2067,0.2,0.11011648178100586,230.46,9.619966174066066
7255,271,9791,71041024,0.008316098,-0.03214862942695618,-3.773685861378908,0.04874065684271045,0.0003,-0.00030565997349185636,0.951687041670084,0.424935907125473,2075,0.2,0.10938549041748047,218.94,9.420160109167918
7283,272,9790,71303168,0.008375073,-0.0337892547249794,-3.771912695840001,0.04778354920563288,0.0003,-0.0006307020028089028,0.9539097100496292,0.4248587489128113,2083,0.2,0.11042928695678711,231.7,8.992708474942482
7309,273,9790,71565312,0.008268687,-0.032709814608097076,-3.7764684855937958,0.04499678988941014,0.0003,-0.0001686934951976582,0.9548696987330914,0.425418883562088,2091,0.2,0.11218833923339844,233.4,7.18215072883293
7336,274,9790,71827456,0.008786401,-0.03462047129869461,-3.7791619170457125,0.045995972148375586,0.0003,-0.0006075824639992788,0.9554857164621353,0.42527052760124207,2099,0.2,0.1149892807006836,234.72,11.15052590623498
7363,275,9790,72089600,0.009198336,-0.03202981501817703,-3.768815290182829,0.046037946798605844,0.0003,-0.0005691892365575768,0.9564947783946991,0.42445695400238037,2107,0.2,0.11356019973754883,218.0,9.586556722382083
7390,276,9790,72351744,0.007948065,-0.03418218716979027,-3.7702645529061556,0.04621536112972535,0.0003,-0.0002507222739041026,0.9567318335175514,0.42465028166770935,2115,0.2,0.1120305061340332,229.15,11.192695609666407
7417,277,9788,72613888,0.009061892,-0.03250638023018837,-3.77434510178864,0.046617650892585516,0.0003,-0.0006498842931250692,0.9566702172160149,0.4252478778362274,2123,0.2,0.11377811431884766,229.66,11.125776575617492
7444,278,9789,72876032,0.007905878,-0.03663335368037224,-3.7799991983920336,0.04619662411278114,0.0003,0.0001353224934064201,0.9595570452511311,0.42537155747413635,2131,0.2,0.1150050163269043,233.97,10.272263998836278
7471,279,9788,73138176,0.009330867,-0.03489483892917633,-3.78165896050632,0.04767441225703806,0.0003,4.15398121731414e-05,0.9587048478424549,0.4252837598323822,2139,0.2,0.11963796615600586,237.34,9.946309197237715
7498,280,9788,73400320,0.007835378,-0.03529753163456917,-3.770589215680957,0.04760287390672602,0.0003,-0.0006433939533962985,0.959262527525425,0.42456135153770447,2147,0.2,0.11555147171020508,226.65,9.907596607189625
7526,281,9787,73662464,0.009406863,-0.0345672070980072,-3.7732713483273983,0.051439460658002645,0.0003,-0.00012444561389202136,0.9578992314636707,0.4248703718185425,2155,0.2,0.11640167236328125,232.89,13.503929707854986
7552,282,9787,73924608,0.008572318,-0.03344091400504112,-3.773827437311411,0.051577831036411226,0.0003,-0.0002048529631792917,0.9596278294920921,0.4246748983860016,2163,0.2,0.11695098876953125,228.83,11.651310372587758
7579,283,9787,74186752,0.009774177,-0.03210689127445221,-3.7711055260151625,0.05571257311385125,0.0003,0.0001269668778149935,0.9553243406116962,0.42455238103866577,2171,0.2,0.11975955963134766,237.19,14.352283468469977
7606,284,9787,74448896,0.008722976,-0.033102165907621384,-3.769905848428607,0.06106128022656776,0.0003,-0.0009544747267682396,0.9553293250501156,0.4246233403682709,2179,0.2,0.108062744140625,231.16,13.270892245545983
7633,285,9787,74711040,0.009765333,-0.03379875794053078,-3.769746843725443,0.05706800281768665,0.0003,-0.0006218257640284719,0.9569278135895729,0.4245741069316864,2187,0.2,0.10853052139282227,225.45,12.25236371524632
7660,286,9786,74973184,0.009525958,-0.03293297439813614,-3.768155425786972,0.05270626477431506,0.0003,-0.00021674981371688773,0.960503701120615,0.42454591393470764,2195,0.2,0.11675214767456055,222.53,12.927401888668538
7687,287,9786,75235328,0.00988704,-0.032676469534635544,-3.771953010931611,0.05404787833685987,0.0003,6.018241856509121e-05,0.9592945799231529,0.4247206449508667,2203,0.2,0.11521625518798828,228.44,9.401873135343195
7714,288,9786,75497472,0.009807127,-0.03174562007188797,-3.772510804235935,0.0538197465648409,0.0003,-0.000307487601730827,0.9613924473524094,0.42494672536849976,2211,0.2,0.12479591369628906,227.9,11.696444070995785
7741,289,9786,75759616,0.010189495,-0.032078661024570465,-3.7697989102452993,0.058143633301369846,0.0003,-0.00017419437881471822,0.9598493501543999,0.42442500591278076,2219,0.2,0.12741661071777344,228.64,14.961045878278092
7769,290,9784,76021760,0.0094109215,-0.03492676094174385,-3.763652576133609,0.058174525562208146,0.0003,2.781556713671307e-05,0.9600902125239372,0.423698365688324,2227,0.2,0.11782455444335938,228.14,12.859261388811284
7796,291,9783,76283904,0.008417992,-0.033741287887096405,-3.7713052816689014,0.0655726877739653,0.0003,0.0001985261346817424,0.9544818736612797,0.42465120553970337,2235,0.2,0.12461614608764648,223.17,11.830439501274377
7824,292,9782,76546048,0.009980934,-0.02909751981496811,-3.7746993880718946,0.062377353315241635,0.0003,0.0001929906272835069,0.9572009034454823,0.4248126149177551,2243,0.2,0.11601448059082031,209.13,8.676243399167433
7851,293,9782,76808192,0.014808771,-0.019325830042362213,-3.779094856360863,0.06021662306939733,0.0003,0.0011515852007693771,0.9608455933630466,0.4252837896347046,2247,0.2,0.11029999831627155,237.72,12.372206980362535
7879,294,9781,77070336,0.009849194,-0.03308815136551857,-3.779369968920946,0.06489418054115959,0.0003,-0.0001018385937641142,0.9584312736988068,0.4254278540611267,2255,0.2,0.12140083312988281,227.01,14.778410088792443
7906,295,9780,77332480,0.008198168,-0.032199956476688385,-3.791150065138936,0.07173926604446024,0.0003,0.00048478224698556005,0.9565900601446629,0.42630940675735474,2263,0.2,0.12457847595214844,237.26,12.69368405867368
7934,296,9779,77594624,0.009006137,-0.033174145966768265,-3.7944505717605352,0.06874042499111965,0.0003,3.056569175896584e-05,0.9576782025396824,0.42634108662605286,2271,0.2,0.11552953720092773,226.64,14.967520726835355
7962,297,9778,77856768,0.009212522,-0.03156106546521187,-3.7995446994900703,0.06908949298667721,0.0003,0.00042146809482801473,0.9583643786609173,0.42667946219444275,2279,0.2,0.1199636459350586,237.42,14.067058129273356
7989,298,9777,78118912,0.008371473,-0.03023301064968109,-3.8173260297626257,0.06742333006695844,0.0003,0.000303096034713235,0.9575462192296982,0.42814648151397705,2287,0.2,0.1180720329284668,211.89,8.936032372151967
8018,299,9774,78381056,0.0100274775,-0.03277605399489403,-3.83031646348536,0.06381189564126544,0.0003,0.00013420990489976248,0.9592749737203121,0.42870238423347473,2295,0.2,0.11824417114257812,229.53,9.186405247631482
8046,300,9773,78643200,0.009633253,-0.03451213613152504,-3.840365281328559,0.06314076264970936,0.0003,0.00010339158370697987,0.9579475410282612,0.4291141629219055,2303,0.2,0.12006711959838867,231.96,11.09907254256308
8074,301,9771,78905344,0.009441946,-0.034881480038166046,-3.8449231646955013,0.05848277473705821,0.0003,-0.00025019858776431647,0.9619035646319389,0.42932090163230896,2311,0.2,0.11233806610107422,231.21,10.59639427907765
8102,302,9770,79167488,0.008161905,-0.033588726073503494,-3.8620261400938034,0.062309919157996774,0.0003,0.0015325999156630132,0.9597274363040924,0.43088048696517944,2319,0.2,0.1263594627380371,231.94,10.97224767320091
8131,303,9767,79429632,0.008473099,-0.03370107337832451,-3.869195381179452,0.06014972768025473,0.0003,-0.00022845133707960485,0.9614468589425087,0.43079596757888794,2327,0.2,0.10789918899536133,234.18,11.878622224591673
8159,304,9766,79691776,0.009049522,-0.03261099383234978,-3.8668512776494026,0.06026790727628395,0.0003,0.00010756602364381251,0.9613663032650948,0.4309251308441162,2335,0.2,0.11876964569091797,232.36,10.701389345545321
8187,305,9765,79953920,0.009447742,-0.03287070617079735,-3.871712099760771,0.059698874450987205,0.0003,0.0008113571620924631,0.9627648778259754,0.4310659170150757,2343,0.2,0.12436628341674805,212.82,9.756822842052207
8215,306,9764,80216064,0.008111651,-0.03302444517612457,-3.8870321568101645,0.0627423445112072,0.0003,0.0008345654941877001,0.9622425101697445,0.43236005306243896,2351,0.2,0.12508726119995117,234.48,13.664791652150452
8244,307,9762,80478208,0.010480062,-0.029394911602139473,-3.8906295970082283,0.06345239613438025,0.0003,0.001385557160119788,0.9612965062260628,0.43244877457618713,2359,0.2,0.1244654655456543,239.45,13.353777689952404
8271,308,9760,80740352,0.009073395,-0.02921687625348568,-3.893661707639694,0.06960422586416826,0.0003,0.0002928371127381979,0.9610317349433899,0.432504266500473,2367,0.2,0.11737394332885742,230.61,12.754256835505366
8300,309,9758,81002496,0.009833448,-0.028681162744760513,-3.8988175224512815,0.07331956853158772,0.0003,0.0011167037746417918,0.9597403630614281,0.43273764848709106,2375,0.2,0.12376213073730469,240.63,13.730133118443192
8328,310,9757,81264640,0.010443915,-0.033034082502126694,-3.9007620252668858,0.07374980801250786,0.0003,0.00045681247547690873,0.9601994305849075,0.4328846037387848,2383,0.2,0.11278438568115234,220.88,9.820558461491018
8357,311,9755,81526784,0.009095091,-0.03252355009317398,-3.913650169968605,0.07724276010412723,0.0003,0.000260303245340765,0.9576227180659771,0.43394726514816284,2391,0.2,0.12160158157348633,226.28,11.644759030602872
8386,312,9752,81788928,0.009456724,-0.0320407897233963,-3.920416923239827,0.08441645838320255,0.0003,0.0007751029943392496,0.9567393586039543,0.4343709349632263,2399,0.2,0.11874055862426758,236.63,15.185807880684733
8415,313,9750,82051072,0.010557324,-0.03262912482023239,-3.9277943409979343,0.07546808157349005,0.0003,0.0008474127348563343,0.9581004716455936,0.43472054600715637,2407,0.2,0.1242361068725586,229.42,15.121772194691003
8444,314,9748,82313216,0.008653557,-0.029432348906993866,-3.939549433067441,0.08014988584909588,0.0003,0.0007264945584211091,0.9570618718862534,0.4354689121246338,2415,0.2,0.11439657211303711,224.98,17.046320423204453
8472,315,9745,82575360,0.0077093374,-0.03204920142889023,-3.954176440834999,0.0837906114757061,0.0003,0.0007386600086647377,0.9554602466523647,0.4366637170314789,2423,0.2,0.11825227737426758,231.6,13.748350959308446
8502,316,9742,82837504,0.008223458,-0.029567880555987358,-3.959434699267149,0.08067541162017733,0.0003,0.0006310536159617186,0.9568305909633636,0.4369092881679535,2431,0.2,0.12047815322875977,214.04,14.549706046881619
8531,317,9740,83099648,0.008781968,-0.032246898859739304,-3.9701878242194653,0.08469932962907478,0.0003,0.0007970657607074827,0.9555696099996567,0.43801698088645935,2439,0.2,0.12049341201782227,228.0,13.111380122657865
8561,318,9737,83361792,0.00991956,-0.02949940413236618,-3.9933055080473423,0.08399957773508504,0.0003,0.0006230337335182412,0.956607285887003,0.4396216869354248,2447,0.2,0.12076473236083984,221.96,14.403779902085661
8590,319,9734,83623936,0.008683318,-0.03299504891037941,-4.014134842902422,0.08518227993045002,0.0003,0.0007830103427295398,0.9540807120501995,0.4407263696193695,2455,0.2,0.12164783477783203,228.94,16.240943241678178
8620,320,9730,83886080,0.012100019,-0.03472954034805298,-4.031174510717392,0.08556287462124601,0.0003,0.0009452546764805447,0.9545533284544945,0.4416373372077942,2463,0.2,0.12496280670166016,228.26,15.178795894719661
8650,321,9728,84148224,0.009245511,-0.03326811641454697,-4.0436046198010445,0.07991119270445779,0.0003,0.000909627432747584,0.9577189534902573,0.44260549545288086,2471,0.2,0.1272602081298828,223.81,14.788886313617695
8679,322,9724,84410368,0.009978943,-0.03189084678888321,-4.060058489441872,0.08270246541360393,0.0003,0.0006763919536751928,0.9572250731289387,0.4434153139591217,2479,0.2,0.12883615493774414,238.14,15.068794894190505
8708,323,9722,84672512,0.007975297,-0.03484836220741272,-4.08261089399457,0.08870423521148041,0.0003,0.00013145448929208214,0.954845204949379,0.4451628625392914,2487,0.2,0.10767412185668945,228.88,15.793830745778978
8738,324,9719,84934656,0.0078121102,-0.03065554052591324,-4.095210395753384,0.08882646803976968,0.0003,0.000644343852854945,0.9551423378288746,0.4456467032432556,2495,0.2,0.11184549331665039,222.27,15.539453819990158
8767,325,9717,85196800,0.0072354656,-0.032386086881160736,-4.109665039926767,0.09240424312883988,0.0003,0.0004966719293406641,0.9547126740217209,0.4469241499900818,2503,0.2,0.10938215255737305,221.42,16.892632487937806
8796,326,9714,85458944,0.010006125,-0.032726120203733444,-4.12587570771575,0.10891311906743795,0.0003,0.0011650320338958409,0.9534249007701874,0.44748395681381226,2511,0.2,0.12692689895629883,236.5,17.315099215349182
8824,327,9713,85721088,0.009025334,-0.028868841007351875,-4.144007500261068,0.09728615364292637,0.0003,0.0017148937558886246,0.952368900179863,0.4492482542991638,2519,0.2,0.12190961837768555,231.77,16.57734408374876
8854,328,9710,85983232,0.008835675,-0.03131912276148796,-4.1577706299722195,0.09386498999083415,0.0003,0.0003190309726051055,0.9542448036372662,0.44929268956184387,2527,0.2,0.11569356918334961,224.61,15.97246867693495
8882,329,9709,86245376,0.0089774085,-0.027159567922353745,-4.178352124989033,0.09401655808323994,0.0003,0.0008603307160228724,0.9548258818686008,0.4512726366519928,2535,0.2,0.1170506477355957,232.05,16.27552612628788
8911,330,9707,86507520,0.010867634,-0.030149536207318306,-4.203434318304062,0.10253538668621331,0.0003,0.0006212420616975578,0.9507668875157833,0.452680766582489,2543,0.2,0.11827802658081055,224.3,15.19450359646231
8939,331,9706,86769664,0.008595159,-0.03312753140926361,-4.225677005946636,0.09533528605243191,0.0003,0.0011854184881485708,0.9545071795582771,0.45405519008636475,2551,0.2,0.1203298568725586,230.85,16.753292552698404
8968,332,9703,87031808,0.00865263,-0.031861312687397,-4.2414042837917805,0.09439923940226436,0.0003,0.0005604775137726392,0.9564165323972702,0.45502227544784546,2559,0.2,0.10992145538330078,215.87,15.559227773714811
8997,333,9702,87293952,0.00891288,-0.03355685994029045,-4.261485107243061,0.1050982981105335,0.0003,0.000843043742406735,0.9535533003509045,0.4566012918949127,2567,0.2,0.11157703399658203,228.19,16.35249750688672
9026,334,9700,87556096,0.008099344,-0.034124452620744705,-4.274492956697941,0.10692921746522188,0.0003,0.0006815635711063806,0.9487796649336815,0.4570327699184418,2575,0.2,0.11886835098266602,226.07,16.520170901883393
9054,335,9698,87818240,0.007930312,-0.032831426709890366,-4.275210045278072,0.10322315635858104,0.0003,0.0006336540600386797,0.9512172006070614,0.4569322168827057,2583,0.2,0.10893440246582031,227.41,15.185302933657077
9084,336,9695,88080384,0.008592043,-0.033215612173080444,-4.279619101434946,0.10124484298285097,0.0003,0.000741672688491235,0.9534218646585941,0.45751500129699707,2591,0.2,0.11677169799804688,235.6,19.43042978170328
9113,337,9693,88342528,0.0076513933,-0.03422577679157257,-4.288488432765007,0.10286017577163875,0.0003,0.0008608900297986111,0.9548014663159847,0.4579550325870514,2599,0.2,0.11281871795654297,237.8,16.941747377496213
9142,338,9691,88604672,0.008312793,-0.03275381028652191,-4.312031529843807,0.10124769934918731,0.0003,0.0010677683044377773,0.951896894723177,0.45973315834999084,2607,0.2,0.1156301498413086,219.87,15.785219092331827
9171,339,9689,88866816,0.009348893,-0.032490961253643036,-4.3300617933273315,0.10296590661164373,0.0003,0.0007344501216266508,0.9517437107861042,0.4608495831489563,2615,0.2,0.1147308349609375,220.01,16.34040217479691
9200,340,9687,89128960,0.012541649,-0.02950170636177063,-4.353300703896417,0.09742449672409782,0.0003,0.0023637027291072256,0.9559478610754013,0.46246156096458435,2622,0.2,0.1251842357494213,226.53,18.156769443769008
9229,341,9685,89391104,0.011256762,-0.03145340830087662,-4.375641822814941,0.10440932720666751,0.0003,0.0021104664697304543,0.9530634060502052,0.4640040695667267,2630,0.2,0.11367177963256836,225.59,18.512653675861657
9258,342,9683,89653248,0.008073289,-0.03262294456362724,-4.394775852560997,0.11472649115603417,0.0003,0.0010267763454976375,0.9504877142608166,0.4650433659553528,2638,0.2,0.12863779067993164,230.91,16.748096071574835
9286,343,9682,89915392,0.010659609,-0.026732608675956726,-4.413294665515423,0.10885662882355973,0.0003,0.0009783537011571752,0.9514870941638947,0.4666098952293396,2646,0.2,0.12347984313964844,236.53,16.860911332760008
9315,344,9680,90177536,0.00798702,-0.03144431114196777,-4.430894818156958,0.10601278144167736,0.0003,0.00039683836803305894,0.9540698975324631,0.4675668179988861,2654,0.2,0.11128711700439453,229.88,18.543732335660607
9344,345,9678,90439680,0.013022292,-0.030186686664819717,-4.441207602620125,0.11183892004191875,0.0003,0.0012706921488643275,0.9507425986230373,0.46794068813323975,2662,0.2,0.12480926513671875,231.36,18.111038021622225
9372,346,9677,90701824,0.00922421,-0.03154157102108002,-4.463156156241894,0.11347904265858233,0.0003,0.0006665993887509103,0.9491653889417648,0.4696665108203888,2670,0.2,0.11367416381835938,228.81,17.74422328710556
9401,347,9675,90963968,0.008740421,-0.0358848012983799,-4.482444748282433,0.11122583359247074,0.0003,0.0004135350500291679,0.9522689990699291,0.47060608863830566,2678,0.2,0.11987876892089844,228.99,14.686376072093845
9430,348,9674,91226112,0.007763438,-0.03393593430519104,-4.507722735404968,0.10017965163569897,0.0003,0.001060202804637811,0.9561126120388508,0.47254595160484314,2686,0.2,0.1221165657043457,224.13,19.606056179013102
9459,349,9671,91488256,0.00904871,-0.034577447921037674,-4.532191999256611,0.10574411251582205,0.0003,0.0009559531531522225,0.9531789980828762,0.4734715223312378,2694,0.2,0.12146520614624023,232.61,20.39918029330671
9488,350,9670,91750400,0.008253928,-0.034461118280887604,-4.553333315998316,0.1130120744346641,0.0003,0.001122376133025682,0.9499097764492035,0.47534099221229553,2702,0.2,0.11961698532104492,218.5,17.154794122632595
9517,351,9668,92012544,0.008933978,-0.0355602502822876,-4.572115425020456,0.09967979224165902,0.0003,0.0004900314561382402,0.9550210610032082,0.4760233461856842,2710,0.2,0.11608505249023438,215.54,16.105079274005256
9545,352,9666,92274688,0.009721858,-0.03827875480055809,-4.585896786302328,0.09834754193434492,0.0003,0.0005792054475932673,0.9551895745098591,0.47705817222595215,2718,0.2,0.11250686645507812,230.66,15.803353036791087
9575,353,9663,92536832,0.010346409,-0.033396512269973755,-4.596700944006443,0.10681870224652812,0.0003,0.0006967430831537058,0.9542095698416233,0.47802823781967163,2726,0.2,0.11994218826293945,213.04,17.78987274790183
9604,354,9661,92798976,0.011538122,-0.03573625162243843,-4.619064439088106,0.10397061053663492,0.0003,0.0009349224501420395,0.9514583572745323,0.47976624965667725,2734,0.2,0.11202287673950195,223.77,15.639747999738901
9633,355,9659,93061120,0.009510669,-0.03483626991510391,-4.644663114100695,0.10541841894155368,0.0003,0.00021424147189463838,0.9535223171114922,0.48154473304748535,2742,0.2,0.12060546875,211.53,17.295789930149912
9662,356,9658,93323264,0.009113893,-0.03579676151275635,-4.669301692396402,0.10517498658737168,0.0003,0.0004223330083732435,0.9542827494442463,0.48311343789100647,2750,0.2,0.11709260940551758,230.63,17.971797720976173
9691,357,9656,93585408,0.008355057,-0.03754066675901413,-4.695451814681292,0.10284596175188199,0.0003,0.0007538644235864922,0.9549783542752266,0.4850013554096222,2758,0.2,0.11371469497680664,218.41,15.86939522203058
9719,358,9655,93847552,0.008637534,-0.036772627383470535,-4.714599002152681,0.11005370953353122,0.0003,2.117468375217868e-05,0.9522204101085663,0.4858708381652832,2766,0.2,0.11124277114868164,225.97,17.538416329640896
9748,359,9653,94109696,0.008342759,-0.03567463159561157,-4.739520754665136,0.10591938224388286,0.0003,0.0004887877776127425,0.9558303542435169,0.48777419328689575,2774,0.2,0.11508321762084961,225.17,17.408156666457653
9777,360,9651,94371840,0.009242186,-0.03602689504623413,-4.760006118565798,0.11502886831294745,0.0003,0.0007515383599638881,0.9502606317400932,0.48925068974494934,2782,0.2,0.11542749404907227,226.63,16.688252009870485
9806,361,9650,94633984,0.009403544,-0.035826705396175385,-4.77959518879652,0.11454635334666818,0.0003,0.0003539914937391586,0.9504096210002899,0.4903830885887146,2790,0.2,0.10960912704467773,219.86,12.321390924593434
9835,362,9647,94896128,0.0084676435,-0.03708532825112343,-4.809661436825991,0.10659805842442438,0.0003,0.0003808940373346559,0.9494399540126324,0.4928855299949646,2798,0.2,0.11870718002319336,217.54,14.723378608375787
9864,363,9646,95158272,0.01073033,-0.03413094952702522,-4.8414827063679695,0.08750050159869716,0.0003,0.0005040035500769591,0.9564366713166237,0.49485623836517334,2806,0.2,0.11803054809570312,217.23,10.603346287263557
9893,364,9645,95420416,0.01044005,-0.03963456675410271,-4.864324890077114,0.09283138031605631,0.0003,0.0009656368874857435,0.9559701904654503,0.49604275822639465,2814,0.2,0.12302207946777344,225.02,8.800405280180275
9921,365,9643,95682560,0.0076834196,-0.04143660515546799,-4.876974541693926,0.08136081439442933,0.0003,0.00033787613983804476,0.9574368186295033,0.4970168471336365,2822,0.2,0.10529708862304688,201.97,13.588014682601205
9950,366,9641,95944704,0.008037217,-0.03869170695543289,-4.894123192876577,0.08713967050425708,0.0003,0.0003510100455059728,0.958013117313385,0.4981411099433899,2830,0.2,0.10599851608276367,214.67,17.689064010018484
9979,367,9640,96206848,0.010137731,-0.037739407271146774,-4.914331763982773,0.09568488248623908,0.0003,0.0007602240380037983,0.9559921883046627,0.4996613562107086,2838,0.2,0.1156764030456543,198.55,13.76812172689708
10008,368,9638,96468992,0.007873843,-0.04016757756471634,-4.9301434978842735,0.10084633535007015,0.0003,0.0007972551588864007,0.9569916687905788,0.500540018081665,2846,0.2,0.11467981338500977,202.02,12.848611927465535
10037,369,9637,96731136,0.009381484,-0.039401911199092865,-4.949612092226744,0.10018051910446957,0.0003,0.0005402486312959809,0.9563265740871429,0.5019327402114868,2854,0.2,0.11252164840698242,223.86,19.517109802477062
10066,370,9635,96993280,0.008378338,-0.03698401153087616,-4.968530893325806,0.11096658586757258,0.0003,0.00026001520518548205,0.9509837776422501,0.5033439993858337,2862,0.2,0.10942697525024414,221.92,14.424667556849307
10095,371,9633,97255424,0.008927245,-0.03876200318336487,-4.982584282755852,0.10350060317432508,0.0003,0.0005214256939325423,0.9542873278260231,0.5044350624084473,2870,0.2,0.10685396194458008,226.66,16.50365526428446
10124,372,9632,97517568,0.009057861,-0.03752313554286957,-4.999403294175863,0.1105810753069818,0.0003,0.000614380569459172,0.9549158178269863,0.5052058696746826,2878,0.2,0.10801887512207031,225.25,16.38217594491318
10152,373,9630,97779712,0.00885009,-0.041401010006666183,-5.021571423858404,0.11085257161175832,0.0003,4.9622688493400346e-05,0.9518813937902451,0.5070688724517822,2886,0.2,0.10294103622436523,227.56,18.946449236264453
10182,374,9628,98041856,0.008570423,-0.04147391766309738,-5.0365082658827305,0.11283729219576344,0.0003,5.999915629217867e-05,0.9521785899996758,0.5082182884216309,2894,0.2,0.10591697692871094,208.71,16.598920982871206
10211,375,9627,98304000,0.008922916,-0.03659839183092117,-5.051271870732307,0.1143787128967233,0.0003,0.00041949967180698877,0.954482015222311,0.5093637108802795,2902,0.2,0.10476541519165039,223.83,18.651577218053863
10240,376,9625,98566144,0.009963956,-0.03911280632019043,-5.069693010300398,0.11393612303072587,0.0003,0.000671364785375772,0.9538310393691063,0.5107638835906982,2910,0.2,0.11637306213378906,218.3,18.622391940625384
10269,377,9623,98828288,0.010390208,-0.03804431110620499,-5.102258641272783,0.12061379622900859,0.0003,0.00028838951539000846,0.9512969404459,0.5131868124008179,2918,0.2,0.11023712158203125,228.48,20.5807745731622
10299,378,9621,99090432,0.009070512,-0.041185811161994934,-5.11429300531745,0.11907621123827994,0.0003,0.0002877185597753851,0.9506508745253086,0.5133551955223083,2926,0.2,0.10196733474731445,212.11,16.40664770616684
10327,379,9619,99352576,0.0075636087,-0.04234659671783447,-5.123642969876528,0.111933707841672,0.0003,-0.000344585837183331,0.9531065300107002,0.513939619064331,2934,0.2,0.10593986511230469,206.87,13.72525319642853
10357,380,9618,99614720,0.009558279,-0.04047640040516853,-5.140354424715042,0.11460641847224906,0.0003,0.000844225772198115,0.9522326551377773,0.5151872634887695,2942,0.2,0.11661529541015625,225.5,18.28140855288133
10385,381,9616,99876864,0.008463162,-0.04157446697354317,-5.153556298464537,0.11082956928294152,0.0003,0.0003862104344989348,0.9538468681275845,0.5163977146148682,2950,0.2,0.11172771453857422,217.38,19.193325643790885
