time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/explained_variance,train/value_loss,rollout/ep_len_mean,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/clip_range,rollout/ep_rew_mean,train/approx_kl
9546,257,7056,67371008,0.9322318360209465,0.3966753368731588,106.24,0.09336709976196289,-0.00024372273310291348,0.7636735439300537,-7.993398319929838,1951,-0.043013472110033035,0.0003,0.2,10.949012423232197,0.007889073
9543,258,7087,67633152,0.9372271001338959,0.4072102503851056,118.13,0.09816646575927734,-0.0003331224124849541,0.7639849781990051,-7.995126903057098,1959,-0.04153714329004288,0.0003,0.2,11.153571103662252,0.007190265
9539,259,7117,67895296,0.9381549842655659,0.4381184496451169,104.37,0.10599708557128906,0.00021183351964282338,0.7639183402061462,-7.993039593100548,1967,-0.034897759556770325,0.0003,0.2,10.6939871571213,0.009177037
9536,260,7147,68157440,0.9374909326434135,0.44904244039207697,89.98,0.0898447036743164,-0.00044644687113759574,0.7641040682792664,-7.993892565369606,1975,-0.037730202078819275,0.0003,0.2,9.213410023897886,0.007051338
9532,261,7177,68419584,0.937013603746891,0.46448727953247726,99.24,0.09570789337158203,0.0004064580998601741,0.7647327780723572,-7.999259896576405,1983,-0.03339551016688347,0.0003,0.2,8.422251793146133,0.007975711
9529,262,7207,68681728,0.9366452097892761,0.46391083928756416,108.86,0.0910344123840332,-7.077659120113822e-06,0.7655043005943298,-8.005119517445564,1991,-0.036652013659477234,0.0003,0.2,12.77638691648841,0.008615721
9526,263,7237,68943872,0.9409154877066612,0.4491816086228937,106.09,0.0899200439453125,0.00023497302436226164,0.7659701108932495,-8.011517070233822,1999,-0.03737453371286392,0.0003,0.2,8.617079403102398,0.0070998734
9524,264,7266,69206016,0.9390459880232811,0.47335279802791774,107.23,0.09841537475585938,0.00032140940447789035,0.767659604549408,-8.022694751620293,2007,-0.034316472709178925,0.0003,0.2,13.623577278852462,0.008387043
9521,265,7296,69468160,0.9405096173286438,0.46716701495461166,121.75,0.09575319290161133,-0.0002576105538310003,0.7685483694076538,-8.033316291868687,2015,-0.034434400498867035,0.0003,0.2,14.146726043075324,0.0077401693
9519,266,7325,69730304,0.9388307817280293,0.49279844015836716,112.23,0.09668111801147461,0.00014550312153005507,0.7702412009239197,-8.045562610030174,2023,-0.03306354582309723,0.0003,0.2,12.993894249498844,0.00704108
9516,267,7354,69992448,0.9380664750933647,0.4980781264603138,112.75,0.09300756454467773,5.772474742116174e-05,0.7707310914993286,-8.052675768733025,2031,-0.031481001526117325,0.0003,0.2,13.497958268970251,0.0079043815
9514,268,7384,70254592,0.9406735673546791,0.4854298362042755,119.49,0.10613155364990234,8.832244748191442e-05,0.7705841660499573,-8.053078077733517,2039,-0.03250643610954285,0.0003,0.2,15.903665397018194,0.008226505
9511,269,7413,70516736,0.9394981302320957,0.4960614631418139,118.62,0.095428466796875,0.00010046809620689601,0.7708607316017151,-8.056571759283543,2047,-0.03373168036341667,0.0003,0.2,12.870122399553656,0.007620031
9509,270,7443,70778880,0.9389787502586842,0.5101353316567838,122.56,0.10314130783081055,0.00034270303058292484,0.7731004953384399,-8.068113766610622,2055,-0.03125492110848427,0.0003,0.2,19.806673965454102,0.013898656
9506,271,7472,71041024,0.9365443214774132,0.5271855548489839,120.53,0.09213399887084961,1.3068080988887232e-05,0.7736602425575256,-8.076476976275444,2063,-0.0257849283516407,0.0003,0.2,15.0997456753999,0.007964369
9504,272,7502,71303168,0.9404420591890812,0.5053078085184097,119.07,0.10549211502075195,0.0002742489350566757,0.7740631699562073,-8.07900781929493,2071,-0.033074554055929184,0.0003,0.2,15.385921916514635,0.009718716
9501,273,7532,71565312,0.9426579214632511,0.48527648858726025,139.25,0.10607290267944336,-7.072337803037954e-05,0.7736092805862427,-8.076059095561504,2079,-0.03407470881938934,0.0003,0.2,21.196721353828906,0.0073962566
9498,274,7562,71827456,0.936377763748169,0.5348080433905125,154.46,0.0969533920288086,-2.1475440462381812e-05,0.7749707102775574,-8.083496861159801,2087,-0.029108591377735138,0.0003,0.2,24.660964894890785,0.007925799
9494,275,7592,72089600,0.9346190392971039,0.5596376773901284,121.58,0.09714555740356445,0.00043440758554424974,0.7751080393791199,-8.086133435368538,2095,-0.02067173644900322,0.0003,0.2,19.405032358691095,0.0077902926
9490,276,7623,72351744,0.9392198361456394,0.5240389159880579,113.92,0.10097169876098633,0.0002637936395331053,0.7750101685523987,-8.084350377321243,2103,-0.027569565922021866,0.0003,0.2,16.10544781371951,0.007958852
9487,277,7653,72613888,0.936930812895298,0.5410005459561944,124.98,0.10319137573242188,-6.019299144099932e-05,0.7765520811080933,-8.093106091022491,2111,-0.02861570566892624,0.0003,0.2,14.016509744524956,0.008242633
9484,278,7684,72876032,0.9346125274896622,0.5657236925326288,134.97,0.0874180793762207,-0.00015275040595952305,0.7756813764572144,-8.093108497560024,2119,-0.024695374071598053,0.0003,0.2,21.70123686030507,0.0072402405
9480,279,7714,73138176,0.9328389391303062,0.5814456013031304,126.84,0.09350967407226562,0.00011787552148234681,0.7781439423561096,-8.105039738118649,2127,-0.02468302845954895,0.0003,0.2,19.716773663330823,0.008055652
9476,280,7745,73400320,0.9359394758939743,0.5710421199910343,146.38,0.09859085083007812,0.00034739827606244944,0.7784850597381592,-8.112882159650326,2135,-0.027829404920339584,0.0003,0.2,25.828172028958797,0.008152677
9472,281,7776,73662464,0.9361008927226067,0.569264265242964,147.09,0.09674978256225586,-0.0003921458737750072,0.7798874974250793,-8.123261988162994,2143,-0.026837319135665894,0.0003,0.2,24.806648819446565,0.0079642655
9469,282,7806,73924608,0.9318288937211037,0.5972465672530234,125.66,0.09557104110717773,0.000337697103532264,0.7804791927337646,-8.13107444345951,2151,-0.023249782621860504,0.0003,0.2,20.13673167720437,0.007991845
9465,283,7837,74186752,0.9332767874002457,0.5945193413645029,145.2,0.09337425231933594,-4.03810186071496e-05,0.7802252173423767,-8.13216908276081,2159,-0.020689822733402252,0.0003,0.2,26.436538742631672,0.008426063
9461,284,7868,74448896,0.9347494468092918,0.5724041885696352,148.6,0.0983743667602539,0.00026453419422978186,0.7814257740974426,-8.137435257434845,2167,-0.026950456202030182,0.0003,0.2,28.4066139960289,0.009229733
9456,285,7900,74711040,0.937267854809761,0.5730178104713559,133.64,0.0974268913269043,-0.00011477031648610136,0.7826440930366516,-8.151311315596104,2175,-0.02505642920732498,0.0003,0.2,24.836488664597272,0.007778704
9453,286,7931,74973184,0.9348852336406708,0.5842747078277171,136.94,0.10100746154785156,-6.714290475429152e-05,0.7830902338027954,-8.155405700206757,2183,-0.025657497346401215,0.0003,0.2,24.48332468509674,0.0076775462
9448,287,7962,75235328,0.9358569607138634,0.5978814754635096,139.81,0.09527111053466797,-8.530221293767681e-05,0.7834339737892151,-8.157135352492332,2191,-0.024667788296937943,0.0003,0.2,22.047245111465454,0.007892972
9444,288,7994,75497472,0.9362938553094864,0.6020462200976908,144.85,0.10550880432128906,0.00032563248669248424,0.7846197485923767,-8.165577977895737,2199,-0.01820453256368637,0.0003,0.2,29.011902962774037,0.007826338
9439,289,8026,75759616,0.9365368038415909,0.6040665470063686,132.37,0.09892559051513672,1.9237998913013143e-05,0.7844045758247375,-8.167743645608425,2207,-0.021705590188503265,0.0003,0.2,22.174218740165234,0.00864234
9434,290,8057,76021760,0.9353044033050537,0.6117620547302067,135.1,0.09373283386230469,-0.0004789401823472872,0.7842842936515808,-8.164094902575016,2215,-0.025518152862787247,0.0003,0.2,22.699809727370738,0.0077202134
9429,291,8089,76283904,0.936841681599617,0.6088976408354938,142.5,0.09916257858276367,-0.00015960025348249474,0.7842684388160706,-8.164920963346958,2223,-0.017727553844451904,0.0003,0.2,32.50972982570529,0.007596275
9424,292,8122,76546048,0.9371683523058891,0.6235315152443945,149.83,0.0970911979675293,-0.0005049492515354359,0.784065306186676,-8.162545345723629,2231,-0.021068669855594635,0.0003,0.2,29.720973164737224,0.008451367
9418,293,8155,76808192,0.9393846169114113,0.6222269176505506,141.98,0.10880041122436523,-0.0005915186429774622,0.7847961187362671,-8.165446370840073,2239,-0.02242221310734749,0.0003,0.2,26.442946182340382,0.008777269
9412,294,8188,77070336,0.937381312251091,0.6680116006173193,140.23,0.10334491729736328,-0.0008191237957362318,0.7845861315727234,-8.167907327413559,2247,-0.01860000193119049,0.0003,0.2,22.521700924187897,0.008074594
9406,295,8221,77332480,0.9359505772590637,0.6874685664661229,147.43,0.10057401657104492,-0.00022094326914157136,0.7856767177581787,-8.173060961067677,2255,-0.0117415189743042,0.0003,0.2,26.688170059919358,0.007319471
9398,296,8255,77594624,0.9348331317305565,0.721460422500968,153.58,0.09907674789428711,-0.0008820911361908657,0.7862132787704468,-8.179038599133492,2263,-0.015902414917945862,0.0003,0.2,35.61054700493813,0.0074348324
9392,297,8289,77856768,0.9381514191627502,0.7269976055249572,145.93,0.11298704147338867,-0.0006813960721956391,0.7852708697319031,-8.173865839838982,2271,-0.00976525992155075,0.0003,0.2,34.51926351800561,0.00900377
9385,298,8323,78118912,0.9335705265402794,0.7953679244965315,150.97,0.09633159637451172,-0.0005114835062158818,0.7862858176231384,-8.173568457365036,2279,-0.00906914472579956,0.0003,0.2,32.26479095131159,0.008501373
9378,299,8357,78381056,0.931113138794899,0.8523980737663805,167.32,0.09886646270751953,-0.0009957509537343867,0.7860115766525269,-8.173237696290016,2287,0.0024001672863960266,0.0003,0.2,37.68450464636087,0.007606308
9369,300,8393,78643200,0.9314470812678337,0.8700528251938522,169.11,0.10371923446655273,-0.0008007756091501506,0.7865064144134521,-8.174645945429802,2295,0.0012359097599983215,0.0003,0.2,38.25533757507801,0.01009848
9361,301,8428,78905344,0.9338559359312057,0.8561942935921252,155.87,0.1119842529296875,-0.0007355134948738851,0.7875185608863831,-8.183201923966408,2303,0.004776231944561005,0.0003,0.2,35.64713486030698,0.009073214
9353,302,8464,79167488,0.9330180138349533,0.8850864009000361,158.01,0.10134696960449219,-0.0007117727841432497,0.78675776720047,-8.179492764174938,2311,0.004871547222137451,0.0003,0.2,36.08498098894954,0.008189667
9345,303,8499,79429632,0.9338685870170593,0.9125582315027714,163.18,0.10091400146484375,-0.00035005141944566276,0.7862549424171448,-8.173640243709087,2319,0.0042807310819625854,0.0003,0.2,41.88073535948992,0.0082455985
9337,304,8534,79691776,0.9338566288352013,0.9333541919477284,155.11,0.10199594497680664,-0.00114029129190385,0.7858577966690063,-8.167492397129536,2327,0.007788054645061493,0.0003,0.2,38.216188000440596,0.008402517
9329,305,8569,79953920,0.9351686090230942,0.9263432743027806,135.37,0.10369110107421875,-0.0007435395241373044,0.7864255309104919,-8.170536771416664,2335,0.012338586151599884,0.0003,0.2,31.782681774646043,0.0091894865
9322,306,8604,80216064,0.9349058121442795,0.9473148575052619,152.43,0.09963846206665039,-0.0012581280586800858,0.7866512537002563,-8.17058152705431,2343,0.009914547204971313,0.0003,0.2,38.62916487544775,0.0075804694
9316,307,8638,80478208,0.9354162439703941,0.952215644530952,158.48,0.08642578125,-0.0011621940270742925,0.7873523235321045,-8.173088259994984,2351,0.012507736682891846,0.0003,0.2,46.52485665589571,0.008347521
9309,308,8672,80740352,0.9353026747703552,0.9603188927285373,142.56,0.1072239875793457,-0.00044644234503721236,0.7863966226577759,-8.170173689723015,2359,0.011802859604358673,0.0003,0.2,42.007390010133385,0.009360228
9302,309,8707,81002496,0.9379328601062298,0.9678092738613486,146.78,0.09586715698242188,-0.0011308226144137734,0.7860279679298401,-8.16666892170906,2367,0.014529302716255188,0.0003,0.2,46.12123474121094,0.0076262476
9295,310,8741,81264640,0.9320666044950485,1.038181261625141,155.84,0.10544490814208984,-6.390798716893187e-05,0.7868674397468567,-8.169050961732864,2375,0.011533372104167938,0.0003,0.2,45.80867512643337,0.008429625
9290,311,8775,81526784,0.9322862327098846,1.0468073459342122,128.9,0.10218143463134766,-0.000369229333500698,0.7863349318504333,-8.16664706915617,2383,0.01728520542383194,0.0003,0.2,37.18953760623932,0.008044068
9284,312,8809,81788928,0.9343238323926926,1.03790273796767,164.06,0.10095643997192383,-0.00068297902453196,0.7860667705535889,-8.162409260869026,2391,0.01991477608680725,0.0003,0.2,52.64753247499466,0.008442977
9279,313,8842,82051072,0.9358118772506714,1.0466574435122311,141.88,0.10292291641235352,-0.0008398231730097905,0.7860389351844788,-8.16133477538824,2399,0.02310793101787567,0.0003,0.2,45.13700968265533,0.00860717
9274,314,8875,82313216,0.9343339279294014,1.085799178108573,152.05,0.09865760803222656,-0.0007845923223612772,0.784788966178894,-8.150080159306526,2407,0.02157435566186905,0.0003,0.2,50.02278662264347,0.008168537
9271,315,8906,82575360,0.9382617250084877,1.039540430996567,131.21,0.10907745361328125,-0.00027044113994634245,0.783776044845581,-8.139878824353218,2415,0.029991507530212402,0.0003,0.2,36.39756642490625,0.008154549
9269,316,8936,82837504,0.9319949224591255,1.1610810244455934,170.52,0.10635519027709961,-0.0016963445023066015,0.784819483757019,-8.139046914875507,2423,0.02981242537498474,0.0003,0.2,55.39588395625353,0.008265469
9267,317,8966,83099648,0.9329278096556664,1.1621461994946003,150.54,0.10351085662841797,-0.0011411856817176158,0.7836897373199463,-8.132867179811,2431,0.028301283717155457,0.0003,0.2,48.62417782664299,0.008382697
9266,318,8995,83361792,0.9299445077776909,1.22167241666466,175.22,0.11201906204223633,-6.515202085211058e-05,0.7844699621200562,-8.134515076875687,2439,0.04093417525291443,0.0003,0.2,50.434758847355845,0.009422481
9265,319,9024,83623936,0.9305504634976387,1.247034564614296,161.1,0.10809516906738281,-0.001351443131625274,0.7850763201713562,-8.140558950603008,2447,0.04472697526216507,0.0003,0.2,52.040607028454545,0.008427512
9264,320,9054,83886080,0.9333037808537483,1.1963044703006744,144.52,0.10578298568725586,-0.0007365297078649746,0.7859873175621033,-8.14545726031065,2455,0.03231034427881241,0.0003,0.2,50.507416677176955,0.008250115
9264,321,9083,84148224,0.9330909252166748,1.255251375027001,137.43,0.100311279296875,-0.0007787209992784483,0.7863242626190186,-8.14731678366661,2463,0.03959964960813522,0.0003,0.2,46.080618623197076,0.007814352
9263,322,9111,84410368,0.9340564534068108,1.2718417383730412,150.19,0.09924459457397461,-0.000722348189128752,0.7860352993011475,-8.144848018884659,2471,0.04603961110115051,0.0003,0.2,54.23411443080753,0.007705522
9263,323,9140,84672512,0.9297329261898994,1.3382889404892921,148.65,0.10223579406738281,-0.00020745206825267815,0.7866531610488892,-8.14845460653305,2479,0.04324899613857269,0.0003,0.2,51.84263515263796,0.007063232
9262,324,9169,84934656,0.9345650747418404,1.245316163636744,148.11,0.09822607040405273,-0.0007425157309626229,0.7873713970184326,-8.151301734149456,2487,0.04106927663087845,0.0003,0.2,51.312341843396425,0.008483255
9262,325,9197,85196800,0.931009940803051,1.3045534398406744,126.12,0.10721588134765625,-8.81851306075987e-05,0.7863729000091553,-8.144229851663113,2495,0.05065920948982239,0.0003,0.2,42.08483468607068,0.010536225
9261,326,9227,85458944,0.9302006587386131,1.3191760266199708,140.69,0.1025547981262207,0.00047483524303970626,0.7861561179161072,-8.137947499752045,2503,0.05194716155529022,0.0003,0.2,50.692766381427646,0.011605358
9261,327,9255,85721088,0.926450178027153,1.4136415962129831,156.52,0.10126209259033203,-0.0004169821554569353,0.785660982131958,-8.132351465523243,2511,0.06081681698560715,0.0003,0.2,53.6716289934516,0.008194583
9260,328,9284,85983232,0.9288036897778511,1.3693057028576732,145.55,0.09456586837768555,-0.00036161865364192636,0.7862802147865295,-8.132194548845291,2519,0.0521419495344162,0.0003,0.2,52.0868454374373,0.0073535065
9260,329,9313,86245376,0.9340661913156509,1.3191598653793335,136.83,0.10117101669311523,3.014685989910504e-05,0.7858803868293762,-8.13069075345993,2527,0.04818575084209442,0.0003,0.2,46.06160066097975,0.008027327
9259,330,9342,86507520,0.9301658421754837,1.4368680166080594,146.95,0.09393548965454102,0.0004186498458693677,0.7850849032402039,-8.124626621603966,2535,0.05847892165184021,0.0003,0.2,57.41746469825506,0.0074654557
9259,331,9371,86769664,0.9277428612112999,1.4486989425495267,144.14,0.10039234161376953,9.74280101218028e-05,0.7872970104217529,-8.130949288606644,2543,0.051729507744312286,0.0003,0.2,51.138430687785146,0.008118542
9257,332,9400,87031808,0.9344721436500549,1.3214004542678595,155.84,0.09161043167114258,-1.4068992641114164e-05,0.7871869206428528,-8.134030237793922,2551,0.045997366309165955,0.0003,0.2,51.039583028554915,0.007497286
9257,333,9429,87293952,0.9363762512803078,1.2480053203180432,143.71,0.11002779006958008,4.653453606806579e-05,0.788171112537384,-8.134019955992699,2559,0.04021824896335602,0.0003,0.2,55.38933819577098,0.008621553
9256,334,9458,87556096,0.931618221104145,1.3318386552855372,137.09,0.09812211990356445,4.9146136007038876e-05,0.78769850730896,-8.133965611457825,2567,0.050346456468105316,0.0003,0.2,50.01221449658274,0.007742827
9256,335,9486,87818240,0.9284677654504776,1.4198842383921146,161.53,0.11012744903564453,0.000676654689868883,0.7887434363365173,-8.13411682844162,2575,0.05354539304971695,0.0003,0.2,63.776306202411654,0.008263207
9256,336,9515,88080384,0.9307341873645782,1.3888925556093454,168.41,0.1085047721862793,0.00024996008460220764,0.7888632416725159,-8.138464480638504,2583,0.05666288733482361,0.0003,0.2,57.356731452047825,0.010144811
9257,337,9543,88342528,0.9338102415204048,1.327100777067244,173.57,0.11206865310668945,0.00047636931731176446,0.7878941297531128,-8.132239408791065,2591,0.048739172518253326,0.0003,0.2,67.38824317187071,0.007953789
9256,338,9571,88604672,0.9365978464484215,1.2963242577388883,187.96,0.10434579849243164,0.0007713060817877704,0.787667989730835,-8.127152994275093,2599,0.04970337450504303,0.0003,0.2,78.26207285776735,0.007969281
9257,339,9599,88866816,0.9346127137541771,1.3684216206893325,169.53,0.09579992294311523,-0.000299540571631951,0.7889185547828674,-8.133588142693043,2607,0.06490832567214966,0.0003,0.2,57.96061244256794,0.007888591
9257,340,9627,89128960,0.9335577562451363,1.3694440759718418,165.07,0.10529088973999023,0.000939758499043819,0.7898216843605042,-8.140081264078617,2615,0.05109139531850815,0.0003,0.2,55.19047973513603,0.00714029
9257,341,9656,89391104,0.9297068491578102,1.4306085938587785,169.83,0.1022195816040039,0.000992668291019072,0.7910056710243225,-8.144442774355412,2623,0.058711372315883636,0.0003,0.2,69.56293721914291,0.0077833957
9257,342,9684,89653248,0.9270117655396461,1.408663721755147,186.06,0.09696388244628906,0.0008892772057151888,0.7914444804191589,-8.147490993142128,2631,0.06472573429346085,0.0003,0.2,84.68516326531768,0.008849889
9257,343,9712,89915392,0.9213561043143272,1.4935734020546079,165.14,0.09546136856079102,0.0007398968159577635,0.793262243270874,-8.15797794610262,2639,0.068583644926548,0.0003,0.2,55.998723633438345,0.0074862
9258,344,9740,90177536,0.9256234690546989,1.413401635363698,165.31,0.1026453971862793,0.0006105487141212507,0.7937392592430115,-8.164719693362713,2647,0.05872578173875809,0.0003,0.2,67.95088551670312,0.00872226
9258,345,9768,90439680,0.9194221496582031,1.5713052116334438,149.54,0.09926843643188477,0.0006870838515169453,0.7938759922981262,-8.164517030119896,2655,0.08452890813350677,0.0003,0.2,61.38610017389059,0.0076267645
9260,346,9794,90701824,0.9199864268302917,1.572628267109394,167.89,0.09343481063842773,0.0004170985171185748,0.7953769564628601,-8.172949261963367,2663,0.08202118426561356,0.0003,0.2,70.04380030810833,0.0081150355
9261,347,9821,90963968,0.916404165327549,1.6141670690849423,167.07,0.10150337219238281,0.00022327430133373127,0.796791672706604,-8.182566680014133,2671,0.07126648724079132,0.0003,0.2,68.14558051168919,0.009056207
9263,348,9848,91226112,0.9199245050549507,1.5256773084402084,153.93,0.1100759506225586,0.0002592558821561397,0.7981377243995667,-8.193321980535984,2679,0.0672113299369812,0.0003,0.2,63.56225557744503,0.007784864
9264,349,9875,91488256,0.9172598272562027,1.5816870369017124,178.59,0.10611915588378906,0.000503161669257679,0.7985691428184509,-8.194567762315273,2687,0.08513106405735016,0.0003,0.2,77.05036546736956,0.008157514
9265,350,9902,91750400,0.9140941128134727,1.6527635734528303,158.6,0.10799360275268555,0.0006991751149598713,0.7982179522514343,-8.191517941653728,2695,0.08155962079763412,0.0003,0.2,65.35909216657281,0.0097616995
9266,351,9929,92012544,0.9178462028503418,1.555998407304287,170.64,0.09874820709228516,0.0005727346501771535,0.7994433641433716,-8.199065372347832,2703,0.06999142467975616,0.0003,0.2,77.10641742974519,0.007853736
9267,352,9957,92274688,0.9132545292377472,1.622995575889945,178.12,0.1039438247680664,0.0001505488016846357,0.7990722060203552,-8.199473224580288,2711,0.0702223926782608,0.0003,0.2,77.1654413330555,0.0076820375
9267,353,9985,92536832,0.9107133075594902,1.6549921054393053,162.4,0.09992599487304688,0.0004795407980964228,0.8005024194717407,-8.205885075032711,2719,0.07746724039316177,0.0003,0.2,67.02176371634006,0.007341337
9266,354,10014,92798976,0.9090585336089134,1.689702964387834,162.21,0.09793615341186523,0.0005053430654697877,0.799777090549469,-8.199840284883976,2727,0.08827962726354599,0.0003,0.2,70.1788411718607,0.007557944
9266,355,10043,93061120,0.9110322147607803,1.6896916506811976,163.36,0.08896493911743164,0.0005498845248439466,0.7992525696754456,-8.19340056926012,2735,0.08545591682195663,0.0003,0.2,72.83453974932432,0.006945565
9264,356,10072,93323264,0.9107712432742119,1.6951054241508245,164.08,0.09164285659790039,0.000626634399395698,0.8001099228858948,-8.193912550807,2743,0.08925759047269821,0.0003,0.2,67.66641060233115,0.0077674277
9263,357,10102,93585408,0.9096432849764824,1.6788059128448367,171.02,0.0936732292175293,0.0013081611996312859,0.8014706373214722,-8.201421655714512,2751,0.07947437465190887,0.0003,0.2,73.13002714782954,0.008339575
9262,358,10132,93847552,0.9108898490667343,1.6441631810739636,165.26,0.09857797622680664,0.0005922423865740711,0.801541268825531,-8.205806247889996,2759,0.08001606166362762,0.0003,0.2,62.25765953093767,0.009016651
9261,359,10161,94109696,0.9126774817705154,1.6354187969118357,177.65,0.109649658203125,0.0008918363791963202,0.8025315403938293,-8.21090466529131,2767,0.07739529013633728,0.0003,0.2,78.48142618179321,0.007912539
9260,360,10190,94371840,0.9133353903889656,1.6142679564654827,175.71,0.09603404998779297,0.00035712669478016323,0.8034083843231201,-8.21625804156065,2775,0.07598087191581726,0.0003,0.2,78.93915198802948,0.008579474
9260,361,10219,94633984,0.915798231959343,1.5981367407366633,172.77,0.10396242141723633,0.00046053195183048956,0.8043248057365417,-8.221755139529705,2783,0.07727214694023132,0.0003,0.2,68.37485540390014,0.007893585
9260,362,10247,94896128,0.9107090756297112,1.726058685220778,172.69,0.10126352310180664,0.0011144192430947442,0.8055986166000366,-8.23084221035242,2791,0.08831080794334412,0.0003,0.2,77.35146541416646,0.008018084
9260,363,10275,95158272,0.9107256308197975,1.7336630560457706,159.25,0.09189987182617188,0.0004702235319200554,0.8078479170799255,-8.244493290781975,2799,0.08611822873353958,0.0003,0.2,67.68450239181519,0.008750995
9260,364,10304,95420416,0.9146107509732246,1.6400574445724487,172.88,0.10073041915893555,0.0009009179698296066,0.8076202273368835,-8.247914910316467,2807,0.08815947920084,0.0003,0.2,64.73550798788666,0.007854388
9260,365,10332,95682560,0.9188722595572472,1.592355052009225,161.44,0.09462785720825195,0.0007190993728727335,0.8086627721786499,-8.251667782664299,2815,0.07876038551330566,0.0003,0.2,74.75825887292623,0.008307271
9259,366,10361,95944704,0.9180709347128868,1.6359129091724753,170.28,0.11225366592407227,0.0010770815060823224,0.8099944591522217,-8.261050254106522,2823,0.0854208841919899,0.0003,0.2,74.31833106398582,0.010720029
9259,367,10390,96206848,0.9171969294548035,1.6175614353269339,179.27,0.11378765106201172,0.0008361693539882253,0.8107089400291443,-8.266406387090683,2831,0.08739854395389557,0.0003,0.2,77.5501260611415,0.010364448
9258,368,10419,96468992,0.917497031390667,1.5675882529467344,186.82,0.10302495956420898,0.0006722133634866623,0.8122887015342712,-8.278426125645638,2839,0.07352598756551743,0.0003,0.2,77.33391788333654,0.009967433
9257,369,10448,96731136,0.9194910004734993,1.5029329499229789,164.41,0.1050572395324707,0.0015152130204114655,0.8133993744850159,-8.285877242684364,2847,0.0659489631652832,0.0003,0.2,70.07916026875377,0.008009935
9257,370,10477,96993280,0.9138143733143806,1.6387034989893436,162.02,0.09451055526733398,0.000983130888243977,0.8133599758148193,-8.287705853581429,2855,0.07996131479740143,0.0003,0.2,68.318608764112,0.008623381
9257,371,10505,97255424,0.9119182601571083,1.7027367614209652,155.31,0.10015201568603516,0.0007695831272940268,0.8148701190948486,-8.293123677372932,2863,0.09355327486991882,0.0003,0.2,66.23374027222395,0.007564465
9257,372,10534,97517568,0.9135318398475647,1.6010559890419245,172.83,0.11507177352905273,0.0011451715872681234,0.815684974193573,-8.299319081008434,2871,0.0713992714881897,0.0003,0.2,78.50242174625397,0.008820334
9258,373,10561,97779712,0.9121295064687729,1.5622505974024534,173.98,0.09900045394897461,0.0009103109096031403,0.8164883255958557,-8.303863547742367,2879,0.06845395267009735,0.0003,0.2,82.26196503341198,0.0074308533
9258,374,10589,98041856,0.9124290347099304,1.552109558135271,179.11,0.10016155242919922,0.0005758210595558921,0.8169409036636353,-8.308165900409222,2887,0.06840550899505615,0.0003,0.2,79.68770855337381,0.008126918
9258,375,10617,98304000,0.9017131552100182,1.7507281452417374,174.67,0.11344051361083984,0.0011583456130210834,0.8167158961296082,-8.306903578341007,2895,0.08676876127719879,0.0003,0.2,82.72205979675054,0.008267507
9258,376,10646,98566144,0.9059123396873474,1.6807738076895475,169.37,0.10474205017089844,0.0010399856705589627,0.8177223801612854,-8.309694603085518,2903,0.09517025947570801,0.0003,0.2,71.64517828375101,0.007338088
9257,377,10675,98828288,0.9144497215747833,1.580393540672958,182.98,0.09881162643432617,0.0006044544911674166,0.8181664943695068,-8.314372316002846,2911,0.0642082542181015,0.0003,0.2,83.32489754706621,0.007917348
9257,378,10703,99090432,0.9122000560164452,1.59123417083174,191.38,0.11866569519042969,0.0014169165333441924,0.8184400200843811,-8.313464470207691,2919,0.07907440513372421,0.0003,0.2,86.29213471651077,0.010083522
9256,379,10733,99352576,0.9065485894680023,1.6520355669781566,177.15,0.09782791137695312,0.0008317724154949246,0.8197711110115051,-8.32598339766264,2927,0.08151308447122574,0.0003,0.2,79.12382758021354,0.007994803
9255,380,10762,99614720,0.9077356308698654,1.585095765069127,152.51,0.10199737548828125,0.001498301449828432,0.8195025324821472,-8.325620129704475,2935,0.08663902431726456,0.0003,0.2,66.02098345607519,0.00838924
9254,381,10792,99876864,0.9106791988015175,1.55045264121145,184.13,0.10925722122192383,0.0013946999054041953,0.8191292881965637,-8.319290146231651,2943,0.0724327340722084,0.0003,0.2,85.8218867725134,0.008333156
9252,382,10822,100139008,0.9061516895890236,1.6539727486670017,179.06,0.10825920104980469,0.0015625318114871334,0.8208776712417603,-8.327228553593159,2951,0.08537032455205917,0.0003,0.2,81.71902348965406,0.0071702483
9251,383,10852,100401152,0.9040868803858757,1.7137697655707598,166.76,0.1080937385559082,0.0009924192258949915,0.8207048177719116,-8.326933078467846,2959,0.08024095743894577,0.0003,0.2,73.33677724644542,0.009119923
9249,384,10883,100663296,0.9072469100356102,1.608531597070396,173.41,0.104461669921875,0.0005761483557762404,0.8204333782196045,-8.32394453138113,2967,0.07399129122495651,0.0003,0.2,76.79484250873327,0.0079513155
9247,385,10913,100925440,0.9103035628795624,1.5694934409111738,188.3,0.09219837188720703,0.0002241121369479515,0.8200536966323853,-8.320394709706306,2975,0.0676460862159729,0.0003,0.2,83.61036952376365,0.0066929366
9246,386,10943,101187584,0.9041838273406029,1.7033561551943421,180.08,0.0989527702331543,0.0007614837313667522,0.8222416639328003,-8.330385647714138,2983,0.09295284748077393,0.0003,0.2,83.15163242429495,0.008350168
