time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/value_loss,train/learning_rate,train/entropy_loss,train/clip_range,train/std,train/explained_variance,rollout/ep_len_mean,rollout/ep_rew_mean
6451,9752,62914560,240,-0.027891280129551888,0.0003062875080104277,0.0104477,0.11862897872924805,1831,0.027466177110909484,0.0003,-3.7784572206437588,0.2,0.42609670758247375,0.9216243550181389,224.03,4.722128253988922
6482,9746,63176704,241,-0.03469908982515335,0.00011295925969534437,0.010155367,0.11839675903320312,1839,0.027250701896264218,0.0003,-3.7790017537772655,0.2,0.4261478781700134,0.9283354207873344,229.5,4.239934427700937
6512,9740,63438848,242,-0.03690207004547119,-0.00012193049951747525,0.0083017275,0.11077880859375,1847,0.027199182208278216,0.0003,-3.7780817709863186,0.2,0.42561355233192444,0.9291261360049248,221.7,4.265710079856217
6543,9734,63700992,243,-0.03547957167029381,0.0002262970374431461,0.008312056,0.11638307571411133,1855,0.030766436218982562,0.0003,-3.7784575540572405,0.2,0.42575332522392273,0.9359604716300964,223.62,3.861275752714137
6573,9729,63963136,244,-0.036599840968847275,-3.058509128095466e-05,0.008206199,0.1098318099975586,1863,0.02953323780093342,0.0003,-3.77718804217875,0.2,0.4258107841014862,0.9383921846747398,228.78,6.466588971838355
6604,9724,64225280,245,-0.03588606417179108,0.0003754834719984501,0.007375502,0.11324930191040039,1871,0.03000169615552295,0.0003,-3.776348479092121,0.2,0.42541274428367615,0.9422090761363506,214.75,6.340040068216622
6634,9719,64487424,246,-0.0353030264377594,0.0008357601673196768,0.0074334983,0.11426210403442383,1879,0.033092033248976804,0.0003,-3.777282712981105,0.2,0.42550382018089294,0.9405706152319908,225.81,6.700340937094297
6665,9714,64749568,247,-0.03465767949819565,0.00035790273432212416,0.009088726,0.11730146408081055,1887,0.03466008174291346,0.0003,-3.7815384715795517,0.2,0.4258703887462616,0.9449248537421227,217.02,6.729370997995138
6695,9709,65011712,248,-0.03501102700829506,-2.2232241462916136e-05,0.010548379,0.11764097213745117,1895,0.03501046629389748,0.0003,-3.7798905074596405,0.2,0.42550450563430786,0.9432210028171539,226.26,8.428550481263082
6726,9703,65273856,249,-0.03692841902375221,-0.0009610528227312898,0.007377111,0.11183643341064453,1903,0.039950248145032674,0.0003,-3.7797282617539167,0.2,0.425338476896286,0.9418658539652824,228.54,7.152922989372164
6757,9698,65536000,250,-0.037753406912088394,-0.00017754210148268612,0.009693177,0.1150364875793457,1911,0.03813732779235579,0.0003,-3.7833249270915985,0.2,0.4255104959011078,0.9447930306196213,220.05,7.639474869575351
6788,9693,65798144,251,-0.036109808832407,0.00015148018155741738,0.008896019,0.10955381393432617,1919,0.03730065596755594,0.0003,-3.7744581159204245,0.2,0.424628883600235,0.9479297772049904,215.17,6.439768711477518
6818,9687,66060288,252,-0.03445914760231972,-0.0002208315613643208,0.007437259,0.10695981979370117,1927,0.034937739779707044,0.0003,-3.773050943389535,0.2,0.4246932566165924,0.9519781433045864,225.27,6.960626657195389
6849,9682,66322432,253,-0.03479888290166855,0.0005774505857516488,0.009820291,0.1174764633178711,1935,0.036940205114660785,0.0003,-3.767495261505246,0.2,0.424328476190567,0.9497705809772015,221.58,6.535662615308538
6880,9677,66584576,254,-0.03421296551823616,-0.00021178521046749665,0.008569293,0.11504793167114258,1943,0.03752300105406903,0.0003,-3.7645884286612272,0.2,0.4241683781147003,0.9503185898065567,230.53,8.235260971561074
6911,9672,66846720,255,-0.03407447785139084,0.00016547993345739087,0.009072402,0.11664247512817383,1951,0.038721904944395646,0.0003,-3.7644982654601336,0.2,0.4242728650569916,0.9491287060081959,217.33,7.58913572056801
6941,9667,67108864,256,-0.035789187997579575,-7.968449108375353e-05,0.008735551,0.11378192901611328,1959,0.03654519852716476,0.0003,-3.7610902078449726,0.2,0.4240091145038605,0.9523763954639435,219.82,6.817151854075491
6972,9662,67371008,257,-0.03328602761030197,-9.448441096537863e-05,0.008548811,0.10999250411987305,1967,0.03786108552594669,0.0003,-3.7611638363450766,0.2,0.4241425693035126,0.9497378021478653,223.03,6.64086316915229
7002,9657,67633152,258,-0.032955385744571686,-0.0005249800151432282,0.008060517,0.10747671127319336,1975,0.0364065850735642,0.0003,-3.763110848143697,0.2,0.4240642488002777,0.9527394585311413,213.42,8.289919122941791
7033,9653,67895296,259,-0.03636728972196579,6.246807470233762e-05,0.009587625,0.11514949798583984,1983,0.0359513423172757,0.0003,-3.7681042812764645,0.2,0.4246729612350464,0.9541856423020363,223.72,7.606843338422477
7064,9648,68157440,260,-0.03366217389702797,-0.0005444641610665713,0.008487596,0.10874128341674805,1991,0.039037828479195014,0.0003,-3.7705770041793585,0.2,0.42452365159988403,0.9516636952757835,230.23,7.399141009133309
7094,9643,68419584,261,-0.0324750691652298,-0.00014993703189247753,0.009702437,0.10503911972045898,1999,0.040147918625734746,0.0003,-3.7712771352380514,0.2,0.42486757040023804,0.9514488652348518,222.0,6.448360925838351
7125,9639,68681728,262,-0.03521832451224327,0.00015214644281513756,0.007876148,0.11172056198120117,2007,0.03909169932012446,0.0003,-3.783147344365716,0.2,0.4256463646888733,0.9515837393701077,222.78,8.03775300744921
7155,9635,68943872,263,-0.033044908195734024,-0.00023601427164976485,0.008962145,0.10489463806152344,2015,0.040244637115392834,0.0003,-3.78691178932786,0.2,0.42592623829841614,0.949774406850338,218.27,7.83303373510018
7185,9630,69206016,264,-0.03414599224925041,-0.00030079852740527713,0.010454882,0.11470556259155273,2023,0.04030117398360744,0.0003,-3.786629883572459,0.2,0.4258243143558502,0.9508698470890522,231.67,8.605109656825661
7216,9625,69468160,265,-0.03563767299056053,0.0002664412904778146,0.007955946,0.11091947555541992,2031,0.040152785571990535,0.0003,-3.7815387174487114,0.2,0.42553603649139404,0.9553098641335964,217.52,7.414532743068412
7247,9621,69730304,266,-0.036614879965782166,-0.0004323822827245749,0.01033628,0.1096491813659668,2039,0.04017122188815847,0.0003,-3.7840946316719055,0.2,0.4259524643421173,0.9559734389185905,235.39,9.397741414308548
7277,9617,69992448,267,-0.03489820286631584,-0.0002531407417336595,0.009759327,0.11676502227783203,2047,0.04246205752133392,0.0003,-3.7924459781497717,0.2,0.4264661967754364,0.9549779482185841,227.62,10.169415109301918
7307,9613,70254592,268,-0.03491676598787308,0.00026089675975526916,0.008553138,0.11690998077392578,2055,0.044508487480925396,0.0003,-3.793705118820071,0.2,0.4261663258075714,0.9544832557439804,216.26,9.252194421598688
7337,9610,70516736,269,-0.03279917687177658,0.0020748635632822253,0.032760795,0.12592673788265307,2059,0.04440520285647743,0.0003,-3.7922576738863576,0.2,0.4260030686855316,0.9575884863734245,228.16,7.662908409275115
7367,9607,70778880,270,-0.033465564250946045,-0.00018106208199242246,0.009596098,0.11011648178100586,2067,0.04417465493315831,0.0003,-3.780060512945056,0.2,0.42522481083869934,0.9564949236810207,230.46,9.619966174066066
7397,9603,71041024,271,-0.03214862942695618,-0.00030565997349185636,0.008316098,0.10938549041748047,2075,0.04874065684271045,0.0003,-3.773685861378908,0.2,0.424935907125473,0.951687041670084,218.94,9.420160109167918
7427,9599,71303168,272,-0.0337892547249794,-0.0006307020028089028,0.008375073,0.11042928695678711,2083,0.04778354920563288,0.0003,-3.771912695840001,0.2,0.4248587489128113,0.9539097100496292,231.7,8.992708474942482
7457,9596,71565312,273,-0.032709814608097076,-0.0001686934951976582,0.008268687,0.11218833923339844,2091,0.04499678988941014,0.0003,-3.7764684855937958,0.2,0.425418883562088,0.9548696987330914,233.4,7.18215072883293
7487,9593,71827456,274,-0.03462047129869461,-0.0006075824639992788,0.008786401,0.1149892807006836,2099,0.045995972148375586,0.0003,-3.7791619170457125,0.2,0.42527052760124207,0.9554857164621353,234.72,11.15052590623498
7517,9589,72089600,275,-0.03202981501817703,-0.0005691892365575768,0.009198336,0.11356019973754883,2107,0.046037946798605844,0.0003,-3.768815290182829,0.2,0.42445695400238037,0.9564947783946991,218.0,9.586556722382083
7547,9586,72351744,276,-0.03418218716979027,-0.0002507222739041026,0.007948065,0.1120305061340332,2115,0.04621536112972535,0.0003,-3.7702645529061556,0.2,0.42465028166770935,0.9567318335175514,229.15,11.192695609666407
7577,9582,72613888,277,-0.03250638023018837,-0.0006498842931250692,0.009061892,0.11377811431884766,2123,0.046617650892585516,0.0003,-3.77434510178864,0.2,0.4252478778362274,0.9566702172160149,229.66,11.125776575617492
7607,9579,72876032,278,-0.03663335368037224,0.0001353224934064201,0.007905878,0.1150050163269043,2131,0.04619662411278114,0.0003,-3.7799991983920336,0.2,0.42537155747413635,0.9595570452511311,233.97,10.272263998836278
7637,9576,73138176,279,-0.03489483892917633,4.15398121731414e-05,0.009330867,0.11963796615600586,2139,0.04767441225703806,0.0003,-3.78165896050632,0.2,0.4252837598323822,0.9587048478424549,237.34,9.946309197237715
7667,9573,73400320,280,-0.03529753163456917,-0.0006433939533962985,0.007835378,0.11555147171020508,2147,0.04760287390672602,0.0003,-3.770589215680957,0.2,0.42456135153770447,0.959262527525425,226.65,9.907596607189625
7697,9570,73662464,281,-0.0345672070980072,-0.00012444561389202136,0.009406863,0.11640167236328125,2155,0.051439460658002645,0.0003,-3.7732713483273983,0.2,0.4248703718185425,0.9578992314636707,232.89,13.503929707854986
7727,9566,73924608,282,-0.03344091400504112,-0.0002048529631792917,0.008572318,0.11695098876953125,2163,0.051577831036411226,0.0003,-3.773827437311411,0.2,0.4246748983860016,0.9596278294920921,228.83,11.651310372587758
7757,9563,74186752,283,-0.03210689127445221,0.0001269668778149935,0.009774177,0.11975955963134766,2171,0.05571257311385125,0.0003,-3.7711055260151625,0.2,0.42455238103866577,0.9553243406116962,237.19,14.352283468469977
7787,9560,74448896,284,-0.033102165907621384,-0.0009544747267682396,0.008722976,0.108062744140625,2179,0.06106128022656776,0.0003,-3.769905848428607,0.2,0.4246233403682709,0.9553293250501156,231.16,13.270892245545983
7817,9557,74711040,285,-0.03379875794053078,-0.0006218257640284719,0.009765333,0.10853052139282227,2187,0.05706800281768665,0.0003,-3.769746843725443,0.2,0.4245741069316864,0.9569278135895729,225.45,12.25236371524632
7847,9553,74973184,286,-0.03293297439813614,-0.00021674981371688773,0.009525958,0.11675214767456055,2195,0.05270626477431506,0.0003,-3.768155425786972,0.2,0.42454591393470764,0.960503701120615,222.53,12.927401888668538
7877,9550,75235328,287,-0.032676469534635544,6.018241856509121e-05,0.00988704,0.11521625518798828,2203,0.05404787833685987,0.0003,-3.771953010931611,0.2,0.4247206449508667,0.9592945799231529,228.44,9.401873135343195
7907,9547,75497472,288,-0.03174562007188797,-0.000307487601730827,0.009807127,0.12479591369628906,2211,0.0538197465648409,0.0003,-3.772510804235935,0.2,0.42494672536849976,0.9613924473524094,227.9,11.696444070995785
7937,9544,75759616,289,-0.032078661024570465,-0.00017419437881471822,0.010189495,0.12741661071777344,2219,0.058143633301369846,0.0003,-3.7697989102452993,0.2,0.42442500591278076,0.9598493501543999,228.64,14.961045878278092
7967,9541,76021760,290,-0.03492676094174385,2.781556713671307e-05,0.0094109215,0.11782455444335938,2227,0.058174525562208146,0.0003,-3.763652576133609,0.2,0.423698365688324,0.9600902125239372,228.14,12.859261388811284
7997,9538,76283904,291,-0.033741287887096405,0.0001985261346817424,0.008417992,0.12461614608764648,2235,0.0655726877739653,0.0003,-3.7713052816689014,0.2,0.42465120553970337,0.9544818736612797,223.17,11.830439501274377
8028,9534,76546048,292,-0.02909751981496811,0.0001929906272835069,0.009980934,0.11601448059082031,2243,0.062377353315241635,0.0003,-3.7746993880718946,0.2,0.4248126149177551,0.9572009034454823,209.13,8.676243399167433
8057,9531,76808192,293,-0.019325830042362213,0.0011515852007693771,0.014808771,0.11029999831627155,2247,0.06021662306939733,0.0003,-3.779094856360863,0.2,0.4252837896347046,0.9608455933630466,237.72,12.372206980362535
8088,9528,77070336,294,-0.03308815136551857,-0.0001018385937641142,0.009849194,0.12140083312988281,2255,0.06489418054115959,0.0003,-3.779369968920946,0.2,0.4254278540611267,0.9584312736988068,227.01,14.778410088792443
8119,9524,77332480,295,-0.032199956476688385,0.00048478224698556005,0.008198168,0.12457847595214844,2263,0.07173926604446024,0.0003,-3.791150065138936,0.2,0.42630940675735474,0.9565900601446629,237.26,12.69368405867368
8149,9521,77594624,296,-0.033174145966768265,3.056569175896584e-05,0.009006137,0.11552953720092773,2271,0.06874042499111965,0.0003,-3.7944505717605352,0.2,0.42634108662605286,0.9576782025396824,226.64,14.967520726835355
8180,9517,77856768,297,-0.03156106546521187,0.00042146809482801473,0.009212522,0.1199636459350586,2279,0.06908949298667721,0.0003,-3.7995446994900703,0.2,0.42667946219444275,0.9583643786609173,237.42,14.067058129273356
8211,9513,78118912,298,-0.03023301064968109,0.000303096034713235,0.008371473,0.1180720329284668,2287,0.06742333006695844,0.0003,-3.8173260297626257,0.2,0.42814648151397705,0.9575462192296982,211.89,8.936032372151967
8241,9510,78381056,299,-0.03277605399489403,0.00013420990489976248,0.0100274775,0.11824417114257812,2295,0.06381189564126544,0.0003,-3.83031646348536,0.2,0.42870238423347473,0.9592749737203121,229.53,9.186405247631482
8272,9506,78643200,300,-0.03451213613152504,0.00010339158370697987,0.009633253,0.12006711959838867,2303,0.06314076264970936,0.0003,-3.840365281328559,0.2,0.4291141629219055,0.9579475410282612,231.96,11.09907254256308
8303,9502,78905344,301,-0.034881480038166046,-0.00025019858776431647,0.009441946,0.11233806610107422,2311,0.05848277473705821,0.0003,-3.8449231646955013,0.2,0.42932090163230896,0.9619035646319389,231.21,10.59639427907765
8334,9498,79167488,302,-0.033588726073503494,0.0015325999156630132,0.008161905,0.1263594627380371,2319,0.062309919157996774,0.0003,-3.8620261400938034,0.2,0.43088048696517944,0.9597274363040924,231.94,10.97224767320091
8365,9495,79429632,303,-0.03370107337832451,-0.00022845133707960485,0.008473099,0.10789918899536133,2327,0.06014972768025473,0.0003,-3.869195381179452,0.2,0.43079596757888794,0.9614468589425087,234.18,11.878622224591673
8396,9491,79691776,304,-0.03261099383234978,0.00010756602364381251,0.009049522,0.11876964569091797,2335,0.06026790727628395,0.0003,-3.8668512776494026,0.2,0.4309251308441162,0.9613663032650948,232.36,10.701389345545321
8426,9487,79953920,305,-0.03287070617079735,0.0008113571620924631,0.009447742,0.12436628341674805,2343,0.059698874450987205,0.0003,-3.871712099760771,0.2,0.4310659170150757,0.9627648778259754,212.82,9.756822842052207
8457,9484,80216064,306,-0.03302444517612457,0.0008345654941877001,0.008111651,0.12508726119995117,2351,0.0627423445112072,0.0003,-3.8870321568101645,0.2,0.43236005306243896,0.9622425101697445,234.48,13.664791652150452
8488,9481,80478208,307,-0.029394911602139473,0.001385557160119788,0.010480062,0.1244654655456543,2359,0.06345239613438025,0.0003,-3.8906295970082283,0.2,0.43244877457618713,0.9612965062260628,239.45,13.353777689952404
8519,9477,80740352,308,-0.02921687625348568,0.0002928371127381979,0.009073395,0.11737394332885742,2367,0.06960422586416826,0.0003,-3.893661707639694,0.2,0.432504266500473,0.9610317349433899,230.61,12.754256835505366
8550,9473,81002496,309,-0.028681162744760513,0.0011167037746417918,0.009833448,0.12376213073730469,2375,0.07331956853158772,0.0003,-3.8988175224512815,0.2,0.43273764848709106,0.9597403630614281,240.63,13.730133118443192
8581,9469,81264640,310,-0.033034082502126694,0.00045681247547690873,0.010443915,0.11278438568115234,2383,0.07374980801250786,0.0003,-3.9007620252668858,0.2,0.4328846037387848,0.9601994305849075,220.88,9.820558461491018
8612,9465,81526784,311,-0.03252355009317398,0.000260303245340765,0.009095091,0.12160158157348633,2391,0.07724276010412723,0.0003,-3.913650169968605,0.2,0.43394726514816284,0.9576227180659771,226.28,11.644759030602872
8644,9461,81788928,312,-0.0320407897233963,0.0007751029943392496,0.009456724,0.11874055862426758,2399,0.08441645838320255,0.0003,-3.920416923239827,0.2,0.4343709349632263,0.9567393586039543,236.63,15.185807880684733
8675,9457,82051072,313,-0.03262912482023239,0.0008474127348563343,0.010557324,0.1242361068725586,2407,0.07546808157349005,0.0003,-3.9277943409979343,0.2,0.43472054600715637,0.9581004716455936,229.42,15.121772194691003
8707,9453,82313216,314,-0.029432348906993866,0.0007264945584211091,0.008653557,0.11439657211303711,2415,0.08014988584909588,0.0003,-3.939549433067441,0.2,0.4354689121246338,0.9570618718862534,224.98,17.046320423204453
8738,9449,82575360,315,-0.03204920142889023,0.0007386600086647377,0.0077093374,0.11825227737426758,2423,0.0837906114757061,0.0003,-3.954176440834999,0.2,0.4366637170314789,0.9554602466523647,231.6,13.748350959308446
8770,9444,82837504,316,-0.029567880555987358,0.0006310536159617186,0.008223458,0.12047815322875977,2431,0.08067541162017733,0.0003,-3.959434699267149,0.2,0.4369092881679535,0.9568305909633636,214.04,14.549706046881619
8802,9440,83099648,317,-0.032246898859739304,0.0007970657607074827,0.008781968,0.12049341201782227,2439,0.08469932962907478,0.0003,-3.9701878242194653,0.2,0.43801698088645935,0.9555696099996567,228.0,13.111380122657865
8834,9435,83361792,318,-0.02949940413236618,0.0006230337335182412,0.00991956,0.12076473236083984,2447,0.08399957773508504,0.0003,-3.9933055080473423,0.2,0.4396216869354248,0.956607285887003,221.96,14.403779902085661
8867,9430,83623936,319,-0.03299504891037941,0.0007830103427295398,0.008683318,0.12164783477783203,2455,0.08518227993045002,0.0003,-4.014134842902422,0.2,0.4407263696193695,0.9540807120501995,228.94,16.240943241678178
8899,9425,83886080,320,-0.03472954034805298,0.0009452546764805447,0.012100019,0.12496280670166016,2463,0.08556287462124601,0.0003,-4.031174510717392,0.2,0.4416373372077942,0.9545533284544945,228.26,15.178795894719661
8931,9421,84148224,321,-0.03326811641454697,0.000909627432747584,0.009245511,0.1272602081298828,2471,0.07991119270445779,0.0003,-4.0436046198010445,0.2,0.44260549545288086,0.9577189534902573,223.81,14.788886313617695
8963,9416,84410368,322,-0.03189084678888321,0.0006763919536751928,0.009978943,0.12883615493774414,2479,0.08270246541360393,0.0003,-4.060058489441872,0.2,0.4434153139591217,0.9572250731289387,238.14,15.068794894190505
8995,9412,84672512,323,-0.03484836220741272,0.00013145448929208214,0.007975297,0.10767412185668945,2487,0.08870423521148041,0.0003,-4.08261089399457,0.2,0.4451628625392914,0.954845204949379,228.88,15.793830745778978
9027,9408,84934656,324,-0.03065554052591324,0.000644343852854945,0.0078121102,0.11184549331665039,2495,0.08882646803976968,0.0003,-4.095210395753384,0.2,0.4456467032432556,0.9551423378288746,222.27,15.539453819990158
9059,9404,85196800,325,-0.032386086881160736,0.0004966719293406641,0.0072354656,0.10938215255737305,2503,0.09240424312883988,0.0003,-4.109665039926767,0.2,0.4469241499900818,0.9547126740217209,221.42,16.892632487937806
9090,9400,85458944,326,-0.032726120203733444,0.0011650320338958409,0.010006125,0.12692689895629883,2511,0.10891311906743795,0.0003,-4.12587570771575,0.2,0.44748395681381226,0.9534249007701874,236.5,17.315099215349182
9122,9396,85721088,327,-0.028868841007351875,0.0017148937558886246,0.009025334,0.12190961837768555,2519,0.09728615364292637,0.0003,-4.144007500261068,0.2,0.4492482542991638,0.952368900179863,231.77,16.57734408374876
9153,9393,85983232,328,-0.03131912276148796,0.0003190309726051055,0.008835675,0.11569356918334961,2527,0.09386498999083415,0.0003,-4.1577706299722195,0.2,0.44929268956184387,0.9542448036372662,224.61,15.97246867693495
9184,9389,86245376,329,-0.027159567922353745,0.0008603307160228724,0.0089774085,0.1170506477355957,2535,0.09401655808323994,0.0003,-4.178352124989033,0.2,0.4512726366519928,0.9548258818686008,232.05,16.27552612628788
9215,9386,86507520,330,-0.030149536207318306,0.0006212420616975578,0.010867634,0.11827802658081055,2543,0.10253538668621331,0.0003,-4.203434318304062,0.2,0.452680766582489,0.9507668875157833,224.3,15.19450359646231
9247,9383,86769664,331,-0.03312753140926361,0.0011854184881485708,0.008595159,0.1203298568725586,2551,0.09533528605243191,0.0003,-4.225677005946636,0.2,0.45405519008636475,0.9545071795582771,230.85,16.753292552698404
9278,9380,87031808,332,-0.031861312687397,0.0005604775137726392,0.00865263,0.10992145538330078,2559,0.09439923940226436,0.0003,-4.2414042837917805,0.2,0.45502227544784546,0.9564165323972702,215.87,15.559227773714811
9309,9376,87293952,333,-0.03355685994029045,0.000843043742406735,0.00891288,0.11157703399658203,2567,0.1050982981105335,0.0003,-4.261485107243061,0.2,0.4566012918949127,0.9535533003509045,228.19,16.35249750688672
9341,9372,87556096,334,-0.034124452620744705,0.0006815635711063806,0.008099344,0.11886835098266602,2575,0.10692921746522188,0.0003,-4.274492956697941,0.2,0.4570327699184418,0.9487796649336815,226.07,16.520170901883393
9372,9369,87818240,335,-0.032831426709890366,0.0006336540600386797,0.007930312,0.10893440246582031,2583,0.10322315635858104,0.0003,-4.275210045278072,0.2,0.4569322168827057,0.9512172006070614,227.41,15.185302933657077
9404,9365,88080384,336,-0.033215612173080444,0.000741672688491235,0.008592043,0.11677169799804688,2591,0.10124484298285097,0.0003,-4.279619101434946,0.2,0.45751500129699707,0.9534218646585941,235.6,19.43042978170328
9436,9362,88342528,337,-0.03422577679157257,0.0008608900297986111,0.0076513933,0.11281871795654297,2599,0.10286017577163875,0.0003,-4.288488432765007,0.2,0.4579550325870514,0.9548014663159847,237.8,16.941747377496213
9468,9358,88604672,338,-0.03275381028652191,0.0010677683044377773,0.008312793,0.1156301498413086,2607,0.10124769934918731,0.0003,-4.312031529843807,0.2,0.45973315834999084,0.951896894723177,219.87,15.785219092331827
9499,9354,88866816,339,-0.032490961253643036,0.0007344501216266508,0.009348893,0.1147308349609375,2615,0.10296590661164373,0.0003,-4.3300617933273315,0.2,0.4608495831489563,0.9517437107861042,220.01,16.34040217479691
9528,9354,89128960,340,-0.02950170636177063,0.0023637027291072256,0.012541649,0.1251842357494213,2622,0.09742449672409782,0.0003,-4.353300703896417,0.2,0.46246156096458435,0.9559478610754013,226.53,18.156769443769008
9556,9353,89391104,341,-0.03145340830087662,0.0021104664697304543,0.011256762,0.11367177963256836,2630,0.10440932720666751,0.0003,-4.375641822814941,0.2,0.4640040695667267,0.9530634060502052,225.59,18.512653675861657
9585,9353,89653248,342,-0.03262294456362724,0.0010267763454976375,0.008073289,0.12863779067993164,2638,0.11472649115603417,0.0003,-4.394775852560997,0.2,0.4650433659553528,0.9504877142608166,230.91,16.748096071574835
9614,9352,89915392,343,-0.026732608675956726,0.0009783537011571752,0.010659609,0.12347984313964844,2646,0.10885662882355973,0.0003,-4.413294665515423,0.2,0.4666098952293396,0.9514870941638947,236.53,16.860911332760008
9642,9351,90177536,344,-0.03144431114196777,0.00039683836803305894,0.00798702,0.11128711700439453,2654,0.10601278144167736,0.0003,-4.430894818156958,0.2,0.4675668179988861,0.9540698975324631,229.88,18.543732335660607
9671,9351,90439680,345,-0.030186686664819717,0.0012706921488643275,0.013022292,0.12480926513671875,2662,0.11183892004191875,0.0003,-4.441207602620125,0.2,0.46794068813323975,0.9507425986230373,231.36,18.111038021622225
9699,9351,90701824,346,-0.03154157102108002,0.0006665993887509103,0.00922421,0.11367416381835938,2670,0.11347904265858233,0.0003,-4.463156156241894,0.2,0.4696665108203888,0.9491653889417648,228.81,17.74422328710556
9727,9350,90963968,347,-0.0358848012983799,0.0004135350500291679,0.008740421,0.11987876892089844,2678,0.11122583359247074,0.0003,-4.482444748282433,0.2,0.47060608863830566,0.9522689990699291,228.99,14.686376072093845
9756,9350,91226112,348,-0.03393593430519104,0.001060202804637811,0.007763438,0.1221165657043457,2686,0.10017965163569897,0.0003,-4.507722735404968,0.2,0.47254595160484314,0.9561126120388508,224.13,19.606056179013102
9784,9349,91488256,349,-0.034577447921037674,0.0009559531531522225,0.00904871,0.12146520614624023,2694,0.10574411251582205,0.0003,-4.532191999256611,0.2,0.4734715223312378,0.9531789980828762,232.61,20.39918029330671
9813,9349,91750400,350,-0.034461118280887604,0.001122376133025682,0.008253928,0.11961698532104492,2702,0.1130120744346641,0.0003,-4.553333315998316,0.2,0.47534099221229553,0.9499097764492035,218.5,17.154794122632595
9842,9348,92012544,351,-0.0355602502822876,0.0004900314561382402,0.008933978,0.11608505249023438,2710,0.09967979224165902,0.0003,-4.572115425020456,0.2,0.4760233461856842,0.9550210610032082,215.54,16.105079274005256
9870,9348,92274688,352,-0.03827875480055809,0.0005792054475932673,0.009721858,0.11250686645507812,2718,0.09834754193434492,0.0003,-4.585896786302328,0.2,0.47705817222595215,0.9551895745098591,230.66,15.803353036791087
9899,9347,92536832,353,-0.033396512269973755,0.0006967430831537058,0.010346409,0.11994218826293945,2726,0.10681870224652812,0.0003,-4.596700944006443,0.2,0.47802823781967163,0.9542095698416233,213.04,17.78987274790183
9928,9346,92798976,354,-0.03573625162243843,0.0009349224501420395,0.011538122,0.11202287673950195,2734,0.10397061053663492,0.0003,-4.619064439088106,0.2,0.47976624965667725,0.9514583572745323,223.77,15.639747999738901
9957,9345,93061120,355,-0.03483626991510391,0.00021424147189463838,0.009510669,0.12060546875,2742,0.10541841894155368,0.0003,-4.644663114100695,0.2,0.48154473304748535,0.9535223171114922,211.53,17.295789930149912
9986,9345,93323264,356,-0.03579676151275635,0.0004223330083732435,0.009113893,0.11709260940551758,2750,0.10517498658737168,0.0003,-4.669301692396402,0.2,0.48311343789100647,0.9542827494442463,230.63,17.971797720976173
10014,9344,93585408,357,-0.03754066675901413,0.0007538644235864922,0.008355057,0.11371469497680664,2758,0.10284596175188199,0.0003,-4.695451814681292,0.2,0.4850013554096222,0.9549783542752266,218.41,15.86939522203058
10042,9344,93847552,358,-0.036772627383470535,2.117468375217868e-05,0.008637534,0.11124277114868164,2766,0.11005370953353122,0.0003,-4.714599002152681,0.2,0.4858708381652832,0.9522204101085663,225.97,17.538416329640896
10071,9344,94109696,359,-0.03567463159561157,0.0004887877776127425,0.008342759,0.11508321762084961,2774,0.10591938224388286,0.0003,-4.739520754665136,0.2,0.48777419328689575,0.9558303542435169,225.17,17.408156666457653
10099,9343,94371840,360,-0.03602689504623413,0.0007515383599638881,0.009242186,0.11542749404907227,2782,0.11502886831294745,0.0003,-4.760006118565798,0.2,0.48925068974494934,0.9502606317400932,226.63,16.688252009870485
10128,9343,94633984,361,-0.035826705396175385,0.0003539914937391586,0.009403544,0.10960912704467773,2790,0.11454635334666818,0.0003,-4.77959518879652,0.2,0.4903830885887146,0.9504096210002899,219.86,12.321390924593434
10157,9342,94896128,362,-0.03708532825112343,0.0003808940373346559,0.0084676435,0.11870718002319336,2798,0.10659805842442438,0.0003,-4.809661436825991,0.2,0.4928855299949646,0.9494399540126324,217.54,14.723378608375787
10186,9341,95158272,363,-0.03413094952702522,0.0005040035500769591,0.01073033,0.11803054809570312,2806,0.08750050159869716,0.0003,-4.8414827063679695,0.2,0.49485623836517334,0.9564366713166237,217.23,10.603346287263557
10214,9341,95420416,364,-0.03963456675410271,0.0009656368874857435,0.01044005,0.12302207946777344,2814,0.09283138031605631,0.0003,-4.864324890077114,0.2,0.49604275822639465,0.9559701904654503,225.02,8.800405280180275
10243,9341,95682560,365,-0.04143660515546799,0.00033787613983804476,0.0076834196,0.10529708862304688,2822,0.08136081439442933,0.0003,-4.876974541693926,0.2,0.4970168471336365,0.9574368186295033,201.97,13.588014682601205
10271,9341,95944704,366,-0.03869170695543289,0.0003510100455059728,0.008037217,0.10599851608276367,2830,0.08713967050425708,0.0003,-4.894123192876577,0.2,0.4981411099433899,0.958013117313385,214.67,17.689064010018484
10299,9340,96206848,367,-0.037739407271146774,0.0007602240380037983,0.010137731,0.1156764030456543,2838,0.09568488248623908,0.0003,-4.914331763982773,0.2,0.4996613562107086,0.9559921883046627,198.55,13.76812172689708
