time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,rollout/ep_len_mean,train/clip_range,train/clip_fraction,train/approx_kl,train/loss,rollout/ep_rew_mean,train/n_updates,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/std
1127,57,13252,14942208,-12.697298303246498,134.44,0.2,0.05831146240234375,0.005527471,-0.12811903655529022,0.9226072208583355,448,0.0047548801830998855,-0.0005325657361936464,0.4212965965270996,0.0003,1.512772798538208
1148,58,13233,15204352,-12.736876271665096,129.67,0.2,0.06156778335571289,0.0059463717,-0.12808094918727875,0.8864683722704649,456,0.0051936128384113545,-0.0005200911273277598,0.5311905741691589,0.0003,1.522912621498108
1170,59,13216,15466496,-12.778546616435051,128.16,0.2,0.06983757019042969,0.005538351,-0.12891212105751038,0.9098246572911739,464,0.005832244834891753,-0.0004091640621481929,0.5077247023582458,0.0003,1.5328773260116577
1191,60,13198,15728640,-12.813587479293346,131.06,0.2,0.0667262077331543,0.005476727,-0.12940390408039093,0.9276997408643365,472,0.00788296946848277,-0.0007392495731437521,0.4453337788581848,0.0003,1.5407625436782837
1213,61,13182,15990784,-12.848128415644169,135.29,0.2,0.06384420394897461,0.005588074,-0.12901811301708221,0.9889765813201666,480,0.005086919627501629,-0.00041021086099135573,0.3793618083000183,0.0003,1.5490378141403198
1234,62,13167,16252928,-12.89225585013628,144.59,0.2,0.07505273818969727,0.007025105,-0.12876972556114197,1.138467036113143,488,0.008254140982899116,-0.0004323906437093683,0.5617652535438538,0.0003,1.56107497215271
1255,63,13150,16515072,-12.947509922087193,135.56,0.2,0.0741720199584961,0.006616437,-0.12928509712219238,1.0027517867833375,496,0.007178064504842041,-0.00047946120366759715,0.5521338284015656,0.0003,1.575578212738037
1277,64,13135,16777216,-12.999607481062412,148.98,0.2,0.06897640228271484,0.0065347487,-0.13019464910030365,1.111747866421938,504,0.005919922736211447,-0.0007567274997200002,0.5714299976825714,0.0003,1.5883896350860596
1298,65,13121,17039360,-13.06619955599308,117.37,0.2,0.07965946197509766,0.0064761844,-0.12979282438755035,0.8446189354360104,512,0.007171012908656849,6.435004343074979e-05,0.5840477049350739,0.0003,1.6058770418167114
1319,66,13108,17301504,-13.120895192027092,117.98,0.2,0.06595659255981445,0.0066186786,-0.1295909583568573,0.8038322114944458,520,0.006122029486505198,-0.0005834318831148266,0.6795191764831543,0.0003,1.6173666715621948
1341,67,13096,17563648,-13.186549365520477,136.92,0.2,0.0751962661743164,0.007199713,-0.13321039080619812,1.0477036239206792,528,0.008748736669076607,-0.0007165486717894964,0.5997078120708466,0.0003,1.6361967325210571
1362,68,13083,17825792,-13.24880986660719,139.13,0.2,0.0702047348022461,0.0074156765,-0.13445641100406647,0.9771904918923974,536,0.007245678352774121,-0.0010156796547562408,0.7631815522909164,0.0003,1.6500086784362793
1383,69,13070,18087936,-13.299593634903431,129.74,0.2,0.06390190124511719,0.008541953,-0.1354791671037674,0.9734391087293625,544,0.007657075584575068,-0.0011870016869579558,0.6700536012649536,0.0003,1.663498044013977
1405,70,13059,18350080,-13.339983217418194,137.77,0.2,0.06819772720336914,0.0063298373,-0.1346210390329361,1.032985873669386,552,0.005106689604872372,-6.0791930081904866e-05,0.4277552366256714,0.0003,1.673035979270935
1426,71,13047,18612224,-13.38827370107174,148.01,0.2,0.0720982551574707,0.006647042,-0.1322910040616989,1.1197961385548114,560,0.006975050921028014,-0.0003177512348884193,0.43779903650283813,0.0003,1.6880853176116943
1447,72,13036,18874368,-13.441812947392464,138.09,0.2,0.07747554779052734,0.0075835073,-0.13533660769462585,1.0030061069130898,568,0.006800054223276675,-0.00020821635553147644,0.4104396104812622,0.0003,1.7018332481384277
1469,73,13025,19136512,-13.483062289655209,133.85,0.2,0.06654977798461914,0.0067709675,-0.13600577414035797,0.9543019306287169,576,0.007093152424204163,-0.0007860858086132794,0.45131129026412964,0.0003,1.712553858757019
1490,74,13014,19398656,-13.52369225770235,137.74,0.2,0.07424688339233398,0.0066648903,-0.13488061726093292,0.9515312048047782,584,0.00626000736883725,-0.00026242284457111964,0.5301098525524139,0.0003,1.7257962226867676
1511,75,13004,19660800,-13.566724017262459,157.36,0.2,0.0676717758178711,0.0054393206,-0.13665631413459778,1.417910076752305,592,0.0059104832471348345,-0.0003900531410181429,0.5915298163890839,0.0003,1.7369396686553955
1533,76,12994,19922944,-13.598876975476742,155.02,0.2,0.06826591491699219,0.0063953083,-0.13728199899196625,1.1568743663281202,600,0.005639834886096651,-0.0006685483181172458,0.46227574348449707,0.0003,1.7465068101882935
1554,77,12985,20185088,-13.637224987149239,147.14,0.2,0.0693979263305664,0.006744002,-0.13623425364494324,1.0555979125201702,608,0.006298713149590185,-0.0005015750666643726,0.49161475896835327,0.0003,1.759101152420044
1575,78,12977,20447232,-13.67972794175148,148.32,0.2,0.058290958404541016,0.00520839,-0.13587269186973572,1.0729313101619482,616,0.004565815796013339,-0.0005077739142507198,0.3587966561317444,0.0003,1.7706674337387085
1596,79,12968,20709376,-13.718909092247486,150.08,0.2,0.06617021560668945,0.0057841395,-0.1374615877866745,1.0966482047736645,624,0.005092749668619945,-0.00046036331968934974,0.46200132369995117,0.0003,1.7820619344711304
1618,80,12961,20971520,-13.752479329705238,143.99,0.2,0.07623910903930664,0.007463193,-0.13794976472854614,1.0717711742967366,632,0.005669981346727582,-0.0004605348522090935,0.48131853342056274,0.0003,1.7924578189849854
1639,81,12952,21233664,-13.798974685370922,153.68,0.2,0.07942008972167969,0.0071687084,-0.13980551064014435,1.1517011708766223,640,0.007465438626240939,-0.00048762844198790845,0.4722849130630493,0.0003,1.8093475103378296
1660,82,12944,21495808,-13.844349034130573,152.72,0.2,0.07723665237426758,0.006646622,-0.14082880318164825,1.1995173056423665,648,0.005567917718508397,-0.000982435567493667,0.5550327897071838,0.0003,1.820610761642456
1681,83,12936,21757952,-13.887634254992008,143.75,0.2,0.07509088516235352,0.0071408087,-0.1387680172920227,1.06765875056386,656,0.005893705143535044,-0.0006448966428251879,0.5464468598365784,0.0003,1.835544228553772
1703,84,12929,22020096,-13.943492107093334,159.42,0.2,0.0718231201171875,0.0064420933,-0.14201821386814117,1.2337679086625577,664,0.00559902326494921,-0.00044850780886918074,0.47824209928512573,0.0003,1.853074073791504
1724,85,12923,22282240,-14.003901556134224,159.49,0.2,0.08295583724975586,0.0071922056,-0.13899016380310059,1.1678185450285674,672,0.006115110933023971,-0.00011385904645067058,0.5184704065322876,0.0003,1.8725333213806152
1745,86,12914,22544384,-14.05018975585699,148.62,0.2,0.07914447784423828,0.006171858,-0.14166589081287384,1.0978496082127094,680,0.004847458152653417,-0.0004922915463794197,0.6203786730766296,0.0003,1.8843879699707031
1766,87,12908,22806528,-14.09117241948843,159.57,0.2,0.07974433898925781,0.008232702,-0.1388750970363617,1.1163342748582363,688,0.006124674808233976,-0.0001484555432398338,0.5080426037311554,0.0003,1.898948311805725
1788,88,12900,23068672,-14.132067516446114,159.32,0.2,0.07276058197021484,0.007129657,-0.14210295677185059,1.2316469867527484,696,0.00552898282330716,-0.0006733384943800047,0.34231996536254883,0.0003,1.9121196269989014
1809,89,12893,23330816,-14.170778594911098,167.38,0.2,0.08170366287231445,0.007547478,-0.1404086947441101,1.3657144099473952,704,0.004960426369507331,0.00037640560822183033,0.6455588340759277,0.0003,1.925248384475708
1831,90,12885,23592960,-14.23048335313797,159.96,0.2,0.09808731079101562,0.0068773725,-0.14292022585868835,1.2557637087255715,712,0.006868001113616629,-0.000492939994273911,0.593510240316391,0.0003,1.946035385131836
1852,91,12876,23855104,-14.276140429079533,164.74,0.2,0.08186101913452148,0.0071091903,-0.14479587972164154,1.2678799524903297,720,0.006751798689947464,-0.0006292499815572228,0.5368035435676575,0.0003,1.9576436281204224
1873,92,12869,24117248,-14.311018615961075,158.4,0.2,0.08059549331665039,0.0063657975,-0.1451953500509262,1.2186334726959467,728,0.004760174153489061,-0.0004253295787748357,0.44840484857559204,0.0003,1.9697906970977783
1895,93,12862,24379392,-14.369315840303898,145.11,0.2,0.09463930130004883,0.008911735,-0.14396236836910248,1.053579262048006,736,0.009310220335464692,-0.0004884829836555582,0.5402352809906006,0.0003,1.9939080476760864
1916,94,12854,24641536,-14.420920342206955,147.17,0.2,0.07541942596435547,0.0064956807,-0.14512203633785248,1.1415864725783467,744,0.006142927370092366,-0.00032046672413343913,0.47395044565200806,0.0003,2.007012367248535
1938,95,12848,24903680,-14.458183772861958,137.61,0.2,0.08257675170898438,0.008544253,-0.14385546743869781,1.0312666131556034,752,0.0066963419812964275,-0.0003119847292509803,0.42195045948028564,0.0003,2.0204172134399414
1959,96,12841,25165824,-14.49863913655281,141.96,0.2,0.08905553817749023,0.0067289397,-0.14139236509799957,1.0855344077944755,760,0.008170524070010288,-0.00029823913928339607,0.6178074777126312,0.0003,2.032259702682495
1981,97,12834,25427968,-14.546922162175179,140.82,0.2,0.0738077163696289,0.0067088394,-0.14598466455936432,1.0224925432354213,768,0.006644159941060934,-0.0008707556098670466,0.7237885892391205,0.0003,2.0500900745391846
2002,98,12830,25690112,-14.565746625264486,143.94,0.2,0.05301106770833333,0.010375042,-0.14451667666435242,1.006914485245943,769,0.006038649845868349,0.0010067157680168747,0.6825197041034698,0.0003,2.0522701740264893
2023,99,12822,25952256,-14.610869161784649,137.9,0.2,0.08771085739135742,0.009999314,-0.14654867351055145,1.133052316531539,777,0.008709841313248035,0.0010125329849870468,0.5589140355587006,0.0003,2.0720441341400146
2045,100,12815,26214400,-14.668325014412403,142.85,0.2,0.07847452163696289,0.0062231617,-0.14727899432182312,1.1980592554062606,785,0.006740014454408083,-0.0001662332251726184,0.5958588719367981,0.0003,2.0901875495910645
2067,101,12807,26476544,-14.735122852027416,136.44,0.2,0.08187389373779297,0.007363327,-0.14774376153945923,1.0220775558054447,793,0.008076435853581643,-0.00036583688597602304,0.5524750053882599,0.0003,2.114302158355713
2088,102,12801,26738688,-14.792104840278625,145.85,0.2,0.08967781066894531,0.008381515,-0.14826476573944092,1.0962773002684116,801,0.00711581210634904,-0.00020607740589184687,0.5567516982555389,0.0003,2.130826950073242
2110,103,12794,27000832,-14.844286039471626,133.63,0.2,0.08748102188110352,0.0070260433,-0.14988601207733154,1.1059009951353074,809,0.006405088926840108,-0.00030493474241666263,0.4685695767402649,0.0003,2.151116371154785
2131,104,12788,27262976,-14.901003323495388,125.92,0.2,0.07312154769897461,0.005611233,-0.15009106695652008,0.929051761329174,817,0.006965536758798407,-0.0006689963811368216,0.5853088200092316,0.0003,2.1727712154388428
2153,105,12781,27525120,-14.97214674949646,135.49,0.2,0.08937454223632812,0.007908914,-0.15052372217178345,0.916610650792718,825,0.009385959958308376,-0.0005625470680570288,0.5260608494281769,0.0003,2.200404405593872
2175,106,12774,27787264,-15.043342001736164,144.91,0.2,0.08497381210327148,0.0061395457,-0.15051695704460144,0.9548022655025125,833,0.007636095335328719,-0.00031697378972239676,0.4693347215652466,0.0003,2.2220401763916016
2196,107,12769,28049408,-15.103396654129028,133.37,0.2,0.08524131774902344,0.0073952302,-0.1521013081073761,0.9704600822925568,841,0.006419843663024949,-4.937825951856212e-05,0.4911149740219116,0.0003,2.2409112453460693
2218,108,12762,28311552,-15.161320880055428,118.41,0.2,0.08312368392944336,0.0068164016,-0.15313340723514557,0.8135618581622839,849,0.00775076198624447,-0.000604437568654248,0.632344126701355,0.0003,2.2613778114318848
2239,109,12756,28573696,-15.21611588448286,144.92,0.2,0.09356832504272461,0.009440184,-0.1494719237089157,1.0735010466352106,857,0.00907108547835378,-0.00014792999127166695,0.6101394295692444,0.0003,2.279850482940674
2261,110,12751,28835840,-15.267215214669704,132.5,0.2,0.08894777297973633,0.009626155,-0.152686208486557,0.9102564495801926,865,0.008036105766223045,-0.0006238310231765354,0.47688400745391846,0.0003,2.2983627319335938
2282,111,12745,29097984,-15.309321738779545,123.89,0.2,0.08867216110229492,0.0074536065,-0.15353305637836456,0.8654447329044342,873,0.006873098245705478,-0.00017351992801195593,0.5845657885074615,0.0003,2.315105438232422
2304,112,12738,29360128,-15.363480471074581,125.61,0.2,0.08888864517211914,0.008113424,-0.15669529139995575,0.8448209029808641,881,0.008356321741302963,-0.0009481498291279422,0.6136480867862701,0.0003,2.3372108936309814
2326,113,12732,29622272,-15.417674131691456,136.15,0.2,0.08309364318847656,0.0080418205,-0.15272557735443115,1.1517147558555008,889,0.007901378769020084,-0.0004126482695028244,0.5264942646026611,0.0003,2.3551011085510254
2348,114,12726,29884416,-15.468891568481922,135.1,0.2,0.08225059509277344,0.008792073,-0.15081623196601868,1.0297624978423119,897,0.005660196038661525,-0.00040217282503363094,0.5487273931503296,0.0003,2.373699188232422
2369,115,12720,30146560,-15.526803657412529,132.91,0.2,0.09332990646362305,0.009603813,-0.15310059487819672,0.9516917465627194,905,0.009305055442382582,-0.0006299330057117913,0.6979692280292511,0.0003,2.3989810943603516
2391,116,12714,30408704,-15.595813356339931,131.6,0.2,0.09522438049316406,0.013057856,-0.15626080334186554,0.9505591142177582,913,0.007128354936867254,-0.000417482418470172,0.6209456324577332,0.0003,2.4245660305023193
2413,117,12708,30670848,-15.657542176544666,134.36,0.2,0.0822148323059082,0.008060958,-0.15630026161670685,1.1280551407486201,921,0.007587868687551236,-0.000599153449456935,0.5258481204509735,0.0003,2.4460694789886475
2434,118,12704,30932992,-15.706140331923962,127.04,0.2,0.08586835861206055,0.008316524,-0.1573360562324524,0.9454487612098456,929,0.007499080882553244,-0.0009061092550837202,0.5985127687454224,0.0003,2.4652647972106934
2456,119,12699,31195136,-15.773145131766796,136.93,0.2,0.09487295150756836,0.0076334225,-0.15772929787635803,1.1456334342435002,937,0.009226854963344522,-0.00032810173024699907,0.5053662061691284,0.0003,2.4971320629119873
2477,120,12695,31457280,-15.839286714792252,129.06,0.2,0.08878755569458008,0.0076855677,-0.15865781903266907,0.875059564486146,945,0.010829593098605983,-0.0005149503440406988,0.5146141946315765,0.0003,2.520780324935913
2500,121,12683,31719424,-15.894543699920177,128.92,0.2,0.08580303192138672,0.007016322,-0.15890906751155853,1.0666254103183745,953,0.00835289263704908,-0.0007367708089986991,0.559364914894104,0.0003,2.540196180343628
2528,122,12648,31981568,-15.9458267390728,123.88,0.2,0.10077524185180664,0.009108311,-0.15875311195850372,0.7938915077596903,961,0.008533009618986398,-0.0003753987134587078,0.6257639229297638,0.0003,2.5626676082611084
2555,123,12617,32243712,-16.00915177166462,155.27,0.2,0.0792856216430664,0.0074841287,-0.16081222891807556,1.0037022284418344,969,0.006620739881327609,-0.0005831409362144768,0.5892024338245392,0.0003,2.590946912765503
2582,124,12586,32505856,-16.069450795650482,139.19,0.2,0.0874786376953125,0.007412375,-0.16321256756782532,1.07274114087224,977,0.008282754024548922,-0.0005667714617629827,0.5550562143325806,0.0003,2.6176748275756836
