time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/approx_kl,train/std,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
66060288,9735,6785,252,0.011895905,0.37570685148239136,-0.02666953019797802,0.2,0.0009527871688987943,1962,0.0024067994445431395,-3.030602676793933,0.0003,0.6286431849002838,0.14197397232055664,1.9546668180450797,209.34
66322432,9733,6814,253,0.009821093,0.3726638853549957,-0.030965546146035194,0.2,0.0004170271590737684,1970,0.0019352858844285947,-2.96906303986907,0.0003,0.6319510042667389,0.1463308334350586,1.7898505970137193,212.33
66584576,9730,6842,254,0.020710772,0.37222522497177124,-0.016847679391503334,0.2,0.004772282396443188,1972,0.0032096794713288544,-2.950988254547119,0.0003,0.7063561379909515,0.2247314453125,2.090694890767336,224.98
66846720,9729,6870,255,0.019655934,0.3721931576728821,-0.018023177981376648,0.2,0.005780880572274327,1973,0.006870588132490714,-2.9470985730489097,0.0003,0.7481801807880402,0.24361165364583334,2.803418840020895,232.36
67108864,9726,6899,256,0.016054166,0.3724971115589142,-0.026328856125473976,0.2,0.0015655033148505026,1981,0.007534372831287328,-2.9496849551796913,0.0003,0.7962879538536072,0.18355512619018555,2.0975546581298112,226.82
67371008,9723,6928,257,0.012864051,0.3724686801433563,-0.027737298980355263,0.2,0.0008206809307012009,1989,0.0075065474229631945,-2.9549413174390793,0.0003,0.8097644597291946,0.17841815948486328,2.1903968848846853,229.25
67633152,9721,6957,258,0.016456828,0.37343770265579224,-0.020487211644649506,0.2,0.001901825900602771,1994,0.009742189041325743,-2.9633558871040884,0.0003,0.8179122656583786,0.19355537522007044,1.7014227564632893,217.17
67895296,9719,6985,259,0.011477984,0.37525615096092224,-0.029367482289671898,0.2,0.001754412768605107,2002,0.010806162281369325,-2.9952718429267406,0.0003,0.8488257527351379,0.17507505416870117,1.8806488970294595,229.88
68157440,9716,7014,260,0.010142836,0.37664052844047546,-0.026330016553401947,0.2,0.0011664028434097418,2010,0.009931843749654945,-3.0245243832468987,0.0003,0.8754496648907661,0.1607990264892578,1.4352081639086827,205.49
68419584,9715,7042,261,0.0168873,0.37665075063705444,-0.017298245802521706,0.2,0.005929574680825074,2011,0.009172110818326473,-3.035588582356771,0.0003,0.8584196120500565,0.21160888671875,1.8530524134356527,210.41
68681728,9713,7070,262,0.025648937,0.37702855467796326,-0.01581648923456669,0.2,0.0011946588891816538,2018,0.00679291649214407,-3.0404583935690397,0.0003,0.8720688372850418,0.19236468324566833,1.9865171920415015,207.87
68943872,9710,7099,263,0.010524514,0.3776431679725647,-0.031457673758268356,0.2,0.0005102485306451854,2026,0.006341838943626499,-3.0504859015345573,0.0003,0.894837461411953,0.16875457763671875,1.781951595870778,205.46
69206016,9707,7128,264,0.009982824,0.37845250964164734,-0.03008025698363781,0.2,0.00048711519139033044,2034,0.007282449700142024,-3.0674371290951967,0.0003,0.8792050927877426,0.1645493507385254,2.0007577961881178,209.72
69468160,9704,7158,265,0.012175395,0.3782122731208801,-0.029944689944386482,0.2,0.00011212836852791952,2042,0.0055523556693515275,-3.0668612867593765,0.0003,0.8747818917036057,0.15816307067871094,2.0642304365895687,206.12
69730304,9701,7187,266,0.010591006,0.3784540891647339,-0.030182508751749992,0.2,0.00014750335594726494,2050,0.005834362942550797,-3.0693849604576826,0.0003,0.8787779286503792,0.16133594512939453,2.09567581766285,209.15
69992448,9698,7217,267,0.012276396,0.3786868453025818,-0.03274686634540558,0.2,0.0008104264643407078,2058,0.007443313206749735,-3.072938036173582,0.0003,0.8617946952581406,0.17748546600341797,2.1289889547228813,208.13
70254592,9695,7246,268,0.011948133,0.3795589804649353,-0.02792256884276867,0.2,0.0014127067015579087,2066,0.007782252851029625,-3.085261145606637,0.0003,0.8599199950695038,0.15175294876098633,2.0522023495752366,200.0
70516736,9692,7275,269,0.017959552,0.3804386854171753,-0.01658507250249386,0.2,0.005447682649828494,2071,0.007952819721152386,-3.1006355539957684,0.0003,0.8552040755748749,0.16756917317708334,2.086895067114383,206.86
70778880,9690,7304,270,0.011996615,0.38105714321136475,-0.027841119095683098,0.2,0.0022439484978349356,2079,0.009468767053476768,-3.1181626338511705,0.0003,0.8845515549182892,0.1548008918762207,2.3804768217355012,202.63
71041024,9687,7333,271,0.011177944,0.38231217861175537,-0.029754962772130966,0.2,0.0006332881953312608,2087,0.011357467934431043,-3.1389498095959425,0.0003,0.9225078374147415,0.15709972381591797,2.5252327833976596,194.57
71303168,9685,7361,272,0.01030278,0.3837313950061798,-0.026576945558190346,0.2,0.0003558604216777894,2095,0.01449606290407246,-3.1631725504994392,0.0003,0.9254399836063385,0.16029882431030273,2.369371122829616,200.16
71565312,9682,7391,273,0.013245566,0.3854062855243683,-0.02872776798903942,0.2,0.0002669030441211362,2103,0.01687315721210325,-3.193425113335252,0.0003,0.9232456609606743,0.1564478874206543,2.4649502522312106,189.36
71827456,9680,7419,274,0.017050803,0.3873421847820282,-0.02480398491024971,0.2,0.0006946279463591054,2111,0.018758730046101846,-3.2269161380827427,0.0003,0.9290391802787781,0.1531515121459961,2.3304599634069016,184.19
72089600,9677,7449,275,0.011120461,0.3882809579372406,-0.029684968292713165,0.2,0.0011321660629164398,2119,0.019629840360721573,-3.250778777524829,0.0003,0.9377470761537552,0.15681123733520508,3.0874531105160714,207.88
72351744,9675,7478,276,0.010599231,0.38876062631607056,-0.02816399186849594,0.2,0.0006231834331629216,2127,0.021348304944694974,-3.26225789450109,0.0003,0.9347783252596855,0.1468677520751953,3.0048501296853645,208.02
72613888,9672,7507,277,0.009970924,0.39034783840179443,-0.030551498755812645,0.2,0.0005390871538111242,2135,0.02191411294916179,-3.2855715733021498,0.0003,0.9407655522227287,0.14715814590454102,3.0474260059953666,189.7
72876032,9669,7536,278,0.011477197,0.3936850130558014,-0.030850006267428398,0.2,0.0006340273662317486,2143,0.02361056860536337,-3.3328600339591503,0.0003,0.9318021312355995,0.16089868545532227,3.4222089498955754,198.46
73138176,9667,7565,279,0.009621381,0.3960884213447571,-0.03329155594110489,0.2,0.0005492965319717769,2151,0.02134563954314217,-3.3828115202486515,0.0003,0.9379438646137714,0.14910459518432617,2.948609125840012,209.71
73400320,9664,7594,280,0.008850222,0.3967362642288208,-0.03455229476094246,0.2,9.586068608768983e-05,2159,0.025287323456723243,-3.4058620054274797,0.0003,0.9459379203617573,0.13056135177612305,1.8089857195923105,196.11
73662464,9661,7624,281,0.0132601205,0.398691862821579,-0.029411450028419495,0.2,0.0007729721010036883,2167,0.02249183638195973,-3.432230917736888,0.0003,0.9504274688661098,0.1500229835510254,3.9571038044453597,204.24
73924608,9659,7652,282,0.0102542415,0.40111789107322693,-0.03317750617861748,0.2,0.0006092426933719253,2175,0.024936241810792126,-3.4702672883868217,0.0003,0.9502231366932392,0.1389474868774414,2.183535897957627,199.71
74186752,9657,7682,283,0.013505222,0.4041981101036072,-0.03205862641334534,0.2,0.001958487082447391,2183,0.0280735755659407,-3.5201878286898136,0.0003,0.9376278854906559,0.17168092727661133,2.1320683122985065,183.96
74448896,9654,7711,284,0.01010285,0.40638187527656555,-0.030799638479948044,0.2,5.0365845709166024e-05,2191,0.02826602858840488,-3.5655147582292557,0.0003,0.944542620331049,0.13856935501098633,3.800207733232528,205.88
74711040,9651,7740,285,0.012041639,0.4087109863758087,-0.030515750870108604,0.2,0.0007207765343082428,2199,0.02867509430507198,-3.6063019149005413,0.0003,0.9490336440503597,0.1487741470336914,2.9289936446212232,197.69
74973184,9649,7769,286,0.011114277,0.4107450246810913,-0.0340009406208992,0.2,0.0005285260031087091,2207,0.029821648276993074,-3.6419715378433466,0.0003,0.9461989291012287,0.13373613357543945,4.989586837049574,204.9
75235328,9647,7798,287,0.01196362,0.41168826818466187,-0.025005627423524857,0.2,0.003919823099514125,2209,0.034351096109107686,-3.6615646326983415,0.0003,0.9399716816842556,0.0957325122974537,3.1339351435145364,182.89
75497472,9645,7827,288,0.01812442,0.4137200713157654,-0.02848648652434349,0.2,0.004839888989628325,2217,0.029367182227172727,-3.6969793007291596,0.0003,0.9433478377759457,0.1345056994207974,2.1617743335687556,189.64
75759616,9641,7857,289,0.0092332065,0.4161338210105896,-0.03256729617714882,0.2,0.0015264886919794662,2225,0.02991140217636712,-3.7335996460169554,0.0003,0.9509078860282898,0.13483858108520508,3.276666199117899,206.55
76021760,9639,7886,290,0.012312299,0.4188763201236725,-0.03057239204645157,0.2,0.0017191287392961385,2233,0.03487881184264552,-3.7744027208536863,0.0003,0.9426609463989735,0.14460468292236328,3.569240278750658,180.48
76283904,9636,7915,291,0.009621451,0.4205028712749481,-0.03503933548927307,0.2,0.0005509830689334194,2241,0.03381854317558464,-3.810917628929019,0.0003,0.9408198148012161,0.12900161743164062,2.6151285233022645,186.37
76546048,9634,7944,292,0.010323845,0.4223136603832245,-0.037063777446746826,0.2,0.00038045314386181417,2249,0.03105162266001571,-3.8370304703712463,0.0003,0.9453468956053257,0.13428878784179688,3.995906729348935,203.74
76808192,9631,7974,293,0.010189271,0.424545556306839,-0.03467143699526787,0.2,0.00010751454919954995,2257,0.030138154033920728,-3.872050203382969,0.0003,0.9404500760138035,0.14348936080932617,4.355712643433362,189.54
77070336,9630,8003,294,0.009891852,0.42701902985572815,-0.03660918399691582,0.2,3.435886355873663e-06,2265,0.03166091119055636,-3.9109061434865,0.0003,0.9369659051299095,0.14148759841918945,2.1781310150027275,188.84
77332480,9627,8032,295,0.010677084,0.4281260669231415,-0.038723766803741455,0.2,0.0002729433308559237,2273,0.03291347101912834,-3.9348008036613464,0.0003,0.9340159818530083,0.14120197296142578,3.5333071043528617,187.98
77594624,9625,8061,296,0.0099811535,0.4293155074119568,-0.039292264729738235,0.2,-0.00014722923651788733,2281,0.02964330140093807,-3.95687940903008,0.0003,0.9446231201291084,0.14557456970214844,2.8433042318746446,206.31
77856768,9623,8090,297,0.010537117,0.4305565655231476,-0.03743504732847214,0.2,0.00013612458860734478,2289,0.02931530767818913,-3.974499139934778,0.0003,0.9459435865283012,0.14141321182250977,3.539524257527664,203.76
78118912,9621,8119,298,0.0118242875,0.4322862923145294,-0.034555673599243164,0.2,1.9672138478199486e-05,2297,0.03331414065905847,-3.999581716954708,0.0003,0.9408983141183853,0.1413741111755371,3.797555308244191,187.81
78381056,9619,8148,299,0.009834887,0.4340909421443939,-0.03827529400587082,0.2,0.0009359986688650679,2305,0.031151144110481255,-4.0304127261042595,0.0003,0.9422069489955902,0.13504409790039062,3.390405802491587,201.5
78643200,9617,8177,300,0.010610168,0.4355688989162445,-0.03620784729719162,0.2,0.0003468213844826096,2313,0.03111691793310456,-4.056837759912014,0.0003,0.9484782479703426,0.1390538215637207,1.7185033329576254,195.68
78905344,9615,8206,301,0.010329724,0.43751901388168335,-0.039696063846349716,0.2,0.00016916419326662435,2321,0.034378511787508614,-4.084795657545328,0.0003,0.9442171081900597,0.13257741928100586,2.0949190890137106,189.93
79167488,9612,8235,302,0.009194288,0.4391394853591919,-0.0347750186920166,0.2,-0.00031811410963200615,2329,0.036939963698387146,-4.112999357283115,0.0003,0.945153247565031,0.13370037078857422,2.179763778336346,194.35
79429632,9611,8263,303,0.015631901,0.4391179382801056,-0.03695984557271004,0.2,0.001557631796458736,2330,0.04086236655712128,-4.120378315448761,0.0003,0.9403366148471832,0.1209564208984375,4.417821429837495,186.18
79691776,9610,8292,304,0.017518576,0.4391593337059021,-0.03600417822599411,0.2,-0.0002673989161849022,2331,0.04782435521483421,-4.120572948455811,0.0003,0.9303757697343826,0.069287109375,2.4680191129539164,198.71
79953920,9609,8320,305,0.017703863,0.4392290413379669,-0.035387732088565826,0.2,0.00023566390154883265,2332,0.03913834085687995,-4.121591866016388,0.0003,0.9468312785029411,0.0495758056640625,2.4893444338766857,185.88
80216064,9606,8349,306,0.009824691,0.4409676492214203,-0.03674221783876419,0.2,-3.1641783152736025e-05,2340,0.040725397324422374,-4.140946481376886,0.0003,0.9447105526924133,0.1359858512878418,3.3936189036653377,193.18
80478208,9604,8379,307,0.0077262106,0.44290784001350403,-0.03751609846949577,0.2,6.51300738354621e-05,2348,0.04484409774886444,-4.171770520508289,0.0003,0.9470272548496723,0.12669944763183594,4.51327794086188,204.42
80740352,9601,8408,308,0.008798169,0.44516900181770325,-0.039585236459970474,0.2,2.30429782277497e-05,2356,0.04635973944095895,-4.204863574355841,0.0003,0.9499017223715782,0.12340307235717773,3.8009410305693745,191.1
81002496,9599,8438,309,0.009048357,0.4460489749908447,-0.036696795374155045,0.2,0.0006096842066654062,2364,0.04928665573243052,-4.224535066634417,0.0003,0.945067074149847,0.13417339324951172,6.855553334406577,203.06
81264640,9595,8468,310,0.012444812,0.4482864737510681,-0.03754403442144394,0.2,0.00018556056329543935,2372,0.04697862025932409,-4.251676395535469,0.0003,0.9472449012100697,0.11142206192016602,4.520231777131557,174.07
81526784,9593,8498,311,0.010217247,0.45073825120925903,-0.038758598268032074,0.2,0.0001984573450499738,2380,0.051010847208090127,-4.288339573889971,0.0003,0.9420607537031174,0.13092803955078125,4.6963658142834905,204.05
81788928,9590,8528,312,0.010291705,0.45239853858947754,-0.040377408266067505,0.2,-0.0002840992601704784,2388,0.04531620573834516,-4.319893334060907,0.0003,0.9486719146370888,0.11697626113891602,3.1986291852779685,194.66
82051072,9587,8557,313,0.00932101,0.45408666133880615,-0.04100804775953293,0.2,-8.414631565756281e-05,2396,0.045235325407702476,-4.343023482710123,0.0003,0.9512324444949627,0.12406396865844727,4.84100557550788,197.49
82313216,9584,8587,314,0.008904355,0.45652568340301514,-0.04022861272096634,0.2,1.4247103536035866e-05,2404,0.04551010444993153,-4.377247277647257,0.0003,0.9506093747913837,0.12166070938110352,4.192750753238797,201.42
82575360,9582,8617,315,0.010385093,0.4588613510131836,-0.040250759571790695,0.2,-0.00015654574826839962,2412,0.04574431199580431,-4.415108047425747,0.0003,0.9512253999710083,0.1261277198791504,3.284314471167745,197.28
82837504,9579,8647,316,0.009035744,0.4607313275337219,-0.039708591997623444,0.2,-0.0004218354156364512,2420,0.05045409666490741,-4.446858044713736,0.0003,0.947227455675602,0.10660457611083984,5.221864843619987,187.49
83099648,9576,8677,317,0.011488421,0.46206802129745483,-0.039382196962833405,0.2,0.00045658780391022447,2428,0.053546889510471374,-4.469178076833487,0.0003,0.9462867639958858,0.12336874008178711,5.055135293584317,213.83
83361792,9573,8707,318,0.010645303,0.464451402425766,-0.038277652114629745,0.2,0.0003101594015788578,2436,0.05205128024681471,-4.498654939234257,0.0003,0.9491949789226055,0.1161050796508789,3.623268913323991,193.24
83623936,9571,8736,319,0.010960437,0.4669176936149597,-0.041949234902858734,0.2,0.00033619380883465055,2444,0.05145391434780322,-4.5350210554897785,0.0003,0.9516134113073349,0.13340425491333008,4.507856636662036,191.44
83886080,9569,8765,320,0.021833424,0.4676086902618408,-0.039718661457300186,0.2,0.0010781556678315003,2446,0.05018794536590576,-4.55432787395659,0.0003,0.9522647000849247,0.10849725632440477,5.572730539180339,203.5
84148224,9567,8794,321,0.009049652,0.46925443410873413,-0.03998566418886185,0.2,0.000333999254507944,2454,0.04735839390195906,-4.575576111674309,0.0003,0.9497931189835072,0.13123226165771484,6.02292356915772,204.58
84410368,9565,8824,322,0.010140924,0.47148528695106506,-0.04260881990194321,0.2,-6.772725555492798e-05,2462,0.045464314869605005,-4.606111481785774,0.0003,0.94831433147192,0.12720060348510742,5.915814008032903,202.73
84672512,9563,8853,323,0.010399435,0.4735186994075775,-0.04213244840502739,0.2,-8.869144221534953e-05,2470,0.04585321628837846,-4.638085693120956,0.0003,0.9503104835748672,0.1217050552368164,3.8213807355239986,196.22
84934656,9560,8883,324,0.008434532,0.47453072667121887,-0.040083106607198715,0.2,0.00041973707993747666,2478,0.04933299607364461,-4.65786662325263,0.0003,0.9522914588451385,0.1185307502746582,6.019187197787687,220.56
85196800,9558,8912,325,0.0090384325,0.47570881247520447,-0.04169995337724686,0.2,-0.00029679180352104595,2486,0.05138513958081603,-4.674078274518251,0.0003,0.9533878862857819,0.11414432525634766,5.662743545370176,211.05
85458944,9556,8942,326,0.007225767,0.4767749309539795,-0.042973555624485016,0.2,-0.0002498119456504355,2494,0.05277073904289864,-4.690905537456274,0.0003,0.9518432952463627,0.11545515060424805,6.8476302399300035,217.42
85721088,9554,8971,327,0.010180044,0.47919583320617676,-0.042784616351127625,0.2,0.0005292283553899324,2502,0.056055624212604016,-4.72171726077795,0.0003,0.9485156834125519,0.12706899642944336,6.141651913747191,206.55
85983232,9552,9001,328,0.009923497,0.48119014501571655,-0.040661830455064774,0.2,-5.619354988084524e-05,2510,0.05469002525205724,-4.75130807235837,0.0003,0.9506985545158386,0.11822652816772461,4.570343496203423,221.53
86245376,9550,9030,329,0.008303672,0.4833027422428131,-0.043702755123376846,0.2,-0.0003039262733182113,2518,0.05323565658181906,-4.781519468873739,0.0003,0.9493845403194427,0.1178278923034668,5.231656138971448,213.21
86507520,9548,9059,330,0.008636115,0.4836975932121277,-0.04275652393698692,0.2,-0.0006023724458827928,2526,0.05582103561027907,-4.795663014054298,0.0003,0.9487708918750286,0.10820245742797852,4.1106494445493444,218.8
86769664,9546,9088,331,0.008681294,0.4839525520801544,-0.04147687181830406,0.2,-0.0003504383735162264,2534,0.05864216250483878,-4.798392005264759,0.0003,0.947446133941412,0.11493444442749023,3.470053197219968,205.01
87031808,9543,9119,332,0.009125976,0.4846583902835846,-0.04070904105901718,0.2,0.0005009944402445399,2542,0.062288851011544466,-4.807590205222368,0.0003,0.9461671598255634,0.11633825302124023,5.837780759739689,205.86
87293952,9541,9148,333,0.008916559,0.48721250891685486,-0.04247253015637398,0.2,0.00028231460328242974,2550,0.060352318454533815,-4.831874128431082,0.0003,0.9520654678344727,0.12171268463134766,7.720885820714757,211.06
87556096,9539,9178,334,0.009711732,0.4897089898586273,-0.04301440715789795,0.2,0.0003337565481160709,2558,0.06261187701602466,-4.8704481944441795,0.0003,0.9494307637214661,0.12771844863891602,6.129595269449055,204.21
87818240,9536,9208,335,0.00828376,0.49060577154159546,-0.04442209377884865,0.2,-0.000429975559200102,2566,0.061425508465617895,-4.891883686184883,0.0003,0.9479181803762913,0.11624813079833984,5.900410720389337,199.36
88080384,9534,9238,336,0.0093541425,0.4931373596191406,-0.04407944902777672,0.2,-0.00018953564404000645,2574,0.06453330640215427,-4.921015851199627,0.0003,0.9423528239130974,0.11943769454956055,6.020446433965117,196.08
88342528,9532,9267,337,0.010447612,0.4951237440109253,-0.045719243586063385,0.2,-0.0004363052207736473,2582,0.056141828041290864,-4.950411785393953,0.0003,0.9493217393755913,0.1126871109008789,6.3415598794817924,208.0
88604672,9529,9298,338,0.008669762,0.4972298741340637,-0.043926481157541275,0.2,-6.886542905704118e-05,2590,0.0571080346708186,-4.979471065104008,0.0003,0.945408932864666,0.11646080017089844,5.184497906798497,207.98
88866816,9524,9330,339,0.009840673,0.4993996024131775,-0.04563770070672035,0.2,-0.00019587817587307654,2598,0.05718288471689448,-5.009898703545332,0.0003,0.9419488534331322,0.11670494079589844,6.307874126546085,214.02
89128960,9519,9362,340,0.009314719,0.5006529092788696,-0.04733138158917427,0.2,3.112881540801027e-05,2606,0.05461923682014458,-5.031721767038107,0.0003,0.9495926611125469,0.1120138168334961,5.400121588855982,209.24
89391104,9516,9393,341,0.008780963,0.5026293992996216,-0.04376087710261345,0.2,0.00013602883836938418,2614,0.05466872229590081,-5.057915560901165,0.0003,0.9516134411096573,0.12208414077758789,4.87239198083058,203.64
89653248,9514,9422,342,0.00902403,0.5035269260406494,-0.0448908731341362,0.2,-0.0001227628536071279,2622,0.059299772285157815,-5.075171381235123,0.0003,0.9476099759340286,0.12086200714111328,4.63628884408623,206.52
89915392,9512,9452,343,0.009729722,0.5051326155662537,-0.04425794258713722,0.2,8.840182545100106e-05,2630,0.061705255473498255,-5.094784956425428,0.0003,0.945031214505434,0.11255741119384766,4.602355293733999,212.52
90177536,9510,9482,344,0.009253651,0.5071511268615723,-0.04863523691892624,0.2,8.179081032722024e-05,2638,0.05471243950887583,-5.120884757488966,0.0003,0.9526755437254906,0.11705875396728516,7.164307611361146,212.43
90439680,9507,9511,345,0.007751565,0.5081783533096313,-0.0467216931283474,0.2,-0.0005045894640716142,2646,0.05695639646728523,-5.139338873326778,0.0003,0.9537199512124062,0.10855674743652344,6.838481772923842,212.78
90701824,9506,9541,346,0.01023961,0.51039057970047,-0.04532819613814354,0.2,-0.00036043429463461507,2654,0.0637745535641443,-5.167661789804697,0.0003,0.9517750069499016,0.12054777145385742,5.980299810022116,211.05
90963968,9504,9570,347,0.008499867,0.512675940990448,-0.04753731191158295,0.2,-8.511382475262508e-05,2662,0.06414784502703696,-5.195839285850525,0.0003,0.9455652125179768,0.11663532257080078,6.265523595097474,194.76
91226112,9502,9599,348,0.009395101,0.5149927139282227,-0.04618201032280922,0.2,-0.0003901078430317284,2670,0.05393990682205185,-5.229233559221029,0.0003,0.9510102793574333,0.12253999710083008,4.182552189095877,208.72
91488256,9501,9628,349,0.008956667,0.5169731378555298,-0.047111716121435165,0.2,-0.00013556924432123196,2678,0.05596772488206625,-5.254074439406395,0.0003,0.9479220472276211,0.1179971694946289,4.065729742310941,223.44
91750400,9499,9658,350,0.008555278,0.516326367855072,-0.05018571391701698,0.2,-0.000645134437490924,2686,0.048623751470586285,-5.258037082850933,0.0003,0.9561619944870472,0.1176762580871582,4.840611342731863,210.47
92012544,9498,9687,351,0.009915544,0.517601490020752,-0.04711338132619858,0.2,-9.541745703245397e-05,2694,0.05686593087739311,-5.269066177308559,0.0003,0.95392881706357,0.11674833297729492,7.381364019922912,215.68
92274688,9495,9717,352,0.008766524,0.5172966122627258,-0.047808777540922165,0.2,-0.0002480917701177532,2702,0.06316337219323032,-5.2721876092255116,0.0003,0.9508341811597347,0.12628936767578125,6.437774518951773,208.91
92536832,9494,9746,353,0.008591704,0.518221914768219,-0.04546383023262024,0.2,-0.00045633784520759946,2710,0.06411499864771031,-5.277285166084766,0.0003,0.9517162293195724,0.11377716064453125,6.482475676266477,224.71
92798976,9492,9775,354,0.009167349,0.5201671719551086,-0.04602035507559776,0.2,-0.0003707513105837279,2718,0.07240980677306652,-5.299300890415907,0.0003,0.9488289505243301,0.10509157180786133,5.5423692100588235,213.64
93061120,9491,9804,355,0.009623118,0.5209697484970093,-0.04614659398794174,0.2,-0.0003377348666617763,2726,0.0648408600827679,-5.316148433834314,0.0003,0.9561415761709213,0.12156867980957031,6.877269808622077,223.6
93323264,9489,9834,356,0.010926108,0.523324728012085,-0.04091241583228111,0.2,-0.00021195659473960404,2734,0.06633876828709617,-5.338932022452354,0.0003,0.9560580626130104,0.11374425888061523,6.510870776176453,220.63
93585408,9487,9864,357,0.008060759,0.5248427391052246,-0.04766496270895004,0.2,-0.00018635974720382364,2742,0.0693480305490084,-5.364502426236868,0.0003,0.9511718414723873,0.10725831985473633,6.333008074229583,201.23
93847552,9485,9893,358,0.008438363,0.5260985493659973,-0.046871405094861984,0.2,-0.00016653822603984736,2750,0.07029131767922081,-5.382699754089117,0.0003,0.9518673084676266,0.1087808609008789,6.32731898379745,221.25
94109696,9484,9922,359,0.010410992,0.5265425443649292,-0.04959564656019211,0.2,-0.0004959854350090609,2758,0.07053672149777412,-5.391996588557959,0.0003,0.9519256353378296,0.1240692138671875,5.8478109293803575,221.44
94371840,9482,9952,360,0.008602083,0.5272526144981384,-0.04866466298699379,0.2,-0.00037906915895291604,2766,0.06868987792404369,-5.402074176818132,0.0003,0.9546297155320644,0.11051750183105469,7.313229111805558,222.74
94633984,9480,9981,361,0.010109108,0.5282477140426636,-0.05082546919584274,0.2,-0.0007297850206668954,2774,0.06631815375294536,-5.4118398912251,0.0003,0.955769632011652,0.11231088638305664,8.30284266169183,219.61
94896128,9479,10011,362,0.008949153,0.5300565958023071,-0.04845635965466499,0.2,-0.0005297205207170919,2782,0.0708324458100833,-5.432757586240768,0.0003,0.9516086876392365,0.10789299011230469,7.878182347291149,209.03
95158272,9477,10040,363,0.008968172,0.5314064025878906,-0.04604845866560936,0.2,-0.0006864420829515439,2790,0.07165515224914998,-5.451634295284748,0.0003,0.951601080596447,0.11100339889526367,8.40863524813205,204.24
95420416,9476,10069,364,0.00847979,0.5325093269348145,-0.05019383504986763,0.2,-0.0005167428794266016,2798,0.07079376571346074,-5.469798304140568,0.0003,0.954568512737751,0.109100341796875,7.152483675442636,214.3
95682560,9474,10099,365,0.009276123,0.5333035588264465,-0.046034157276153564,0.2,-8.383722888538614e-05,2806,0.078787071921397,-5.478560205549002,0.0003,0.9528375491499901,0.11200284957885742,5.061187267240602,214.58
95944704,9473,10127,366,0.010596091,0.5362471342086792,-0.050417907536029816,0.2,-0.0002800963980007509,2814,0.07874563353834674,-5.509536001831293,0.0003,0.9502369686961174,0.11523103713989258,8.731178555293008,218.63
96206848,9471,10157,367,0.009541437,0.5368407368659973,-0.05017093941569328,0.2,-0.00044399610260370537,2822,0.07327544165309519,-5.528042316436768,0.0003,0.9530506879091263,0.11187076568603516,6.734859436824918,219.8
96468992,9471,10184,368,0.011962766,0.5368407964706421,-0.046363696455955505,0.2,0.001199333113618195,2823,0.07734228949993849,-5.530118465423584,0.0003,0.9505824632942677,0.06127166748046875,7.834406312275678,225.07
96731136,9469,10214,369,0.007352007,0.5377525687217712,-0.05079953372478485,0.2,-0.000312513982407836,2831,0.07206817087717354,-5.539359055459499,0.0003,0.9543775022029877,0.10652017593383789,5.812359147449024,209.87
96993280,9468,10243,370,0.008838736,0.5386636257171631,-0.05204715207219124,0.2,5.095288406664622e-05,2839,0.0709876287728548,-5.551393747329712,0.0003,0.9562551453709602,0.11475563049316406,8.728839415889233,219.72
97255424,9467,10273,371,0.007845201,0.5409616827964783,-0.049167945981025696,0.2,-0.00021597207933155005,2847,0.07734176743542776,-5.577359735965729,0.0003,0.9537736289203167,0.10303211212158203,7.33363457324449,216.86
97517568,9465,10302,372,0.009959508,0.5418646335601807,-0.04964515566825867,0.2,-0.0005610101402453438,2855,0.08103198546450585,-5.591444119811058,0.0003,0.9528154619038105,0.11612176895141602,5.607003892092035,204.57
97779712,9463,10331,373,0.007939453,0.5420302748680115,-0.04669981822371483,0.2,-0.00046596877746196697,2863,0.07312043977435678,-5.597610976547003,0.0003,0.9573059007525444,0.1094064712524414,9.288970536380075,216.59
98041856,9462,10360,374,0.01023142,0.5433398485183716,-0.04803091660141945,0.2,-0.00048445990341861034,2871,0.0803038515150547,-5.608310014009476,0.0003,0.9532364904880524,0.11590814590454102,8.18130867325468,213.32
98304000,9461,10390,375,0.009276891,0.5440152287483215,-0.049538590013980865,0.2,-0.0004451692975635524,2879,0.09311485121725127,-5.621827308088541,0.0003,0.945034384727478,0.11805200576782227,6.804119057580829,216.21
98566144,9460,10418,376,0.008472335,0.5465068221092224,-0.05142182111740112,0.2,-0.000206279751182592,2887,0.08533747144974768,-5.644099451601505,0.0003,0.9505640417337418,0.11855936050415039,5.22170748337172,217.37
98828288,9458,10448,377,0.008647859,0.5485612750053406,-0.05067894235253334,0.2,-0.0005225272102507006,2895,0.08021001372253522,-5.6704721711575985,0.0003,0.9559380374848843,0.10872173309326172,5.415125177167356,200.68
99090432,9457,10477,378,0.0075953538,0.5497700572013855,-0.049327775835990906,0.2,-0.0005466114521368581,2903,0.08731444622389972,-5.693426303565502,0.0003,0.9538850635290146,0.10554790496826172,8.191333329267799,217.94
99352576,9456,10506,379,0.008962474,0.5498797297477722,-0.05028947442770004,0.2,-0.0005792120609839913,2911,0.08819288160884753,-5.698467191308737,0.0003,0.9536020345985889,0.11389398574829102,9.66754795057699,213.48
