rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/loss,train/explained_variance,train/std,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/entropy_loss,train/clip_range
131.67,13528,1.0633010827749967,65536000,125,4844,0.11547541618347168,-0.21763646602630615,0.6199107468128204,6.115969181060791,949,0.0003,-0.0007120891327758727,0.009688027,0.06449553674610797,-22.259747333824635,0.2
134.35,13527,0.8496925303712487,66060288,126,4883,0.13588666915893555,-0.217335045337677,0.638146847486496,6.217423915863037,957,0.0003,-0.00043605627433862537,0.010757996,0.06936419336125255,-22.356677293777466,0.2
127.26,13526,0.7885590882413089,66584576,127,4922,0.12947559356689453,-0.21832934021949768,0.6315396428108215,6.307051181793213,965,0.0003,-0.0006148209538423544,0.012683388,0.06227724776545074,-22.459941394627094,0.2
137.94,13525,1.3221402413770555,67108864,128,4961,0.11843490600585938,-0.22018763422966003,0.6475132405757904,6.374433517456055,973,0.0003,-0.0008101161510012389,0.010415763,0.07233523059403524,-22.534295961260796,0.2
136.55,13524,0.8822963914833963,67633152,129,5000,0.11845993995666504,-0.2191334366798401,0.620321661233902,6.462047100067139,981,0.0003,-0.0006226228495052055,0.009766398,0.06497017030778807,-22.618464715778828,0.2
130.62,13524,1.1261778819188475,68157440,130,5039,0.12717008590698242,-0.22028151154518127,0.5645399689674377,6.542862892150879,989,0.0003,-0.0004474459003631637,0.010657743,0.06664710608310997,-22.695618480443954,0.2
137.05,13524,0.6592654683301226,68681728,131,5078,0.12056207656860352,-0.22322212159633636,0.5772399604320526,6.634291648864746,997,0.0003,-0.0005679168339156604,0.010313529,0.06804542927420698,-22.78855185955763,0.2
130.3,13523,0.6178115234896541,69206016,132,5117,0.13110876083374023,-0.2214924544095993,0.5713139176368713,6.728072166442871,1005,0.0003,-0.0006844847850970837,0.009586059,0.07065130508271977,-22.878622069954872,0.2
137.74,13523,1.0238362682145088,69730304,133,5156,0.11588716506958008,-0.22490084171295166,0.5839325487613678,6.828064441680908,1013,0.0003,-0.000966131134873649,0.0102659045,0.06781907810363919,-22.977008491754532,0.2
124.32,13523,0.6025259598856791,70254592,134,5195,0.12122225761413574,-0.22541390359401703,0.5859459340572357,6.906742572784424,1021,0.0003,-0.0009017250602028071,0.009997615,0.07259857207827736,-23.06222140789032,0.2
118.43,13522,0.8834311100980267,70778880,135,5234,0.12147808074951172,-0.2253529578447342,0.5730043351650238,7.002767562866211,1029,0.0003,-0.0007780746072967304,0.010922036,0.07658944561262615,-23.150481812655926,0.2
136.42,13522,1.7112516005220824,71303168,136,5272,0.11574864387512207,-0.2267652451992035,0.529901385307312,7.074965476989746,1037,0.0003,-0.0006789550377561682,0.0106529165,0.07101523056917358,-23.224033422768116,0.2
137.71,13522,1.0159949367307126,71827456,137,5311,0.11461377143859863,-0.22810149192810059,0.5992739498615265,7.1569695472717285,1045,0.0003,-0.000819070441139047,0.009538472,0.07717609714018181,-23.293930307030678,0.2
135.33,13522,0.9574491822812706,72351744,138,5350,0.12085294723510742,-0.22774912416934967,0.5815735459327698,7.253881454467773,1053,0.0003,-0.0006984829294651718,0.01126362,0.07514539967814926,-23.38231448084116,0.2
129.6,13522,0.7903302169498057,72876032,139,5389,0.12202000617980957,-0.22684352099895477,0.6257110834121704,7.344865322113037,1061,0.0003,-0.0007597165158585995,0.010831178,0.07267567829694599,-23.465474665164948,0.2
135.37,13523,0.7167114795395173,73400320,140,5427,0.12087106704711914,-0.23216061294078827,0.5863699913024902,7.447481632232666,1069,0.0003,-0.0008461529153009906,0.010094173,0.07402925187489018,-23.55750297009945,0.2
140.57,13523,1.0282163633871824,73924608,141,5466,0.13121390342712402,-0.23048165440559387,0.596056342124939,7.520200252532959,1077,0.0003,-0.0004354122543190897,0.010432206,0.07157509263197426,-23.628098964691162,0.2
123.03,13524,0.759583271361189,74448896,142,5504,0.12469077110290527,-0.22947314381599426,0.5684654414653778,7.608215808868408,1085,0.0003,-0.000791153347108775,0.011289502,0.08190570953593124,-23.69843105226755,0.2
133.51,13525,0.5805530770868063,74973184,143,5543,0.1291980743408203,-0.23237913846969604,0.6164123713970184,7.700192451477051,1093,0.0003,-0.0008087599728696659,0.010761278,0.07836551794025581,-23.779152542352676,0.2
134.78,13526,1.1043857498280705,75497472,144,5581,0.1229863166809082,-0.2315056473016739,0.6479996740818024,7.780601978302002,1101,0.0003,-0.0008242110332048469,0.011807532,0.07248478021938354,-23.84604638814926,0.2
126.01,13527,0.5362305375793949,76021760,145,5619,0.1294114589691162,-0.23286786675453186,0.5321610867977142,7.8832783699035645,1109,0.0003,-0.0006270258988934074,0.011055293,0.07596634449146222,-23.9298110678792,0.2
126.68,13528,0.7762163681630045,76546048,146,5658,0.11816072463989258,-0.23666615784168243,0.558708518743515,7.954106330871582,1117,0.0003,-0.0008705726002062875,0.009693513,0.06426479641231708,-23.993149772286415,0.2
121.81,13529,1.3435733298119157,77070336,147,5696,0.12576913833618164,-0.2354791909456253,0.5371346771717072,8.039566993713379,1125,0.0003,-0.0008765320048951253,0.011126187,0.07426754216430709,-24.05693130195141,0.2
130.74,13529,0.9092328854638617,77594624,148,5735,0.12521934509277344,-0.2338443100452423,0.6005120277404785,8.114652633666992,1133,0.0003,-0.0007493345829061582,0.01268303,0.08974651884636842,-24.123611845076084,0.2
123.16,13530,0.7487513514538295,78118912,149,5773,0.13090252876281738,-0.23538115620613098,0.5774539113044739,8.199295043945312,1141,0.0003,-0.0004971526757344691,0.010683449,0.07482009343220852,-24.192832566797733,0.2
141.05,13531,0.6460936128080357,78643200,150,5811,0.12126827239990234,-0.23847833275794983,0.5893493592739105,8.28722858428955,1149,0.0003,-0.0007363312008692446,0.009994324,0.08538843465794344,-24.266643658280373,0.2
123.63,13531,0.959225378499832,79167488,151,5850,0.12822198867797852,-0.23864926397800446,0.6465180516242981,8.38487434387207,1157,0.0003,-0.0008898810390292056,0.0104002915,0.08075398998335004,-24.343020886182785,0.2
132.19,13531,0.8959456990251783,79691776,152,5889,0.1289827823638916,-0.2381609082221985,0.5912766754627228,8.455337524414062,1165,0.0003,-0.0009599840516330005,0.01157834,0.07910934743995313,-24.408112816512585,0.2
119.42,13532,0.8622052861331031,80216064,153,5927,0.12019038200378418,-0.2383769303560257,0.5868812501430511,8.529404640197754,1173,0.0003,-0.0008443972828899859,0.009659078,0.08499726522131823,-24.466306805610657,0.2
126.86,13532,0.7838120111543685,80740352,154,5966,0.12969350814819336,-0.23909513652324677,0.6005429029464722,8.624281883239746,1181,0.0003,-0.0007197693487341894,0.011812232,0.07959476832184009,-24.53217823803425,0.2
127.27,13533,0.6847117579495534,81264640,155,6004,0.1297605037689209,-0.24194473028182983,0.6141843795776367,8.715532302856445,1189,0.0003,-0.0008975585933512775,0.010198614,0.08279181420220993,-24.606868594884872,0.2
134.17,13533,0.8815772048127838,81788928,156,6043,0.1220848560333252,-0.24109263718128204,0.5681282877922058,8.791186332702637,1197,0.0003,-0.0009569229594035278,0.011107479,0.08696941749076359,-24.666235581040382,0.2
122.95,13533,-100.09399505615234,82313216,157,6082,0.1304638385772705,-0.2405850887298584,0.6376998126506805,8.86617660522461,1205,0.0003,-0.0009061393956244501,0.012008797,0.08552873186999932,-24.724672384560108,0.2
119.46,13533,-167.19954212188722,82837504,158,6120,0.10537886619567871,5.25616455078125,-0.0012927055358886719,8.634891510009766,1213,0.0003,-0.010249386565419627,0.010209049,65.9293819218874,-24.60714615881443,0.2
121.53,13533,-203.73601253509523,83361792,159,6159,0.18165898323059082,2.1662914752960205,0.16300338506698608,8.308706283569336,1221,0.0003,-0.02313860815957014,0.015647989,29.698356479406357,-24.39576207101345,0.2
116.41,13532,-206.00051151275636,83886080,160,6198,0.19129180908203125,1.4847991466522217,0.42003124952316284,7.9775896072387695,1229,0.0003,-0.02620161426057166,0.016897662,19.050053916871548,-24.145614817738533,0.2
115.81,13531,-190.1412322616577,84410368,161,6238,0.1939687728881836,1.2645912170410156,0.5883731245994568,7.662761688232422,1237,0.0003,-0.027112353857773996,0.016202228,15.53775068372488,-23.886650010943413,0.2
117.72,13530,-173.14559324264528,84934656,162,6277,0.1814284324645996,1.0512775182724,0.6466702520847321,7.3649115562438965,1245,0.0003,-0.024897957956909522,0.015424533,13.594384662806988,-23.64614488184452,0.2
123.01,13528,-163.43690214157104,85458944,163,6316,0.17543816566467285,0.879502534866333,0.6734724044799805,7.080563545227051,1253,0.0003,-0.023356329223588546,0.01564087,11.705952294170856,-23.399980388581753,0.2
112.95,13526,-133.92565012931823,85983232,164,6356,0.16868162155151367,0.72023606300354,0.6867488324642181,6.813154220581055,1261,0.0003,-0.021526278183046088,0.014664719,10.158811893314123,-23.15303834527731,0.2
107.56,13523,-112.0674654006958,86507520,165,6396,0.17801260948181152,0.5779998302459717,0.6932013928890228,6.554137229919434,1269,0.0003,-0.021688789739528147,0.01515233,8.3283900488168,-22.898218028247356,0.2
103.01,13521,-98.54275341033936,87031808,166,6436,0.1838207244873047,0.45083552598953247,0.6982317566871643,6.307870388031006,1277,0.0003,-0.0209909864643123,0.015506353,6.995680587366223,-22.64399067312479,0.2
111.38,13518,-97.91313037872314,87556096,167,6476,0.18617558479309082,0.3212522864341736,0.7040694653987885,6.072342395782471,1285,0.0003,-0.020750478309309983,0.014931733,5.769359860569239,-22.392964497208595,0.2
90.3,13514,-70.7638007926941,88080384,168,6517,0.18505096435546875,0.2297694832086563,0.7131233811378479,5.846187114715576,1293,0.0003,-0.020709693807020813,0.014404068,4.747130634263158,-22.14065918326378,0.2
98.1,13513,-70.88140721321106,88604672,169,6556,0.12410728377525253,0.17639988660812378,0.732571929693222,5.631053447723389,1297,0.0003,-0.014096624765902607,0.02466619,4.1163886123233375,-21.959490631565902,0.2
107.12,13511,-70.86482155799865,89128960,170,6596,0.08202814651747882,0.1537124514579773,0.6872887015342712,5.49940299987793,1299,0.0003,-0.003101491868511726,0.011974521,3.6577900749141885,-21.785859932333736,0.2
86.56,13507,-51.36825650215149,89653248,171,6637,0.1438483242964863,0.06750734150409698,0.6569834053516388,5.300420761108398,1306,0.0003,-0.007149546977366548,0.020155316,3.1584126273197914,-21.525045584683394,0.2
99.55,13504,-55.76451117515564,90177536,172,6677,0.16733927408854166,0.012177839875221252,0.6314834654331207,5.106441020965576,1311,0.0003,-0.012328912620820726,0.017448543,2.584553017616272,-21.271495577494303,0.2
85.09,13499,-43.962148914337156,90701824,173,6718,0.18984580039978027,-0.04460334777832031,0.7387974560260773,4.915568828582764,1319,0.0003,-0.019856646129483124,0.014827911,1.9463697588071227,-20.972273781895638,0.2
94.39,13494,-44.20567178726196,91226112,174,6760,0.1884310245513916,-0.06827040016651154,0.7440437078475952,4.732287883758545,1327,0.0003,-0.02019600334824645,0.015075963,1.6286637890152633,-20.7164356559515,0.2
79.48,13489,-33.484376873970035,91750400,175,6801,0.18190693855285645,-0.09086392819881439,0.7460654973983765,4.555150508880615,1335,0.0003,-0.02000456983159893,0.014639588,1.3802911369130015,-20.46070758998394,0.2
81.49,13484,-31.363372443914415,92274688,176,6843,0.17710375785827637,-0.11004423350095749,0.7465247511863708,4.385114669799805,1343,0.0003,-0.019709204418631998,0.013846418,1.181648168247193,-20.205274425446987,0.2
77.29,13478,-26.508499732017516,92798976,177,6884,0.17940759658813477,-0.1275954246520996,0.7572935074567795,4.220672130584717,1351,0.0003,-0.01982960169425496,0.01412829,0.967087590135634,-19.94257315993309,0.2
87.74,13476,-29.240703649520874,93323264,178,6925,0.049380347842261904,-0.12617363035678864,0.754308894276619,4.184659481048584,1352,0.0003,-0.002850411637198357,0.01516223,0.8853621482849121,-19.88405345735096,0.2
80.47,13471,-25.027507297992706,93847552,179,6966,0.17946323779744838,-0.1405310332775116,0.7554669380187988,4.025654315948486,1359,0.0003,-0.01916521090112729,0.01617996,0.7514583687169836,-19.620904773747156,0.2
82.28,13468,-24.07692289352417,94371840,180,7007,0.09032988966557018,-0.14404986798763275,0.7416922450065613,3.9032719135284424,1361,0.0003,-0.010668304179010815,0.012854511,0.6981579368574578,-19.478790283203125,0.2
84.34,13463,-22.172346187531947,94896128,181,7048,0.17917513847351074,-0.15535695850849152,0.7571467161178589,3.755342960357666,1369,0.0003,-0.019697286201335373,0.014102504,0.5781980578321964,-19.13856065273285,0.2
73.28,13457,-17.513553812503815,95420416,182,7090,0.1735515594482422,-0.16295546293258667,0.7555002719163895,3.6152753829956055,1377,0.0003,-0.01848402456880649,0.0146533875,0.5047694415552542,-18.88469258695841,0.2
77.1,13452,-17.47785484790802,95944704,183,7131,0.1736159324645996,-0.16654497385025024,0.7613088935613632,3.4788973331451416,1385,0.0003,-0.019092911632014875,0.014798727,0.4301199330948293,-18.618685126304626,0.2
67.7,13449,-14.073620400428773,96468992,184,7172,0.07521496788930085,-0.16043318808078766,0.7593222260475159,3.3830759525299072,1387,0.0003,-0.008845215891211657,0.013716667,0.4102570768130028,-18.49152484182584,0.2
85.2,13446,-16.59554365873337,96993280,185,7213,0.11805000690498738,-0.1644771844148636,0.7597840279340744,3.262585163116455,1391,0.0003,-0.013587946045174819,0.022201672,0.36563996865291787,-18.22279749012957,0.2
70.98,13442,-12.678460183143615,97517568,186,7254,0.16270208358764648,-0.1678488850593567,0.7474575936794281,3.142949104309082,1399,0.0003,-0.016134924938569384,0.014320966,0.30617941298987716,-17.924118652939796,0.2
80.55,13438,-13.094718049764634,98041856,187,7295,0.15927791595458984,-0.16497702896595,0.753357470035553,3.0291285514831543,1407,0.0003,-0.015824784406504477,0.013356621,0.28454294346738607,-17.66423923522234,0.2
74.7,13433,-11.26414157629013,98566144,188,7337,0.16060972213745117,-0.1657058149576187,0.7437303066253662,2.920311450958252,1415,0.0003,-0.014993919945482048,0.013548787,0.2579417196684517,-17.41325221210718,0.2
70.8,13431,-10.35025873720646,99090432,189,7377,0.07918701171875,-0.14972151815891266,0.7571438997983932,2.9123072624206543,1416,0.0003,0.000600433077973624,0.013172503,0.26638855040073395,-17.36388765970866,0.2
75.05,13429,-10.661373949050903,99614720,190,7417,0.06579328264508928,-0.15634466707706451,0.7464831173419952,2.8475749492645264,1419,0.0003,-0.006993601043775145,0.021705167,0.2926551727311952,-17.270667784554618,0.2
68.65,13427,-8.452242465764284,100139008,191,7457,0.07777491155660378,-0.0830732211470604,0.7478197515010834,2.776862382888794,1421,0.0003,-0.004714110537809935,0.0121284155,0.21249306736127385,-17.10606582209749,0.2
67.59,13422,-8.08505128234625,100663296,192,7499,0.15759539604187012,-0.16265515983104706,0.7320623397827148,2.6787896156311035,1429,0.0003,-0.013393480727245333,0.016188253,0.20737958187237382,-16.813582591712475,0.2
61.9,13419,-6.661407290697098,101187584,193,7540,0.15677714347839355,-0.16090959310531616,0.7315905690193176,2.5853915214538574,1437,0.0003,-0.012890732734376797,0.013127755,0.1945079331053421,-16.570257365703583,0.2
72.14,13415,-7.435325827598572,101711872,194,7581,0.1492912769317627,-0.16156113147735596,0.7407473921775818,2.4969398975372314,1445,0.0003,-0.011815989566002827,0.013183359,0.18790554569568485,-16.3307099416852,0.2
73.29,13412,-7.436735380887985,102236160,195,7622,0.1486499309539795,-0.15527085959911346,0.7150128483772278,2.4141907691955566,1453,0.0003,-0.010532842392876773,0.012844073,0.19194897584384307,-16.096822381019592,0.2
60.75,13409,-5.302811240255832,102760448,196,7663,0.14748883247375488,-0.15167701244354248,0.7296840846538544,2.3346848487854004,1461,0.0003,-0.010774094707358017,0.012516649,0.17770855041453615,-15.863257329910994,0.2
61.24,13406,-5.024442940056324,103284736,197,7703,0.14670467376708984,-0.14976653456687927,0.7294296622276306,2.260284900665283,1469,0.0003,-0.009231925277845221,0.013185529,0.16453078732592985,-15.637863457202911,0.2
60.09,13404,-4.40202063292265,103809024,198,7744,0.14766454696655273,-0.14621397852897644,0.7086517810821533,2.189612865447998,1477,0.0003,-0.007939464978790056,0.013738005,0.1827554875635542,-15.422719955444336,0.2
60.92,13402,-3.709157980084419,104333312,199,7784,0.14264822006225586,-0.14419475197792053,0.7122960686683655,2.1233878135681152,1485,0.0003,-0.006997559934006858,0.013048466,0.1712916930555366,-15.203514151275158,0.2
64.97,13400,-4.065201307088136,104857600,200,7825,0.14237070083618164,-0.13942790031433105,0.6908505260944366,2.0617947578430176,1493,0.0003,-0.006276427485317981,0.013987351,0.17463931965176016,-14.998911812901497,0.2
53.57,13398,-3.329164470434189,105381888,201,7865,0.14000868797302246,-0.139491006731987,0.7070926129817963,2.002720594406128,1501,0.0003,-0.005975812257020152,0.013114526,0.17634127649944276,-14.794881839305162,0.2
60.82,13396,-3.4243322330713273,105906176,202,7905,0.14059829711914062,-0.136095330119133,0.6918119490146637,1.948657751083374,1509,0.0003,-0.005331091038897284,0.012191797,0.1842952169245109,-14.60250324010849,0.2
51.67,13395,-2.7755891621112823,106430464,203,7945,0.136063814163208,-0.13300763070583344,0.7039314806461334,1.8965842723846436,1517,0.0003,-0.005104844382231022,0.011641948,0.1837601723964326,-14.413662880659103,0.2
54.03,13394,-2.4450804863870146,106954752,204,7984,0.13368749618530273,-0.1297816038131714,0.671237975358963,1.8483517169952393,1525,0.0003,-0.004862669627073046,0.011622189,0.1861168020986952,-14.228990733623505,0.2
61.05,13393,-2.6456796441972257,107479040,205,8024,0.12911319732666016,-0.12332624197006226,0.6879832148551941,1.8045928478240967,1533,0.0003,-0.003874423579645736,0.012635107,0.22215381468413398,-14.061691619455814,0.2
47.91,13393,-1.9799120427668095,108003328,206,8064,0.12540292739868164,-0.11908894032239914,0.6822521984577179,1.763830304145813,1541,0.0003,-0.0030902483595127705,0.011112932,0.23175906407414004,-13.902714256197214,0.2
56.76,13392,-2.128844779804349,108527616,207,8103,0.13105368614196777,-0.12254204601049423,0.6691862046718597,1.7262340784072876,1549,0.0003,-0.0022912048823400255,0.010980818,0.2155080423108302,-13.746775720268488,0.2
63.27,13393,-1.7857482697814704,109051904,208,8142,0.12114715576171875,-0.11821223795413971,0.6680283844470978,1.6910927295684814,1557,0.0003,-0.0029138227839666797,0.010523753,0.24172669160179794,-13.604751355946064,0.2
49.36,13393,-1.2175151550024748,109576192,209,8181,0.1212766170501709,-0.1116410493850708,0.6640157401561737,1.6590782403945923,1565,0.0003,-0.0031602169972302363,0.01187354,0.25948671583319083,-13.46575066074729,0.2
50.62,13393,-1.104384884890169,110100480,210,8220,0.11739015579223633,-0.10859739035367966,0.6831360757350922,1.6319154500961304,1573,0.0003,-0.0028531336447485955,0.009799111,0.3015291605843231,-13.347105506807566,0.2
44.67,13395,-0.5227431310899555,110624768,211,8258,0.11215567588806152,-0.09963305294513702,0.6811416149139404,1.606319785118103,1581,0.0003,-0.0025061819378606742,0.0100528635,0.3537682592868805,-13.236259803175926,0.2
43.12,13396,0.23345130667090416,111149056,212,8296,0.11426782608032227,-0.09021997451782227,0.680390477180481,1.583005428314209,1589,0.0003,-0.0023307236178879975,0.009877818,0.4178955730749294,-13.133193247020245,0.2
43.97,13399,-0.23540936455130576,111673344,213,8334,0.09884023666381836,-0.08663992583751678,0.6827807724475861,1.5619871616363525,1597,0.0003,-0.002262799815980543,0.008570634,0.4974362961947918,-13.031594283878803,0.2
45.97,13401,1.0086285805702209,112197632,214,8371,0.09791183471679688,-0.077120840549469,0.6985422670841217,1.5434716939926147,1605,0.0003,-0.001974665994566749,0.008998214,0.5609402365516871,-12.944597240537405,0.2
54.84,13407,-0.028136700727045535,112721920,215,8407,0.099072265625,-0.058541201055049896,0.7021502554416656,1.5427985191345215,1606,0.0003,0.004409681307151914,0.016009275,0.6251758933067322,-12.925047683715821,0.2
42.28,13410,1.2928032991290093,113246208,216,8444,0.0970754623413086,-0.06748775392770767,0.7046750485897064,1.5276228189468384,1614,0.0003,-0.0004625930130259803,0.009282922,0.6301822618115693,-12.866688016802073,0.2
41.25,13414,1.137001406699419,113770496,217,8481,0.09643769264221191,-0.05510003864765167,0.7166040539741516,1.5113927125930786,1622,0.0003,-0.0017747002052601601,0.009309242,0.6743259858340025,-12.78806933388114,0.2
47.58,13417,2.7884309443831445,114294784,218,8518,0.09669923782348633,-0.05531088262796402,0.7185989618301392,1.4969403743743896,1630,0.0003,-0.0003497649192922836,0.008998757,0.7227139987517148,-12.722007788717747,0.2
50.01,13420,2.144093561768532,114819072,219,8555,0.1007835865020752,-0.050355613231658936,0.7307405769824982,1.482893705368042,1638,0.0003,-0.0006178032999741845,0.008435157,0.7369786344934255,-12.648138005286455,0.2
50.32,13424,2.084287666976452,115343360,220,8592,0.0960385799407959,-0.0518941730260849,0.7390991449356079,1.4692105054855347,1646,0.0003,-0.0007017932848611963,0.00916602,0.7688832636922598,-12.583910316228867,0.2
46.78,13427,2.5805331183969975,115867648,221,8629,0.09973359107971191,-0.04743952304124832,0.7433584630489349,1.4561922550201416,1654,0.0003,-0.00036438265669858083,0.008052528,0.7613644441589713,-12.515077240765095,0.2
47.76,13431,3.0552343028783797,116391936,222,8665,0.0964045524597168,-0.05088888853788376,0.7555023431777954,1.442542552947998,1662,0.0003,-0.0004894998924100946,0.007995686,0.7889339535031468,-12.449367199093103,0.2
47.84,13434,3.728841949105263,116916224,223,8702,0.10142660140991211,-0.04410771280527115,0.759969174861908,1.4309083223342896,1670,0.0003,-0.00035249491929789656,0.009130611,0.8373608242254704,-12.386864084750414,0.2
39.18,13439,3.8982114724814894,117440512,224,8738,0.10709428787231445,-0.04024776071310043,0.7610588669776917,1.4192732572555542,1678,0.0003,-0.00039228639025168377,0.008964954,0.8508320800028741,-12.323602486401796,0.2
46.22,13445,3.4626313424110413,117964800,225,8773,0.09425048828125,-0.0343497171998024,0.7673677504062653,1.4150776863098145,1679,0.0003,0.0025793107226490973,0.0128932325,0.836747670173645,-12.303573684692383,0.2
41.96,13450,4.662744340002536,118489088,226,8809,0.10125953363617081,-0.031051717698574066,0.7693222165107727,1.401548981666565,1686,0.0003,-0.0005580855602487011,0.013918201,0.8584609233955453,-12.23095754476694,0.2
36.85,13454,3.4004150871373713,119013376,227,8845,0.10069513320922852,-0.03742232173681259,0.7740415036678314,1.3892349004745483,1694,0.0003,-0.00039924750058162317,0.009696346,0.841527579119429,-12.168881814926863,0.2
41.39,13458,4.868262665271759,119537664,228,8881,0.10250425338745117,-0.03472665697336197,0.7823591232299805,1.377490758895874,1702,0.0003,-0.00043307715145601833,0.011206891,0.8812538988422602,-12.101793963462114,0.2
48.15,13463,5.122318666279316,120061952,229,8917,0.10461878776550293,-0.03174430876970291,0.7885222882032394,1.3675578832626343,1710,0.0003,7.547844279542915e-05,0.01014991,0.8831619548145682,-12.042883012443781,0.2
40.79,13469,5.89302493467927,120586240,230,8952,0.11396408081054688,-0.02324296534061432,0.7935713082551956,1.365699291229248,1711,0.0003,0.0043489853633218445,0.012565503,0.9366654492914677,-12.032413482666016,0.2
47.36,13474,5.313973713219166,121110528,231,8988,0.09449028246330493,-0.021587155759334564,0.7944990545511246,1.3540724515914917,1716,0.0003,-0.00047011862757658076,0.02120418,0.9740905084393241,-11.977078148812959,0.2
48.91,13477,7.680961382091045,121634816,232,9024,0.10986852645874023,-0.01946079730987549,0.8105616122484207,1.343289852142334,1724,0.0003,0.0002437932159864431,0.008646522,0.9954693045001477,-11.91576325148344,0.2
49.56,13481,8.166127137765288,122159104,233,9061,0.09916496276855469,-0.023702234029769897,0.8225540667772293,1.333240270614624,1732,0.0003,-0.0005506851614427433,0.008870923,1.034887348068878,-11.857285790145397,0.2
50.27,13484,6.8628959860652685,122683392,234,9097,0.11850857734680176,-0.017148055136203766,0.8413103073835373,1.3241991996765137,1740,0.0003,0.0014526812453823368,0.009044477,1.0477175686974078,-11.810291156172752,0.2
56.14,13489,9.44228946711868,123207680,235,9133,0.09523831881009616,-0.013147972524166107,0.8607068061828613,1.3214073181152344,1741,0.0003,0.003630472320275238,0.013884529,1.118689592068012,-11.793533581953783,0.2
49.86,13493,7.833952072262764,123731968,236,9169,0.11936848958333333,0.0021296292543411255,0.8698375672101974,1.318720817565918,1742,0.0003,0.00367516172118485,0.014871078,1.1516713698705037,-11.775965054829916,0.2
59.12,13496,12.581083385795354,124256256,237,9206,0.10734176635742188,-0.007250696420669556,0.880441814661026,1.3107112646102905,1750,0.0003,-0.000490295712097577,0.00888568,1.1522699492052197,-11.728584375232458,0.2
51.57,13498,8.105074501037597,124780544,238,9244,0.10460400581359863,0.002311810851097107,0.8903685063123703,1.304222822189331,1758,0.0003,-1.2958928437001305e-05,0.00862772,1.175646166317165,-11.691362604498863,0.2
50.67,13499,10.192774835154415,125304832,239,9281,0.10274934768676758,0.0004758760333061218,0.9008994698524475,1.2955338954925537,1766,0.0003,-0.0002484612248281337,0.007895694,1.1817214437760413,-11.64637727290392,0.2
59.66,13501,13.054227831810714,125829120,240,9319,0.10805082321166992,0.007816053926944733,0.9047414362430573,1.2876566648483276,1774,0.0003,-0.00015027165386527486,0.008419132,1.250892253126949,-11.601927351206541,0.2
57.15,13501,14.180018336176872,126353408,241,9358,0.10776996612548828,0.014309167861938477,0.9062763899564743,1.2806179523468018,1782,0.0003,-0.00023311127029046474,0.008127681,1.317325942683965,-11.560757912695408,0.2
74.7,13501,20.484034364707767,126877696,242,9396,0.12020301818847656,0.024358071386814117,0.9104771092534065,1.2735552787780762,1790,0.0003,0.00046987837617962214,0.009757498,1.3599968408234417,-11.522556021809578,0.2
74.13,13501,22.31281833767891,127401984,243,9435,0.11350464820861816,0.02465233951807022,0.9125462174415588,1.2686926126480103,1798,0.0003,0.00039801513435122615,0.008966403,1.398073602002114,-11.489006131887436,0.2
76.01,13502,23.514510064423085,127926272,244,9474,0.11775636672973633,0.027851641178131104,0.9135846868157387,1.26386296749115,1806,0.0003,0.0009330712009614217,0.008869765,1.4363690572790802,-11.463386449962854,0.2
82.94,13502,29.203225341439246,128450560,245,9513,0.10981416702270508,0.022631697356700897,0.9154208078980446,1.2592799663543701,1814,0.0003,0.0004635935513306322,0.008841069,1.4214159375987947,-11.434937298297882,0.2
85.15,13502,27.13998085975647,128974848,246,9551,0.10993099212646484,0.02473585307598114,0.9138973727822304,1.2546030282974243,1822,0.0003,0.0004273287358955713,0.00808063,1.444939246866852,-11.41243151947856,0.2
67.78,13502,19.678964547514916,129499136,247,9590,0.11221957206726074,0.0351296067237854,0.9081101641058922,1.250967025756836,1830,0.0003,0.0007398208429094666,0.009814454,1.5203403611667454,-11.385325908660889,0.2
95.8,13503,32.249885597229,130023424,248,9628,0.10582689969044812,0.03278964012861252,0.9125286117196083,1.2467025518417358,1832,0.0003,0.001690925709586942,0.020575766,1.489925814124773,-11.372419771158471,0.2
77.69,13503,24.33473065376282,130547712,249,9667,0.10293865203857422,0.033176638185977936,0.9134505465626717,1.2435758113861084,1840,0.0003,0.00029317714279386564,0.008345754,1.4664766592904925,-11.338047064840794,0.2
81.32,13503,26.02338289678097,131072000,250,9706,0.10335516929626465,0.03886108100414276,0.9120062962174416,1.2394837141036987,1848,0.0003,0.0003323877367620298,0.007900568,1.5078317490406334,-11.319660671055317,0.2
85.67,13502,26.08253625512123,131596288,251,9746,0.10102677345275879,0.04285071790218353,0.9089845940470695,1.2366231679916382,1856,0.0003,0.0008730354802537477,0.008917913,1.564021567814052,-11.300393585115671,0.2
113.8,13502,43.829624823331834,132120576,252,9784,0.11245577452612705,0.06581676751375198,0.905665211379528,1.2345786094665527,1858,0.0003,0.002698469710475231,0.013273195,1.6529623699969933,-11.291400393501657,0.2
83.01,13501,30.32758387327194,132644864,253,9824,0.11090207099914551,0.041187167167663574,0.9083929359912872,1.2328031063079834,1866,0.0003,0.0011070237246713077,0.008225433,1.556945440825075,-11.275829259306192,0.2
