time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/loss,train/clip_range,train/approx_kl,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
130285568,10066,497,12942,0.0025832069259195123,0.011895687319338322,0.2,0.014361329,0.21171025931835175,3198,0.15711212158203125,0.0003,0.6413483023643494,0.0006044295928404608,1.0206265235319734,237.96,3.2956551242619754
130547712,10065,498,12969,0.0019002102244485286,0.011362113058567047,0.2,0.009819552,0.21196304261684418,3206,0.14965391159057617,0.0003,0.6076948046684265,0.0007597896410516114,1.0151058649644256,242.5,3.3863747626170517
130809856,10065,499,12996,0.002588580962310516,0.014307409524917603,0.2,0.01142507,0.21165505051612854,3214,0.15859603881835938,0.0003,0.6188459992408752,0.0008191712940970319,1.018811071291566,231.3,3.049103917479515
131072000,10064,500,13023,0.0013570529481512494,0.012082206085324287,0.2,0.014494176,0.21165505051612854,3222,0.1475362777709961,0.0003,0.6946067214012146,0.000698616425779619,1.0246933167800307,232.35,3.1735799962095914
131334144,10063,501,13050,0.0017964989056054037,0.01074531115591526,0.2,0.010918824,0.211781308054924,3230,0.14006996154785156,0.0003,0.7091244757175446,0.0006988350387473474,1.020697577856481,229.57,3.152204971425235
131596288,10063,502,13076,0.001956403210897406,0.011549060232937336,0.2,0.01040708,0.21166887879371643,3238,0.14287281036376953,0.0003,0.6825971603393555,0.0006432173672692443,1.0215886002406478,241.74,3.29099277831614
131858432,10062,503,13103,0.0024698251140762295,0.01041211187839508,0.2,0.011359947,0.21085946261882782,3246,0.1483011245727539,0.0003,0.6692717671394348,0.0006580027638847241,1.0381479542702436,244.13,3.3513959027826785
132120576,10062,504,13129,0.002404442761632565,0.010634231381118298,0.2,0.022118859,0.21101020276546478,3248,0.16720099198190788,0.0003,0.521479994058609,0.0010489931538406956,1.047144431816904,239.59,3.2882126706838606
132382720,10061,505,13156,0.004832706105844409,0.01661357469856739,0.2,0.01629071,0.21120981872081757,3256,0.16855239868164062,0.0003,0.5601101219654083,0.0008157604993357381,1.0383923957124352,244.78,3.39561639547348
132644864,10061,506,13183,0.0023790095083313645,0.012226092629134655,0.2,0.011255767,0.21144668757915497,3264,0.16340875625610352,0.0003,0.5557230710983276,0.001016795386931335,1.033372594974935,239.09,3.261383007573895
132907008,10060,507,13210,0.0016719015566195594,0.011575208976864815,0.2,0.010052336,0.2111504226922989,3272,0.1477370262145996,0.0003,0.6662627160549164,0.0006147292388050118,1.0376332364976406,245.55,3.377670923806727
133169152,10061,508,13235,0.008169456850737333,0.025757109746336937,0.2,0.016465418,0.21115173399448395,3273,0.20450846354166666,0.0003,0.6641736030578613,0.0006423812010325491,1.0389013290405273,243.11,3.3705307202786208
133431296,10060,509,13262,0.0022479685944745142,0.01211769413203001,0.2,0.010571522,0.21133369207382202,3281,0.14891624450683594,0.0003,0.65656977891922,0.000701011310411559,1.0355213563889265,235.71,3.178712560087442
133693440,10060,510,13289,0.0024203663915614015,0.01226246077567339,0.2,0.012685949,0.21124689280986786,3289,0.14977598190307617,0.0003,0.6559396386146545,0.0007432932638948841,1.0354964649304748,240.74,3.3067536624893545
133955584,10059,511,13315,0.0027763498051172064,0.012543916702270508,0.2,0.011691166,0.21119824051856995,3297,0.17103910446166992,0.0003,0.6572225987911224,0.0007615830672875745,1.0373927149921656,229.41,3.1149829917214813
134217728,10059,512,13342,0.002045307267962926,0.01653696969151497,0.2,0.01018207,0.2110183984041214,3305,0.14192724227905273,0.0003,0.6824350357055664,0.0006323769389382505,1.0409531705081463,237.49,3.257820894252509
134479872,10058,513,13369,0.0030546971183866845,0.01025500800460577,0.2,0.010560248,0.2111702412366867,3313,0.16098880767822266,0.0003,0.6343292593955994,0.0007634930161657394,1.0383116193115711,238.06,3.2323332238197326
134742016,10057,514,13396,0.002018514810515626,0.012015393935143948,0.2,0.012017596,0.2107558697462082,3321,0.14569759368896484,0.0003,0.6814439594745636,0.0006365514354911284,1.0480371117591858,233.94,3.1231357027590274
135004160,10057,515,13423,0.0021891854244131537,0.012945972383022308,0.2,0.010329202,0.2107091248035431,3329,0.15078115463256836,0.0003,0.6732182204723358,0.0007241568059725978,1.0527876196429133,234.5,3.1316090857796373
135266304,10056,516,13450,0.002454897528878064,0.011577381752431393,0.2,0.01060524,0.21017058193683624,3337,0.1532611846923828,0.0003,0.6985021531581879,0.0006191243178363948,1.0652506221085787,236.85,3.166312199831009
135528448,10056,517,13476,0.002887244072098838,0.014533336274325848,0.2,0.01107106,0.21033604443073273,3345,0.16409826278686523,0.0003,0.6249977350234985,0.00087062193233578,1.0653539802879095,241.26,3.2888715001940727
135790592,10056,518,13502,0.0035761387789534638,0.011591264978051186,0.2,0.011540697,0.21023611724376678,3353,0.17579126358032227,0.0003,0.6540214717388153,0.0008022546021493326,1.0670654950663447,239.68,3.400319732427597
136052736,10055,519,13529,0.0014838886831967102,0.011236998252570629,0.2,0.01215655,0.20999500155448914,3361,0.14632368087768555,0.0003,0.6665132939815521,0.0007023682223916694,1.0751741603016853,235.95,3.340536975902505
136314880,10055,520,13556,0.0024184681717542844,0.012314587831497192,0.2,0.012861486,0.2099585086107254,3369,0.16049766540527344,0.0003,0.6946169435977936,0.0006229774162420654,1.0806429414078593,235.78,3.2400135845225306
136577024,10055,521,13582,0.0017807988492677396,0.008612883277237415,0.2,0.011782432,0.20955486595630646,3377,0.1481761932373047,0.0003,0.6918767094612122,0.0006174552399897948,1.0889646206051111,242.45,3.261120578944683
136839168,10055,522,13608,0.002711102918849564,0.02365444041788578,0.2,0.023295635,0.20981819927692413,3381,0.1500866459865196,0.0003,0.6337056159973145,0.0007650877654954206,1.0871617326549454,247.13,3.4009204725921154
137101312,10055,523,13634,0.006989531642437785,0.02480367198586464,0.2,0.020300036,0.20973895490169525,3388,0.15941844267003677,0.0003,0.595562607049942,0.0006058848698112164,1.087191852868772,242.86,3.412011882774532
137363456,10055,524,13660,0.0023119126408346347,0.01384717132896185,0.2,0.011534309,0.20949919521808624,3396,0.16207456588745117,0.0003,0.6449920237064362,0.0006612517377106997,1.0909395646303892,243.14,3.3405636455118657
137625600,10055,525,13686,0.0012395922274412057,0.021493684500455856,0.2,0.013865045,0.20943394303321838,3404,0.15952207983993902,0.0003,0.6187524199485779,0.0007700231025654186,1.0943392902854983,247.79,3.448133058026433
137887744,10055,526,13712,0.00233346721779526,0.017689919099211693,0.2,0.013742039,0.20942291617393494,3412,0.15590429306030273,0.0003,0.6461758613586426,0.0007204308685686556,1.094785307534039,245.63,3.36627250675112
138149888,10055,527,13738,0.0021215277984083514,0.011918765492737293,0.2,0.00963326,0.2096358835697174,3420,0.15913629531860352,0.0003,0.6134882271289825,0.0007653021839360008,1.0892549837008119,246.68,3.4121853715926407
138412032,10055,528,13765,0.001993489197047893,0.012251012027263641,0.2,0.013556793,0.20944657921791077,3428,0.15636396408081055,0.0003,0.6468251049518585,0.0006563766391991521,1.0919166887179017,241.46,3.3149396590329707
138674176,10055,529,13791,0.0017032113937602844,0.011120458133518696,0.2,0.012204748,0.2090187519788742,3436,0.1501760482788086,0.0003,0.6640973687171936,0.0006321737218968337,1.1036775531247258,235.12,3.259324906859547
138936320,10054,530,13817,0.0025718912456795806,0.011519938707351685,0.2,0.012518134,0.2090849131345749,3444,0.15841102600097656,0.0003,0.6702014803886414,0.000647990984361968,1.10590083245188,242.34,3.2845856468752026
139198464,10055,531,13843,0.002580076564754563,0.016023190692067146,0.2,0.0133377,0.20881997048854828,3452,0.1520986557006836,0.0003,0.6663298308849335,0.0006397022984856449,1.1128206439316273,238.49,3.263841975256801
139460608,10054,532,13870,0.0025341164064229815,0.011601208709180355,0.2,0.010492985,0.2090621292591095,3460,0.17435789108276367,0.0003,0.5950234830379486,0.0008038345695240423,1.1080785961821675,244.8,3.4160761038959024
139722752,10054,533,13896,0.002043758379159044,0.013409039936959743,0.2,0.009796387,0.20892542600631714,3468,0.1543288230895996,0.0003,0.6421160101890564,0.0006694727353533381,1.1092269569635391,242.01,3.2936753752082586
139984896,10054,534,13922,0.001975287138520798,0.01398778147995472,0.2,0.009354517,0.2088613063097,3476,0.15246868133544922,0.0003,0.6663072407245636,0.0006426568038477853,1.1117775365710258,239.7,3.2638389467820526
140247040,10053,535,13949,0.001924490950841573,0.012961920350790024,0.2,0.011639539,0.20900219678878784,3484,0.15085935592651367,0.0003,0.6875842213630676,0.0006010505017002288,1.1092936797067523,241.84,3.38987962692976
140509184,10053,536,13975,0.002573635760199977,0.010702214203774929,0.2,0.009453347,0.20917397737503052,3492,0.15376663208007812,0.0003,0.6865139901638031,0.0005592009260908526,1.1027222406119108,245.35,3.4771467676758765
140771328,10054,537,14001,0.006367148577489636,0.019037192687392235,0.2,0.016676549,0.20925721526145935,3493,0.20345237038352273,0.0003,0.5859042406082153,0.001106908534314822,1.0992534702474421,247.86,3.459687107205391
141033472,10054,538,14027,0.005919190123677254,0.02396334894001484,0.2,0.047648933,0.20927482843399048,3494,0.049560546875,0.0003,0.8563291430473328,0.012337846118801584,1.0975106557210286,239.34,3.2877563732117414
141295616,10054,539,14053,0.005476387799717486,0.02759459614753723,0.2,0.126265,0.20928487181663513,3495,0.0042724609375,0.0003,0.6684268116950989,0.04170723166316748,1.0970171689987183,244.99,3.457573642767966
141557760,10054,540,14078,0.003899675328284502,0.05628131330013275,0.2,0.1070428,0.20929394662380219,3496,0.0023193359375,0.0003,-1.3105237483978271,0.2963256612420082,1.096693992614746,242.43,3.3252138993889093
141819904,10054,541,14105,0.0018134591696252755,0.012637831270694733,0.2,0.011065535,0.20923812687397003,3504,0.145477294921875,0.0003,0.6992861330509186,0.0005625249227705353,1.0964377308264375,246.93,3.4172439789772033
142082048,10053,542,14132,0.0020905287983623566,0.012851353734731674,0.2,0.010849661,0.2092461735010147,3512,0.1640167236328125,0.0003,0.646220326423645,0.0008269442810160399,1.1000082418322563,243.32,3.4071327134221794
142344192,10053,543,14159,0.001973287589407846,0.011124216951429844,0.2,0.010735458,0.20935478806495667,3520,0.15292692184448242,0.0003,0.6599429845809937,0.0006956556389923207,1.0952114136889577,241.32,3.2679607659578322
142606336,10052,544,14186,0.003038252553778875,0.015138579532504082,0.2,0.012869554,0.20973871648311615,3528,0.18386220932006836,0.0003,0.5459025502204895,0.001145442629876925,1.0808970239013433,234.97,3.2369708317518233
142868480,10052,545,14212,0.0018581811741569254,0.008813009597361088,0.2,0.011479523,0.20984627306461334,3536,0.162322998046875,0.0003,0.6225979626178741,0.0008885042279871413,1.076147030107677,242.83,3.3869186598062515
143130624,10051,546,14239,0.004617827851325274,0.01221128273755312,0.2,0.028349314,0.20997728407382965,3538,0.155487060546875,0.0003,0.5926097631454468,0.0010003725066781044,1.073596578836441,240.72,3.3172961757332087
143392768,10051,547,14265,0.00463736630990752,0.012079819105565548,0.2,0.0134705,0.2104673832654953,3546,0.16820240020751953,0.0003,0.576659083366394,0.0008481324748572661,1.0607693456113338,245.63,3.4367241701111197
143654912,10050,548,14292,0.0021235523645373178,0.01175011321902275,0.2,0.012560696,0.2106214314699173,3554,0.1614227294921875,0.0003,0.6429150104522705,0.0006904509618834709,1.05604291241616,241.95,3.3545219079777597
143917056,10050,549,14319,0.0019732335454136773,0.01631271466612816,0.2,0.011922966,0.21023912727832794,3562,0.1650242805480957,0.0003,0.6092890202999115,0.0007661848171665042,1.0583471590653062,242.08,3.3388796757161616
144179200,10049,550,14346,0.0016661626923450967,0.009898395277559757,0.2,0.011262538,0.21006087958812714,3570,0.1505417823791504,0.0003,0.6851729452610016,0.0005941209465163411,1.0688330717384815,244.86,3.3839000914245845
144441344,10049,551,14373,0.00222544617827225,0.012511484324932098,0.2,0.014642179,0.21076177060604095,3578,0.18262577056884766,0.0003,0.5342870652675629,0.0011269669967077789,1.05112814437598,242.28,3.3773358865082264
144703488,10048,552,14399,0.002297850871400442,0.014982964843511581,0.2,0.014166067,0.21083715558052063,3586,0.17371749877929688,0.0003,0.6024775803089142,0.000889595150056266,1.0395350474864244,242.53,3.334401330514811
144965632,10048,553,14426,0.0028274125618644166,0.02108367532491684,0.2,0.021309188,0.21090294420719147,3591,0.16239066745923914,0.0003,0.5626855194568634,0.0010877216751079845,1.0378164588541225,244.55,3.4064115074276926
145227776,10047,554,14453,0.006536118977237493,0.012641617096960545,0.2,0.017109621,0.21199418604373932,3599,0.18572664260864258,0.0003,0.46253859996795654,0.0011125959076707659,1.0087246201001108,245.57,3.4221395247755573
145489920,10048,555,14479,0.0014973438810557127,0.01505791861563921,0.2,0.06594223,0.21198993921279907,3600,0.01336669921875,0.0003,0.9387745223939419,0.012714319862425327,0.9970188140869141,240.84,3.351948738023639
145752064,10048,556,14505,0.00833203038200736,0.05098552256822586,0.2,0.46847415,0.21198616921901703,3601,0.013275146484375,0.0003,0.7747476547956467,0.32147394120693207,0.9971368610858917,239.11,3.300441147247329
146014208,10048,557,14531,0.005110014928504825,0.24846743047237396,0.2,0.8182061,0.21198280155658722,3602,0.008209228515625,0.0003,-1.2838339805603027,3.4315701723098755,0.9972419440746307,232.46,3.1947117076069116
146276352,10047,558,14558,0.0018436229092912981,0.011595630086958408,0.2,0.013064889,0.21225740015506744,3610,0.14850616455078125,0.0003,0.6111140847206116,0.0009885198637675785,0.9916889718733728,238.01,3.2665951657295227
146538496,10047,559,14585,0.001788387442502426,0.011421825736761093,0.2,0.010122596,0.21227873861789703,3618,0.14046049118041992,0.0003,0.6613897383213043,0.0008419032910751412,0.9901196784339845,230.89,3.121330406181514
146800640,10046,560,14612,0.002434275188079482,0.01051326934248209,0.2,0.010037985,0.21247687935829163,3626,0.14763116836547852,0.0003,0.6530519723892212,0.0009074973304450396,0.9814331093803048,234.91,3.0249623293429613
147062784,10045,561,14639,0.0022728813428329886,0.010988223366439342,0.2,0.0109306555,0.21291901171207428,3634,0.15578126907348633,0.0003,0.6322632133960724,0.0009575137510182685,0.9691780731081963,241.68,3.282228136211634
147324928,10045,562,14666,0.0014258442347454547,0.01159579772502184,0.2,0.00989222,0.21318259835243225,3642,0.1462864875793457,0.0003,0.633351743221283,0.0008618282658972021,0.9619037648662925,245.77,3.403614512681961
147587072,10045,563,14692,0.0019112477735192938,0.013041426427662373,0.2,0.01810609,0.21330095827579498,3643,0.12212025035511363,0.0003,0.5199751257896423,0.0010755158357576213,0.9558008258992975,246.26,3.474561170814559
147849216,10044,564,14719,0.002159007376576483,0.010476280935108662,0.2,0.010609926,0.21310202777385712,3651,0.14748668670654297,0.0003,0.6711463034152985,0.0007463376546184008,0.9584954562596977,243.34,3.446309104114771
148111360,10044,565,14746,0.0017872916687338147,0.011129223741590977,0.2,0.013027281,0.21310736238956451,3659,0.1633772850036621,0.0003,0.6236287653446198,0.0009847346573224058,0.9609726355411112,240.05,3.365754149071872
148373504,10043,566,14773,0.002265963113586622,0.018647754564881325,0.2,0.01278789,0.2132938802242279,3667,0.1626896858215332,0.0003,0.6801768243312836,0.0007782323327774066,0.9536763033829629,236.47,3.2490508790314196
148635648,10042,567,14800,0.002182413336413447,0.012224582955241203,0.2,0.013222743,0.21304838359355927,3675,0.15908098220825195,0.0003,0.6854584217071533,0.0007481927887056372,0.9580920189619064,244.02,3.3417751109600067
148897792,10041,568,14827,0.0018672886567401292,0.011169477365911007,0.2,0.0152133135,0.2132132351398468,3683,0.16297245025634766,0.0003,0.6583943963050842,0.0007414203691951116,0.958961496129632,238.64,3.212406972646713
149159936,10042,569,14853,0.01119346683844924,0.03153345733880997,0.2,0.024872398,0.21322721242904663,3684,0.2727864583333333,0.0003,0.5171256363391876,0.0014254768223812182,0.957303543885549,241.11,3.3415967785567045
149422080,10041,570,14880,0.0018454004389241163,0.011450252495706081,0.2,0.010949396,0.2130460888147354,3692,0.14556407928466797,0.0003,0.6923404633998871,0.0006956147676646651,0.9626620044000447,231.84,3.1893674799241127
149684224,10040,571,14907,0.0016453474481750163,0.011686773970723152,0.2,0.010671305,0.21303920447826385,3700,0.13797330856323242,0.0003,0.7067930996417999,0.0007382299982054974,0.9631152343936265,238.29,3.2836341056227685
149946368,10040,572,14934,0.0011891185006334126,0.013931972905993462,0.2,0.010889122,0.21303559839725494,3708,0.13877439498901367,0.0003,0.7030214369297028,0.000875812415870314,0.9640659834258258,233.39,3.0361108128819616
150208512,10039,573,14961,0.0026407246177768684,0.008374258875846863,0.2,0.009566534,0.2127424031496048,3716,0.15711545944213867,0.0003,0.7062020003795624,0.0008462968658022874,0.9660127237439156,232.04,2.9487696429598147
150470656,10039,574,14988,0.0019191075921298761,0.012364966794848442,0.2,0.013581458,0.2134815752506256,3724,0.16716718673706055,0.0003,0.616877406835556,0.001280284002859844,0.9539955924265087,242.55,3.1802945874258874
150732800,10038,575,15015,0.001803581272270094,0.009797207079827785,0.2,0.010540776,0.21323825418949127,3732,0.1527724266052246,0.0003,0.7097657024860382,0.0007834930497665482,0.9532325258478522,243.4,3.2521375215053556
150994944,10038,576,15042,0.002271653432671883,0.008417033590376377,0.2,0.011184596,0.21312159299850464,3740,0.15980195999145508,0.0003,0.7380254566669464,0.0006555442905664677,0.9570620115846395,237.98,3.0917248285841197
151257088,10037,577,15069,0.0013103951177981799,0.009500160813331604,0.2,0.012146227,0.21285952627658844,3748,0.15461206436157227,0.0003,0.6987009644508362,0.0008254526223936409,0.9652446778491139,239.86,3.203894388843328
151519232,10037,578,15095,0.001282532302866457,0.008508284576237202,0.2,0.010138683,0.21275649964809418,3756,0.1483168601989746,0.0003,0.7483367025852203,0.000597187320181547,0.9672942254692316,246.28,3.379855009317398
151781376,10036,579,15122,0.002432263845548732,0.00819091871380806,0.2,0.012027958,0.21255065500736237,3764,0.1726236343383789,0.0003,0.714434415102005,0.0006532974302899675,0.9733756012283266,243.62,3.3560782449692486
152043520,10036,580,15149,0.002687212502678449,0.011509953066706657,0.2,0.014504047,0.2128584086894989,3772,0.1820201873779297,0.0003,0.6398591101169586,0.0009461920749345154,0.9697652226313949,240.85,3.284432264547795
152305664,10035,581,15176,0.0016029291241466126,0.013122796081006527,0.2,0.010661532,0.21269509196281433,3780,0.15079641342163086,0.0003,0.7267079651355743,0.0006389498080352496,0.971668635495007,233.33,3.144409746248275
152567808,10034,582,15203,0.0017975331820707652,0.01187214720994234,0.2,0.010257095,0.2123325914144516,3788,0.15105390548706055,0.0003,0.7471769750118256,0.0006026621949786204,0.9804496229626238,241.14,3.2559445933811366
152829952,10034,583,15230,0.0018082017884353263,0.009846031665802002,0.2,0.0119519625,0.21199005842208862,3796,0.15897846221923828,0.0003,0.7198482155799866,0.0006967846416046086,0.9926993614062667,236.81,3.1448197692632673
153092096,10033,584,15257,0.00149878647175683,0.013360463082790375,0.2,0.013223682,0.21136417984962463,3804,0.14478635787963867,0.0003,0.7607649117708206,0.0005914097228014725,1.0124523169361055,240.57,3.2982515644282104
153354240,10033,585,15283,0.0027127334423472775,0.02690487541258335,0.2,0.02140197,0.21127112209796906,3810,0.17090705422794117,0.0003,0.7215777635574341,0.0006863203108557226,1.0166041079689474,232.61,3.1557817579060794
153616384,10033,586,15310,0.0019672578296194843,0.012176885269582272,0.2,0.011361216,0.21106833219528198,3818,0.16384506225585938,0.0003,0.7157581746578217,0.0006851353859929077,1.0234837736934423,246.87,3.3434906455874445
153878528,10032,587,15337,0.002047013648734719,0.01285282988101244,0.2,0.012482341,0.21064938604831696,3826,0.1680469512939453,0.0003,0.7234470248222351,0.0006575212421466858,1.0345069775357842,237.17,3.228205968886614
154140672,10033,588,15362,0.005038831460600098,0.022470014169812202,0.2,0.017076349,0.21063949167728424,3827,0.20076497395833334,0.0003,0.7795121073722839,0.000564074512415876,1.0390129089355469,246.94,3.380038769822568
154402816,10033,589,15388,0.0028574641378920364,0.020495962351560593,0.2,0.0143069,0.21045882999897003,3833,0.16550412385360055,0.0003,0.7540456503629684,0.0005868172593181953,1.0449389763500379,237.75,3.2819339433684944
154664960,10033,590,15415,0.00205790660038474,0.009345954284071922,0.2,0.015011353,0.21090246737003326,3841,0.1817493438720703,0.0003,0.6718011796474457,0.0008578189576837758,1.0348070403560996,237.24,3.22591467670165
154927104,10032,591,15441,0.0019812751161225606,0.010616390034556389,0.2,0.011723227,0.21071039140224457,3849,0.15320301055908203,0.0003,0.7249946594238281,0.0006364591563396971,1.0360054979100823,233.8,3.126892918925732
155189248,10033,592,15467,0.0054776808958397144,0.02452394738793373,0.2,0.0144075155,0.21073700487613678,3850,0.17854817708333334,0.0003,0.7525971531867981,0.0006264459484049843,1.0356966257095337,247.48,3.409178784266114
155451392,10032,593,15494,0.0019305110886307375,0.013164866715669632,0.2,0.011731667,0.21049287915229797,3858,0.16347980499267578,0.0003,0.7575603127479553,0.0005847712309332564,1.04275222402066,249.97,3.311256294250488
155713536,10032,594,15520,0.0019832330935969367,0.014963152818381786,0.2,0.010849569,0.21019674837589264,3866,0.16907453536987305,0.0003,0.69901242852211,0.0035414282776855543,1.049210699275136,242.08,3.34135806299746
155975680,10032,595,15547,0.001804096487830975,0.008538422174751759,0.2,0.0161925,0.21108092367649078,3874,0.17963933944702148,0.0003,0.6405014991760254,0.0009133456092058623,1.0340275913476944,230.64,3.206801713369787
156237824,10032,596,15573,0.001550340932681138,0.014080679975450039,0.2,0.012578456,0.21197667717933655,3882,0.1788187026977539,0.0003,0.564273327589035,0.0012639059177672607,1.0028675459325314,244.33,3.4503602977097034
156499968,10031,597,15600,0.002662056534063595,0.010970319621264935,0.2,0.0121681355,0.21181371808052063,3890,0.17247772216796875,0.0003,0.64982470870018,0.0007490221769330674,0.9984440593980253,243.4,3.363532186485827
156762112,10031,598,15626,0.002117081228789175,0.014499100856482983,0.2,0.012074741,0.21170498430728912,3898,0.16980695724487305,0.0003,0.7415008544921875,0.0004878349297996465,1.003182020969689,238.2,3.232606975585222
157024256,10032,599,15652,0.005504209237794082,0.020382970571517944,0.2,0.02294146,0.21162769198417664,3900,0.18361700148809523,0.0003,0.6911008358001709,0.0006393927143931034,1.005544106165568,245.12,3.377424341700971
157286400,10032,600,15678,0.003129356972161023,0.023279497399926186,0.2,0.020201022,0.21145687997341156,3904,0.16778564453125,0.0003,0.6865643262863159,0.0006452313505624439,1.0094386526182586,244.69,3.4582810239167885
157548544,10031,601,15704,0.0016731198120396584,0.011901380494236946,0.2,0.012575585,0.21138052642345428,3912,0.15155696868896484,0.0003,0.7110031843185425,0.0005837145185978443,1.0143341710790992,241.47,3.3178979038260876
157810688,10031,602,15730,0.005441018580855366,0.023491671308875084,0.2,0.014564571,0.2113829404115677,3915,0.2083013006981383,0.0003,0.6961633861064911,0.0006777221445945349,1.0143796839612595,244.78,3.2834893954358995
158072832,10032,603,15755,0.009762547677382827,0.02972673438489437,0.2,0.020808088,0.21138198673725128,3916,0.220703125,0.0003,0.7168369293212891,0.0006236705812625587,1.014201283454895,226.11,2.96442808303982
158334976,10033,604,15780,0.008250112412497401,0.026725484058260918,0.2,0.016454963,0.2113802134990692,3917,0.20001220703125,0.0003,0.6844677031040192,0.0008036838844418526,1.0142526030540466,235.77,3.174312747437507
158597120,10034,605,15805,0.007855706207919866,0.025940198451280594,0.2,0.016151836,0.21138150990009308,3918,0.19915771484375,0.0003,0.7136404514312744,0.0008156881085596979,1.0142682194709778,235.47,3.0267680382356046
158859264,10034,606,15830,0.00966046832036227,0.029737794771790504,0.2,0.015302311,0.21138349175453186,3919,0.191619873046875,0.0003,0.45168352127075195,0.0021788354497402906,1.0142180919647217,238.17,3.132773531023413
159121408,10035,607,15856,0.011155033484101295,0.03251945972442627,0.2,0.020751482,0.21138499677181244,3920,0.222869873046875,0.0003,0.724607914686203,0.0008676848956383765,1.014164686203003,243.39,3.0627199649903925
159383552,10035,608,15881,0.017892347066663206,0.04600759968161583,0.2,0.03242356,0.21138913929462433,3921,0.27313232421875,0.0003,0.6979176998138428,0.0011078027309849858,1.014088749885559,235.48,3.0554641126003115
159645696,10036,609,15906,0.025161012541502714,0.06054474040865898,0.2,0.04209294,0.21139833331108093,3922,0.300872802734375,0.0003,0.7131266593933105,0.0008272962877526879,1.013912320137024,243.69,3.1256103319860995
159907840,10037,610,15930,0.028231806471012533,0.06671565026044846,0.2,0.05952451,0.21140344440937042,3923,0.3253173828125,0.0003,0.7095334231853485,0.001090864825528115,1.0137414932250977,232.97,3.0249195696786044
160169984,10038,611,15955,0.03171379090053961,0.07376205921173096,0.2,0.0615184,0.21141202747821808,3924,0.325042724609375,0.0003,0.7078373730182648,0.0016170768067240715,1.013587474822998,234.57,2.8640554012171924
160432128,10038,612,15981,0.03268917655805126,0.0757078006863594,0.2,0.061826505,0.21142370998859406,3925,0.3223876953125,0.0003,0.6634709537029266,0.0015852369833737612,1.0133353471755981,232.75,2.8489904105570165
160694272,10039,613,16006,0.028969086473807693,0.0681743174791336,0.2,0.04738583,0.2114388793706894,3926,0.3038330078125,0.0003,0.6707287430763245,0.0011406134581193328,1.0129742622375488,241.41,2.6572259406745435
160956416,10039,614,16032,0.031977783190086484,0.07426131516695023,0.2,0.06715624,0.21146318316459656,3927,0.31390380859375,0.0003,0.5208022892475128,0.002139175951015204,1.0123814344406128,237.69,2.4044151877053084
161218560,10039,615,16058,0.019149621948599815,0.048813097178936005,0.2,0.05339006,0.21149080991744995,3928,0.2864990234375,0.0003,0.6158706843852997,0.003582362551242113,1.0115559101104736,237.88,2.233847357220948
161480704,10039,616,16084,0.01697946945205331,0.04450318217277527,0.2,0.045006312,0.21151679754257202,3929,0.273681640625,0.0003,0.6087176203727722,0.004181169904768467,1.0106790661811829,230.8,1.9250074032414703
161742848,10039,617,16110,0.01604258909355849,0.0426035076379776,0.2,0.045395937,0.21154622733592987,3930,0.26947021484375,0.0003,0.639684796333313,0.004387141903862357,1.0097479224205017,243.64,2.014159349799156
162004992,10039,618,16136,0.02313579758629203,0.05678518861532211,0.2,0.07125096,0.21157875657081604,3931,0.304046630859375,0.0003,0.6254323124885559,0.004881251370534301,1.008701741695404,243.61,1.9028539006784557
162267136,10039,619,16162,0.03731421800330281,0.08515402674674988,0.2,0.12177933,0.21160726249217987,3932,0.35296630859375,0.0003,0.6886512339115143,0.004096968215890229,1.0076766610145569,237.27,1.7182365781994304
162529280,10039,620,16188,0.04718316509388387,0.10498400777578354,0.2,0.1644521,0.21163563430309296,3933,0.362518310546875,0.0003,0.6671091020107269,0.0049157701432704926,1.0067318081855774,228.27,1.8893306059390307
162791424,10040,621,16213,0.05733615776989609,0.1250866949558258,0.2,0.15526757,0.2116667479276657,3934,0.375457763671875,0.0003,0.716475248336792,0.0038518491201102734,1.005759060382843,213.41,1.5559090838208796
163053568,10040,622,16239,0.08184627658920363,0.17409920692443848,0.2,0.23222306,0.2117007076740265,3935,0.391143798828125,0.0003,0.7217174470424652,0.003673975239507854,1.0047085881233215,205.39,1.5289824674255215
163315712,10040,623,16265,0.06692625809228048,0.14455124735832214,0.2,0.15758163,0.2117452770471573,3936,0.363800048828125,0.0003,0.6462395787239075,0.006119106663390994,1.0034467577934265,210.71,1.1949492631899192
163577856,10039,624,16293,0.07641835790127516,0.16368983685970306,0.2,0.16948175,0.2117873728275299,3937,0.35498046875,0.0003,0.6080051958560944,0.007275294978171587,1.002057671546936,183.06,0.7394311800284776
163840000,10038,625,16320,0.0756529695354402,0.1622813194990158,0.2,0.15123841,0.21182772517204285,3938,0.331817626953125,0.0003,0.4992724657058716,0.007705252850428224,1.0007388591766357,191.32,0.6929296877793968
164102144,10037,626,16348,0.07948984892573208,0.1696750521659851,0.2,0.17624871,0.2118619978427887,3939,0.33135986328125,0.0003,0.16861587762832642,0.00665673054754734,0.9995482563972473,165.9,0.563654715019511
