time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/n_updates,train/clip_range,train/clip_fraction,train/std,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/policy_gradient_loss
12081,5467,66060288,252,1983,0.2,0.11617469787597656,0.5545938014984131,0.06122663812129758,1.244548019133508,209.07,0.9119328632950783,-0.05116429924964905,0.0003,0.01044505,-5.743751432746649,0.00043486125468916725
12075,5492,66322432,253,1991,0.2,0.1257457733154297,0.555891215801239,0.05181371254730038,2.7679930294305084,203.94,0.93194230645895,-0.0522305890917778,0.0003,0.009349879,-5.762509319931269,0.0002387266554251255
12070,5516,66584576,254,1999,0.2,0.12575101852416992,0.5576903223991394,0.05834054423030466,2.533054903363809,203.42,0.9140608981251717,-0.05340064316987991,0.0003,0.008782015,-5.781526032835245,0.0003661651030597568
12065,5540,66846720,255,2007,0.2,0.12294530868530273,0.5591093301773071,0.05435592049616389,2.857936383932829,207.81,0.9252177476882935,-0.0513191819190979,0.0003,0.009600574,-5.801897402852774,-0.00020068332696610014
12060,5564,67108864,256,2015,0.2,0.13802242279052734,0.560267984867096,0.07085875011398457,2.930624352581799,197.7,0.9233150780200958,-0.05262776091694832,0.0003,0.010049129,-5.819004066288471,0.0003928681321667682
12054,5588,67371008,257,2023,0.2,0.11236429214477539,0.5618552565574646,0.06849548581521958,3.172413933875505,181.04,0.9395523965358734,-0.053320713341236115,0.0003,0.00852215,-5.8360736556351185,-0.0001168042858807894
12049,5613,67633152,258,2031,0.2,0.11157989501953125,0.5616035461425781,0.08010416955221444,6.0916019664332275,196.0,0.9426354207098484,-0.0511113777756691,0.0003,0.008239764,-5.839020848274231,-0.00027113090345665114
12043,5637,67895296,259,2039,0.2,0.11646890640258789,0.5636808276176453,0.10837086412357166,2.038462129491381,184.87,0.9374312534928322,-0.04603399336338043,0.0003,0.009320374,-5.854459162801504,0.0013355227920328616
12037,5662,68157440,260,2047,0.2,0.11029052734375,0.5650718212127686,0.10430010070558637,4.125981425689534,203.62,0.9403426609933376,-0.045266043394804,0.0003,0.010845508,-5.875981047749519,0.00020678238388427417
12031,5686,68419584,261,2055,0.2,0.12612056732177734,0.5660856366157532,0.10778064507758245,2.8855622064415365,184.97,0.935002364218235,-0.04518204927444458,0.0003,0.009457748,-5.892575621604919,0.0014626703723479295
12025,5711,68681728,262,2063,0.2,0.12848234176635742,0.5678582787513733,0.11978630279190838,5.0878434169432145,203.5,0.9346700012683868,-0.049873530864715576,0.0003,0.011219183,-5.91125426068902,0.0018726555022112734
12018,5736,68943872,263,2071,0.2,0.10458850860595703,0.5698472857475281,0.11195006023626775,4.705311564549338,205.56,0.9418824836611748,-0.04898436740040779,0.0003,0.009222241,-5.934738650918007,0.00027828831525766873
12012,5761,69206016,264,2079,0.2,0.1154327392578125,0.5724457502365112,0.1028255497221835,5.854599778344855,195.69,0.9386686682701111,-0.04667700082063675,0.0003,0.008642543,-5.964334674179554,0.0005055265055489144
12007,5785,69468160,265,2080,0.2,0.0675048828125,0.5725629329681396,0.10562196161065783,4.782690172465518,206.53,0.9367595240473747,-0.04899497330188751,0.0003,0.015108814,-5.974143096378872,0.00034390488040766546
12000,5810,69730304,266,2088,0.2,0.11603116989135742,0.5760872960090637,0.10645299224415794,2.0858516946062444,202.52,0.9267822951078415,-0.05001906305551529,0.0003,0.009131338,-6.006273731589317,-0.00014078310232434887
11994,5835,69992448,267,2096,0.2,0.11023521423339844,0.5781650543212891,0.09437462798086926,5.629289339864626,198.77,0.9408115930855274,-0.05235106498003006,0.0003,0.00791863,-6.036565043032169,-5.507755986400298e-06
11987,5860,70254592,268,2104,0.2,0.11428976058959961,0.5797283053398132,0.11162667465396225,5.573095232276246,214.69,0.9410655461251736,-0.05108430236577988,0.0003,0.0085964445,-6.05545337498188,-3.101956463069655e-05
11981,5885,70516736,269,2112,0.2,0.11246824264526367,0.5810834765434265,0.11151999374851584,5.4254754912946375,209.02,0.9476395286619663,-0.0493081733584404,0.0003,0.009092545,-6.072438757866621,0.00011676062285914668
11974,5910,70778880,270,2120,0.2,0.10714960098266602,0.5834060907363892,0.12736146023962647,8.554920459939167,216.66,0.9441880136728287,-0.0487479567527771,0.0003,0.008392409,-6.095167629420757,-0.00031049885456013726
11968,5935,71041024,271,2128,0.2,0.11130094528198242,0.5867617726325989,0.14407105487771332,6.830313710751943,206.03,0.9402116872370243,-0.047136638313531876,0.0003,0.0085718725,-6.128400780260563,-0.0001667847068347328
11961,5961,71303168,272,2136,0.2,0.10474681854248047,0.587737500667572,0.1347802221425809,9.349710903633387,207.09,0.9465974345803261,-0.04946497455239296,0.0003,0.0074689346,-6.149295188486576,-6.588860014744569e-05
11954,5986,71565312,273,2144,0.2,0.10049057006835938,0.5898515582084656,0.13360445701982826,9.46321152557619,213.59,0.9462990947067738,-0.048197902739048004,0.0003,0.007878434,-6.169408679008484,0.00020728350318677258
11947,6011,71827456,274,2152,0.2,0.10002756118774414,0.5908690690994263,0.14068011427298188,5.753892931593582,218.16,0.9456569701433182,-0.04827875643968582,0.0003,0.0077065364,-6.191285956650972,0.00030271078867372125
11940,6037,72089600,275,2160,0.2,0.10651588439941406,0.5924227833747864,0.14840211323462427,4.0358293690532445,188.25,0.947717159986496,-0.046571992337703705,0.0003,0.0080550425,-6.206768117845058,-0.00015071474354044767
11934,6062,72351744,276,2168,0.2,0.10074710845947266,0.5943672060966492,0.1461503062164411,5.858698666887358,201.85,0.9509637281298637,-0.04981616884469986,0.0003,0.0071402276,-6.226096235215664,-0.0003948244625462394
11928,6087,72613888,277,2176,0.2,0.09524059295654297,0.5962275862693787,0.1547383904689923,11.096669225282968,202.71,0.9500370137393475,-0.044913504272699356,0.0003,0.007812373,-6.247188542038202,-0.0006925687830516836
11921,6112,72876032,278,2184,0.2,0.1022334098815918,0.5974833965301514,0.1539721373701468,8.051607297621667,201.94,0.9471077583730221,-0.04730559512972832,0.0003,0.007954594,-6.265797480940819,-0.00027557847533898894
11915,6138,73138176,279,2192,0.2,0.10216236114501953,0.5987651348114014,0.14253115828614682,5.1718428086070345,202.27,0.9520651884377003,-0.04948177933692932,0.0003,0.008182721,-6.28027094528079,-2.194040916947415e-06
11908,6163,73400320,280,2200,0.2,0.10405826568603516,0.5997294783592224,0.14589772396720946,9.157655983832665,201.21,0.9500140771269798,-0.049416907131671906,0.0003,0.0076923924,-6.2929009757936,-0.0002130845937244885
11902,6188,73662464,281,2208,0.2,0.09545421600341797,0.6014927625656128,0.15131519723217934,7.9002052935352545,209.33,0.9502768516540527,-0.04913679137825966,0.0003,0.007637501,-6.310149349272251,-0.00043354630906833336
11895,6214,73924608,282,2216,0.2,0.10618782043457031,0.602870762348175,0.1389279211871326,6.0527555124368515,206.35,0.9560218118131161,-0.05120676010847092,0.0003,0.008777753,-6.328205049037933,-6.566774027305655e-05
11889,6239,74186752,283,2224,0.2,0.09486198425292969,0.6045815944671631,0.1428829956566915,5.397985889194533,207.78,0.954273946583271,-0.05192408710718155,0.0003,0.008723924,-6.348112810403109,-0.0001823104598770442
11882,6265,74448896,284,2232,0.2,0.08816957473754883,0.6065646409988403,0.15575693303253502,8.837953428565525,206.3,0.9494747780263424,-0.04956997558474541,0.0003,0.0071592256,-6.369451280683279,-0.00020225733169354498
11875,6290,74711040,285,2240,0.2,0.10225677490234375,0.6082212328910828,0.15418066759593785,9.337834248431028,217.8,0.9511925429105759,-0.04851850867271423,0.0003,0.008001685,-6.389208696782589,-0.0002499261413504428
11868,6316,74973184,286,2248,0.2,0.09900856018066406,0.609031081199646,0.1619677182752639,11.110658949310892,209.1,0.9517107419669628,-0.0495448037981987,0.0003,0.007156113,-6.399376459419727,-0.00040942181112768594
11861,6342,75235328,287,2256,0.2,0.09179306030273438,0.6102991104125977,0.17491283104754984,10.736369971809909,220.24,0.9511179849505424,-0.048874542117118835,0.0003,0.0077553075,-6.41320875287056,-0.0009880451275421365
11854,6368,75497472,288,2264,0.2,0.10439546229475635,0.612440288066864,0.16388589484711824,9.753331526247784,198.66,0.9498506672680378,-0.04508326202630997,0.0003,0.014030104,-6.433273275019759,0.001835070740849853
11847,6394,75759616,289,2272,0.2,0.09677839279174805,0.6122691631317139,0.1642526666400954,9.926985860643908,205.46,0.951613038778305,-0.05064765363931656,0.0003,0.007873869,-6.441570818424225,-0.0006975796322876704
11840,6420,76021760,290,2280,0.2,0.09270715713500977,0.614030659198761,0.1596748431911692,9.763298909580335,219.68,0.9532353766262531,-0.05073720961809158,0.0003,0.0080057075,-6.451764911413193,-0.0006492729867204616
11834,6445,76283904,291,2288,0.2,0.09953165054321289,0.6146609783172607,0.14357542054494843,9.605098507802468,214.57,0.9601044878363609,-0.051299359649419785,0.0003,0.0076569133,-6.460376065224409,-0.0007064596475174767
11827,6471,76546048,292,2296,0.2,0.11262083053588867,0.6155483722686768,0.15509650274179876,8.000510619282723,221.83,0.9576451517641544,-0.050395213067531586,0.0003,0.010479495,-6.471666619181633,-0.0005921034189668717
11821,6497,76808192,293,2304,0.2,0.10060262680053711,0.617089569568634,0.1574289227137342,5.598371097138152,207.68,0.9564434327185154,-0.04976160451769829,0.0003,0.0072728656,-6.485991280525923,-0.00012112797594454605
11816,6522,77070336,294,2312,0.2,0.10921764373779297,0.6186164021492004,0.13764375785831362,6.939931124206632,218.27,0.9599377848207951,-0.05139581114053726,0.0003,0.009750963,-6.501249976456165,-0.0003238267827327945
11811,6547,77332480,295,2320,0.2,0.11167764663696289,0.6194009184837341,0.1393956794636324,7.764404611438513,194.57,0.9551862217485905,-0.05418359860777855,0.0003,0.007879888,-6.5117518082261086,-0.00046113385769785964
11805,6572,77594624,296,2328,0.2,0.10347127914428711,0.6201788187026978,0.1425076646846719,9.964477972909808,201.3,0.9567226842045784,-0.05289384722709656,0.0003,0.008327087,-6.522536750882864,-0.0008415414945375232
11798,6598,77856768,297,2336,0.2,0.0969243049621582,0.6214181184768677,0.13989928347291425,11.570538181622979,190.82,0.9588832706212997,-0.05306299775838852,0.0003,0.008157063,-6.536077596247196,-0.00027202941896575794
11792,6624,78118912,298,2344,0.2,0.09789848327636719,0.6231374740600586,0.14952163770794868,10.270881781768985,205.91,0.9574007093906403,-0.05234460160136223,0.0003,0.007210444,-6.5522549748420715,0.0001712045291242248
11785,6650,78381056,299,2352,0.2,0.10076713562011719,0.6243912577629089,0.16838380263652653,8.89932129677385,195.76,0.9543383494019508,-0.049531105905771255,0.0003,0.0092916675,-6.567337844520807,1.0969347385980655e-06
11778,6676,78643200,300,2360,0.2,0.09629201889038086,0.6248133778572083,0.17100304330233485,9.026832139245235,206.84,0.9551198221743107,-0.0485830120742321,0.0003,0.00870261,-6.577008351683617,-0.0004219447891955497
11772,6702,78905344,301,2368,0.2,0.0982198715209961,0.6254897117614746,0.18025713448878378,13.266833410905674,200.88,0.9566918052732944,-0.048692602664232254,0.0003,0.007738638,-6.585832554847002,-0.00011207956686121179
11766,6728,79167488,302,2376,0.2,0.08833789825439453,0.6267741322517395,0.19358814833685756,14.086295334743335,200.35,0.9550085924565792,-0.04783239588141441,0.0003,0.007670035,-6.59426598995924,-0.0005875125507373014
11759,6754,79429632,303,2384,0.2,0.09924745559692383,0.6295421123504639,0.20383476873394102,13.05522985615302,200.16,0.9546680636703968,-0.04622513800859451,0.0003,0.008087735,-6.619877219200134,-0.0006080039861444675
11753,6780,79691776,304,2392,0.2,0.09595632553100586,0.6312751770019531,0.20758310740347952,11.77082129906863,200.93,0.9537634216248989,-0.04633814096450806,0.0003,0.007876726,-6.640350606292486,-0.0002180159112867841
11746,6806,79953920,305,2400,0.2,0.08600044250488281,0.632898211479187,0.20460239192470908,13.409121889192612,203.44,0.9546644054353237,-0.04859378933906555,0.0003,0.0075349384,-6.660695850849152,-0.0007483174831577344
11739,6832,80216064,306,2408,0.2,0.1103506088256836,0.6340682506561279,0.20636774133890867,9.1530234172754,206.93,0.9536569602787495,-0.04904840141534805,0.0003,0.0099750245,-6.676688950508833,-9.513137092653778e-05
11732,6859,80478208,307,2416,0.2,0.09525632858276367,0.6352114081382751,0.20295438671018928,7.622574336240068,199.94,0.9577189311385155,-0.04784459248185158,0.0003,0.0077252984,-6.687314689159393,-0.00034994514635400265
11725,6885,80740352,308,2424,0.2,0.10266971588134766,0.6366432905197144,0.2100550370523706,11.82878486521542,217.63,0.956379096955061,-0.04958464205265045,0.0003,0.007955354,-6.701391592621803,-0.0004973053582943976
11719,6911,81002496,309,2432,0.2,0.10092353820800781,0.6383076906204224,0.1891378597356379,8.044311287878081,217.01,0.9572795294225216,-0.05025466904044151,0.0003,0.0076783053,-6.7204624600708485,-0.0004486834764065861
11713,6937,81264640,310,2440,0.2,0.10639333724975586,0.6401838660240173,0.19221328268758953,8.127231645381544,192.77,0.9568874351680279,-0.04614768922328949,0.0003,0.0075916494,-6.738926190882921,-8.81749474501703e-06
11707,6963,81526784,311,2448,0.2,0.10269832611083984,0.6419017910957336,0.1876861013006419,12.060542223639786,217.35,0.9578892029821873,-0.0500064492225647,0.0003,0.009604081,-6.759615331888199,-3.5541083434509346e-05
11700,6990,81788928,312,2456,0.2,0.10461616516113281,0.6427314877510071,0.19346641120500863,13.164444339042529,215.57,0.9600546211004257,-0.0483621284365654,0.0003,0.007985394,-6.770725343376398,3.931433820980601e-05
11694,7016,82051072,313,2464,0.2,0.09489965438842773,0.6448033452033997,0.19962770608253777,10.525070166112855,192.66,0.959469597786665,-0.04731776565313339,0.0003,0.007659671,-6.7891352735459805,-0.0006255512539610208
11687,7042,82313216,314,2472,0.2,0.10494232177734375,0.6473526358604431,0.21709822805132717,15.135769077893347,205.82,0.9540399685502052,-0.0477035790681839,0.0003,0.008495424,-6.815900009125471,-0.0004483244963466859
11680,7069,82575360,315,2480,0.2,0.10069608688354492,0.6477773189544678,0.21242521284148097,13.04397010948509,208.58,0.9572030305862427,-0.049511462450027466,0.0003,0.0074257622,-6.8239991292357445,-0.0006027182857906155
11674,7095,82837504,316,2488,0.2,0.10125446319580078,0.6471048593521118,0.20826371654402465,13.69153313065879,201.84,0.9576535485684872,-0.04980885237455368,0.0003,0.007815297,-6.820098925381899,-0.00010206670822299202
11667,7122,83099648,317,2496,0.2,0.09926891326904297,0.6489307284355164,0.206009664805606,15.509024450369179,203.6,0.9599866420030594,-0.04880474507808685,0.0003,0.008596625,-6.828798785805702,-0.0006271424822443805
11661,7148,83361792,318,2504,0.2,0.10448265075683594,0.6500863432884216,0.24025612033437937,11.049909856626764,199.93,0.9561132453382015,-0.046761542558670044,0.0003,0.007775842,-6.8423232808709145,-0.0004888766279691481
11655,7174,83623936,319,2512,0.2,0.10208797454833984,0.6519702076911926,0.24009459372609854,10.815262971026822,202.27,0.9555977992713451,-0.04543561488389969,0.0003,0.008618372,-6.861624013632536,-0.00048623145221426967
11648,7201,83886080,320,2520,0.2,0.09844350814819336,0.6543080806732178,0.24670467036776245,17.4532560700085,217.53,0.9569071531295776,-0.04507000371813774,0.0003,0.0070592435,-6.884798429906368,-0.0005648948167618073
11641,7228,84148224,321,2528,0.2,0.08977746963500977,0.6563671827316284,0.22621357208117843,12.962765486720018,205.48,0.9601635225117207,-0.04818186163902283,0.0003,0.0083656255,-6.910233557224274,-0.0003980572296313767
11635,7254,84410368,322,2536,0.2,0.09786462783813477,0.6576315760612488,0.24939670355524868,16.90336907027289,207.66,0.959138099104166,-0.0467342808842659,0.0003,0.008603647,-6.924014613032341,-0.0001979896660486702
11629,7281,84672512,323,2544,0.2,0.10240650177001953,0.659669816493988,0.2623520172201097,13.5233762492612,185.93,0.9549836479127407,-0.04540015012025833,0.0003,0.0084768785,-6.945133194327354,-0.0004465603751668823
11622,7307,84934656,324,2552,0.2,0.09651899337768555,0.6606461405754089,0.2515393574722111,15.659824534426443,190.29,0.9567432142794132,-0.046372584998607635,0.0003,0.008454575,-6.960332415997982,-0.0005450690609904996
11616,7333,85196800,325,2560,0.2,0.1058034896850586,0.6618915796279907,0.2518229060806334,9.150978041803464,186.53,0.9561321921646595,-0.04373938590288162,0.0003,0.0091335,-6.974095955491066,-0.00017893434187499224
11611,7359,85458944,326,2563,0.2,0.0934959617820946,0.6622903347015381,0.23438541349526998,11.409877640991471,213.2,0.9586141668260098,-0.04543861001729965,0.0003,0.020981705,-6.980852513699918,0.00020360288122115103
11605,7386,85721088,327,2571,0.2,0.09560060501098633,0.6638450622558594,0.24811928160488605,13.920959751047194,200.89,0.9572114311158657,-0.04421151429414749,0.0003,0.008504961,-6.99336901307106,-0.0005496363664860837
11598,7413,85983232,328,2579,0.2,0.1022024154663086,0.6652979850769043,0.2565975901670754,17.63828764832113,209.75,0.9569442607462406,-0.043939150869846344,0.0003,0.008019558,-7.008326265960932,-0.00034849998610297916
11592,7439,86245376,329,2587,0.2,0.09847640991210938,0.6674529314041138,0.26510442956350744,22.000294057875873,204.55,0.9565280079841614,-0.0467894971370697,0.0003,0.008336339,-7.029768515378237,-0.0008770515551077551
11586,7466,86507520,330,2595,0.2,0.0993490219116211,0.6690453290939331,0.27068185806274414,12.197307785134763,214.56,0.9569798409938812,-0.04381001740694046,0.0003,0.0093752155,-7.046376772224903,-0.0006922361221768369
11579,7493,86769664,331,2603,0.2,0.11186075210571289,0.6713591814041138,0.2667551713529974,14.588479382330553,214.07,0.9584416747093201,-0.04667006433010101,0.0003,0.009026466,-7.065935157239437,-0.0005790635414086864
11573,7520,87031808,332,2611,0.2,0.10049867630004883,0.67177814245224,0.2660842245677486,15.340220893900842,219.34,0.9561856053769588,-0.046391043812036514,0.0003,0.009878271,-7.075315218418837,-0.0008902699423742888
11566,7546,87293952,333,2619,0.2,0.10938215255737305,0.6739187836647034,0.2778110990766436,15.4817738616094,205.41,0.9542794786393642,-0.04577304795384407,0.0003,0.007818211,-7.090799655765295,-0.0006458460843532521
11559,7574,87556096,334,2627,0.2,0.1041102409362793,0.6748141646385193,0.24495366553310305,16.95225066550076,204.25,0.9596058875322342,-0.048014115542173386,0.0003,0.008499218,-7.103516563773155,-0.0003537845168466447
11553,7601,87818240,335,2635,0.2,0.09659719467163086,0.6758045554161072,0.26180327555630356,12.979547586971893,210.71,0.958322063088417,-0.04504392296075821,0.0003,0.008746222,-7.115076739341021,-0.00042354695779067697
11546,7627,88080384,336,2643,0.2,0.09981679916381836,0.6788323521614075,0.26987356576137245,12.351166684622877,205.84,0.958508737385273,-0.04543222486972809,0.0003,0.008146095,-7.139361664652824,-0.0003466085277068487
11540,7655,88342528,337,2651,0.2,0.1091318130493164,0.6804282665252686,0.2704299377510324,10.755567739731632,208.17,0.9593451246619225,-0.045604683458805084,0.0003,0.009303397,-7.157969228923321,-0.0005183342886994069
11533,7682,88604672,338,2659,0.2,0.10185384750366211,0.6811657547950745,0.2923925307113677,15.160619309595786,208.51,0.9574815258383751,-0.043991878628730774,0.0003,0.008369083,-7.168218165636063,-0.0008954859686127747
11527,7709,88866816,339,2667,0.2,0.09966230392456055,0.6826620697975159,0.2794972280971706,20.097282673716546,212.86,0.9602598696947098,-0.041513845324516296,0.0003,0.009055141,-7.181475959718227,-0.0005698609788851172
11520,7736,89128960,340,2675,0.2,0.10647344589233398,0.6841444373130798,0.289071406936273,19.487532156929372,215.12,0.9580632485449314,-0.04625820741057396,0.0003,0.007632845,-7.196521773934364,-0.00028763092996086925
11514,7763,89391104,341,2683,0.2,0.10361099243164062,0.6855831742286682,0.28367295977659523,15.069039684794843,212.35,0.9579416513442993,-0.04728918895125389,0.0003,0.008576449,-7.208366110920906,-0.0006585706773876154
11508,7790,89653248,342,2691,0.2,0.10550069808959961,0.6878760457038879,0.2959910221397877,18.99918492898345,207.49,0.9560246095061302,-0.04479596018791199,0.0003,0.010950275,-7.228798661381006,-0.0004435384998942027
11503,7816,89915392,343,2699,0.2,0.12322473526000977,0.6880747079849243,0.2772210887633264,14.36376984279137,201.6,0.955583319067955,-0.04753781110048294,0.0003,0.00953619,-7.238859366625547,-0.0005944889044258161
11497,7843,90177536,344,2707,0.2,0.10486698150634766,0.6881579160690308,0.2680152648827061,8.811884803413413,213.92,0.9567444697022438,-0.04483538866043091,0.0003,0.008690642,-7.240446422249079,-0.000703678902482352
11491,7869,90439680,345,2715,0.2,0.120269775390625,0.6891829967498779,0.2533449878683314,13.199426487814636,212.34,0.9606905654072762,-0.0498417466878891,0.0003,0.009802243,-7.246916778385639,-0.0005064107504040294
11486,7896,90701824,346,2723,0.2,0.1051797866821289,0.6901735663414001,0.2719444028334692,18.911492067109794,209.87,0.9596832804381847,-0.04918722063302994,0.0003,0.0073974114,-7.258017811924219,-0.0004185526681794727
11480,7923,90963968,347,2731,0.2,0.1043548583984375,0.6919432282447815,0.27741805580444634,19.859164495505393,210.51,0.9605776891112328,-0.048408642411231995,0.0003,0.008636968,-7.2751615680754185,-0.0006966660862417484
11475,7949,91226112,348,2739,0.2,0.10567998886108398,0.6933144927024841,0.28337753284722567,18.629645317532123,214.23,0.9609868228435516,-0.04701148346066475,0.0003,0.008021284,-7.289925500750542,-0.00015101960889296606
11470,7975,91488256,349,2747,0.2,0.11166858673095703,0.695845901966095,0.3232203312218189,20.24755915473215,219.45,0.9569811262190342,-0.03984502702951431,0.0003,0.008210298,-7.309429191052914,-0.000723918805761059
11466,8001,91750400,350,2755,0.2,0.10609626770019531,0.6970049142837524,0.30732010025531054,12.76232731383294,210.79,0.9587583020329475,-0.04453180357813835,0.0003,0.009136649,-7.32564552873373,-0.0011032033044102718
11461,8027,92012544,351,2763,0.2,0.12432622909545898,0.6979479193687439,0.3097609099932015,21.05411069353111,199.92,0.9613733291625977,-0.04613400995731354,0.0003,0.0092985965,-7.334538735449314,-0.0010201559452980291
11458,8052,92274688,352,2764,0.2,0.0752685546875,0.6985297799110413,0.34878277977307637,18.346722650136797,213.15,0.96013218536973,-0.04039444029331207,0.0003,0.007880721,-7.340130201975504,0.0006633358309045434
11455,8078,92536832,353,2772,0.2,0.11493921279907227,0.700055718421936,0.34994115168228745,21.439247047062963,204.9,0.9598185569047928,-0.04220448061823845,0.0003,0.0077863685,-7.355183735489845,-0.0005883063709006819
11451,8103,92798976,354,2780,0.2,0.11802244186401367,0.700912594795227,0.3791494055185467,16.53799142354168,197.8,0.9572187773883343,-0.03532036021351814,0.0003,0.00802467,-7.3635311760008335,-0.0007571607470708841
11448,8128,93061120,355,2788,0.2,0.0997467041015625,0.7028349041938782,0.3903112388215959,19.428334049703555,212.13,0.9573545381426811,-0.037052351981401443,0.0003,0.007846559,-7.377247627824545,-0.0011448356199252885
11445,8153,93323264,356,2796,0.2,0.10141515731811523,0.7026063203811646,0.4214657105039805,23.076996683804317,210.98,0.9557772055268288,-0.03355540335178375,0.0003,0.0076572374,-7.380017660558224,-0.0005639920314024494
11443,8178,93585408,357,2804,0.2,0.11343908309936523,0.703039824962616,0.43214159621857107,28.73399197548628,194.88,0.955615445971489,-0.031027037650346756,0.0003,0.008462084,-7.381795935332775,-0.0011782590804614301
11441,8202,93847552,358,2812,0.2,0.1049656867980957,0.7023798227310181,0.46063692565076053,20.906336776828393,208.5,0.954950325191021,-0.02894684299826622,0.0003,0.009275585,-7.379169330000877,-0.0010371603593739565
11439,8226,94109696,359,2820,0.2,0.11375665664672852,0.703597903251648,0.46878846432082355,24.544171862402,206.01,0.956377848982811,-0.03039165958762169,0.0003,0.008917575,-7.384757120162249,-0.0007925071772660885
11437,8251,94371840,360,2828,0.2,0.10335922241210938,0.7034952044487,0.47965514613315463,28.918291161116212,210.17,0.9563796073198318,-0.025162748992443085,0.0003,0.008578032,-7.389479998499155,-0.0012388431368890451
11436,8274,94633984,361,2836,0.2,0.10894155502319336,0.7055593729019165,0.5157045407686383,28.31994654595852,217.2,0.9551620632410049,-0.027941767126321793,0.0003,0.008419519,-7.402105413377285,-0.001087886990262632
11435,8298,94896128,362,2844,0.2,0.10309743881225586,0.707565188407898,0.5171503273304552,25.472635620161892,213.3,0.9554526247084141,-0.03142176568508148,0.0003,0.0098103285,-7.420080427080393,-0.0008138931075336586
11435,8321,95158272,363,2852,0.2,0.11207437515258789,0.707461416721344,0.5127781284973025,31.55510924614966,205.5,0.956493254750967,-0.02420923486351967,0.0003,0.008845383,-7.423892065882683,-0.0012290005306567764
11435,8344,95420416,364,2860,0.2,0.10889244079589844,0.709233820438385,0.5520768454298377,24.797433834075928,206.35,0.9540595822036266,-0.020218845456838608,0.0003,0.009010943,-7.436566796153784,-0.0006641734639742936
11436,8366,95682560,365,2861,0.2,0.12363375150240384,0.7094627618789673,0.6025987405043381,25.27661719005555,198.44,0.9526695907115936,-0.012991555035114288,0.0003,0.014089996,-7.440759952251728,0.0016501852526114536
11438,8387,95944704,366,2863,0.2,0.10081722861842106,0.7100924253463745,0.580551448621248,29.49530653566122,203.16,0.9575980566442013,-0.016012325882911682,0.0003,0.030651594,-7.444446413140548,0.0010512419853751596
11440,8409,96206848,367,2871,0.2,0.11256837844848633,0.7114109396934509,0.6026865462772548,35.717627779245376,212.09,0.9546821936964989,-0.01557973399758339,0.0003,0.010859313,-7.4566794484853745,-0.0010802946685544157
11441,8431,96468992,368,2879,0.2,0.1043405532836914,0.7131034731864929,0.6641757697798312,29.700838521011175,201.13,0.9528605043888092,-0.011735551059246063,0.0003,0.008896443,-7.470503035932779,-0.0013493058136191394
11443,8453,96731136,369,2887,0.2,0.10555219650268555,0.7142482399940491,0.6467959550209343,33.744290909692644,218.34,0.9537947252392769,-0.013786621391773224,0.0003,0.008661846,-7.480464451014996,-0.0011742239234990848
11444,8474,96993280,370,2895,0.2,0.11095428466796875,0.7161910533905029,0.6414359789341688,32.387357026785615,213.27,0.953806184232235,-0.006617531180381775,0.0003,0.009702984,-7.4985651187598705,-0.0006068542479624739
11446,8496,97255424,371,2903,0.2,0.11457395553588867,0.7186127305030823,0.6636046166531742,34.55976600149646,200.01,0.95393355935812,-0.005577772855758667,0.0003,0.008397521,-7.522580254822969,-0.0007786603000567993
11447,8518,97517568,372,2911,0.2,0.1097407341003418,0.7200967669487,0.6951190731488168,28.102377383410932,192.94,0.9526625871658325,-0.00995221734046936,0.0003,0.008057537,-7.539628557860851,-0.00047377895816680393
11449,8540,97779712,373,2919,0.2,0.10724067687988281,0.7224999666213989,0.6912725069560111,36.02701156795025,203.29,0.9552682340145111,-0.006235286593437195,0.0003,0.009393755,-7.557922549545765,-0.0007716527275078988
11451,8561,98041856,374,2927,0.2,0.10217046737670898,0.7235181331634521,0.7179454872384667,23.63040032558143,188.27,0.9542945250868797,-0.008477263152599335,0.0003,0.00835459,-7.5713209211826324,-0.0005050196123193018
11453,8582,98304000,375,2935,0.2,0.10494661331176758,0.724495530128479,0.7022565011866391,38.757374209165576,204.53,0.9534676671028137,-0.010068356990814209,0.0003,0.011303523,-7.5769549161195755,-0.0008312678246511496
11455,8604,98566144,376,2943,0.2,0.10498476028442383,0.7261521816253662,0.7264067130163312,25.708239236325024,192.44,0.9529340490698814,-0.006468944251537323,0.0003,0.008979309,-7.5908607095479965,-0.00057534661345926
11458,8625,98828288,377,2951,0.2,0.10426998138427734,0.7272079586982727,0.7068116925656796,32.81784850656986,188.38,0.9557582810521126,-0.007859528064727783,0.0003,0.008439802,-7.605398789048195,-0.0008712935796211241
11460,8646,99090432,378,2959,0.2,0.10636138916015625,0.7281706929206848,0.760522520635277,33.51289458602667,193.63,0.9544947482645512,-0.0052705854177474976,0.0003,0.008580022,-7.612332411110401,-0.0006789108997509175
11462,8667,99352576,379,2967,0.2,0.10493946075439453,0.7291361093521118,0.7046143426559865,40.478770674467086,200.87,0.9578209705650806,-0.011042840778827667,0.0003,0.007928974,-7.619966585189104,-0.0008907026049200795
