time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
377,10079,9804,98828288,0.0014042902316759864,0.16269636154174805,0.23314644396305084,0.3029603147879243,2783,0.013015348,0.002486850367859006,0.6579789817333221,0.0014004140566612477,0.0003,0.2,236.09,2.776044429112226
378,10106,9804,99090432,0.0009686541757218947,0.15311908721923828,0.23313964903354645,0.30511038191616535,2791,0.011345666,0.00526183657348156,0.7748987525701523,0.0028410949071258074,0.0003,0.2,228.52,2.84821118041873
379,10133,9804,99352576,0.001155952227236412,0.16748809814453125,0.23307591676712036,0.3118359996005893,2799,0.01120386,0.006230565253645182,0.7287415564060211,0.0028323283036115754,0.0003,0.2,238.02,2.8404773022653536
380,10161,9803,99614720,0.0010199256722334322,0.16519332718063187,0.23304852843284607,0.3066953997035603,2805,0.013696849,0.01909577287733555,0.7322345077991486,0.00267396786232264,0.0003,0.2,237.49,2.8822194437496362
381,10187,9803,99876864,0.0010492231890566472,0.15997648239135742,0.23301216959953308,0.31100830901414156,2813,0.01162491,0.005591478664427996,0.7421651184558868,0.002082179138142237,0.0003,0.2,239.81,2.9104529667459427
382,10215,9803,100139008,0.0012899414309686108,0.16117143630981445,0.23313653469085693,0.3064614962786436,2821,0.0109728435,0.00816651526838541,0.7125138640403748,0.0021400429050117964,0.0003,0.2,238.24,2.819588831420988
383,10241,9803,100401152,0.0012297049110551199,0.17555717572773974,0.23342832922935486,0.30230241442379885,2826,0.013104896,0.01383195910602808,0.687241792678833,0.0030379241686441924,0.0003,0.2,224.74,2.792529820161872
384,10268,9803,100663296,0.0008354339188372251,0.14108896255493164,0.23309163749217987,0.30732096638530493,2834,0.009939335,0.00387210282497108,0.7491082549095154,0.0022277469738583022,0.0003,0.2,236.03,2.8658411027491093
385,10295,9802,100925440,0.0014274669101474527,0.16565443065068494,0.23254534602165222,0.3204938238614226,2839,0.016220115,0.021520938724279404,0.6989944875240326,0.004397688423162198,0.0003,0.2,229.18,2.7846746369078756
386,10322,9802,101187584,0.0007834309521967953,0.14040470123291016,0.2323954552412033,0.32976265996694565,2847,0.011501763,0.00870710238814354,0.7475555539131165,0.0016486309909851116,0.0003,0.2,243.46,3.0028197935223577
387,10348,9803,101449728,0.0013424453791230917,0.23073323567708334,0.23238487541675568,0.3295681873957316,2848,0.01815276,0.020260993391275406,0.7023455202579498,0.00921932200435549,0.0003,0.2,233.3,2.8369180864095687
388,10374,9803,101711872,0.0011539920851646457,0.17332744598388672,0.2323351353406906,0.33369679283350706,2856,0.014979124,0.00413051713258028,0.6836492121219635,0.0026919846086457255,0.0003,0.2,228.18,2.748382918443531
389,10401,9803,101974016,0.0014440159456254069,0.18276145241477273,0.2323635369539261,0.3322247429327531,2858,0.022469014,0.015684254467487335,0.6587805151939392,0.005835523297057741,0.0003,0.2,225.66,2.7512990262918176
390,10428,9803,102236160,0.0012061524962518888,0.2042531967163086,0.2326580286026001,0.32178219594061375,2866,0.012328591,0.001983394380658865,0.7144669592380524,0.004542738298823679,0.0003,0.2,230.87,2.6291792055591943
391,10455,9803,102498304,0.000989695694341072,0.1760196864047897,0.23235805332660675,0.32842120277547393,2873,0.015948178,0.02258821204304695,0.7347233295440674,0.0028057483304509564,0.0003,0.2,234.62,2.8958178009092808
392,10481,9803,102760448,0.0008829585967760067,0.16356277465820312,0.2322213053703308,0.3356580017134547,2881,0.012586574,0.012983608059585094,0.7689291387796402,0.0025482500495854765,0.0003,0.2,240.49,2.9038784228265286
393,10509,9803,103022592,0.0009679184918240935,0.17159175872802734,0.23198820650577545,0.33888472430408,2889,0.012198195,0.0031016382854431868,0.7471150457859039,0.0023890215197752696,0.0003,0.2,235.29,2.7981939257355406
394,10536,9802,103284736,0.0009114037707149691,0.166778564453125,0.23142895102500916,0.3555188914760947,2897,0.012495598,0.004499826114624739,0.747357189655304,0.0023140939129007165,0.0003,0.2,233.79,2.867666858434677
395,10563,9802,103546880,0.0010237073915959627,0.17120075225830078,0.2317318469285965,0.3507816307246685,2905,0.011976102,0.00545659800991416,0.7479874789714813,0.0030975977888374473,0.0003,0.2,228.18,2.7851987663283944
396,10590,9802,103809024,0.0010215324077762489,0.16693925857543945,0.23137348890304565,0.3574268752709031,2913,0.01141767,0.009085414931178093,0.6840962767601013,0.0026925463798761484,0.0003,0.2,223.11,2.7021642496436833
397,10616,9803,104071168,0.0010147215449251234,0.21347830636160714,0.23131783306598663,0.3622672012874058,2916,0.019914003,0.016362115740776062,0.7089545130729675,0.006550196132489613,0.0003,0.2,230.39,2.9219593178480863
398,10643,9802,104333312,0.0008143175784322732,0.15200632923054244,0.2308478057384491,0.3705380322798243,2920,0.017288048,0.018816892057657242,0.7682873606681824,0.0029740226279311587,0.0003,0.2,233.79,2.9514663031697275
399,10669,9803,104595456,0.001461485750041902,0.224639892578125,0.23083937168121338,0.37636232376098633,2921,0.024090063,0.02756357565522194,0.6964263021945953,0.011827289243228734,0.0003,0.2,222.12,2.7354996806941925
400,10696,9803,104857600,0.0013317435514181852,0.21722412109375,0.23083263635635376,0.37658214569091797,2922,0.021619719,0.024106590077280998,0.7496763467788696,0.010089688119478524,0.0003,0.2,220.94,2.6933681278675796
401,10722,9803,105119744,0.0011072036965439718,0.233642578125,0.23082281649112701,0.37686681747436523,2923,0.019657297,0.024597052484750748,0.7809074074029922,0.011119004183759293,0.0003,0.2,226.71,2.5963823943398894
402,10750,9802,105381888,0.0017201764130732045,0.16738128662109375,0.2307891994714737,0.3777201175689697,2924,0.0160613,0.015972165390849113,0.6872273683547974,0.008212452710722573,0.0003,0.2,240.5,2.65388427734375
403,10778,9801,105644032,0.0016413456796726678,0.17430973052978516,0.2312367707490921,0.3677942752838135,2932,0.011910522,0.0007963247480802238,0.6970222592353821,0.0019012722477782518,0.0003,0.2,228.37,2.5738998402189464
404,10806,9800,105906176,0.0015446969633490812,0.1869286431206597,0.23154503107070923,0.3557469601984377,2939,0.018409234,0.025200972333550453,0.7295231819152832,0.002522945563584842,0.0003,0.2,238.31,2.740707260221243
405,10834,9799,106168320,0.001252420639502816,0.15777111053466797,0.2317083477973938,0.3491803929209709,2947,0.011346298,0.00586478877812624,0.7767760455608368,0.0016987641902233008,0.0003,0.2,220.2,2.3642478619981557
406,10860,9799,106430464,0.001859645281607906,0.21244303385416666,0.23170414566993713,0.3488817612330119,2948,0.017696163,0.018686722964048386,0.6843994855880737,0.00786428153514862,0.0003,0.2,234.79,2.413148269727826
407,10889,9798,106692608,0.001958751921847579,0.18306493759155273,0.23278898000717163,0.32523615285754204,2956,0.013254637,0.005738614592701197,0.6840739250183105,0.0012882656019428396,0.0003,0.2,231.15,2.6267038686946034
408,10916,9797,106954752,0.001920405232340272,0.2067122459411621,0.23407664895057678,0.28784496523439884,2964,0.0140763875,0.001973105827346444,0.6359065771102905,0.003456713367086195,0.0003,0.2,229.68,2.5926752098277213
409,10943,9797,107216896,0.002222680918004533,0.21791908957741477,0.23464854061603546,0.26843808726830914,2967,0.01708497,0.012238298542797565,0.6141618192195892,0.004487741690933366,0.0003,0.2,213.14,2.49989101232728
410,10969,9798,107479040,0.0016260963398963212,0.14029541015625,0.23477482795715332,0.2588071465492249,2968,0.01748632,0.011475457809865475,0.6816918253898621,0.0067646211944520475,0.0003,0.2,219.19,2.547072193803615
411,10996,9797,107741184,0.0016334316331065362,0.2318183051215278,0.23502103984355927,0.2526737120416429,2970,0.033134356,0.01949886605143547,0.6541717350482941,0.0077906312653794885,0.0003,0.2,212.94,2.6626284228730945
412,11023,9797,108003328,0.0016037536743169767,0.18638372421264648,0.23557057976722717,0.23542894888669252,2978,0.015419362,0.005916528403759003,0.674028068780899,0.0022891991143296764,0.0003,0.2,229.58,2.814331953879446
413,11050,9797,108265472,0.001174906195501535,0.16109323501586914,0.23573583364486694,0.23017459735274315,2986,0.0133316815,0.008952932432293892,0.7412260472774506,0.002117183540121914,0.0003,0.2,210.45,2.5943349528871478
414,11077,9797,108527616,0.0010189895874646027,0.16181468963623047,0.23561565577983856,0.23083212692290545,2994,0.013163928,0.005319688469171524,0.7209551632404327,0.002215984068243415,0.0003,0.2,216.15,2.623099680575542
415,11104,9796,108789760,0.0011275769211351871,0.18292951583862305,0.23540088534355164,0.2350130258128047,3002,0.012891641,0.0070287310518324375,0.6856191456317902,0.002979497429805633,0.0003,0.2,225.65,2.6910852910764516
416,11132,9795,109051904,0.0010328081348234264,0.15885257720947266,0.23479196429252625,0.2492991155013442,3010,0.010575637,4.1998740925919265e-05,0.7711286544799805,0.0023580180363751424,0.0003,0.2,215.33,2.620708685212303
417,11158,9796,109314048,0.0010350931326918785,0.1859071793094758,0.23464220762252808,0.2573333767152602,3014,0.018899573,0.015786269679665565,0.7030655145645142,0.0042702238143031155,0.0003,0.2,221.65,2.6779698953591287
418,11185,9796,109576192,0.0014579201450159902,0.2062023074127907,0.23501302301883698,0.25294734710870787,3017,0.017468499,0.021815838292241096,0.645136296749115,0.004886314175416564,0.0003,0.2,219.06,2.7441059213504193
419,11211,9796,109838336,0.0007534749893238768,0.1677837371826172,0.23414047062397003,0.26646057330071926,3025,0.0125781745,0.008283806964755058,0.7669484168291092,0.0025868851848827035,0.0003,0.2,218.77,2.7245503772515804
420,11238,9796,110100480,0.0008066367008723319,0.239501953125,0.2341366559267044,0.27420365810394287,3026,0.02028042,0.021688252687454224,0.7554242312908173,0.009602723410353065,0.0003,0.2,220.69,2.7484741923306135
421,11264,9797,110362624,0.0029256197874649214,0.21425217848557693,0.2343306690454483,0.2713240385055542,3027,0.017471733,0.01477341540157795,0.5333759784698486,0.007027809866345846,0.0003,0.2,223.01,2.76236361220479
422,11291,9796,110624768,0.0016463832794215705,0.1884307861328125,0.23504520952701569,0.2533340649679303,3035,0.01136972,0.0018510695081204176,0.6030902862548828,0.002072913044685265,0.0003,0.2,234.62,2.8868801213800905
423,11318,9797,110886912,0.0008427373422819073,0.15191411972045898,0.23398198187351227,0.2706006998196244,3043,0.010436302,0.004098241683095694,0.7777864784002304,0.0017807748731684114,0.0003,0.2,227.87,2.864055183986202
424,11344,9797,111149056,0.0009253314710804261,0.17230463027954102,0.23365344107151031,0.28497390542179346,3051,0.01331109,0.006776338908821344,0.7863922864198685,0.0031038382121550967,0.0003,0.2,234.37,2.8916289590205997
425,11371,9796,111411200,0.003018586973970135,0.272216796875,0.2336597591638565,0.28785133361816406,3052,0.023873582,0.02930222451686859,0.6739152371883392,0.013163275085389614,0.0003,0.2,232.45,2.789116081520915
426,11397,9797,111673344,0.0014742567436769605,0.23940022786458334,0.23368410766124725,0.2874091664950053,3053,0.018038837,0.020626885816454887,0.7456968426704407,0.009342615570252141,0.0003,0.2,237.71,2.969509491175413
427,11424,9797,111935488,0.0040066206456685904,0.14945220947265625,0.2331954538822174,0.2967728478834033,3061,0.0098606385,0.006047195289283991,0.7564216703176498,0.0024461626130687364,0.0003,0.2,228.46,2.839065837599337
428,11451,9797,112197632,0.0007691510268159618,0.15041112899780273,0.23289668560028076,0.307687234133482,3069,0.011572595,0.005341514479368925,0.7490028738975525,0.001735972247843165,0.0003,0.2,225.76,2.84624712921679
429,11479,9796,112459776,0.0012127438162679027,0.15965938568115234,0.23323751986026764,0.2980197202414274,3077,0.010819444,0.0036394945345818996,0.6419043838977814,0.0025522187643218786,0.0003,0.2,225.7,2.8658937114151195
430,11506,9796,112721920,0.0006574459575858782,0.15113544464111328,0.23251932859420776,0.3129854165017605,3085,0.009666681,0.004220742266625166,0.7958009541034698,0.001954160439709085,0.0003,0.2,229.03,2.7987397297099235
431,11532,9797,112984064,0.0009543415896284083,0.2018975151909722,0.2324581891298294,0.32033222251468235,3086,0.015023295,0.017863163724541664,0.7281162142753601,0.006315276104335983,0.0003,0.2,237.85,2.9966553547233343
432,11559,9797,113246208,0.0017089911539187597,0.1952509880065918,0.23336663842201233,0.30452311411499977,3094,0.015330299,0.00392138259485364,0.6376839578151703,0.001391406319271482,0.0003,0.2,230.08,2.8980736599024386
433,11585,9797,113508352,0.0009929180799756112,0.1703515240526575,0.23316295444965363,0.29801334734038104,3102,0.013362399,0.017738938331604004,0.6924388408660889,0.004001788034628138,0.0003,0.2,237.65,3.0085762748122216
434,11613,9796,113770496,0.0008246749357567751,0.16172313690185547,0.23277020454406738,0.3093926478177309,3110,0.011869077,0.0019078572513535619,0.6899639666080475,0.001764984806868597,0.0003,0.2,230.26,2.9753821649914607
435,11640,9796,114032640,0.0008977887646324234,0.16637516021728516,0.23251964151859283,0.31840959284454584,3118,0.011170244,0.0070198955945670605,0.712529867887497,0.0026902434437943157,0.0003,0.2,227.46,2.9415122626628727
436,11667,9796,114294784,0.0007920277039374923,0.17148065567016602,0.23201897740364075,0.3308855649083853,3126,0.016539903,0.020174432545900345,0.7560991942882538,0.0032152800090443634,0.0003,0.2,234.42,3.055984741449356
437,11693,9796,114556928,0.0010809152881847695,0.16689157485961914,0.2319324016571045,0.3381085656583309,3134,0.011597813,0.007792430929839611,0.6521629989147186,0.0026951629147333733,0.0003,0.2,221.36,2.8241531431302427
438,11721,9795,114819072,0.0009973739894727867,0.276123046875,0.2319534420967102,0.3373138904571533,3135,0.02596238,0.02735326625406742,0.7127339243888855,0.011511853119979302,0.0003,0.2,235.14,2.927468427028507
439,11748,9795,115081216,0.0008587998217990389,0.17386293411254883,0.23180894553661346,0.33907353412359953,3143,0.01355085,0.009291229769587517,0.7400929033756256,0.002678384275895951,0.0003,0.2,230.28,2.8446449890732763
440,11774,9795,115343360,0.0012878482812084258,0.178375244140625,0.2317982017993927,0.3421782851219177,3144,0.015602847,0.01926993392407894,0.7431252896785736,0.007834073039703071,0.0003,0.2,226.87,2.9184032394643875
441,11800,9796,115605504,0.001329960107492904,0.2780558268229167,0.23179012537002563,0.34249913692474365,3145,0.027064858,0.029062172397971153,0.6443557739257812,0.014816481620073318,0.0003,0.2,231.41,2.9582107581570742
442,11826,9797,115867648,0.0010109719753797566,0.18138195219494047,0.23161861300468445,0.3452687831152053,3147,0.022711046,0.024643762037158012,0.7381017804145813,0.005720476254022547,0.0003,0.2,227.45,2.8410678455326708
443,11853,9796,116129792,0.0006544491443492007,0.14977312088012695,0.23113347589969635,0.35947057977318764,3155,0.009622426,0.003027604892849922,0.7535037994384766,0.0018436700647725957,0.0003,0.2,233.74,2.900617727190256
444,11880,9796,116391936,0.0013898438337491825,0.1665964126586914,0.2316853106021881,0.3498263992369175,3163,0.010476302,0.0022213729098439217,0.6129009127616882,0.0017375137417730002,0.0003,0.2,239.07,3.131065810453147
445,11907,9796,116654080,0.0008253000960394274,0.16148996353149414,0.2312663495540619,0.35664185136556625,3171,0.01277782,0.006122077815234661,0.693271279335022,0.002916640800776804,0.0003,0.2,226.1,2.8166280198469758
446,11933,9797,116916224,0.0011517281908495927,0.16891517168209877,0.2306850701570511,0.37139155835281185,3177,0.030726768,0.016285384073853493,0.7368624210357666,0.0029092577622375554,0.0003,0.2,227.53,2.8093135888502
447,11961,9796,117178368,0.0006394406359504501,0.16740846633911133,0.22997339069843292,0.3965908666141331,3185,0.012093203,0.011294965632259846,0.7701599895954132,0.00320018158208768,0.0003,0.2,233.53,2.9381002159416676
448,11987,9796,117440512,0.0011433165195740003,0.1817927360534668,0.23000340163707733,0.3952349750325084,3193,0.012750216,0.002731430809944868,0.6548710763454437,0.003144747227906919,0.0003,0.2,238.98,3.0133321758359672
449,12013,9797,117702656,0.0012560726221029956,0.15809461805555555,0.23001307249069214,0.3981095552444458,3194,0.0131504685,0.018349533900618553,0.6923117935657501,0.024219185424347717,0.0003,0.2,224.23,2.891950721591711
450,12040,9797,117964800,0.0008707978117854509,0.1615581512451172,0.22943086922168732,0.4103703969158232,3202,0.009720586,0.006587818264961243,0.7130364179611206,0.0019248236176281353,0.0003,0.2,232.61,3.0304531252384184
451,12066,9797,118226944,0.0007339480689552147,0.1482229232788086,0.22886256873607635,0.43286452256143093,3210,0.012309132,0.01001790165901184,0.7520384937524796,0.001443987712264061,0.0003,0.2,238.4,3.0961177979037164
452,12093,9797,118489088,0.0007273207343132526,0.15195369720458984,0.2281000316143036,0.45306153828278184,3218,0.01065576,0.004984396044164896,0.7637513875961304,0.0017592533795323106,0.0003,0.2,225.85,2.924497519209981
453,12120,9797,118751232,0.0008782358440839744,0.1591954231262207,0.22751384973526,0.4716362953186035,3226,0.0101636555,0.007124021183699369,0.6966014802455902,0.0025708494240461732,0.0003,0.2,226.28,2.8746484826505183
454,12146,9798,119013376,0.0006787823917875357,0.15565824508666992,0.22708821296691895,0.48580332286655903,3234,0.010470555,0.005176013335585594,0.7526352256536484,0.002062498485429387,0.0003,0.2,234.96,3.0017824984714387
455,12172,9798,119275520,0.0008303089457513124,0.17714309692382812,0.22692009806632996,0.4944350547157228,3242,0.01104056,0.006736163981258869,0.7054718434810638,0.0032236699435088667,0.0003,0.2,240.56,3.190557054877281
456,12199,9798,119537664,0.000695198364458823,0.1714299519856771,0.22671589255332947,0.49808237867222893,3247,0.015359858,0.021664997562766075,0.7353247404098511,0.0037435163289450835,0.0003,0.2,234.57,3.002945664227009
457,12226,9798,119799808,0.000731523569811543,0.15923547744750977,0.22626908123493195,0.5126900323666632,3255,0.010450391,0.0036556760314852,0.7235881090164185,0.0021631266959047935,0.0003,0.2,233.83,3.0599115469306706
458,12253,9798,120061952,0.0007690321472182404,0.15401983261108398,0.2254052609205246,0.5359308244660497,3263,0.011292063,0.005021063145250082,0.7608321458101273,0.0020966249117009284,0.0003,0.2,233.38,3.02122229591012
459,12279,9798,120324096,0.0007096125705174927,0.15027379989624023,0.2252224236726761,0.5473407823592424,3271,0.011131385,0.009443802759051323,0.715169757604599,0.0022749761760678666,0.0003,0.2,229.95,2.9925942174019293
460,12305,9799,120586240,0.0006334386484923016,0.1506361961364746,0.22448229789733887,0.5612585279159248,3279,0.009647304,0.007296671625226736,0.7567420452833176,0.0024045761806519295,0.0003,0.2,242.94,3.215225649140775
461,12333,9798,120848384,0.0008491115559081663,0.16678714752197266,0.22396089136600494,0.5814304882660508,3287,0.014736455,0.010101447813212872,0.694504588842392,0.0021090583632030757,0.0003,0.2,233.83,3.0581955479457976
462,12359,9799,121110528,0.0008754590226089931,0.16194486618041992,0.2235134094953537,0.594646689016372,3295,0.009970598,0.007383371237665415,0.7240678369998932,0.0027624527510852204,0.0003,0.2,239.94,3.1507182470709085
463,12385,9799,121372672,0.0007058277997202822,0.16272830963134766,0.2229442298412323,0.6169969043694437,3303,0.01164128,0.0070902942679822445,0.7258983254432678,0.002221711639322166,0.0003,0.2,237.07,3.195379508584738
464,12410,9800,121634816,0.0008182265640546879,0.21221923828125,0.22292721271514893,0.6190135478973389,3304,0.017870279,0.021714506670832634,0.7020058631896973,0.00880660597855846,0.0003,0.2,239.46,3.254715825188905
465,12437,9801,121896960,0.000777669749368215,0.1658458709716797,0.22243019938468933,0.6296164058148861,3312,0.012949756,0.00870063342154026,0.7111309766769409,0.0028950579353477224,0.0003,0.2,229.45,3.049448247104883
466,12463,9800,122159104,0.000677443676522671,0.15322208404541016,0.22161710262298584,0.6554580181837082,3320,0.011202497,0.00823336374014616,0.7362970411777496,0.002164822229588026,0.0003,0.2,242.85,3.2379978346824645
467,12490,9801,122421248,0.001104419897274056,0.16532039642333984,0.22130867838859558,0.6694413688965142,3328,0.01206073,0.016529930755496025,0.8013671487569809,0.004298470061712578,0.0003,0.2,239.92,3.1852345648407936
468,12515,9802,122683392,0.0007643515612774839,0.15166219075520834,0.22128453850746155,0.6708979109923044,3329,0.01624972,0.02219381369650364,0.6882550120353699,0.006981611484661698,0.0003,0.2,239.56,3.137987254559994
469,12541,9802,122945536,0.000701908302744414,0.1599445343017578,0.220938578248024,0.6813432392664254,3337,0.010190704,0.009044180624186993,0.735318124294281,0.0023922535733618133,0.0003,0.2,249.67,3.365104786157608
470,12568,9802,123207680,0.0007649191152268031,0.16119670867919922,0.2206999957561493,0.6918658972717822,3345,0.014953607,0.011460504494607449,0.7026459872722626,0.002265503247599554,0.0003,0.2,244.44,3.2775655153766277
471,12594,9803,123469824,0.0006285051545091846,0.15718507766723633,0.2198772132396698,0.713662622962147,3353,0.012508398,0.01011592522263527,0.7447178363800049,0.002380640689352731,0.0003,0.2,241.08,3.109288905709982
472,12620,9804,123731968,0.0007522715604864061,0.20760091145833334,0.21987248957157135,0.7183963259061178,3354,0.01898881,0.024903884157538414,0.7409809529781342,0.010071821045130491,0.0003,0.2,235.54,3.03088129831478
473,12646,9804,123994112,0.0010447354466123215,0.17932558059692383,0.22010204195976257,0.7136310636997223,3362,0.013944525,0.007733466103672981,0.661137729883194,0.0029323735052457778,0.0003,0.2,237.92,3.1234251300990583
474,12672,9805,124256256,0.0006365524222928798,0.16247940063476562,0.21959134936332703,0.7224450535140932,3370,0.0103289075,0.008146388456225395,0.735651433467865,0.0027507149879966164,0.0003,0.2,231.62,3.101292100697756
475,12698,9805,124518400,0.0014047115821287865,0.2232666015625,0.21977084875106812,0.7247770494884915,3372,0.028961211,0.01706128753721714,0.7464992105960846,0.0076311203754610485,0.0003,0.2,233.77,3.14137697737664
476,12724,9806,124780544,0.0009117541803866944,0.1742428510616987,0.2196148931980133,0.7246257698434031,3380,0.018133784,0.01877537928521633,0.753222867846489,0.0037256447532667946,0.0003,0.2,241.99,3.2551772433007136
477,12750,9807,125042688,0.0007570218399450823,0.14359045028686523,0.21946796774864197,0.7321899919770658,3388,0.010631584,0.009234033524990082,0.7270150780677795,0.0019441435301814636,0.0003,0.2,233.63,3.1329144341871142
478,12776,9807,125304832,0.0007849045532566379,0.15480947494506836,0.21921306848526,0.7383193229325116,3396,0.01149114,0.007859470322728157,0.7091134488582611,0.002049004870968929,0.0003,0.2,244.09,3.2906006360054016
479,12802,9808,125566976,0.0007130529488676984,0.142059326171875,0.21872076392173767,0.752561321016401,3404,0.010189423,0.008113425225019455,0.7450884282588959,0.0014972509516155696,0.0003,0.2,239.3,3.004336732625961
480,12828,9808,125829120,0.0007149588591346401,0.15718841552734375,0.21819204092025757,0.7687101145274937,3412,0.01023618,0.010470780543982983,0.7390419542789459,0.002424721730676538,0.0003,0.2,237.31,3.0732128443568945
481,12855,9808,126091264,0.0010470793713466264,0.1579442024230957,0.2184358537197113,0.7649263967759907,3420,0.011548073,0.007140276487916708,0.6743932664394379,0.001978163459625648,0.0003,0.2,243.34,3.1615329274535178
482,12880,9810,126353408,0.0008897065373065954,0.19144381009615385,0.21845048666000366,0.765330603489509,3421,0.014490022,0.024521108716726303,0.7253220677375793,0.00629143169722878,0.0003,0.2,242.44,3.1222130110929722
483,12905,9810,126615552,0.0009639074560254812,0.16122865676879883,0.2189822942018509,0.7572832913137972,3429,0.011374852,0.015270508825778961,0.5303701758384705,0.007091421198310854,0.0003,0.2,235.21,3.024046804923564
484,12933,9810,126877696,0.0010475355666130781,0.15430259704589844,0.218989297747612,0.748597027733922,3437,0.009500865,0.006462465971708298,0.6989366114139557,0.0017960325089916296,0.0003,0.2,233.57,3.0998264825344086
485,12959,9810,127139840,0.000748845257476205,0.14536571502685547,0.2184334397315979,0.765516463201493,3445,0.011259629,0.0066362712532281876,0.7342069745063782,0.0019991400035905826,0.0003,0.2,240.19,3.0972427256405353
486,12985,9811,127401984,0.0009025749022839591,0.17905426025390625,0.21837541460990906,0.7697037789039314,3453,0.011699103,0.009518688544631004,0.7269484996795654,0.0036166653753753053,0.0003,0.2,234.75,3.0932687432318926
487,13011,9811,127664128,0.0008079195936261385,0.14790105819702148,0.2183585911989212,0.7687245439738035,3461,0.011660531,0.011227539740502834,0.7369195222854614,0.0022383812411135295,0.0003,0.2,233.46,3.0805154048651455
488,13037,9812,127926272,0.0007172118989728915,0.13210058212280273,0.21761885285377502,0.789990147575736,3469,0.009360904,0.01110862847417593,0.7386356890201569,0.0015337737738718715,0.0003,0.2,231.76,3.113584063500166
489,13064,9812,128188416,0.0007120657778614259,0.14159727096557617,0.21708619594573975,0.807409780099988,3477,0.009696083,0.008276366628706455,0.7410962879657745,0.0015744324309707736,0.0003,0.2,235.44,3.188529615625739
490,13090,9812,128450560,0.0009027807886923256,0.15181350708007812,0.21689528226852417,0.815951838158071,3485,0.009469124,0.008723510429263115,0.6821277141571045,0.0019066543009103043,0.0003,0.2,235.9,3.275680454745889
491,13116,9813,128712704,0.0007060961434035562,0.1500415802001953,0.21620771288871765,0.8363059405237436,3493,0.01050763,0.007122840732336044,0.7504419535398483,0.0016592352899351681,0.0003,0.2,239.06,3.2351384823024274
492,13141,9814,128974848,0.0008972791983978823,0.1389617919921875,0.21630246937274933,0.8390748202800751,3494,0.011535175,0.02290697582066059,0.7376052737236023,0.00443047282169573,0.0003,0.2,243.38,3.3201030033826826
493,13166,9815,129236992,0.0010915426925445597,0.20916748046875,0.21632781624794006,0.8373501698176066,3495,0.022742411,0.02798435278236866,0.7061580717563629,0.009087489685043693,0.0003,0.2,237.27,3.153953767865896
494,13193,9815,129499136,0.0011653461815512856,0.16872406005859375,0.21680009365081787,0.8271696860902011,3503,0.01317052,0.011309897527098656,0.7139960527420044,0.002817888285335357,0.0003,0.2,235.94,3.155718581881374
495,13219,9816,129761280,0.0012132707292948908,0.15958690643310547,0.21738547086715698,0.8083824566565454,3511,0.014705546,0.01011156477034092,0.698414534330368,0.002616356523049035,0.0003,0.2,242.23,3.220895865559578
496,13244,9816,130023424,0.0008565962148168182,0.1531963348388672,0.21693801879882812,0.8160416795872152,3519,0.0112522505,0.011145236901938915,0.7076006531715393,0.0021013641649005876,0.0003,0.2,240.44,3.3067210921645165
497,13270,9817,130285568,0.001094321831715206,0.1604604721069336,0.21709544956684113,0.8155088555067778,3527,0.01130943,0.01836058869957924,0.6862698793411255,0.0023076265715644695,0.0003,0.2,239.83,3.311693961024284
498,13297,9817,130547712,0.0006868396608297189,0.1375293731689453,0.21674934029579163,0.8251933865249157,3535,0.010475997,0.00577582698315382,0.7650678753852844,0.00147290062477623,0.0003,0.2,231.41,3.172832868937403
499,13323,9818,130809856,0.0007140828834053536,0.14675569534301758,0.21632301807403564,0.8374135475605726,3543,0.009468125,0.010075666941702366,0.7411481142044067,0.0022688063436362427,0.0003,0.2,234.18,2.9944532297924162
500,13349,9818,131072000,0.0009796562703741074,0.14953374862670898,0.21651381254196167,0.8390452587045729,3551,0.010788716,0.008934935554862022,0.7292017638683319,0.002410560922271543,0.0003,0.2,231.16,3.16433970592916
501,13374,9819,131334144,0.0008207519126699481,0.14110469818115234,0.21605074405670166,0.8490675576031208,3559,0.0121840555,0.012297846376895905,0.7043220400810242,0.0014895010322106828,0.0003,0.2,238.19,3.318982315529138
502,13400,9820,131596288,0.0006334965519272373,0.13635969161987305,0.21539069712162018,0.8701575072482228,3567,0.010238311,0.009423361159861088,0.7429554760456085,0.0014422895151255943,0.0003,0.2,248.4,3.505492901802063
503,13427,9820,131858432,0.000887069649706973,0.1530451774597168,0.2155236005783081,0.8736190064810216,3575,0.011449067,0.009637097828090191,0.673643946647644,0.002131092423951486,0.0003,0.2,235.46,3.2579885686095804
504,13453,9820,132120576,0.0006038352439645678,0.13427209854125977,0.21514858305454254,0.8821559697389603,3583,0.009426362,0.010841352865099907,0.7529093623161316,0.0014773299440093979,0.0003,0.2,239.28,3.322499596104026
505,13478,9821,132382720,0.000832696429824864,0.14176177978515625,0.21485783159732819,0.890995065215975,3591,0.010644386,0.008678044192492962,0.7127499580383301,0.0019642186825876706,0.0003,0.2,236.08,3.174288856238127
