time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/n_updates,train/loss,train/entropy_loss,train/std,train/clip_range,train/clip_fraction,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
6725,9821,252,66060288,0.7108114361763,1845,-0.015665413811802864,-1.7068212265148759,0.3165844976902008,0.2,0.13514375686645508,0.0003,0.0007698833646827552,0.0003076770317420596,0.010624239,2.574896051622927,237.32
6752,9821,253,66322432,0.7261418700218201,1853,-0.01373869739472866,-1.6517518647015095,0.31355562806129456,0.2,0.13910531997680664,0.0003,0.0006943550383766706,0.0012656926337513141,0.009108233,2.655095973489806,240.87
6780,9820,254,66584576,0.7208410203456879,1861,-0.015693990513682365,-1.5880302404984832,0.3105691373348236,0.2,0.14000225067138672,0.0003,0.0006968294128455454,0.001264532856112055,0.009183485,2.650621186811477,232.19
6807,9819,255,66846720,0.6907671093940735,1869,-0.016311874613165855,-1.529817869886756,0.30807721614837646,0.2,0.13767623901367188,0.0003,0.0008000126726983581,0.0010910535465882276,0.010785709,2.7981364467740057,245.32
6834,9818,256,67108864,0.6790036261081696,1877,-0.01677054911851883,-1.474951883777976,0.30556121468544006,0.2,0.12909460067749023,0.0003,0.0008296330256598594,0.0005495826596870756,0.010673123,2.7869606743752957,237.94
6861,9818,257,67371008,0.6711357831954956,1885,-0.012438674457371235,-1.420620333403349,0.3029736280441284,0.2,0.13169288635253906,0.0003,0.0008326566353389353,0.0006097263517403917,0.010520283,2.8114111076295374,237.95
6888,9818,258,67633152,0.6919821500778198,1893,-0.013813208788633347,-1.3674547113478184,0.3005410432815552,0.2,0.1479477882385254,0.0003,0.0007808430787008547,0.002062960663351987,0.011312896,2.8680662496387956,238.34
6916,9817,259,67895296,0.6922299265861511,1896,0.00815650261938572,-1.3408213959020727,0.2995513081550598,0.2,0.16620591107536764,0.0003,0.001599486148573787,0.0038733964833869215,0.028761026,2.8382770611310844,234.8
6942,9816,260,68157440,0.52284836769104,1904,-0.015944829210639,-1.3123064283281565,0.29848456382751465,0.2,0.15708208084106445,0.0003,0.001606522559086443,-0.0003858064901578473,0.011194606,2.564818440210074,225.93
6969,9816,261,68419584,0.6433988511562347,1905,0.006084514781832695,-1.3057443300882976,0.29847025871276855,0.2,0.23496500651041666,0.0003,0.0024846255158384642,0.008970162831246853,0.01715946,2.832424734416418,233.29
6996,9816,262,68681728,0.6680615842342377,1910,-0.0003866237821057439,-1.2890947605624343,0.2971518635749817,0.2,0.15843431877367425,0.0003,0.0006601191064074749,0.00153019147480584,0.030199118,2.991962662674487,243.68
7025,9813,263,68943872,0.674418181180954,1918,-0.013109914027154446,-1.2517318399623036,0.2955882251262665,0.2,0.14255809783935547,0.0003,0.0009969613888642925,0.001631222906326002,0.008526468,3.1066722884774207,245.86
7052,9813,264,69206016,0.6594944894313812,1919,0.010559462942183018,-1.2408217986424763,0.29556527733802795,0.2,0.2558797200520833,0.0003,0.0009395513916388154,0.011912837779770294,0.020409727,2.9517469302751125,238.04
7079,9811,265,69468160,0.6196678578853607,1927,-0.012160483747720718,-1.2150246044620872,0.29405900835990906,0.2,0.15188360214233398,0.0003,0.0009083234276658914,0.0021302129939613224,0.01439249,2.991533223092556,239.43
7107,9810,266,69730304,0.6553394496440887,1935,-0.009268783032894135,-1.1735943127423525,0.2919975817203522,0.2,0.1383357048034668,0.0003,0.000830832799692871,0.001516786102001788,0.009530353,2.9078522587567566,241.78
7135,9809,267,69992448,0.6542622148990631,1943,-0.010578226298093796,-1.131534512154758,0.290286660194397,0.2,0.13368988037109375,0.0003,0.0008070401390796178,0.0012994680878364306,0.012538365,2.831837991438806,237.92
7163,9807,268,70254592,0.6616808772087097,1951,-0.008588524535298347,-1.0862758131697774,0.28806543350219727,0.2,0.1405200958251953,0.0003,0.0007949857595122012,0.0016749314531807613,0.009254908,2.991555702574551,244.03
7191,9806,269,70516736,0.6610032320022583,1959,0.013235243037343025,-1.0348864389502483,0.2860720753669739,0.2,0.14703156844429346,0.0003,0.0008065842856329096,0.0021366124689255073,0.026673704,2.9499605832691302,244.04
7217,9806,270,70778880,0.6386712491512299,1967,-0.0069983284920454025,-0.9927232242189348,0.2842288911342621,0.2,0.14254522323608398,0.0003,0.0007983960590536299,0.001288531748286914,0.009786541,2.8883967208873944,243.61
7244,9806,271,71041024,0.6283986270427704,1975,-0.004993892274796963,-0.9510465054772794,0.2825010418891907,0.2,0.14025259017944336,0.0003,0.0008146663235493179,0.0014256716249292367,0.011395078,2.882105193156749,239.13
7271,9805,272,71303168,0.6116624474525452,1976,0.020060116425156593,-0.938654879728953,0.28246456384658813,0.2,0.284912109375,0.0003,0.0009575939426819483,0.014980294120808443,0.02723197,2.95904286056757,241.22
7298,9804,273,71565312,0.651704728603363,1984,-0.004957966506481171,-0.9143094345927238,0.28102847933769226,0.2,0.13611173629760742,0.0003,0.0008443005976914719,0.0015341114758484764,0.0123510985,2.879717346280813,241.42
7325,9805,274,71827456,0.681079775094986,1985,0.0067360540851950645,-0.9046122233072916,0.28099459409713745,0.2,0.1956787109375,0.0003,0.0007468846160918474,0.007955037523061037,0.01639186,2.9559683038294313,239.44
7352,9805,275,72089600,0.5920157432556152,1993,-0.009285894222557545,-0.8806326687335968,0.27951115369796753,0.2,0.14209556579589844,0.0003,0.0010379523350820818,0.001739627733513771,0.010788142,2.9268875012174247,240.3
7379,9804,276,72351744,0.6406994163990021,2001,-0.00826774537563324,-0.845216391608119,0.27786874771118164,0.2,0.13369226455688477,0.0003,0.000811479059393605,0.002177520833356539,0.0094985515,2.882287214756943,237.1
7406,9803,277,72613888,0.6422395706176758,2009,-0.00823186431080103,-0.807636396959424,0.27625420689582825,0.2,0.13321304321289062,0.0003,0.0007838547503524751,0.0015763531678203435,0.0110428035,2.95761506523937,241.68
7433,9803,278,72876032,0.6299605369567871,2017,-0.006861765403300524,-0.7737478613853455,0.2746945917606354,0.2,0.15784120559692383,0.0003,0.002460980893829401,0.0023936840434544138,0.009698164,3.025529134750832,245.75
7460,9803,279,73138176,0.5263357758522034,2025,-0.005366104189306498,-0.740724419709295,0.27361318469047546,0.2,0.1585521697998047,0.0003,0.0010110784005519236,0.0021413835647763335,0.010526296,3.0104259480535984,246.67
7487,9803,280,73400320,0.5567790269851685,2033,-0.007820800878107548,-0.7176998355425894,0.27252355217933655,0.2,0.1513357162475586,0.0003,0.0009509610531495127,0.002405292068488052,0.0087567065,2.986142368912697,240.69
7514,9802,281,73662464,0.6135294437408447,2041,-0.004521572031080723,-0.6876526288688183,0.271414190530777,0.2,0.12744951248168945,0.0003,0.0007585563357679348,0.0014963852427172242,0.009041661,3.1215595434606076,240.17
7541,9801,282,73924608,0.613760232925415,2049,-0.003520327154546976,-0.6595124639570713,0.27025648951530457,0.2,0.1403050422668457,0.0003,0.0007692608191973704,0.0018135554855689406,0.010671183,3.0403583986382,237.7
7568,9801,283,74186752,0.5798614621162415,2057,-0.006281424779444933,-0.6381333596073091,0.26955580711364746,0.2,0.1419692039489746,0.0003,0.0009441169095225632,0.0023496076842093316,0.008985181,3.046791145708412,239.54
7595,9801,284,74448896,0.5661018192768097,2065,-0.005302018485963345,-0.6183734014630318,0.2687000632286072,0.2,0.14280366897583008,0.0003,0.0010231294372715638,0.0021893317889407626,0.010597792,2.9551246908586473,239.67
7622,9801,285,74711040,0.5794622898101807,2073,-0.0004605762951541692,-0.5919087985530496,0.26742634177207947,0.2,0.15345430374145508,0.0003,0.0009909823606903956,0.002616419813421089,0.010622496,2.8977679372439162,238.24
7649,9800,286,74973184,0.6164211332798004,2081,-0.006737842224538326,-0.5533283716067672,0.26603275537490845,0.2,0.14680147171020508,0.0003,0.0008792690796326497,0.002090007168135344,0.008541468,3.0469053986854853,239.42
7676,9800,287,75235328,0.6374852657318115,2089,-0.005698531866073608,-0.5206323591992259,0.26487722992897034,0.2,0.14721965789794922,0.0003,0.0007501395170947944,0.0024033696076912747,0.009154781,2.925985365770757,237.81
7703,9800,288,75497472,0.6203527450561523,2097,-0.002318916842341423,-0.4914223365485668,0.2638520896434784,0.2,0.15013885498046875,0.0003,0.0008226410677707463,0.0019334269322826003,0.011664999,3.1316400376707314,244.9
7729,9801,289,75759616,0.5998249650001526,2098,0.020470131188631058,-0.4874874750773112,0.26384052634239197,0.2,0.28582763671875,0.0003,0.0008424892439506948,0.012371548917144537,0.024500914,3.061777693860931,238.57
7756,9800,290,76021760,0.5929440855979919,2106,-0.0047009228728711605,-0.4714131257496774,0.26294517517089844,0.2,0.15433406829833984,0.0003,0.000935737798045011,0.0021280644459693576,0.009453715,3.0550087143667044,242.89
7783,9800,291,76283904,0.6287344098091125,2114,-0.003419252810999751,-0.44012824073433876,0.26160895824432373,0.2,0.13204431533813477,0.0003,0.0008294754029520846,0.0016116003025672399,0.010821427,3.275185216255486,245.97
7810,9800,292,76546048,0.5753986835479736,2122,-0.00444096839055419,-0.4198386692442,0.26095014810562134,0.2,0.14848041534423828,0.0003,0.0010614894749778614,0.0022385877127817366,0.01173755,3.024905031621456,235.32
7835,9802,293,76808192,0.5224794447422028,2123,0.009944818913936615,-0.4121553599834442,0.26097673177719116,0.2,0.250152587890625,0.0003,0.0013325172864521544,0.008497289129688093,0.018454492,3.004509222730994,236.31
7862,9801,294,77070336,0.6431758105754852,2131,-0.000987046747468412,-0.39133183052763343,0.25986140966415405,0.2,0.14279747009277344,0.0003,0.0008318502591464494,0.0018756364702312567,0.010410963,3.096879763137549,242.38
7890,9800,295,77332480,0.6238936185836792,2139,-0.0009142967755906284,-0.3696143450215459,0.25913891196250916,0.2,0.16474628448486328,0.0003,0.0008623955714028853,0.0027925712674914394,0.011110105,2.9517252293974163,236.45
7916,9801,296,77594624,0.5818411707878113,2140,0.02125653810799122,-0.3651103973388672,0.2591218650341034,0.2,0.2640787760416667,0.0003,0.0010421281137193243,0.013481214720134934,0.025625216,3.125787442047149,241.25
7943,9801,297,77856768,0.4146431088447571,2148,0.00048045930452644825,-0.3758441088721156,0.25970369577407837,0.2,0.1821432113647461,0.0003,0.002041812789684627,0.0033091876530306763,0.013567066,2.970468903230503,233.57
7970,9801,298,78118912,0.4740874171257019,2156,-0.0031926061492413282,-0.38614911306649446,0.25990554690361023,0.2,0.15731525421142578,0.0003,0.0015517231058765901,0.0018655011936061783,0.012123274,3.1294139710627498,245.64
7997,9800,299,78381056,0.5901506841182709,2164,-0.002318011596798897,-0.37958789989352226,0.25923630595207214,0.2,0.13891267776489258,0.0003,0.0010294224757672055,0.0019085950361841242,0.00951335,2.774560447111726,239.02
8024,9800,300,78643200,0.641234815120697,2172,-0.0024758167564868927,-0.3539668517187238,0.25827035307884216,0.2,0.14089250564575195,0.0003,0.0009786072878341656,0.002664693780388916,0.014123028,2.854196094442159,235.55
8051,9800,301,78905344,0.6014074087142944,2176,0.008259610272943974,-0.3419091443220774,0.2578392028808594,0.2,0.15587056477864583,0.0003,0.0011695586513572683,0.0031199662984969716,0.014215247,2.9005544908717273,240.63
8077,9800,302,79167488,0.5284974873065948,2182,0.014673326164484024,-0.3365139961242676,0.25781822204589844,0.2,0.17625142191792584,0.0003,0.001607288658915722,0.003080154673175907,0.015221853,3.0262435571849347,246.38
8104,9800,303,79429632,0.5988731682300568,2190,0.007337899878621101,-0.33003815909226736,0.2575451135635376,0.2,0.17283782958984376,0.0003,0.0015299190088020017,0.0030584702607787525,0.017142389,2.7525995892984794,229.93
8132,9799,304,79691776,0.6025258898735046,2198,8.63826644490473e-05,-0.3189011923968792,0.25697562098503113,0.2,0.13852167129516602,0.0003,0.001278899858789373,0.0024759280977377784,0.011728112,2.896869298070669,225.99
8158,9800,305,79953920,0.56964972615242,2201,0.0035640939604490995,-0.3109426082566727,0.2565300166606903,0.2,0.1527511241824128,0.0003,0.0017376128167217208,0.005370803567212682,0.01998002,2.7053834596276283,224.8
8185,9800,306,80216064,0.46539944410324097,2209,0.007592587731778622,-0.31879636068497935,0.2571503520011902,0.2,0.1714876236454133,0.0003,0.0025590389334191116,0.0024820414011276536,0.018496307,2.68905682772398,234.52
8212,9800,307,80478208,0.4993417263031006,2217,-0.0005124397575855255,-0.32922467961907387,0.25737643241882324,0.2,0.16361713409423828,0.0003,0.0020946741842635674,0.002559349020884838,0.012112059,2.873398838043213,242.4
8238,9800,308,80740352,0.5596483945846558,2218,0.00368107995018363,-0.33227698008219403,0.2574511468410492,0.2,0.16099039713541666,0.0003,0.0016312374759258495,0.0047575682401657104,0.017316837,2.991029886007309,245.12
8265,9800,309,81002496,0.5653894245624542,2226,-0.0038971814792603254,-0.3272585170343518,0.25720515847206116,0.2,0.15704917907714844,0.0003,0.0014140841567495954,0.00224483516831242,0.010394591,2.985937981265597,237.64
8292,9800,310,81264640,0.5639760792255402,2234,-0.004635287448763847,-0.3252221355214715,0.25691673159599304,0.2,0.15872907638549805,0.0003,0.0013158031079001375,0.0018938244188575482,0.010385776,2.890772121027112,238.86
8318,9800,311,81526784,0.5829126834869385,2240,0.014202511869370937,-0.31517543541757687,0.2564644515514374,0.2,0.16020315069901317,0.0003,0.0012102226279430877,0.004847123559662386,0.015176493,2.9158408495783807,236.77
8345,9800,312,81788928,0.6157682240009308,2248,0.0017172989901155233,-0.3044248055666685,0.25622305274009705,0.2,0.14366579055786133,0.0003,0.0011043157041967788,0.0018472968013156787,0.009109241,2.952099512480199,237.9
8373,9799,313,82051072,0.6495177149772644,2256,-0.00020455115009099245,-0.2829122366383672,0.25509482622146606,0.2,0.1381988525390625,0.0003,0.0009658352560109051,0.0018976011970153195,0.008004555,2.9141797418892383,243.22
8400,9798,314,82313216,0.6669766008853912,2264,-0.003252754919230938,-0.24876996222883463,0.2538188397884369,0.2,0.14377880096435547,0.0003,0.0009185577914649912,0.0018146804327443533,0.010195971,2.8104587353393438,235.21
8426,9798,315,82575360,0.5426330864429474,2272,-0.0026219349820166826,-0.24228993523865938,0.25388509035110474,0.2,0.1614832878112793,0.0003,0.0014228360596462153,0.0018298073619007482,0.013417879,2.85409415949136,234.11
8453,9798,316,82837504,0.6598896682262421,2280,-0.001517459750175476,-0.22677869070321321,0.2531256675720215,0.2,0.1409010887145996,0.0003,0.0009024313608279044,0.0016237992172136728,0.009274352,2.9794871631637214,244.24
8481,9798,317,83099648,0.6540859043598175,2288,-0.0025388505309820175,-0.21052077878266573,0.25259578227996826,0.2,0.15244436264038086,0.0003,0.0009468337539146887,0.0018643313806023798,0.010594208,2.9932532224059103,241.66
8507,9798,318,83361792,0.6199468374252319,2296,0.000900560466106981,-0.20409348420798779,0.25242674350738525,0.2,0.17844629287719727,0.0003,0.0011515252322169545,0.0027785682723333593,0.01677909,3.0247392082214355,243.76
8534,9797,319,83623936,0.6690661609172821,2304,0.003270875895395875,-0.17839951906353235,0.2512611150741577,0.2,0.15301513671875,0.0003,0.0008329494280587824,0.0017783940083972993,0.010823183,3.069764190763235,246.58
8561,9798,320,83886080,0.6842859089374542,2312,-3.383723378647119e-05,-0.15338245127350092,0.2504814565181732,0.2,0.14235258102416992,0.0003,0.0007827152203390142,0.001600078881438094,0.0113534015,3.0574894516170024,247.31
8588,9797,321,84148224,0.6378267705440521,2320,0.0004233613144606352,-0.1340053677558899,0.249660462141037,0.2,0.15601205825805664,0.0003,0.0009251896040041174,0.00286913564104907,0.011988799,3.022113191062817,233.62
8615,9797,322,84410368,0.6169282793998718,2328,0.0030816339422017336,-0.13068107888102531,0.24967725574970245,0.2,0.16788864135742188,0.0003,0.0010653182043824927,0.0026621458664521924,0.016366035,3.056056038662791,241.05
8642,9797,323,84672512,0.6821316182613373,2336,-0.0014013972831889987,-0.11059260834008455,0.24880792200565338,0.2,0.1392812728881836,0.0003,0.0007903274613454414,0.0016657921664773312,0.010449142,2.993577388226986,234.26
8669,9797,324,84934656,0.6129222512245178,2344,0.002116316929459572,-0.09844346903264523,0.24849781394004822,0.2,0.17066287994384766,0.0003,0.0011511684615470585,0.002804615612149064,0.008526944,3.036884944699705,241.72
8696,9796,325,85196800,0.673038899898529,2352,-0.00045422458788380027,-0.07804284617304802,0.24757227301597595,0.2,0.1471719741821289,0.0003,0.0009051070933310257,0.0019760467166634044,0.0106233265,2.8448949082754553,229.41
8722,9797,326,85458944,0.6909715235233307,2353,0.01839086227118969,-0.07022432486216228,0.2475598007440567,0.2,0.21598307291666666,0.0003,0.0008523360399218897,0.010685555481662353,0.018403254,3.0102213136292995,241.01
8749,9796,327,85721088,0.6833508312702179,2361,0.002014481695368886,-0.05150763876736164,0.24669301509857178,0.2,0.13852262496948242,0.0003,0.0008259772471319593,0.0029096581110934494,0.009576337,3.015630919295363,237.62
8776,9797,328,85983232,0.6950820982456207,2369,-0.000785270647611469,-0.03415003418922424,0.24610640108585358,0.2,0.1293644905090332,0.0003,0.0008127177807182306,0.0017366188567393692,0.009605133,3.046094062253833,240.29
8802,9798,329,86245376,0.593834638595581,2370,0.0011037273798137903,-0.029922187328338623,0.24615080654621124,0.2,0.15703582763671875,0.0003,0.0010957183549180627,0.002817339489411097,0.0180264,3.103393773166463,242.8
8828,9798,330,86507520,0.6997692584991455,2372,0.005002104211598635,-0.024969006578127544,0.2456679791212082,0.2,0.11367543538411458,0.0003,0.0007960674120113254,0.0024247965338872746,0.018367887,2.9185871520545335,233.44
8855,9798,331,86769664,0.6612346172332764,2380,0.0016679473919793963,0.011011485941708088,0.2444654107093811,0.2,0.14072656631469727,0.0003,0.0009158731668321707,0.0013424331204987539,0.010679779,3.086002942249179,241.68
8881,9798,332,87031808,0.7061257362365723,2384,0.018752476200461388,0.030733991414308548,0.2437293827533722,0.2,0.17475414276123047,0.0003,0.0007672798255953239,0.004179995949016302,0.017477611,3.2418065809085963,242.91
8907,9799,333,87293952,0.6283085346221924,2386,0.005960620939731598,0.04230302333831787,0.24345505237579346,0.2,0.14635009765625,0.0003,0.0010538480104878545,0.0025884340750053523,0.022433838,2.969990001246333,234.08
8933,9800,334,87556096,0.5285246074199677,2387,0.013953173533082008,0.047554731369018555,0.2434164434671402,0.2,0.22881062825520834,0.0003,0.0016472758919311066,0.008036864611009756,0.018330788,2.9983696224167944,236.98
8961,9799,335,87818240,0.6915784776210785,2395,0.004764579236507416,0.06205680966377258,0.24272538721561432,0.2,0.13677692413330078,0.0003,0.0008406031652157253,0.0024011589016481594,0.011319887,3.092152105430141,238.97
8987,9800,336,88080384,0.7247351408004761,2398,0.016414865851402283,0.0757782819659211,0.2420531064271927,0.2,0.13984431776889536,0.0003,0.0007538953647125772,0.0031437707163371837,0.014771968,2.817684974921867,220.8
9013,9800,337,88342528,0.6895393431186676,2406,0.0015614776639267802,0.10382177773863077,0.24130484461784363,0.2,0.14348554611206055,0.0003,0.0008756703477956762,0.002565641271758068,0.0109490035,3.1629120223224163,247.78
9040,9800,338,88604672,0.7330425679683685,2414,0.0008213560795411468,0.12077305931597948,0.24070900678634644,0.2,0.1465911865234375,0.0003,0.0008743171079004242,0.002207245247973333,0.009855447,3.2625015015900134,247.86
9067,9800,339,88866816,0.7264020442962646,2422,0.006833110935986042,0.1430874476209283,0.23988425731658936,0.2,0.1352858543395996,0.0003,0.0007507147370233724,0.002032386380051321,0.008572247,2.9533055716566743,236.47
9094,9800,340,89128960,0.711548388004303,2430,0.0005258252494968474,0.1559860222041607,0.23942449688911438,0.2,0.1435093879699707,0.0003,0.0007925622321636183,0.0031891265798549284,0.009374943,3.154820904135704,245.02
9121,9799,341,89391104,0.7428084313869476,2438,0.0020645111799240112,0.17866584938019514,0.23861391842365265,0.2,0.14235877990722656,0.0003,0.000670286868171388,0.002060405452539271,0.009758577,3.063348536407575,240.64
9148,9799,342,89653248,0.7340047061443329,2446,0.0035058758221566677,0.20780864171683788,0.23761634528636932,0.2,0.13542938232421875,0.0003,0.0007047400486044353,0.001377462617256242,0.008896891,2.97903343051672,233.89
9175,9799,343,89915392,0.7424365282058716,2454,0.002904042834416032,0.23114579264074564,0.23687490820884705,0.2,0.14690780639648438,0.0003,0.00067995601466464,0.0023817550832063716,0.010164805,3.071650366783142,236.45
9201,9800,344,90177536,0.741504430770874,2455,0.026354176923632622,0.23557774225870767,0.2368771731853485,0.2,0.24192301432291666,0.0003,0.0007383502476538221,0.012026534881442785,0.020759264,3.2689916026219725,243.61
9228,9800,345,90439680,0.7492510974407196,2463,0.005008071660995483,0.24189151730388403,0.23656141757965088,0.2,0.14837074279785156,0.0003,0.0006869828325761773,0.002480969546468259,0.0093625,3.0707281094789507,240.43
9255,9800,346,90701824,0.7135849595069885,2471,0.0004268550546839833,0.25190624687820673,0.2361508160829544,0.2,0.1596207618713379,0.0003,0.000819046881133545,0.002891418595027062,0.010767832,3.106381145641208,240.35
9281,9800,347,90963968,0.7425154149532318,2479,0.008407550863921642,0.27053553983569145,0.23556473851203918,0.2,0.14368295669555664,0.0003,0.0006935200608495506,0.002311813137566787,0.010467781,3.0432592549175026,241.63
9308,9800,348,91226112,0.7499758899211884,2487,0.0024457680992782116,0.2895378367975354,0.23483695089817047,0.2,0.1326918601989746,0.0003,0.0006714255555380078,0.0017766930268408032,0.009003234,3.138441252708435,250.0
9335,9799,349,91488256,0.7658940851688385,2495,0.006173885893076658,0.3209558166563511,0.23367144167423248,0.2,0.1368546485900879,0.0003,0.0006158578271424631,0.0009790238786990813,0.00958322,3.087077607959509,240.48
9362,9799,350,91750400,0.7604364156723022,2503,0.004890275653451681,0.3461973061785102,0.23282167315483093,0.2,0.14086437225341797,0.0003,0.0006519272933473985,0.00196350524402078,0.009470511,2.8739401418156922,235.15
9389,9799,351,92012544,0.7615377455949783,2511,0.00458766333758831,0.36799547262489796,0.23216307163238525,0.2,0.15091323852539062,0.0003,0.0006599290750273212,0.0019912226543965517,0.010616574,3.0111490432173014,238.65
9415,9800,352,92274688,0.7578968703746796,2517,0.026417288929224014,0.38303522959999414,0.23161581158638,0.2,0.15424645465353262,0.0003,0.0006690899393541496,0.0029744683162552183,0.017284755,2.8305833136616276,229.76
9441,9801,353,92536832,0.7406753599643707,2518,0.015816152095794678,0.39011887403634876,0.23156793415546417,0.2,0.1551795372596154,0.0003,0.0007871131797750982,0.005759694425460811,0.013361989,2.9315007379464806,231.02
9467,9801,354,92798976,0.6809362471103668,2526,0.0089164013043046,0.3894539698958397,0.23161694407463074,0.2,0.15392017364501953,0.0003,0.0008927389562813914,0.004128294444853964,0.011918894,3.187162046432495,244.6
9494,9801,355,93061120,0.7479369044303894,2534,0.0037592400331050158,0.4030364933423698,0.23095062375068665,0.2,0.13741159439086914,0.0003,0.0006847663998996723,0.0016552089966808126,0.009653109,2.869823703225702,235.95
9520,9802,356,93323264,0.7249701023101807,2542,0.012901686131954193,0.4148315563797951,0.23072130978107452,0.2,0.1482090950012207,0.0003,0.0008283540037155035,0.001966987903415429,0.010934244,3.1347844517230987,240.98
9546,9802,357,93585408,0.7257304787635803,2548,0.018842317163944244,0.42090079915232775,0.23054352402687073,0.2,0.15425370379192074,0.0003,0.0007255021312342184,0.0029520860861805154,0.0305724,3.1871631374955176,245.38
9573,9802,358,93847552,0.7137898206710815,2556,0.008449600078165531,0.43456284515559673,0.229955792427063,0.2,0.13843679428100586,0.0003,0.0007156826850405196,0.0013789448644274671,0.010907103,3.1119854010641577,240.25
9600,9802,359,94109696,0.7119061350822449,2564,0.00428848247975111,0.44902613293379545,0.22961187362670898,0.2,0.1447582244873047,0.0003,0.0007238429770950461,0.002387651673871005,0.009705732,3.223042129799724,242.61
9626,9803,360,94371840,0.7211548089981079,2572,0.00551001587882638,0.47051149932667613,0.22875526547431946,0.2,0.13802194595336914,0.0003,0.000721859482837317,0.0017775951409930713,0.010128744,3.1562154727242886,236.43
9652,9803,361,94633984,0.6817342638969421,2580,0.014449777081608772,0.4901987537741661,0.22827844321727753,0.2,0.15703058242797852,0.0003,0.0008198848672691383,0.002430249286135222,0.014992394,3.2429152554273606,246.74
9677,9805,362,94896128,0.7157151401042938,2581,0.024760276079177856,0.49136467774709064,0.22828619182109833,0.2,0.24497477213541666,0.0003,0.0007709321798756719,0.010526732832659036,0.02216146,3.246707572340965,247.61
9704,9805,363,95158272,0.7306731939315796,2589,0.011108903214335442,0.49451860319823027,0.22822564840316772,0.2,0.16682910919189453,0.0003,0.0008303011759380752,0.0027074989470747823,0.012748283,3.1855227939784525,245.77
9730,9806,364,95420416,0.74384805560112,2597,0.0060948762111365795,0.5089388121850789,0.22754855453968048,0.2,0.14134883880615234,0.0003,0.001006374899588991,0.0020364344195513695,0.009107805,2.9789156471565366,235.52
9756,9807,365,95682560,0.7359775006771088,2605,0.004166387487202883,0.531680696643889,0.22686226665973663,0.2,0.1459808349609375,0.0003,0.0007886842595326016,0.001825261024350766,0.010964418,3.047798432074487,238.49
9781,9808,366,95944704,0.7191818654537201,2607,0.023469427600502968,0.535964927890084,0.2267819195985794,0.2,0.18376020951704544,0.0003,0.0008325947512110525,0.0063054126539182935,0.0204483,2.879226666800678,229.06
9808,9808,367,96206848,0.7329117059707642,2615,0.009060571901500225,0.542143952101469,0.22663921117782593,0.2,0.14143085479736328,0.0003,0.0008194768261091667,0.0017485484095232096,0.010127724,3.0290147294569763,234.83
9834,9809,368,96468992,0.7039882242679596,2623,0.008587809279561043,0.5506853284314275,0.22617381811141968,0.2,0.1596846580505371,0.0003,0.0009551239913889731,0.003110295000624319,0.011361359,2.9290361586539073,233.75
9859,9811,369,96731136,0.6782827973365784,2624,0.014384410344064236,0.5572285950183868,0.22614054381847382,0.2,0.17690277099609375,0.0003,0.0010150429225177504,0.006578458967851475,0.015186876,3.025452181249857,242.36
9884,9812,370,96993280,0.73225337266922,2632,0.005457186605781317,0.5681202192790806,0.2257576584815979,0.2,0.15007257461547852,0.0003,0.0008058306420934969,0.0027767194242187543,0.0118428245,3.0959294867515563,242.43
9910,9813,371,97255424,0.7252926826477051,2635,0.01919664442539215,0.5815473004829051,0.22513467073440552,0.2,0.15108614189680233,0.0003,0.0007631879402757731,0.00266418564620666,0.016289068,2.9246666570194066,238.19
9936,9814,372,97517568,0.7277003526687622,2637,0.01930014044046402,0.5922335101210553,0.22492802143096924,0.2,0.13911504330842392,0.0003,0.0007238468362787819,0.006980185052784888,0.01799974,3.0240973318368196,242.6
9962,9814,373,97779712,0.7469496726989746,2645,0.006169581785798073,0.6072688228450716,0.2243994027376175,0.2,0.1585087776184082,0.0003,0.0007196510455287353,0.002571195651398739,0.010421398,3.1973794916644693,245.56
9988,9815,374,98041856,0.7445987462997437,2653,0.007612281478941441,0.6226503616198897,0.22400632500648499,0.2,0.14494991302490234,0.0003,0.0006772987021577137,0.0019492335904942593,0.0102899475,3.2227757632359864,242.8
10015,9815,375,98304000,0.7080223262310028,2661,0.025205587968230247,0.6299581184387207,0.22360298037528992,0.2,0.16478515625,0.0003,0.0007903570770286024,0.002727014845702797,0.013941366,3.3568833132088183,244.3
10040,9816,376,98566144,0.7375530302524567,2669,0.011443890631198883,0.6512336516752839,0.22304600477218628,0.2,0.1491541862487793,0.0003,0.0006562328376276128,0.0019987194291388732,0.011700651,3.1745778733119367,244.21
10067,9816,377,98828288,0.7251938581466675,2677,0.005345459096133709,0.6692349882796407,0.2222166508436203,0.2,0.1515336036682129,0.0003,0.0006787364418414654,0.0022707549601364008,0.012664355,3.20629274725914,245.93
10093,9817,378,99090432,0.7034454345703125,2685,0.007401701994240284,0.6837358521297574,0.2219366431236267,0.2,0.1423659324645996,0.0003,0.0007482594978682755,0.002202374270382279,0.01101448,3.2246062794327734,248.03
10119,9817,379,99352576,0.7178970575332642,2693,0.008743544109165668,0.6932067284360528,0.22160704433918,0.2,0.1421656608581543,0.0003,0.0007002761562944215,0.0018128372280443728,0.009802869,3.2148843425512315,244.4
