time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/std,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/entropy_loss
5552,256,12086,67108864,0.9901865124702454,0.2,0.0003,0.00015751178261780296,1.1767620854079723,2004,89.47,22.177764193117618,0.0077174683,0.09315633773803711,0.018071338534355164,0.9181800335645676,-9.768240861594677
5577,257,12078,67371008,0.9884845614433289,0.2,0.0003,1.1675305358949117e-05,1.0993742365390062,2012,80.88,17.647531006336212,0.008525278,0.09727048873901367,0.01008925586938858,0.922991044819355,-9.751716397702694
5602,258,12072,67633152,0.9882248044013977,0.2,0.0003,-7.327483217522968e-05,1.1193581288680434,2020,105.32,27.142786433845757,0.0073867477,0.0993204116821289,0.010928496718406677,0.9243389517068863,-9.746499702334404
5627,259,12064,67895296,0.9867781400680542,0.2,0.0003,-0.00012538234523162828,1.1052505830302835,2028,105.71,27.56839255899191,0.008101925,0.09888839721679688,0.010032601654529572,0.9244937375187874,-9.734502404928207
5652,260,12058,68157440,0.9857408404350281,0.2,0.0003,-0.0003653035737443133,1.1574319591745734,2036,90.44,19.541243794858456,0.007846305,0.10320854187011719,0.015603102743625641,0.9209963455796242,-9.726857848465443
5677,261,12051,68419584,0.9834202527999878,0.2,0.0003,-3.664620317067602e-05,1.1111141992732882,2044,98.03,23.549496146142484,0.007418651,0.1046438217163086,0.01603797823190689,0.9242051169276237,-9.713505893945694
5702,262,12044,68681728,0.981778621673584,0.2,0.0003,0.0002754435427050339,1.1075449883937836,2052,110.58,24.486042173802854,0.008269748,0.09952020645141602,0.009146839380264282,0.9251172244548798,-9.69767490774393
5727,263,12037,68943872,0.9784298539161682,0.2,0.0003,-4.523135157796787e-05,1.0698324348777533,2060,105.87,29.82676726669073,0.006816495,0.09953165054321289,0.004739619791507721,0.9322493970394135,-9.677357502281666
5753,264,12028,69206016,0.9760316014289856,0.2,0.0003,0.0004897020648968464,1.1887373765930533,2068,101.0,23.113797450363634,0.0082998015,0.10120725631713867,0.022255636751651764,0.9253084361553192,-9.65691189467907
5779,265,12019,69468160,0.9725735783576965,0.2,0.0003,-2.5653855118434876e-05,1.139065457507968,2076,94.42,20.090037964880466,0.007665735,0.09464502334594727,0.014890044927597046,0.9294425547122955,-9.631938897073269
5805,266,12010,69730304,0.9728924036026001,0.2,0.0003,0.0009670628160165506,1.1884333537891507,2084,100.1,27.720482061356307,0.008327287,0.10241174697875977,0.035457953810691833,0.9286569654941559,-9.621515236794949
5831,267,12002,69992448,0.9723570346832275,0.2,0.0003,0.0012863178221184921,1.229165590327719,2086,83.14,19.35155839242041,0.02363253,0.07969864555027174,0.027995891869068146,0.9311771541833878,-9.618671956269637
5857,268,11994,70254592,0.9726282954216003,0.2,0.0003,0.00010060968179459451,1.1800830261781812,2094,106.54,29.46704171061516,0.008255274,0.10106849670410156,0.020339131355285645,0.9312522038817406,-9.614038534462452
5883,269,11986,70516736,0.9714282751083374,0.2,0.0003,0.0008168751537596108,1.1790297292172909,2102,103.02,27.259265648275615,0.0110142045,0.11542892456054688,0.02280346304178238,0.9280703440308571,-9.608058348298073
5909,270,11977,70778880,0.9701862931251526,0.2,0.0003,0.0002548208963162324,1.1552822357043624,2110,103.59,28.235117534548046,0.0073243715,0.0977177619934082,0.017603375017642975,0.9286481291055679,-9.599422678351402
5934,271,11970,71041024,0.9696742296218872,0.2,0.0003,0.0014784933972315718,1.1929004192352295,2111,107.77,30.16193903207779,0.017073644,0.0931865985576923,0.025617197155952454,0.9289608746767044,-9.59301706460806
5960,272,11963,71303168,0.9695944786071777,0.2,0.0003,0.0038531515414693524,1.1727098056248255,2112,98.19,26.624418718218802,0.01902269,0.11526053292410714,0.03478832542896271,0.9313830807805061,-9.590499605451312
5985,273,11955,71565312,0.9691774845123291,0.2,0.0003,0.003961609478574246,1.1683617949485778,2113,121.12,35.62786244273186,0.012028118,0.136358642578125,0.02544829249382019,0.9322632849216461,-9.588223648071288
6011,274,11947,71827456,0.9679635167121887,0.2,0.0003,-0.0003582161853046273,1.2236063787713647,2121,102.26,25.593128333091737,0.009303772,0.108673095703125,0.02489558607339859,0.9224289283156395,-9.577646352350712
6037,275,11939,72089600,0.9662243127822876,0.2,0.0003,-0.001285415567281234,1.3186871176585555,2129,90.32,22.88858170568943,0.0076545086,0.10182714462280273,0.032065488398075104,0.9174338802695274,-9.566028319299221
6064,276,11931,72351744,0.9652267694473267,0.2,0.0003,-0.001204181172852259,1.2446159208193421,2137,88.43,21.273210090994834,0.0076021496,0.10617589950561523,0.025687292218208313,0.9230691194534302,-9.556173153221607
6090,277,11922,72613888,0.9629355669021606,0.2,0.0003,0.0001868986505542125,1.1217474956065416,2145,109.87,28.355002666264774,0.0089849755,0.11181116104125977,0.01709572970867157,0.9332709982991219,-9.543520785868168
6117,278,11913,72876032,0.9620150327682495,0.2,0.0003,-0.00025695344356790883,1.1192465964704752,2153,108.3,27.316423667669298,0.007163539,0.08951568603515625,0.009404398500919342,0.9353949949145317,-9.532899223268032
6143,279,11905,73138176,0.9599221348762512,0.2,0.0003,-0.0008829752978272154,1.136404669843614,2161,123.67,41.42955997049808,0.007567384,0.09636640548706055,0.014715686440467834,0.935711644589901,-9.516803242266178
6169,280,11896,73400320,0.95786452293396,0.2,0.0003,-4.617648392013507e-05,1.099253337830305,2169,110.5,32.74528633594513,0.008099789,0.11109113693237305,0.009190686047077179,0.9352245554327965,-9.503024809062481
6196,281,11888,73662464,0.9569317102432251,0.2,0.0003,0.00022060981154936599,1.1557883098721504,2177,117.91,38.22505011737346,0.0074128057,0.11023283004760742,0.01347382366657257,0.931367538869381,-9.489025376737118
6222,282,11879,73924608,0.9553869962692261,0.2,0.0003,0.0007150518449634546,1.137110729701817,2185,118.98,37.0018845121935,0.010195393,0.11858987808227539,0.024375036358833313,0.9347095414996147,-9.480588786303997
6250,283,11869,74186752,0.9525051712989807,0.2,0.0003,-6.566791398654459e-05,1.1560456696897745,2193,107.34,34.38629433900118,0.011692623,0.11057567596435547,0.01952454447746277,0.9357875362038612,-9.458721287548542
6278,284,11858,74448896,0.9504700899124146,0.2,0.0003,0.00037724595131294336,1.1652357885614038,2201,105.31,34.774902822375296,0.00980543,0.10217475891113281,0.013815321028232574,0.9372420758008957,-9.439961850643158
6306,285,11846,74711040,0.9494236707687378,0.2,0.0003,2.2233421532291686e-05,1.113250708207488,2209,119.71,40.49488760173321,0.007764806,0.1107020378112793,0.013380981981754303,0.941747073084116,-9.428879849612713
6334,286,11835,74973184,0.9487583041191101,0.2,0.0003,0.00023314163354370976,1.1128502367064357,2217,121.53,36.26906357839704,0.009434664,0.1136317253112793,0.01552601158618927,0.9417914897203445,-9.420360587537289
6363,287,11823,75235328,0.9464808702468872,0.2,0.0003,0.0002778214825411851,1.153364010155201,2225,107.19,37.50681165367365,0.008152444,0.11553287506103516,0.017012737691402435,0.9415130130946636,-9.40445276349783
6391,288,11811,75497472,0.9451085329055786,0.2,0.0003,0.0006169409557514882,1.2314954735338688,2233,122.72,40.55844579786062,0.009852648,0.11755132675170898,0.030667230486869812,0.9386278986930847,-9.390046462416649
6421,289,11798,75759616,0.9433746933937073,0.2,0.0003,-0.00010358759163864306,1.182210659608245,2241,126.02,41.00600825607776,0.0071876524,0.09025382995605469,0.029126182198524475,0.941780112683773,-9.378824561834335
6450,290,11785,76021760,0.9428104162216187,0.2,0.0003,-0.00024386265977227595,1.1980851590633392,2249,113.61,33.869041834771636,0.0069936076,0.09858083724975586,0.019593387842178345,0.9448068700730801,-9.36783280223608
6479,291,11772,76283904,0.9418398141860962,0.2,0.0003,0.0003604365219871397,1.1678096111863852,2257,113.12,38.304503114819525,0.0086263195,0.1078023910522461,0.022147104144096375,0.9477161094546318,-9.363613069057465
6508,292,11760,76546048,0.9413205981254578,0.2,0.0003,4.9862967898661736e-05,1.1766467727720737,2265,114.83,37.41465232789516,0.009864881,0.10452842712402344,0.025675982236862183,0.9483502134680748,-9.353451073169708
6536,293,11749,76808192,0.9404547810554504,0.2,0.0003,0.0005037363075643952,1.294436288997531,2273,106.24,35.0050475153327,0.008209704,0.11496686935424805,0.03290184587240219,0.9430198818445206,-9.3510040640831
6565,294,11738,77070336,0.9394500255584717,0.2,0.0003,0.0011238859292461711,1.154859715141356,2281,104.56,37.188707532584665,0.007758606,0.120147705078125,0.017626330256462097,0.949823722243309,-9.339251913130283
6593,295,11728,77332480,0.9394605159759521,0.2,0.0003,0.0105454350511233,1.2520203590393066,2282,105.38,37.50097304999829,0.015231592,0.157958984375,0.06047636270523071,0.9490345865488052,-9.337178230285645
6621,296,11718,77594624,0.937920868396759,0.2,0.0003,-0.00041426003735978156,1.3513174606487155,2290,94.92,33.10939639609307,0.0084618665,0.10804176330566406,0.04252371937036514,0.9417527616024017,-9.330535627901554
6649,297,11708,77856768,0.9350044131278992,0.2,0.0003,0.00034824750900952495,1.4248026814311743,2298,113.97,37.32465249218047,0.007937474,0.11513853073120117,0.05121873319149017,0.934739388525486,-9.307503193616867
6678,298,11696,78118912,0.9348645210266113,0.2,0.0003,9.533284037388512e-05,1.335935104638338,2306,124.06,42.82063145279884,0.012099187,0.11427545547485352,0.03998427093029022,0.9377253130078316,-9.29875086247921
6707,299,11684,78381056,0.9354177117347717,0.2,0.0003,6.300330551312072e-05,1.1943164924159646,2314,136.19,49.3694694878906,0.0073952796,0.10323619842529297,0.028538338840007782,0.9447797276079655,-9.299385577440262
6736,300,11674,78643200,0.934339165687561,0.2,0.0003,0.0010311611190016539,1.2164318134199898,2318,120.17,46.102880433797836,0.02157658,0.09836794295400944,0.030230291187763214,0.9469900988042355,-9.295002145587274
6765,301,11663,78905344,0.9338971376419067,0.2,0.0003,0.0009667838703535381,1.3285935865715146,2326,135.72,52.33234518945217,0.008423569,0.11322021484375,0.036169275641441345,0.9392259083688259,-9.28698430210352
6794,302,11652,79167488,0.9347746968269348,0.2,0.0003,0.00030538110149791464,1.2411666363477707,2334,132.64,47.46053087323904,0.009163238,0.10927724838256836,0.02823837846517563,0.9426670409739017,-9.286590963602066
6824,303,11639,79429632,0.9335659742355347,0.2,0.0003,0.0010527158683544258,1.3344055693596601,2342,134.07,56.549726634025575,0.007969652,0.1099400520324707,0.035965144634246826,0.9436367377638817,-9.282608389854431
6853,304,11627,79691776,0.9327227473258972,0.2,0.0003,0.001381823716656072,1.327357771806419,2350,134.47,45.88818024158478,0.009033404,0.11973047256469727,0.03650738298892975,0.9416015781462193,-9.276123814284801
6883,305,11614,79953920,0.9350643754005432,0.2,0.0003,0.0008219853057198634,1.3882978660985827,2358,121.92,47.80514474987984,0.0097915465,0.10103845596313477,0.048996515572071075,0.9386073797941208,-9.282821916043758
6913,306,11603,80216064,0.9343973398208618,0.2,0.0003,0.000287094796931342,1.344146739691496,2366,140.99,54.49354081451893,0.0084248865,0.09961843490600586,0.048210859298706055,0.9422264955937862,-9.28729685395956
6943,307,11590,80478208,0.9336054921150208,0.2,0.0003,-0.00010936054241028614,1.2993844747543335,2374,125.99,49.02248387694359,0.007798301,0.09649419784545898,0.03382979333400726,0.9446533285081387,-9.280676037073135
6973,308,11578,80740352,0.933678388595581,0.2,0.0003,2.8100652343709953e-05,1.3289945730939507,2382,136.93,53.432123793661596,0.008217874,0.10455322265625,0.03977847099304199,0.9440064430236816,-9.278832644224167
7003,309,11565,81002496,0.933010458946228,0.2,0.0003,0.000766271297379717,1.3643583208322525,2390,146.39,60.72335494408384,0.0070862626,0.11723995208740234,0.03647366911172867,0.9423401392996311,-9.272376134991646
7034,310,11552,81264640,0.9335496425628662,0.2,0.0003,0.00010219254863841343,1.3987240428104997,2398,133.05,53.67543276309967,0.008452068,0.10225963592529297,0.04142329841852188,0.939162727445364,-9.273036524653435
7065,311,11539,81526784,0.9346877336502075,0.2,0.0003,0.0009780671193766466,1.3678110213950276,2406,151.41,64.37155866041779,0.009835695,0.1124105453491211,0.036798641085624695,0.9402806311845779,-9.27830071747303
7096,312,11525,81788928,0.937031626701355,0.2,0.0003,0.000912306431473553,1.4344053864479065,2414,143.48,54.95802883446217,0.0070421407,0.10318183898925781,0.05079435557126999,0.939958967268467,-9.290563486516476
7127,313,11512,82051072,0.9388673305511475,0.2,0.0003,0.0011223592086935241,1.4292780635878444,2422,152.89,65.65030998051166,0.008151967,0.11175727844238281,0.042019836604595184,0.9387890808284283,-9.302209347486496
7158,314,11499,82313216,0.9382315874099731,0.2,0.0003,0.00168522870490051,1.5188096407800913,2430,131.96,53.62295594334602,0.008236264,0.12580585479736328,0.05903740972280502,0.9345771446824074,-9.303021237254143
7189,315,11486,82575360,0.9381388425827026,0.2,0.0003,0.0009681885808277002,1.4412710815668106,2438,142.35,67.1955663344264,0.010825973,0.1078791618347168,0.056511834263801575,0.937236912548542,-9.299353793263435
7219,316,11473,82837504,0.9392730593681335,0.2,0.0003,0.0014156964114135917,1.5486053805798292,2446,152.36,63.49541504710913,0.009226456,0.10878849029541016,0.05762438476085663,0.9334334954619408,-9.305776260793209
7250,317,11461,83099648,0.9407927989959717,0.2,0.0003,0.001717173618999368,1.6192891644313931,2454,149.66,60.040761911273,0.009234098,0.11466646194458008,0.06187715381383896,0.9319366738200188,-9.313115432858467
7281,318,11448,83361792,0.9423194527626038,0.2,0.0003,0.0009851891418293235,1.5842432454228401,2462,126.44,53.22535800859332,0.008260778,0.10491323471069336,0.06565500795841217,0.9350864291191101,-9.322197914123535
7312,319,11435,83623936,0.9424009323120117,0.2,0.0003,0.0017577406506461557,1.5229806751012802,2470,139.1,61.68742064803839,0.009980247,0.120941162109375,0.053822800517082214,0.9343714714050293,-9.322529204189777
7343,320,11423,83886080,0.9416879415512085,0.2,0.0003,0.000993076799204573,1.5571222845464945,2478,127.75,55.9705201870203,0.007886023,0.10932493209838867,0.06216596066951752,0.9335031732916832,-9.31782640516758
7374,321,11410,84148224,0.9426761269569397,0.2,0.0003,0.0011704279636433057,1.5603114245459437,2486,130.51,53.79899226427078,0.008161858,0.10784292221069336,0.06520414352416992,0.9360470995306969,-9.321743629872799
7406,322,11397,84410368,0.9424591660499573,0.2,0.0003,0.0008671821410644043,1.6265301322564483,2494,121.33,48.029286006093024,0.009526121,0.11252641677856445,0.06881449371576309,0.9345278143882751,-9.321049846708775
7437,323,11384,84672512,0.9427403211593628,0.2,0.0003,0.002423985878976964,1.6553192203864455,2502,135.86,58.33228266745806,0.00963608,0.12476682662963867,0.07683950662612915,0.9313052296638489,-9.32019603997469
7469,324,11370,84934656,0.9415863752365112,0.2,0.0003,0.0007413668204208079,1.5815705563873053,2510,145.34,65.102972112298,0.008746309,0.09255790710449219,0.06912628561258316,0.9351207688450813,-9.31547299027443
7502,325,11355,85196800,0.942230761051178,0.2,0.0003,0.001386061903758673,1.498980206437409,2518,158.37,69.95413375020027,0.009411875,0.11624765396118164,0.06021758168935776,0.9384004473686218,-9.311477616429329
7534,326,11342,85458944,0.9430540204048157,0.2,0.0003,0.0020155315742158564,1.5717596989125013,2526,133.89,60.28493172883987,0.0092343,0.12130260467529297,0.06458138674497604,0.934634380042553,-9.31923208385706
7566,327,11328,85721088,0.9447430372238159,0.2,0.0003,0.00123761190843652,1.6361166518181562,2534,140.77,60.274280930161474,0.0074881334,0.11221790313720703,0.07323208451271057,0.9356608018279076,-9.329769484698772
7598,328,11315,85983232,0.9464772343635559,0.2,0.0003,0.002581175487193832,1.5653601540252566,2542,149.45,64.13842583417892,0.008849692,0.1327967643737793,0.05953633785247803,0.9384170845150948,-9.342313945293427
7629,329,11304,86245376,0.9466909170150757,0.2,0.0003,0.0016883457465155516,1.6582756591960788,2550,137.8,60.67728079289198,0.012656501,0.11431312561035156,0.06844105571508408,0.9332288354635239,-9.344975985586643
7660,330,11292,86507520,0.948388397693634,0.2,0.0003,0.0021193493957980536,1.746332868002355,2558,141.31,64.90897262357176,0.0089479685,0.12695837020874023,0.06586867570877075,0.9286315739154816,-9.35166209936142
7691,331,11281,86769664,0.9485028982162476,0.2,0.0003,0.001060506321664434,1.6111253062263131,2566,132.49,60.21979388743639,0.0076719495,0.10331869125366211,0.06364399194717407,0.9304029643535614,-9.356634981930256
7722,332,11270,87031808,0.9510457515716553,0.2,0.0003,0.001763552174452343,1.7306758603081107,2574,142.67,70.99286906272172,0.010446914,0.12050056457519531,0.08005385845899582,0.9249995052814484,-9.364126339554787
7753,333,11259,87293952,0.9511617422103882,0.2,0.0003,0.0011135987060697516,1.8095687059685588,2582,119.15,52.001635262072085,0.010259836,0.10512828826904297,0.09764746576547623,0.9230717718601227,-9.37072029709816
7784,334,11247,87556096,0.9524714946746826,0.2,0.0003,0.0015685549706176971,1.781485908664763,2590,117.61,51.531728988364335,0.008658361,0.11044645309448242,0.08546512573957443,0.9225233420729637,-9.379467502236366
7816,335,11235,87818240,0.9526860117912292,0.2,0.0003,0.0008350228108611191,1.7532308474183083,2598,144.05,69.8320775230974,0.0073871035,0.09975242614746094,0.07540646940469742,0.9242052659392357,-9.377840556204319
7849,336,11220,88080384,0.954170823097229,0.2,0.0003,0.0007539963266935956,1.7952000703662634,2606,142.68,65.21135769546032,0.008528061,0.10709238052368164,0.07539521902799606,0.9244825541973114,-9.379452504217625
7882,337,11208,88342528,0.9525812864303589,0.2,0.0003,0.0007398583416033944,1.894854435697198,2614,114.27,48.3249141305685,0.008052215,0.09782266616821289,0.09880895167589188,0.9202566593885422,-9.377273865044117
7914,338,11195,88604672,0.953845739364624,0.2,0.0003,0.001845648875587358,1.9232573444023728,2622,133.93,66.09532215803861,0.008506078,0.12108373641967773,0.0974157452583313,0.9173110648989677,-9.378460444509983
7946,339,11182,88866816,0.9530937075614929,0.2,0.0003,0.002369922638701444,1.8198238524523649,2626,137.61,66.45074705541134,0.016384492,0.11599675958806818,0.08102627098560333,0.9205348566174507,-9.376092061129484
7979,340,11169,89128960,0.9541147947311401,0.2,0.0003,0.001757450578679709,1.7565393839031458,2634,136.52,67.31555510640145,0.009940989,0.11960649490356445,0.08824045956134796,0.923198975622654,-9.376954711973667
8012,341,11156,89391104,0.9547101259231567,0.2,0.0003,0.0007997412944860116,1.7809285214170814,2642,135.83,63.10011243700981,0.008989112,0.10812664031982422,0.0898820236325264,0.922993503510952,-9.382143497467041
8045,342,11143,89653248,0.9584771990776062,0.2,0.0003,0.002550536638864287,1.8331336826086044,2650,151.53,73.04028164327144,0.008226326,0.114044189453125,0.10080176591873169,0.9239616990089417,-9.39756079018116
8077,343,11131,89915392,0.9594722390174866,0.2,0.0003,0.0007350121054514602,1.748024769127369,2658,154.01,71.92939723491669,0.008896591,0.10170364379882812,0.07732273638248444,0.9274461343884468,-9.410551808774471
8109,344,11119,90177536,0.9584692716598511,0.2,0.0003,0.0015057941322993429,1.742121928371489,2666,137.06,63.14548890411854,0.008995291,0.13529253005981445,0.07275347411632538,0.9274807274341583,-9.407737158238888
8141,345,11107,90439680,0.9580206871032715,0.2,0.0003,0.0006297254167293431,1.7118189632892609,2674,145.34,63.74271487951279,0.009012692,0.10477876663208008,0.07339006662368774,0.9305939748883247,-9.399257108569145
8174,346,11096,90701824,0.958060622215271,0.2,0.0003,0.002171458871998766,1.7752484800294042,2682,148.18,71.31837731003762,0.009199956,0.116607666015625,0.08710569888353348,0.9290278628468513,-9.398436099290848
8206,347,11084,90963968,0.9589241743087769,0.2,0.0003,0.0013255449648568174,1.762357666157186,2690,146.92,65.34548653662205,0.00748949,0.11097908020019531,0.08992169052362442,0.9271738976240158,-9.402408324182034
8238,348,11072,91226112,0.9614930748939514,0.2,0.0003,0.0006339633732750372,1.7980904541909695,2698,156.83,74.72110217928886,0.007148208,0.09308719635009766,0.07872304320335388,0.9254589155316353,-9.412613913416862
8270,349,11061,91488256,0.9619766473770142,0.2,0.0003,0.0014876654654472077,1.7570258053019643,2706,127.02,54.06090341985226,0.011578051,0.11627054214477539,0.09377284348011017,0.9291840195655823,-9.421283394098282
8303,350,11050,91750400,0.9626395106315613,0.2,0.0003,0.0009655703274802363,1.759265622124076,2714,143.26,66.72371390581131,0.007951537,0.11299943923950195,0.07591644674539566,0.9295670762658119,-9.424764789640903
8334,351,11039,92012544,0.9614077210426331,0.2,0.0003,0.001526305923651251,1.678191476261493,2721,130.86,53.15994723975658,0.030137341,0.10603820171552836,0.08409696072340012,0.9320057481527328,-9.419288920373031
8366,352,11028,92274688,0.9627723693847656,0.2,0.0003,0.002208978314229171,1.7250938527286053,2729,158.45,69.36883962512016,0.009083962,0.11498212814331055,0.07902847975492477,0.9316829293966293,-9.420757338404655
8398,353,11018,92536832,0.9622687101364136,0.2,0.0003,0.0006641367263000575,1.6779498951509595,2737,127.9,58.066240714788435,0.008991443,0.10085296630859375,0.07301108539104462,0.9335556700825691,-9.421525411307812
8430,354,11007,92798976,0.9631844758987427,0.2,0.0003,0.0011727490077646507,1.7509795371443033,2745,143.4,69.04425126850604,0.008182212,0.10041379928588867,0.07624343782663345,0.9312720820307732,-9.422753676772118
8462,355,10997,93061120,0.9627646207809448,0.2,0.0003,0.0008145361389324535,1.7448654612526298,2753,140.97,62.746523991376165,0.007221273,0.09461164474487305,0.07416543364524841,0.9312938079237938,-9.420122362673283
8493,356,10987,93323264,0.96292644739151,0.2,0.0003,0.005359596718335524,1.873818325996399,2754,146.78,74.46331226587296,0.013301089,0.1591796875,0.12112770974636078,0.9232015758752823,-9.421938514709472
8525,357,10976,93585408,0.9636410474777222,0.2,0.0003,0.002415995692302074,1.769988512992859,2757,130.79,63.074366711080074,0.022025883,0.11520472935267857,0.0775350034236908,0.925997368991375,-9.425381469726563
8558,358,10965,93847552,0.9657874703407288,0.2,0.0003,0.0010884033699767315,1.8657621620222926,2765,146.55,69.74258423566818,0.007138417,0.08766031265258789,0.08319129049777985,0.9206990748643875,-9.435837022960186
8590,359,10954,94109696,0.9669148325920105,0.2,0.0003,0.0022186708697518043,1.8238336751237512,2773,141.41,69.39102890133857,0.008616287,0.11660575866699219,0.08579912781715393,0.9192439615726471,-9.4473282918334
8622,360,10944,94371840,0.9677618741989136,0.2,0.0003,0.001407784450748295,1.8553034216165543,2781,158.68,83.57486418128013,0.008154325,0.11240863800048828,0.08720618486404419,0.9157840088009834,-9.452481247484684
8654,361,10934,94633984,0.9675976037979126,0.2,0.0003,0.0009806905072764494,1.8610486779361963,2789,157.46,80.25774477601051,0.008247338,0.10472345352172852,0.08687495440244675,0.9144796654582024,-9.455899432301521
8686,362,10925,94896128,0.9686064720153809,0.2,0.0003,0.0017424039342586184,1.845332465134561,2797,119.96,53.24970344662666,0.008927173,0.11198949813842773,0.08850075304508209,0.9138050228357315,-9.456027008593082
8717,363,10915,95158272,0.9705419540405273,0.2,0.0003,0.001561556588512758,1.795476695522666,2805,129.28,58.64687365949154,0.007293401,0.11469078063964844,0.08141069114208221,0.9198890402913094,-9.465702272951603
8749,364,10905,95420416,0.9707840085029602,0.2,0.0003,0.0012041826862514426,1.763750129379332,2813,140.07,61.77070636510849,0.0075045135,0.09936380386352539,0.08487655222415924,0.9244164228439331,-9.471311867237091
8781,365,10896,95682560,0.9729633927345276,0.2,0.0003,0.001792540546375676,1.8270102692767978,2821,148.47,74.92625191777944,0.007857132,0.10796689987182617,0.08904876559972763,0.9205411598086357,-9.48599387705326
8813,366,10886,95944704,0.9739551544189453,0.2,0.0003,0.0019524917252056184,1.8781134793534875,2829,144.75,67.11181154459715,0.0070798323,0.11296367645263672,0.10440604388713837,0.9163017868995667,-9.497078821063042
8846,367,10875,96206848,0.976061999797821,0.2,0.0003,0.0009380846950080013,1.791410630568862,2837,151.92,70.54078871309757,0.008978117,0.10791254043579102,0.07973986864089966,0.9217435345053673,-9.5060326308012
8878,368,10865,96468992,0.9796387553215027,0.2,0.0003,0.002010872545724851,1.8374757710844278,2845,147.42,72.8736820963025,0.012354124,0.11847639083862305,0.09322503209114075,0.9235883504152298,-9.526997990906239
8911,369,10854,96731136,0.9816597700119019,0.2,0.0003,0.0019318404565638048,1.819960506632924,2853,133.43,66.4309573984146,0.007957526,0.10277795791625977,0.08134264498949051,0.9237180799245834,-9.543785974383354
8944,370,10844,96993280,0.9837495684623718,0.2,0.0003,0.001889206246687536,1.9699473027139902,2861,123.3,59.90661176681519,0.010265504,0.12177324295043945,0.10238324105739594,0.9170497953891754,-9.55633968859911
8976,371,10834,97255424,0.9842034578323364,0.2,0.0003,0.001667860895395279,1.8138476647436619,2869,152.77,77.50098652243614,0.008759911,0.11672496795654297,0.08488398045301437,0.923242025077343,-9.56540384888649
9009,372,10824,97517568,0.9852902889251709,0.2,0.0003,0.0014267597143771127,1.8235192764550447,2877,135.21,66.72104806423187,0.0074483682,0.1064615249633789,0.07756198942661285,0.919313408434391,-9.570039570331573
9042,373,10813,97779712,0.9827247262001038,0.2,0.0003,0.0006416539258680132,1.8088628929108381,2885,172.16,88.57615990027786,0.008148268,0.09990644454956055,0.07394338399171829,0.9180605411529541,-9.557437114417553
9074,374,10803,98041856,0.9826819896697998,0.2,0.0003,0.00082556088864294,1.8730786088854074,2893,153.52,73.01692601144313,0.008060611,0.08796405792236328,0.09737754613161087,0.9146538004279137,-9.55318670719862
9108,375,10792,98304000,0.983112096786499,0.2,0.0003,0.0012284797658139723,1.8591667786240578,2901,156.9,79.31359407782554,0.008406252,0.10148954391479492,0.07728321850299835,0.9157940968871117,-9.554260276257992
9141,376,10782,98566144,0.9853096604347229,0.2,0.0003,0.002206374099387176,1.9403728246688843,2909,161.76,81.64866208687425,0.0075537693,0.11369705200195312,0.0960630401968956,0.91452856361866,-9.560970410704613
9174,377,10771,98828288,0.9855006337165833,0.2,0.0003,0.0012558991948026232,1.9016634076833725,2917,168.49,79.83141644522547,0.0066617727,0.102447509765625,0.0992179736495018,0.917439341545105,-9.56794436275959
9207,378,10761,99090432,0.9858357310295105,0.2,0.0003,0.0011373923475730408,1.9184459364041686,2925,147.17,75.93824266850949,0.00765507,0.10232305526733398,0.09605921804904938,0.917593389749527,-9.567826114594936
9240,379,10751,99352576,0.9873540997505188,0.2,0.0003,0.0018595265100884717,2.0282885190099478,2933,164.2,79.57610640764237,0.0072096065,0.11275386810302734,0.10451209545135498,0.9140197038650513,-9.573617465794086
9273,380,10741,99614720,0.9872395396232605,0.2,0.0003,0.0011739979504454823,1.9220558060333133,2941,138.72,62.735823957808314,0.008273559,0.08700180053710938,0.08911773562431335,0.9170894026756287,-9.578235380351543
9306,381,10732,99876864,0.9890697002410889,0.2,0.0003,0.0016159705123754975,1.9611102445051074,2949,140.61,65.05095666006207,0.008390579,0.10406875610351562,0.09725788980722427,0.9142871424555779,-9.588096931576729
9339,382,10722,100139008,0.9904647469520569,0.2,0.0003,0.0015492621300836618,1.9317824924364686,2957,182.22,87.58356534063816,0.008912801,0.12048482894897461,0.10049207508563995,0.9147211089730263,-9.5979920104146
9372,383,10712,100401152,0.9909073710441589,0.2,0.0003,0.0013696926735065063,1.8898795079439878,2965,151.46,70.2868025135994,0.008551027,0.10741424560546875,0.08597612380981445,0.9156792238354683,-9.602411419153214
9405,384,10702,100663296,0.9920105934143066,0.2,0.0003,0.001519983998605312,1.93057291675359,2973,148.94,70.80034229815006,0.008746535,0.11127614974975586,0.09413675963878632,0.9126335382461548,-9.609428219497204
9438,385,10692,100925440,0.9938412308692932,0.2,0.0003,0.001496805742590368,1.9831194104626775,2981,162.2,82.28651380054653,0.008649052,0.1093897819519043,0.10489901155233383,0.9105986952781677,-9.61926831305027
9471,386,10682,101187584,0.9961287975311279,0.2,0.0003,0.0015153123404161306,1.8888748697936535,2989,154.61,80.3844113880396,0.00895373,0.10669565200805664,0.0827891007065773,0.9143774658441544,-9.631416149437428
